             tauB                            r                             g(r)             
           100.000                         1.549                          1.013             
           100.000                         1.554                          0.985             
           100.000                         1.560                          0.999             
           100.000                         1.565                          0.978             
           100.000                         1.570                          1.021             
           100.000                         1.575                          1.024             
           100.000                         1.581                          0.997             
           100.000                         1.586                          1.013             
           100.000                         1.591                          1.025             
           100.000                         1.596                          1.013             
           100.000                         1.602                          1.053             
           100.000                         1.607                          0.994             
           100.000                         1.612                          1.025             
           100.000                         1.617                          0.991             
           100.000                         1.622                          1.017             
           100.000                         1.628                          1.007             
           100.000                         1.633                          1.048             
           100.000                         1.638                          1.040             
           100.000                         1.643                          0.997             
           100.000                         1.649                          0.980             
           100.000                         1.654                          0.998             
           100.000                         1.659                          1.002             
           100.000                         1.664                          1.050             
           100.000                         1.670                          1.075             
           100.000                         1.675                          1.044             
           100.000                         1.680                          1.035             
           100.000                         1.685                          0.965             
           100.000                         1.691                          1.050             
           100.000                         1.696                          1.028             
           100.000                         1.701                          1.032             
           100.000                         1.706                          1.006             
           100.000                         1.712                          0.983             
           100.000                         1.717                          1.041             
           100.000                         1.722                          0.995             
           100.000                         1.727                          0.972             
           100.000                         1.733                          1.029             
           100.000                         1.738                          1.046             
           100.000                         1.743                          1.026             
           100.000                         1.748                          1.016             
           100.000                         1.753                          0.975             
           100.000                         1.759                          1.008             
           100.000                         1.764                          1.020             
           100.000                         1.769                          1.005             
           100.000                         1.774                          1.031             
           100.000                         1.780                          1.010             
           100.000                         1.785                          1.029             
           100.000                         1.790                          0.988             
           100.000                         1.795                          1.030             
           100.000                         1.801                          1.034             
           100.000                         1.806                          1.012             
           100.000                         1.811                          1.011             
           100.000                         1.816                          1.002             
           100.000                         1.822                          1.050             
           100.000                         1.827                          1.000             
           100.000                         1.832                          0.995             
           100.000                         1.837                          1.047             
           100.000                         1.843                          1.020             
           100.000                         1.848                          0.981             
           100.000                         1.853                          1.045             
           100.000                         1.858                          1.039             
           100.000                         1.864                          0.998             
           100.000                         1.869                          0.983             
           100.000                         1.874                          0.990             
           100.000                         1.879                          0.973             
           100.000                         1.885                          1.007             
           100.000                         1.890                          0.996             
           100.000                         1.895                          0.980             
           100.000                         1.900                          1.034             
           100.000                         1.905                          0.996             
           100.000                         1.911                          1.000             
           100.000                         1.916                          1.008             
           100.000                         1.921                          0.981             
           100.000                         1.926                          1.035             
           100.000                         1.932                          1.046             
           100.000                         1.937                          1.033             
           100.000                         1.942                          1.008             
           100.000                         1.947                          0.976             
           100.000                         1.953                          0.999             
           100.000                         1.958                          1.000             
           100.000                         1.963                          0.999             
           100.000                         1.968                          1.003             
           100.000                         1.974                          1.016             
           100.000                         1.979                          1.019             
           100.000                         1.984                          1.026             
           100.000                         1.989                          1.013             
           100.000                         1.995                          1.051             
           100.000                         2.000                          1.033             
           100.000                         2.005                          1.000             
           100.000                         2.010                          1.031             
           100.000                         2.016                          1.022             
           100.000                         2.021                          1.038             
           100.000                         2.026                          0.996             
           100.000                         2.031                          0.985             
           100.000                         2.037                          1.013             
           100.000                         2.042                          1.030             
           100.000                         2.047                          1.035             
           100.000                         2.052                          1.019             
           100.000                         2.057                          0.998             
           100.000                         2.063                          1.008             
           100.000                         2.068                          1.004             
           100.000                         2.073                          1.018             
           100.000                         2.078                          1.008             
           100.000                         2.084                          1.030             
           100.000                         2.089                          1.011             
           100.000                         2.094                          0.996             
           100.000                         2.099                          0.982             
           100.000                         2.105                          0.989             
           100.000                         2.110                          1.007             
           100.000                         2.115                          1.010             
           100.000                         2.120                          1.018             
           100.000                         2.126                          1.005             
           100.000                         2.131                          0.981             
           100.000                         2.136                          1.027             
           100.000                         2.141                          1.010             
           100.000                         2.147                          1.000             
           100.000                         2.152                          1.004             
           100.000                         2.157                          1.028             
           100.000                         2.162                          0.981             
           100.000                         2.168                          0.998             
           100.000                         2.173                          1.024             
           100.000                         2.178                          1.048             
           100.000                         2.183                          1.007             
           100.000                         2.188                          0.986             
           100.000                         2.194                          1.018             
           100.000                         2.199                          0.957             
           100.000                         2.204                          1.059             
           100.000                         2.209                          1.013             
           100.000                         2.215                          1.010             
           100.000                         2.220                          0.999             
           100.000                         2.225                          1.027             
           100.000                         2.230                          1.027             
           100.000                         2.236                          0.999             
           100.000                         2.241                          1.019             
           100.000                         2.246                          1.002             
           100.000                         2.251                          0.996             
           100.000                         2.257                          1.046             
           100.000                         2.262                          1.026             
           100.000                         2.267                          1.021             
           100.000                         2.272                          1.050             
           100.000                         2.278                          1.018             
           100.000                         2.283                          1.037             
           100.000                         2.288                          1.016             
           100.000                         2.293                          1.036             
           100.000                         2.299                          1.025             
           100.000                         2.304                          1.010             
           100.000                         2.309                          0.975             
           100.000                         2.314                          1.003             
           100.000                         2.320                          0.976             
           100.000                         2.325                          1.038             
           100.000                         2.330                          0.983             
           100.000                         2.335                          1.030             
           100.000                         2.340                          0.996             
           100.000                         2.346                          1.010             
           100.000                         2.351                          0.995             
           100.000                         2.356                          1.003             
           100.000                         2.361                          0.992             
           100.000                         2.367                          0.989             
           100.000                         2.372                          0.993             
           100.000                         2.377                          0.985             
           100.000                         2.382                          0.994             
           100.000                         2.388                          1.031             
           100.000                         2.393                          1.001             
           100.000                         2.398                          0.990             
           100.000                         2.403                          0.987             
           100.000                         2.409                          0.989             
           100.000                         2.414                          0.998             
           100.000                         2.419                          0.989             
           100.000                         2.424                          0.984             
           100.000                         2.430                          0.976             
           100.000                         2.435                          1.013             
           100.000                         2.440                          1.005             
           100.000                         2.445                          0.996             
           100.000                         2.451                          0.997             
           100.000                         2.456                          1.016             
           100.000                         2.461                          0.994             
           100.000                         2.466                          1.016             
           100.000                         2.472                          0.995             
           100.000                         2.477                          0.993             
           100.000                         2.482                          0.991             
           100.000                         2.487                          0.994             
           100.000                         2.492                          0.974             
           100.000                         2.498                          1.029             
           100.000                         2.503                          1.000             
           100.000                         2.508                          1.039             
           100.000                         2.513                          1.001             
           100.000                         2.519                          1.004             
           100.000                         2.524                          1.016             
           100.000                         2.529                          1.020             
           100.000                         2.534                          1.002             
           100.000                         2.540                          1.019             
           100.000                         2.545                          0.988             
           100.000                         2.550                          1.026             
           100.000                         2.555                          1.013             
           100.000                         2.561                          1.017             
           100.000                         2.566                          1.004             
           100.000                         2.571                          1.017             
           100.000                         2.576                          0.984             
           100.000                         2.582                          0.995             
           100.000                         2.587                          1.018             
           100.000                         2.592                          0.989             
           100.000                         2.597                          0.988             
           100.000                         2.603                          1.000             
           100.000                         2.608                          0.987             
           100.000                         2.613                          1.028             
           100.000                         2.618                          1.032             
           100.000                         2.623                          1.005             
           100.000                         2.629                          0.995             
           100.000                         2.634                          1.003             
           100.000                         2.639                          1.008             
           100.000                         2.644                          0.983             
           100.000                         2.650                          0.998             
           100.000                         2.655                          1.003             
           100.000                         2.660                          1.019             
           100.000                         2.665                          1.026             
           100.000                         2.671                          0.994             
           100.000                         2.676                          1.027             
           100.000                         2.681                          1.003             
           100.000                         2.686                          1.002             
           100.000                         2.692                          1.023             
           100.000                         2.697                          1.014             
           100.000                         2.702                          1.009             
           100.000                         2.707                          0.987             
           100.000                         2.713                          0.994             
           100.000                         2.718                          0.994             
           100.000                         2.723                          0.978             
           100.000                         2.728                          1.006             
           100.000                         2.734                          0.992             
           100.000                         2.739                          1.006             
           100.000                         2.744                          0.999             
           100.000                         2.749                          0.988             
           100.000                         2.755                          1.016             
           100.000                         2.760                          1.039             
           100.000                         2.765                          0.980             
           100.000                         2.770                          1.006             
           100.000                         2.775                          0.996             
           100.000                         2.781                          1.021             
           100.000                         2.786                          0.985             
           100.000                         2.791                          1.002             
           100.000                         2.796                          1.035             
           100.000                         2.802                          0.997             
           100.000                         2.807                          0.994             
           100.000                         2.812                          1.011             
           100.000                         2.817                          1.037             
           100.000                         2.823                          1.001             
           100.000                         2.828                          1.006             
           100.000                         2.833                          1.024             
           100.000                         2.838                          1.020             
           100.000                         2.844                          1.001             
           100.000                         2.849                          1.043             
           100.000                         2.854                          1.001             
           100.000                         2.859                          1.020             
           100.000                         2.865                          1.006             
           100.000                         2.870                          1.006             
           100.000                         2.875                          0.993             
           100.000                         2.880                          0.968             
           100.000                         2.886                          0.984             
           100.000                         2.891                          0.994             
           100.000                         2.896                          0.967             
           100.000                         2.901                          0.981             
           100.000                         2.907                          0.984             
           100.000                         2.912                          0.961             
           100.000                         2.917                          0.993             
           100.000                         2.922                          1.019             
           100.000                         2.927                          1.028             
           100.000                         2.933                          1.007             
           100.000                         2.938                          1.021             
           100.000                         2.943                          1.013             
           100.000                         2.948                          1.008             
           100.000                         2.954                          0.988             
           100.000                         2.959                          1.005             
           100.000                         2.964                          1.014             
           100.000                         2.969                          0.996             
           100.000                         2.975                          0.991             
           100.000                         2.980                          0.965             
           100.000                         2.985                          1.028             
           100.000                         2.990                          1.027             
           100.000                         2.996                          0.995             
           100.000                         3.001                          1.010             
           100.000                         3.006                          1.010             
           100.000                         3.011                          1.008             
           100.000                         3.017                          1.005             
           100.000                         3.022                          0.998             
           100.000                         3.027                          0.978             
           100.000                         3.032                          1.014             
           100.000                         3.038                          0.979             
           100.000                         3.043                          0.999             
           100.000                         3.048                          1.002             
           100.000                         3.053                          0.962             
           100.000                         3.058                          0.984             
           100.000                         3.064                          0.985             
           100.000                         3.069                          0.995             
           100.000                         3.074                          0.998             
           100.000                         3.079                          0.991             
           100.000                         3.085                          0.997             
           100.000                         3.090                          1.008             
           100.000                         3.095                          1.011             
           100.000                         3.100                          0.991             
           100.000                         3.106                          1.008             
           100.000                         3.111                          1.008             
           100.000                         3.116                          1.012             
           100.000                         3.121                          1.029             
           100.000                         3.127                          1.013             
           100.000                         3.132                          0.997             
           100.000                         3.137                          1.000             
           100.000                         3.142                          1.009             
           100.000                         3.148                          0.996             
           100.000                         3.153                          1.012             
           100.000                         3.158                          0.997             
           100.000                         3.163                          1.002             
           100.000                         3.169                          1.013             
           100.000                         3.174                          1.017             
           100.000                         3.179                          1.012             
           100.000                         3.184                          1.036             
           100.000                         3.190                          1.030             
           100.000                         3.195                          0.988             
           100.000                         3.200                          0.994             
           100.000                         3.205                          0.993             
           100.000                         3.210                          0.983             
           100.000                         3.216                          1.014             
           100.000                         3.221                          0.983             
           100.000                         3.226                          0.996             
           100.000                         3.231                          0.992             
           100.000                         3.237                          1.028             
           100.000                         3.242                          1.007             
           100.000                         3.247                          1.011             
           100.000                         3.252                          0.992             
           100.000                         3.258                          1.044             
           100.000                         3.263                          0.994             
           100.000                         3.268                          1.002             
           100.000                         3.273                          0.992             
           100.000                         3.279                          1.050             
           100.000                         3.284                          0.993             
           100.000                         3.289                          1.002             
           100.000                         3.294                          0.991             
           100.000                         3.300                          0.999             
           100.000                         3.305                          0.993             
           100.000                         3.310                          0.969             
           100.000                         3.315                          1.020             
           100.000                         3.321                          1.000             
           100.000                         3.326                          0.995             
           100.000                         3.331                          1.011             
           100.000                         3.336                          1.008             
           100.000                         3.341                          1.017             
           100.000                         3.347                          1.007             
           100.000                         3.352                          0.979             
           100.000                         3.357                          1.012             
           100.000                         3.362                          1.018             
           100.000                         3.368                          0.988             
           100.000                         3.373                          1.006             
           100.000                         3.378                          1.006             
           100.000                         3.383                          1.004             
           100.000                         3.389                          1.014             
           100.000                         3.394                          0.980             
           100.000                         3.399                          0.979             
           100.000                         3.404                          0.984             
           100.000                         3.410                          0.989             
           100.000                         3.415                          1.014             
           100.000                         3.420                          1.017             
           100.000                         3.425                          1.013             
           100.000                         3.431                          1.002             
           100.000                         3.436                          0.989             
           100.000                         3.441                          1.021             
           100.000                         3.446                          1.014             
           100.000                         3.452                          1.012             
           100.000                         3.457                          1.013             
           100.000                         3.462                          1.007             
           100.000                         3.467                          0.974             
           100.000                         3.473                          0.995             
           100.000                         3.478                          1.010             
           100.000                         3.483                          0.967             
           100.000                         3.488                          0.986             
           100.000                         3.493                          1.007             
           100.000                         3.499                          0.988             
           100.000                         3.504                          1.015             
           100.000                         3.509                          0.989             
           100.000                         3.514                          0.971             
           100.000                         3.520                          1.014             
           100.000                         3.525                          1.001             
           100.000                         3.530                          1.039             
           100.000                         3.535                          1.019             
           100.000                         3.541                          1.002             
           100.000                         3.546                          1.002             
           100.000                         3.551                          1.002             
           100.000                         3.556                          0.984             
           100.000                         3.562                          1.006             
           100.000                         3.567                          0.981             
           100.000                         3.572                          1.002             
           100.000                         3.577                          0.997             
           100.000                         3.583                          1.015             
           100.000                         3.588                          0.995             
           100.000                         3.593                          1.056             
           100.000                         3.598                          1.023             
           100.000                         3.604                          1.016             
           100.000                         3.609                          0.989             
           100.000                         3.614                          1.009             
           100.000                         3.619                          0.998             
           100.000                         3.625                          1.003             
           100.000                         3.630                          0.989             
           100.000                         3.635                          1.009             
           100.000                         3.640                          0.995             
           100.000                         3.645                          0.989             
           100.000                         3.651                          1.005             
           100.000                         3.656                          0.967             
           100.000                         3.661                          0.976             
           100.000                         3.666                          0.996             
           100.000                         3.672                          1.001             
           100.000                         3.677                          0.995             
           100.000                         3.682                          1.018             
           100.000                         3.687                          0.993             
           100.000                         3.693                          0.990             
           100.000                         3.698                          0.994             
           100.000                         3.703                          1.014             
           100.000                         3.708                          1.015             
           100.000                         3.714                          0.990             
           100.000                         3.719                          0.969             
           100.000                         3.724                          1.009             
           100.000                         3.729                          1.005             
           100.000                         3.735                          1.015             
           100.000                         3.740                          0.993             
           100.000                         3.745                          0.992             
           100.000                         3.750                          0.997             
           100.000                         3.756                          0.991             
           100.000                         3.761                          1.010             
           100.000                         3.766                          1.003             
           100.000                         3.771                          1.017             
           100.000                         3.776                          0.990             
           100.000                         3.782                          1.003             
           100.000                         3.787                          0.994             
           100.000                         3.792                          0.998             
           100.000                         3.797                          1.025             
           100.000                         3.803                          0.993             
           100.000                         3.808                          0.987             
           100.000                         3.813                          1.008             
           100.000                         3.818                          1.010             
           100.000                         3.824                          1.016             
           100.000                         3.829                          1.023             
           100.000                         3.834                          1.002             
           100.000                         3.839                          1.007             
           100.000                         3.845                          1.017             
           100.000                         3.850                          1.016             
           100.000                         3.855                          0.997             
           100.000                         3.860                          1.020             
           100.000                         3.866                          0.992             
           100.000                         3.871                          1.013             
           100.000                         3.876                          1.001             
           100.000                         3.881                          0.998             
           100.000                         3.887                          1.025             
           100.000                         3.892                          0.997             
           100.000                         3.897                          0.994             
           100.000                         3.902                          1.014             
           100.000                         3.908                          1.005             
           100.000                         3.913                          1.003             
           100.000                         3.918                          0.983             
           100.000                         3.923                          1.002             
           100.000                         3.928                          0.999             
           100.000                         3.934                          0.985             
           100.000                         3.939                          1.012             
           100.000                         3.944                          0.991             
           100.000                         3.949                          1.002             
           100.000                         3.955                          0.956             
           100.000                         3.960                          1.025             
           100.000                         3.965                          1.015             
           100.000                         3.970                          0.995             
           100.000                         3.976                          1.024             
           100.000                         3.981                          1.012             
           100.000                         3.986                          1.008             
           100.000                         3.991                          1.004             
           100.000                         3.997                          0.984             
           100.000                         4.002                          1.002             
           100.000                         4.007                          1.026             
           100.000                         4.012                          1.019             
           100.000                         4.018                          0.996             
           100.000                         4.023                          0.981             
           100.000                         4.028                          0.980             
           100.000                         4.033                          0.985             
           100.000                         4.039                          1.012             
           100.000                         4.044                          1.012             
           100.000                         4.049                          0.987             
           100.000                         4.054                          0.989             
           100.000                         4.060                          1.001             
           100.000                         4.065                          1.025             
           100.000                         4.070                          1.007             
           100.000                         4.075                          1.018             
           100.000                         4.080                          0.968             
           100.000                         4.086                          1.014             
           100.000                         4.091                          1.003             
           100.000                         4.096                          0.994             
           100.000                         4.101                          1.009             
           100.000                         4.107                          1.001             
           100.000                         4.112                          1.001             
           100.000                         4.117                          0.999             
           100.000                         4.122                          0.996             
           100.000                         4.128                          0.997             
           100.000                         4.133                          0.979             
           100.000                         4.138                          0.984             
           100.000                         4.143                          0.995             
           100.000                         4.149                          0.996             
           100.000                         4.154                          1.016             
           100.000                         4.159                          0.999             
           100.000                         4.164                          1.003             
           100.000                         4.170                          1.005             
           100.000                         4.175                          0.993             
           100.000                         4.180                          1.003             
           100.000                         4.185                          1.007             
           100.000                         4.191                          0.986             
           100.000                         4.196                          0.995             
           100.000                         4.201                          0.983             
           100.000                         4.206                          1.019             
           100.000                         4.211                          1.005             
           100.000                         4.217                          1.000             
           100.000                         4.222                          0.993             
           100.000                         4.227                          0.989             
           100.000                         4.232                          0.984             
           100.000                         4.238                          1.002             
           100.000                         4.243                          1.019             
           100.000                         4.248                          1.025             
           100.000                         4.253                          1.000             
           100.000                         4.259                          0.992             
           100.000                         4.264                          1.005             
           100.000                         4.269                          0.979             
           100.000                         4.274                          0.996             
           100.000                         4.280                          0.983             
           100.000                         4.285                          0.998             
           100.000                         4.290                          0.988             
           100.000                         4.295                          1.011             
           100.000                         4.301                          1.006             
           100.000                         4.306                          1.036             
           100.000                         4.311                          0.988             
           100.000                         4.316                          0.988             
           100.000                         4.322                          1.001             
           100.000                         4.327                          1.021             
           100.000                         4.332                          0.996             
           100.000                         4.337                          1.013             
           100.000                         4.343                          1.022             
           100.000                         4.348                          0.980             
           100.000                         4.353                          1.019             
           100.000                         4.358                          1.029             
           100.000                         4.363                          1.008             
           100.000                         4.369                          1.002             
           100.000                         4.374                          1.000             
           100.000                         4.379                          0.994             
           100.000                         4.384                          1.001             
           100.000                         4.390                          0.993             
           100.000                         4.395                          1.005             
           100.000                         4.400                          1.005             
           100.000                         4.405                          1.009             
           100.000                         4.411                          0.998             
           100.000                         4.416                          1.008             
           100.000                         4.421                          1.001             
           100.000                         4.426                          0.997             
           100.000                         4.432                          1.024             
           100.000                         4.437                          1.009             
           100.000                         4.442                          0.991             
           100.000                         4.447                          1.010             
           100.000                         4.453                          0.988             
           100.000                         4.458                          0.992             
           100.000                         4.463                          1.009             
           100.000                         4.468                          0.988             
           100.000                         4.474                          1.009             
           100.000                         4.479                          1.015             
           100.000                         4.484                          0.989             
           100.000                         4.489                          0.983             
           100.000                         4.494                          0.987             
           100.000                         4.500                          0.993             
           100.000                         4.505                          0.986             
           100.000                         4.510                          1.028             
           100.000                         4.515                          0.976             
           100.000                         4.521                          0.975             
           100.000                         4.526                          0.997             
           100.000                         4.531                          1.034             
           100.000                         4.536                          1.017             
           100.000                         4.542                          0.983             
           100.000                         4.547                          1.019             
           100.000                         4.552                          1.012             
           100.000                         4.557                          1.002             
           100.000                         4.563                          1.020             
           100.000                         4.568                          1.001             
           100.000                         4.573                          0.995             
           100.000                         4.578                          1.015             
           100.000                         4.584                          0.978             
           100.000                         4.589                          0.992             
           100.000                         4.594                          1.014             
           100.000                         4.599                          0.991             
           100.000                         4.605                          1.035             
           100.000                         4.610                          1.015             
           100.000                         4.615                          1.000             
           100.000                         4.620                          1.005             
           100.000                         4.626                          0.971             
           100.000                         4.631                          0.995             
           100.000                         4.636                          1.004             
           100.000                         4.641                          0.996             
           100.000                         4.646                          1.002             
           100.000                         4.652                          0.992             
           100.000                         4.657                          0.973             
           100.000                         4.662                          0.980             
           100.000                         4.667                          0.989             
           100.000                         4.673                          0.981             
