             tauB                            r                             g(r)             
           100.000                         0.103                          0.000             
           100.000                         0.108                          0.000             
           100.000                         0.113                          0.000             
           100.000                         0.118                          0.000             
           100.000                         0.124                          0.000             
           100.000                         0.129                          0.000             
           100.000                         0.134                          0.000             
           100.000                         0.139                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.160                          0.000             
           100.000                         0.166                          0.000             
           100.000                         0.171                          0.000             
           100.000                         0.176                          0.000             
           100.000                         0.181                          0.000             
           100.000                         0.186                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.213                          0.000             
           100.000                         0.218                          0.000             
           100.000                         0.223                          0.000             
           100.000                         0.228                          0.000             
           100.000                         0.234                          0.000             
           100.000                         0.239                          0.000             
           100.000                         0.244                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.255                          0.000             
           100.000                         0.260                          0.000             
           100.000                         0.265                          0.000             
           100.000                         0.270                          0.000             
           100.000                         0.276                          0.000             
           100.000                         0.281                          0.000             
           100.000                         0.286                          0.000             
           100.000                         0.291                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.307                          0.000             
           100.000                         0.312                          0.000             
           100.000                         0.317                          0.000             
           100.000                         0.323                          0.000             
           100.000                         0.328                          0.000             
           100.000                         0.333                          0.000             
           100.000                         0.338                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.359                          0.000             
           100.000                         0.365                          0.000             
           100.000                         0.370                          0.000             
           100.000                         0.375                          0.000             
           100.000                         0.380                          0.000             
           100.000                         0.386                          0.000             
           100.000                         0.391                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.407                          0.000             
           100.000                         0.412                          0.000             
           100.000                         0.417                          0.000             
           100.000                         0.422                          0.000             
           100.000                         0.428                          0.000             
           100.000                         0.433                          0.000             
           100.000                         0.438                          0.000             
           100.000                         0.443                          0.000             
           100.000                         0.449                          0.000             
           100.000                         0.454                          0.000             
           100.000                         0.459                          0.000             
           100.000                         0.464                          0.000             
           100.000                         0.469                          0.000             
           100.000                         0.475                          0.000             
           100.000                         0.480                          0.000             
           100.000                         0.485                          0.000             
           100.000                         0.490                          0.000             
           100.000                         0.496                          0.000             
           100.000                         0.501                          0.000             
           100.000                         0.506                          0.000             
           100.000                         0.511                          0.000             
           100.000                         0.517                          0.000             
           100.000                         0.522                          0.000             
           100.000                         0.527                          0.003             
           100.000                         0.532                          0.018             
           100.000                         0.538                          0.050             
           100.000                         0.543                          0.163             
           100.000                         0.548                          0.359             
           100.000                         0.553                          0.790             
           100.000                         0.559                          1.650             
           100.000                         0.564                          3.658             
           100.000                         0.569                          6.832             
           100.000                         0.574                          11.158            
           100.000                         0.580                          15.177            
           100.000                         0.585                          18.053            
           100.000                         0.590                          18.983            
           100.000                         0.595                          18.583            
           100.000                         0.601                          16.788            
           100.000                         0.606                          14.346            
           100.000                         0.611                          11.773            
           100.000                         0.616                          9.374             
           100.000                         0.621                          7.122             
           100.000                         0.627                          5.959             
           100.000                         0.632                          4.615             
           100.000                         0.637                          3.864             
           100.000                         0.642                          3.264             
           100.000                         0.648                          2.921             
           100.000                         0.653                          2.572             
           100.000                         0.658                          2.385             
           100.000                         0.663                          2.127             
           100.000                         0.669                          1.955             
           100.000                         0.674                          1.871             
           100.000                         0.679                          1.768             
           100.000                         0.684                          1.555             
           100.000                         0.690                          1.516             
           100.000                         0.695                          1.450             
           100.000                         0.700                          1.316             
           100.000                         0.705                          1.237             
           100.000                         0.711                          1.232             
           100.000                         0.716                          1.142             
           100.000                         0.721                          1.103             
           100.000                         0.726                          1.090             
           100.000                         0.732                          0.965             
           100.000                         0.737                          1.012             
           100.000                         0.742                          0.930             
           100.000                         0.747                          0.886             
           100.000                         0.752                          0.845             
           100.000                         0.758                          0.826             
           100.000                         0.763                          0.742             
           100.000                         0.768                          0.773             
           100.000                         0.773                          0.724             
           100.000                         0.779                          0.760             
           100.000                         0.784                          0.714             
           100.000                         0.789                          0.729             
           100.000                         0.794                          0.697             
           100.000                         0.800                          0.674             
           100.000                         0.805                          0.652             
           100.000                         0.810                          0.652             
           100.000                         0.815                          0.668             
           100.000                         0.821                          0.580             
           100.000                         0.826                          0.576             
           100.000                         0.831                          0.616             
           100.000                         0.836                          0.572             
           100.000                         0.842                          0.596             
           100.000                         0.847                          0.523             
           100.000                         0.852                          0.582             
           100.000                         0.857                          0.557             
           100.000                         0.863                          0.557             
           100.000                         0.868                          0.507             
           100.000                         0.873                          0.587             
           100.000                         0.878                          0.519             
           100.000                         0.884                          0.562             
           100.000                         0.889                          0.536             
           100.000                         0.894                          0.541             
           100.000                         0.899                          0.540             
           100.000                         0.904                          0.518             
           100.000                         0.910                          0.503             
           100.000                         0.915                          0.506             
           100.000                         0.920                          0.520             
           100.000                         0.925                          0.515             
           100.000                         0.931                          0.539             
           100.000                         0.936                          0.579             
           100.000                         0.941                          0.607             
           100.000                         0.946                          0.637             
           100.000                         0.952                          0.685             
           100.000                         0.957                          0.801             
           100.000                         0.962                          0.845             
           100.000                         0.967                          1.069             
           100.000                         0.973                          1.275             
           100.000                         0.978                          1.638             
           100.000                         0.983                          1.965             
           100.000                         0.988                          2.458             
           100.000                         0.994                          3.108             
           100.000                         0.999                          3.767             
           100.000                         1.004                          4.473             
           100.000                         1.009                          5.076             
           100.000                         1.015                          5.867             
           100.000                         1.020                          6.313             
           100.000                         1.025                          6.673             
           100.000                         1.030                          6.685             
           100.000                         1.035                          6.834             
           100.000                         1.041                          6.491             
           100.000                         1.046                          6.230             
           100.000                         1.051                          5.581             
           100.000                         1.056                          5.021             
           100.000                         1.062                          4.321             
           100.000                         1.067                          3.795             
           100.000                         1.072                          3.242             
           100.000                         1.077                          2.840             
           100.000                         1.083                          2.406             
           100.000                         1.088                          2.053             
           100.000                         1.093                          1.893             
           100.000                         1.098                          1.586             
           100.000                         1.104                          1.413             
           100.000                         1.109                          1.411             
           100.000                         1.114                          1.345             
           100.000                         1.119                          1.302             
           100.000                         1.125                          1.348             
           100.000                         1.130                          1.502             
           100.000                         1.135                          1.766             
           100.000                         1.140                          2.146             
           100.000                         1.146                          2.677             
           100.000                         1.151                          3.235             
           100.000                         1.156                          3.792             
           100.000                         1.161                          4.546             
           100.000                         1.167                          5.033             
           100.000                         1.172                          5.465             
           100.000                         1.177                          5.738             
           100.000                         1.182                          5.868             
           100.000                         1.187                          5.745             
           100.000                         1.193                          5.681             
           100.000                         1.198                          5.386             
           100.000                         1.203                          5.070             
           100.000                         1.208                          4.682             
           100.000                         1.214                          4.198             
           100.000                         1.219                          3.799             
           100.000                         1.224                          3.455             
           100.000                         1.229                          2.943             
           100.000                         1.235                          2.598             
           100.000                         1.240                          2.317             
           100.000                         1.245                          2.090             
           100.000                         1.250                          1.769             
           100.000                         1.256                          1.650             
           100.000                         1.261                          1.474             
           100.000                         1.266                          1.304             
           100.000                         1.271                          1.255             
           100.000                         1.277                          1.146             
           100.000                         1.282                          1.044             
           100.000                         1.287                          1.010             
           100.000                         1.292                          0.958             
           100.000                         1.298                          0.845             
           100.000                         1.303                          0.855             
           100.000                         1.308                          0.830             
           100.000                         1.313                          0.758             
           100.000                         1.319                          0.743             
           100.000                         1.324                          0.700             
           100.000                         1.329                          0.732             
           100.000                         1.334                          0.662             
           100.000                         1.339                          0.666             
           100.000                         1.345                          0.681             
           100.000                         1.350                          0.624             
           100.000                         1.355                          0.661             
           100.000                         1.360                          0.612             
           100.000                         1.366                          0.615             
           100.000                         1.371                          0.600             
           100.000                         1.376                          0.601             
           100.000                         1.381                          0.580             
           100.000                         1.387                          0.607             
           100.000                         1.392                          0.558             
           100.000                         1.397                          0.597             
           100.000                         1.402                          0.574             
           100.000                         1.408                          0.587             
           100.000                         1.413                          0.610             
           100.000                         1.418                          0.565             
           100.000                         1.423                          0.588             
           100.000                         1.429                          0.594             
           100.000                         1.434                          0.601             
           100.000                         1.439                          0.610             
           100.000                         1.444                          0.628             
           100.000                         1.450                          0.623             
           100.000                         1.455                          0.651             
           100.000                         1.460                          0.680             
           100.000                         1.465                          0.709             
           100.000                         1.470                          0.804             
           100.000                         1.476                          0.825             
           100.000                         1.481                          0.925             
           100.000                         1.486                          1.017             
           100.000                         1.491                          1.164             
           100.000                         1.497                          1.371             
           100.000                         1.502                          1.609             
           100.000                         1.507                          1.872             
           100.000                         1.512                          2.112             
           100.000                         1.518                          2.552             
           100.000                         1.523                          2.959             
           100.000                         1.528                          3.376             
           100.000                         1.533                          3.830             
           100.000                         1.539                          4.377             
           100.000                         1.544                          4.875             
