             tauB                            r                             g(r)             
           100.000                         1.549                          0.916             
           100.000                         1.554                          0.999             
           100.000                         1.560                          1.047             
           100.000                         1.565                          1.161             
           100.000                         1.570                          1.274             
           100.000                         1.575                          1.506             
           100.000                         1.581                          1.664             
           100.000                         1.586                          1.869             
           100.000                         1.591                          2.168             
           100.000                         1.596                          2.428             
           100.000                         1.602                          2.812             
           100.000                         1.607                          3.012             
           100.000                         1.612                          3.395             
           100.000                         1.617                          3.723             
           100.000                         1.622                          4.010             
           100.000                         1.628                          4.360             
           100.000                         1.633                          4.607             
           100.000                         1.638                          4.978             
           100.000                         1.643                          5.340             
           100.000                         1.649                          5.727             
           100.000                         1.654                          6.032             
           100.000                         1.659                          6.410             
           100.000                         1.664                          6.837             
           100.000                         1.670                          7.077             
           100.000                         1.675                          7.363             
           100.000                         1.680                          7.602             
           100.000                         1.685                          7.843             
           100.000                         1.691                          7.594             
           100.000                         1.696                          7.683             
           100.000                         1.701                          7.584             
           100.000                         1.706                          7.192             
           100.000                         1.712                          6.957             
           100.000                         1.717                          6.660             
           100.000                         1.722                          6.166             
           100.000                         1.727                          5.737             
           100.000                         1.733                          5.272             
           100.000                         1.738                          4.823             
           100.000                         1.743                          4.271             
           100.000                         1.748                          3.895             
           100.000                         1.753                          3.470             
           100.000                         1.759                          3.145             
           100.000                         1.764                          2.809             
           100.000                         1.769                          2.532             
           100.000                         1.774                          2.268             
           100.000                         1.780                          2.060             
           100.000                         1.785                          1.939             
           100.000                         1.790                          1.761             
           100.000                         1.795                          1.675             
           100.000                         1.801                          1.557             
           100.000                         1.806                          1.541             
           100.000                         1.811                          1.581             
           100.000                         1.816                          1.603             
           100.000                         1.822                          1.717             
           100.000                         1.827                          1.756             
           100.000                         1.832                          2.001             
           100.000                         1.837                          2.177             
           100.000                         1.843                          2.449             
           100.000                         1.848                          2.549             
           100.000                         1.853                          2.766             
           100.000                         1.858                          2.922             
           100.000                         1.864                          3.081             
           100.000                         1.869                          3.167             
           100.000                         1.874                          3.257             
           100.000                         1.879                          3.214             
           100.000                         1.885                          3.244             
           100.000                         1.890                          3.167             
           100.000                         1.895                          3.110             
           100.000                         1.900                          2.994             
           100.000                         1.905                          2.765             
           100.000                         1.911                          2.660             
           100.000                         1.916                          2.520             
           100.000                         1.921                          2.339             
           100.000                         1.926                          2.256             
           100.000                         1.932                          2.112             
           100.000                         1.937                          2.013             
           100.000                         1.942                          1.858             
           100.000                         1.947                          1.844             
           100.000                         1.953                          1.763             
           100.000                         1.958                          1.790             
           100.000                         1.963                          1.702             
           100.000                         1.968                          1.810             
           100.000                         1.974                          1.836             
           100.000                         1.979                          1.893             
           100.000                         1.984                          2.135             
           100.000                         1.989                          2.220             
           100.000                         1.995                          2.410             
           100.000                         2.000                          2.597             
           100.000                         2.005                          2.869             
           100.000                         2.010                          3.108             
           100.000                         2.016                          3.362             
           100.000                         2.021                          3.661             
           100.000                         2.026                          3.966             
           100.000                         2.031                          4.175             
           100.000                         2.037                          4.401             
           100.000                         2.042                          4.513             
           100.000                         2.047                          4.673             
           100.000                         2.052                          4.796             
           100.000                         2.057                          4.947             
           100.000                         2.063                          4.938             
           100.000                         2.068                          4.964             
           100.000                         2.073                          4.968             
           100.000                         2.078                          4.938             
           100.000                         2.084                          4.933             
           100.000                         2.089                          4.901             
           100.000                         2.094                          5.005             
           100.000                         2.099                          5.075             
           100.000                         2.105                          5.009             
           100.000                         2.110                          5.086             
           100.000                         2.115                          5.136             
           100.000                         2.120                          5.150             
           100.000                         2.126                          5.220             
           100.000                         2.131                          5.303             
           100.000                         2.136                          5.330             
           100.000                         2.141                          5.296             
           100.000                         2.147                          5.295             
           100.000                         2.152                          5.170             
           100.000                         2.157                          5.143             
           100.000                         2.162                          5.063             
           100.000                         2.168                          4.979             
           100.000                         2.173                          4.756             
           100.000                         2.178                          4.579             
           100.000                         2.183                          4.319             
           100.000                         2.188                          4.118             
           100.000                         2.194                          3.945             
           100.000                         2.199                          3.655             
           100.000                         2.204                          3.337             
           100.000                         2.209                          3.185             
           100.000                         2.215                          2.926             
           100.000                         2.220                          2.709             
           100.000                         2.225                          2.577             
           100.000                         2.230                          2.375             
           100.000                         2.236                          2.207             
           100.000                         2.241                          2.064             
           100.000                         2.246                          1.938             
           100.000                         2.251                          1.769             
           100.000                         2.257                          1.767             
           100.000                         2.262                          1.671             
           100.000                         2.267                          1.606             
           100.000                         2.272                          1.606             
           100.000                         2.278                          1.630             
           100.000                         2.283                          1.629             
           100.000                         2.288                          1.710             
           100.000                         2.293                          1.759             
           100.000                         2.299                          1.865             
           100.000                         2.304                          1.940             
           100.000                         2.309                          2.097             
           100.000                         2.314                          2.143             
           100.000                         2.320                          2.242             
           100.000                         2.325                          2.368             
           100.000                         2.330                          2.427             
           100.000                         2.335                          2.480             
           100.000                         2.340                          2.567             
           100.000                         2.346                          2.680             
           100.000                         2.351                          2.631             
           100.000                         2.356                          2.685             
           100.000                         2.361                          2.701             
           100.000                         2.367                          2.779             
           100.000                         2.372                          2.788             
           100.000                         2.377                          2.806             
           100.000                         2.382                          2.814             
           100.000                         2.388                          2.931             
           100.000                         2.393                          2.918             
           100.000                         2.398                          3.021             
           100.000                         2.403                          3.197             
           100.000                         2.409                          3.238             
           100.000                         2.414                          3.403             
           100.000                         2.419                          3.599             
           100.000                         2.424                          3.644             
           100.000                         2.430                          3.795             
           100.000                         2.435                          4.000             
           100.000                         2.440                          4.119             
           100.000                         2.445                          4.212             
           100.000                         2.451                          4.559             
           100.000                         2.456                          4.531             
           100.000                         2.461                          4.703             
           100.000                         2.466                          4.737             
           100.000                         2.472                          4.807             
           100.000                         2.477                          4.860             
           100.000                         2.482                          4.833             
           100.000                         2.487                          4.809             
           100.000                         2.492                          4.898             
           100.000                         2.498                          4.907             
           100.000                         2.503                          4.735             
           100.000                         2.508                          4.716             
           100.000                         2.513                          4.565             
           100.000                         2.519                          4.453             
           100.000                         2.524                          4.371             
           100.000                         2.529                          4.228             
           100.000                         2.534                          4.079             
           100.000                         2.540                          4.022             
           100.000                         2.545                          4.020             
           100.000                         2.550                          3.927             
           100.000                         2.555                          3.890             
           100.000                         2.561                          3.861             
           100.000                         2.566                          3.882             
           100.000                         2.571                          3.885             
           100.000                         2.576                          3.861             
           100.000                         2.582                          3.851             
           100.000                         2.587                          3.954             
           100.000                         2.592                          3.950             
           100.000                         2.597                          3.909             
           100.000                         2.603                          3.919             
           100.000                         2.608                          3.943             
           100.000                         2.613                          3.881             
           100.000                         2.618                          3.862             
           100.000                         2.623                          3.742             
           100.000                         2.629                          3.715             
           100.000                         2.634                          3.648             
           100.000                         2.639                          3.570             
           100.000                         2.644                          3.378             
           100.000                         2.650                          3.314             
           100.000                         2.655                          3.175             
           100.000                         2.660                          3.079             
           100.000                         2.665                          2.872             
           100.000                         2.671                          2.740             
           100.000                         2.676                          2.637             
           100.000                         2.681                          2.413             
           100.000                         2.686                          2.372             
           100.000                         2.692                          2.243             
           100.000                         2.697                          2.171             
           100.000                         2.702                          2.081             
           100.000                         2.707                          1.973             
           100.000                         2.713                          1.945             
           100.000                         2.718                          1.862             
           100.000                         2.723                          1.796             
           100.000                         2.728                          1.820             
           100.000                         2.734                          1.793             
           100.000                         2.739                          1.791             
           100.000                         2.744                          1.811             
           100.000                         2.749                          1.912             
           100.000                         2.755                          1.920             
           100.000                         2.760                          2.088             
           100.000                         2.765                          2.147             
           100.000                         2.770                          2.283             
           100.000                         2.775                          2.405             
           100.000                         2.781                          2.445             
           100.000                         2.786                          2.658             
           100.000                         2.791                          2.758             
           100.000                         2.796                          2.952             
           100.000                         2.802                          3.111             
           100.000                         2.807                          3.299             
           100.000                         2.812                          3.395             
           100.000                         2.817                          3.526             
           100.000                         2.823                          3.682             
           100.000                         2.828                          3.748             
           100.000                         2.833                          3.856             
           100.000                         2.838                          4.033             
           100.000                         2.844                          4.135             
           100.000                         2.849                          4.207             
           100.000                         2.854                          4.346             
           100.000                         2.859                          4.403             
           100.000                         2.865                          4.447             
           100.000                         2.870                          4.609             
           100.000                         2.875                          4.664             
           100.000                         2.880                          4.644             
           100.000                         2.886                          4.661             
           100.000                         2.891                          4.726             
           100.000                         2.896                          4.762             
           100.000                         2.901                          4.756             
           100.000                         2.907                          4.815             
           100.000                         2.912                          4.792             
           100.000                         2.917                          4.761             
           100.000                         2.922                          4.626             
           100.000                         2.927                          4.600             
           100.000                         2.933                          4.600             
           100.000                         2.938                          4.447             
           100.000                         2.943                          4.382             
           100.000                         2.948                          4.242             
           100.000                         2.954                          4.087             
           100.000                         2.959                          4.015             
           100.000                         2.964                          3.902             
           100.000                         2.969                          3.703             
           100.000                         2.975                          3.645             
           100.000                         2.980                          3.543             
           100.000                         2.985                          3.438             
           100.000                         2.990                          3.414             
           100.000                         2.996                          3.312             
           100.000                         3.001                          3.232             
           100.000                         3.006                          3.202             
           100.000                         3.011                          3.193             
           100.000                         3.017                          3.088             
           100.000                         3.022                          3.119             
           100.000                         3.027                          3.169             
           100.000                         3.032                          3.141             
           100.000                         3.038                          3.182             
           100.000                         3.043                          3.192             
           100.000                         3.048                          3.217             
           100.000                         3.053                          3.189             
           100.000                         3.058                          3.175             
           100.000                         3.064                          3.131             
           100.000                         3.069                          3.139             
           100.000                         3.074                          3.214             
           100.000                         3.079                          3.118             
           100.000                         3.085                          3.023             
           100.000                         3.090                          3.093             
           100.000                         3.095                          3.018             
           100.000                         3.100                          2.933             
           100.000                         3.106                          2.864             
           100.000                         3.111                          2.786             
           100.000                         3.116                          2.816             
           100.000                         3.121                          2.734             
           100.000                         3.127                          2.646             
           100.000                         3.132                          2.547             
           100.000                         3.137                          2.510             
           100.000                         3.142                          2.425             
           100.000                         3.148                          2.452             
           100.000                         3.153                          2.407             
           100.000                         3.158                          2.358             
           100.000                         3.163                          2.381             
           100.000                         3.169                          2.344             
           100.000                         3.174                          2.360             
           100.000                         3.179                          2.373             
           100.000                         3.184                          2.390             
           100.000                         3.190                          2.483             
           100.000                         3.195                          2.558             
           100.000                         3.200                          2.613             
           100.000                         3.205                          2.687             
           100.000                         3.210                          2.750             
           100.000                         3.216                          2.898             
           100.000                         3.221                          2.947             
           100.000                         3.226                          3.106             
           100.000                         3.231                          3.220             
           100.000                         3.237                          3.400             
           100.000                         3.242                          3.491             
           100.000                         3.247                          3.577             
           100.000                         3.252                          3.741             
           100.000                         3.258                          3.859             
           100.000                         3.263                          4.004             
           100.000                         3.268                          4.150             
           100.000                         3.273                          4.231             
           100.000                         3.279                          4.299             
           100.000                         3.284                          4.364             
           100.000                         3.289                          4.346             
           100.000                         3.294                          4.438             
           100.000                         3.300                          4.424             
           100.000                         3.305                          4.531             
           100.000                         3.310                          4.532             
           100.000                         3.315                          4.539             
           100.000                         3.321                          4.546             
           100.000                         3.326                          4.469             
           100.000                         3.331                          4.546             
           100.000                         3.336                          4.532             
           100.000                         3.341                          4.559             
           100.000                         3.347                          4.470             
           100.000                         3.352                          4.460             
           100.000                         3.357                          4.382             
           100.000                         3.362                          4.317             
           100.000                         3.368                          4.209             
           100.000                         3.373                          4.130             
           100.000                         3.378                          4.070             
           100.000                         3.383                          3.867             
           100.000                         3.389                          3.899             
           100.000                         3.394                          3.785             
           100.000                         3.399                          3.728             
           100.000                         3.404                          3.577             
           100.000                         3.410                          3.487             
           100.000                         3.415                          3.412             
           100.000                         3.420                          3.237             
           100.000                         3.425                          3.207             
           100.000                         3.431                          3.107             
           100.000                         3.436                          3.024             
           100.000                         3.441                          2.932             
           100.000                         3.446                          2.918             
           100.000                         3.452                          2.915             
           100.000                         3.457                          2.861             
           100.000                         3.462                          2.808             
           100.000                         3.467                          2.765             
           100.000                         3.473                          2.766             
           100.000                         3.478                          2.748             
           100.000                         3.483                          2.743             
           100.000                         3.488                          2.743             
           100.000                         3.493                          2.773             
           100.000                         3.499                          2.768             
           100.000                         3.504                          2.815             
           100.000                         3.509                          2.802             
           100.000                         3.514                          2.817             
           100.000                         3.520                          2.825             
           100.000                         3.525                          2.786             
           100.000                         3.530                          2.784             
           100.000                         3.535                          2.799             
           100.000                         3.541                          2.879             
           100.000                         3.546                          2.908             
           100.000                         3.551                          2.856             
           100.000                         3.556                          2.876             
           100.000                         3.562                          2.869             
           100.000                         3.567                          2.849             
           100.000                         3.572                          2.851             
           100.000                         3.577                          2.891             
           100.000                         3.583                          2.862             
           100.000                         3.588                          2.927             
           100.000                         3.593                          2.855             
           100.000                         3.598                          2.894             
           100.000                         3.604                          2.948             
           100.000                         3.609                          2.961             
           100.000                         3.614                          3.054             
           100.000                         3.619                          3.050             
           100.000                         3.625                          3.117             
           100.000                         3.630                          3.174             
           100.000                         3.635                          3.232             
           100.000                         3.640                          3.314             
           100.000                         3.645                          3.275             
           100.000                         3.651                          3.387             
           100.000                         3.656                          3.435             
           100.000                         3.661                          3.532             
           100.000                         3.666                          3.569             
           100.000                         3.672                          3.657             
           100.000                         3.677                          3.747             
           100.000                         3.682                          3.821             
           100.000                         3.687                          3.811             
           100.000                         3.693                          3.914             
           100.000                         3.698                          3.941             
           100.000                         3.703                          4.012             
           100.000                         3.708                          4.030             
           100.000                         3.714                          4.059             
           100.000                         3.719                          4.121             
           100.000                         3.724                          4.125             
           100.000                         3.729                          4.225             
           100.000                         3.735                          4.143             
           100.000                         3.740                          4.214             
           100.000                         3.745                          4.243             
           100.000                         3.750                          4.237             
           100.000                         3.756                          4.237             
           100.000                         3.761                          4.227             
           100.000                         3.766                          4.188             
           100.000                         3.771                          4.164             
           100.000                         3.776                          4.104             
           100.000                         3.782                          4.075             
           100.000                         3.787                          4.085             
           100.000                         3.792                          4.007             
           100.000                         3.797                          3.908             
           100.000                         3.803                          3.828             
           100.000                         3.808                          3.766             
           100.000                         3.813                          3.773             
           100.000                         3.818                          3.643             
           100.000                         3.824                          3.649             
           100.000                         3.829                          3.579             
           100.000                         3.834                          3.459             
           100.000                         3.839                          3.381             
           100.000                         3.845                          3.370             
           100.000                         3.850                          3.280             
           100.000                         3.855                          3.211             
           100.000                         3.860                          3.106             
           100.000                         3.866                          3.041             
           100.000                         3.871                          3.057             
           100.000                         3.876                          2.987             
           100.000                         3.881                          2.898             
           100.000                         3.887                          2.824             
           100.000                         3.892                          2.813             
           100.000                         3.897                          2.754             
           100.000                         3.902                          2.691             
           100.000                         3.908                          2.686             
           100.000                         3.913                          2.663             
           100.000                         3.918                          2.647             
           100.000                         3.923                          2.614             
           100.000                         3.928                          2.619             
           100.000                         3.934                          2.633             
           100.000                         3.939                          2.623             
           100.000                         3.944                          2.667             
           100.000                         3.949                          2.667             
           100.000                         3.955                          2.708             
           100.000                         3.960                          2.745             
           100.000                         3.965                          2.790             
           100.000                         3.970                          2.852             
           100.000                         3.976                          2.893             
           100.000                         3.981                          2.917             
           100.000                         3.986                          2.901             
           100.000                         3.991                          2.966             
           100.000                         3.997                          3.078             
           100.000                         4.002                          3.099             
           100.000                         4.007                          3.166             
           100.000                         4.012                          3.226             
           100.000                         4.018                          3.213             
           100.000                         4.023                          3.298             
           100.000                         4.028                          3.266             
           100.000                         4.033                          3.319             
           100.000                         4.039                          3.359             
           100.000                         4.044                          3.423             
           100.000                         4.049                          3.446             
           100.000                         4.054                          3.459             
           100.000                         4.060                          3.556             
           100.000                         4.065                          3.586             
           100.000                         4.070                          3.574             
           100.000                         4.075                          3.661             
           100.000                         4.080                          3.674             
           100.000                         4.086                          3.691             
           100.000                         4.091                          3.754             
           100.000                         4.096                          3.773             
           100.000                         4.101                          3.791             
           100.000                         4.107                          3.775             
           100.000                         4.112                          3.848             
           100.000                         4.117                          3.838             
           100.000                         4.122                          3.838             
           100.000                         4.128                          3.913             
           100.000                         4.133                          3.888             
           100.000                         4.138                          3.895             
           100.000                         4.143                          3.949             
           100.000                         4.149                          3.939             
           100.000                         4.154                          3.951             
           100.000                         4.159                          3.949             
           100.000                         4.164                          3.919             
           100.000                         4.170                          3.918             
           100.000                         4.175                          3.877             
           100.000                         4.180                          3.905             
           100.000                         4.185                          3.908             
           100.000                         4.191                          3.839             
           100.000                         4.196                          3.854             
           100.000                         4.201                          3.782             
           100.000                         4.206                          3.751             
           100.000                         4.211                          3.756             
           100.000                         4.217                          3.683             
           100.000                         4.222                          3.630             
           100.000                         4.227                          3.607             
           100.000                         4.232                          3.598             
           100.000                         4.238                          3.507             
           100.000                         4.243                          3.523             
           100.000                         4.248                          3.435             
           100.000                         4.253                          3.379             
           100.000                         4.259                          3.312             
           100.000                         4.264                          3.327             
           100.000                         4.269                          3.245             
           100.000                         4.274                          3.238             
           100.000                         4.280                          3.190             
           100.000                         4.285                          3.175             
           100.000                         4.290                          3.140             
           100.000                         4.295                          3.048             
           100.000                         4.301                          3.051             
           100.000                         4.306                          2.963             
           100.000                         4.311                          2.955             
           100.000                         4.316                          2.915             
           100.000                         4.322                          2.910             
           100.000                         4.327                          2.916             
           100.000                         4.332                          2.803             
           100.000                         4.337                          2.810             
           100.000                         4.343                          2.750             
           100.000                         4.348                          2.761             
           100.000                         4.353                          2.744             
           100.000                         4.358                          2.750             
           100.000                         4.363                          2.782             
           100.000                         4.369                          2.729             
           100.000                         4.374                          2.773             
           100.000                         4.379                          2.804             
           100.000                         4.384                          2.816             
           100.000                         4.390                          2.801             
           100.000                         4.395                          2.876             
           100.000                         4.400                          2.863             
           100.000                         4.405                          2.962             
           100.000                         4.411                          2.987             
           100.000                         4.416                          3.048             
           100.000                         4.421                          3.081             
           100.000                         4.426                          3.167             
           100.000                         4.432                          3.217             
           100.000                         4.437                          3.274             
           100.000                         4.442                          3.297             
           100.000                         4.447                          3.353             
           100.000                         4.453                          3.363             
           100.000                         4.458                          3.505             
           100.000                         4.463                          3.489             
           100.000                         4.468                          3.572             
           100.000                         4.474                          3.603             
           100.000                         4.479                          3.662             
           100.000                         4.484                          3.654             
           100.000                         4.489                          3.745             
           100.000                         4.494                          3.772             
           100.000                         4.500                          3.794             
           100.000                         4.505                          3.711             
           100.000                         4.510                          3.778             
           100.000                         4.515                          3.762             
           100.000                         4.521                          3.816             
           100.000                         4.526                          3.822             
           100.000                         4.531                          3.787             
           100.000                         4.536                          3.839             
           100.000                         4.542                          3.769             
           100.000                         4.547                          3.855             
           100.000                         4.552                          3.843             
           100.000                         4.557                          3.816             
           100.000                         4.563                          3.838             
           100.000                         4.568                          3.784             
           100.000                         4.573                          3.793             
           100.000                         4.578                          3.790             
           100.000                         4.584                          3.797             
           100.000                         4.589                          3.786             
           100.000                         4.594                          3.782             
           100.000                         4.599                          3.723             
           100.000                         4.605                          3.714             
           100.000                         4.610                          3.655             
           100.000                         4.615                          3.605             
           100.000                         4.620                          3.609             
           100.000                         4.626                          3.545             
           100.000                         4.631                          3.548             
           100.000                         4.636                          3.455             
           100.000                         4.641                          3.523             
           100.000                         4.646                          3.458             
           100.000                         4.652                          3.370             
           100.000                         4.657                          3.343             
           100.000                         4.662                          3.332             
           100.000                         4.667                          3.325             
           100.000                         4.673                          3.293             
