 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         99291.964             485.735               0.005              19520.253           42919355.165           2198.709           1023993.639             465.7                90423        
  0.167         100189.200           23756.242              0.237              18563.539           63726157.464           3432.867           1583218.844             461.2                90503        
  0.333         99793.100            31420.351              0.315              18555.946           60770126.778           3274.968           1922940.844             587.2                89351        
  0.500         100228.430           63707.861              0.636              17814.366           60354687.806           3387.978           2229180.036             658.1                86314        
  0.667         100724.504           91306.199              0.906              17042.414           60207062.454           3532.778           2550762.492             722.2                83461        
  0.833         101452.163           114539.571             1.129              16303.366           60102117.088           3686.485           2703069.441             733.5                80644        
  1.000         101695.138           133332.740             1.311              15771.858           59366182.647           3764.058           3170420.843             842.6                78531        
  1.167         102419.001           157869.530             1.541              15153.031           58182566.754           3839.665           2940331.004             766.1                75971        
  1.333         102543.020           178908.023             1.745              14689.860           56720093.285           3861.173           3460281.588             896.6                73985        
  1.500         103180.829           204899.465             1.986              14139.370           56235492.288           3977.228           3394184.529             853.8                71985        
  1.667         103671.841           224670.091             2.167              13890.068           54754966.383           3942.023           3106908.660             788.6                70399        
  1.833         103999.604           246319.256             2.368              13592.676           53533085.543           3938.377           3015319.143             766.1                69132        
  2.000         104136.277           267646.687             2.570              13325.657           51506639.112           3865.223           3150313.966             815.6                67642        
  2.167         104102.109           288771.827             2.774              13228.214           49860550.487           3769.258           3237126.086             859.5                66428        
  2.333         104453.916           319438.244             3.058              12823.256           48440371.599           3777.541           3282215.202             869.6                64842        
  2.500         104618.431           341638.964             3.266              12517.006           47448843.759           3790.750           3357432.038             886.5                63613        
  2.667         104850.016           365587.186             3.487              12160.137           46844881.610           3852.332           3693257.530             959.6                62196        
  2.833         105304.329           391233.061             3.715              11877.931           45770510.191           3853.408           3451552.364             896.6                61024        
  3.000         106247.122          1540341.056             14.498             11223.671           44195415.131           3937.697           3283548.540             837.0                57454        
  3.167         106587.540          1363614.656             12.793             11083.201           44370463.053           4003.398           3034698.276             760.5                56670        
  3.333         106509.079          1032665.039             9.696              11102.183           44537082.204           4011.561           3128796.998             781.8                56320        
  3.500         105508.073           472313.169             4.477              10989.554           44196890.361           4021.718           4519163.841             1124.9               57046        
  3.667         106802.674           511801.642             4.792              10740.252           43718597.102           4070.537           3261067.889             802.1                55535        
  3.833         106886.197           522761.096             4.891              10755.438           43023176.138           4000.132           3123618.534             781.8                55108        
  4.000         106902.648           531206.851             4.969              10590.923           42336095.870           3997.394           3319031.295             831.3                54457        
  4.167         106922.896           540058.962             5.051              10551.693           41494063.480           3932.455           3291486.232             838.1                53969        
  4.333         107292.420           559101.690             5.211              10379.586           41145624.086           3964.091           3046201.169             769.5                53293        
  4.500         107267.111           577552.132             5.384              10284.674           39802260.773           3870.056           3104137.320             803.2                52890        
  4.667         107453.138           579150.749             5.390              10230.258           38759834.964           3788.745           2906885.511             768.3                52362        
  4.833         107293.686           596483.224             5.559              10185.965           38705092.073           3799.845           3120165.026             822.3                51886        
  5.000         107450.607           605426.121             5.634              10103.708           38915014.497           3851.558           3054467.028             794.2                51224        
  5.167         107339.244           617232.903             5.750              10012.593           38200309.358           3815.227           3282646.960             861.7                50549        
  5.333         108089.682           646283.679             5.979               9543.094           39087016.139           4095.843           3179194.098             777.3                49532        
  5.500         108213.700           672711.518             6.217               9464.633           37869098.603           4001.116           3105375.090             777.3                48864        
  5.667         108547.791           682537.478             6.288               9224.189           38367559.843           4159.451           3219054.234             775.1                48240        
  5.833         108664.217           684316.776             6.298               9324.164           37974202.699           4072.666           2808699.133             690.7                48149        
  6.000         108746.474           688568.100             6.332               9358.332           38221060.632           4084.175           2720290.537             667.1                48080        
  6.167         108647.765           682851.819             6.285               9331.756           37366114.005           4004.189           2851357.815             713.2                47856        
  6.333         108954.015           702370.514             6.446               9222.924           37541841.467           4070.492           2546501.455             626.6                47268        
  6.500         108998.307           694940.688             6.376               9149.525           37913525.722           4143.770           2708819.072             654.7                47135        
  6.667         108792.031           699586.236             6.430               9112.826           37259050.014           4088.638           3035475.355             743.6                46929        
  6.833         108967.935           730933.935             6.708               9143.198           36951282.390           4041.396           2768661.994             686.2                46525        
  7.000         109129.918           736727.577             6.751               9111.560           36592301.847           4016.030           2498654.485             623.2                46202        
  7.167         109321.008           742925.229             6.796               8954.639           36186673.470           4041.109           2555101.433             633.3                45870        
  7.333         109229.893           740968.986             6.784               8974.887           36116483.816           4024.171           2594094.454             645.7                45945        
  7.500         109181.804           739138.722             6.770               8945.781           36592188.334           4090.441           2779305.447             680.6                45859        
  7.667         109388.079           767725.491             7.018               8869.851           36997645.718           4171.169           2646701.666             635.6                45749        
  7.833         109314.681           750797.690             6.868               8914.143           36974378.292           4147.833           2683206.879             648.0                45801        
  8.000         109531.080           756284.280             6.905               8839.479           37246345.001           4213.636           2498669.378             594.0                45517        
  8.167         109423.513           757981.212             6.927               8882.506           36968301.887           4161.923           2626860.488             632.2                45532        
  8.333         109581.700           767013.399             6.999               8790.125           37260861.214           4238.946           2556492.669             604.1                45278        
  8.500         109691.798           763499.266             6.960               8785.063           37172832.845           4231.368           2504416.466             592.8                45293        
  8.667         109717.108           750329.496             6.839               8858.462           36659023.541           4138.306           2244820.213             543.3                45398        
  8.833         109481.726           755767.846             6.903               8909.081           36528192.753           4100.108           2486493.563             607.5                45718        
  9.000         109508.301           747329.767             6.824               9012.852           36506010.362           4050.439           2206183.688             545.6                45861        
  9.167         109613.337           734608.403             6.702               9005.259           36627135.853           4067.305           2192612.754             540.0                45924        
  9.333         109477.929           730975.435             6.677               8912.878           37152450.779           4168.401           2556207.367             614.2                45784        
  9.500         109536.142           758818.607             6.928               8878.709           38130175.128           4294.563           2566017.381             598.5                45592        
  9.667         109743.683           762268.190             6.946               8857.196           37851003.626           4273.475           2303806.804             540.0                45367        
  9.833         109812.020           756643.535             6.890               8768.611           38542323.850           4395.488           2433900.331             554.6                45292        
  10.000        109815.817           747915.091             6.811               8815.435           38649598.248           4384.310           2324332.308             531.0                45402        
  10.167        109937.304           762370.071             6.935               8750.894           38626566.748           4414.014           2250799.526             510.7                45358        
  10.333        109690.533           750536.526             6.842               8939.453           37182430.615           4159.363           2214217.489             533.2                45697        
  10.500        109561.452           754142.878             6.883               8993.869           37161812.794           4131.905           2245958.447             544.5                45786        
  10.667        109399.469           746339.560             6.822               9048.286           35834778.603           3960.394           2343853.211             592.8                45758        
  10.833        109589.293           754579.363             6.886               8930.595           35644464.198           3991.276           2290408.121             574.8                45222        
  11.000        109704.453           777258.358             7.085               8736.974           36882475.649           4221.424           2498447.658             592.8                44962        
  11.167        109744.949           759351.046             6.919               8720.523           37045436.932           4248.075           2471406.288             582.7                44836        
  11.333        109634.851           769042.086             7.015               8717.992           36409473.274           4176.360           2664074.498             639.0                44857        
  11.500        109615.868           780616.676             7.121               8764.815           36915248.558           4211.754           2596752.633             617.6                44567        
  11.667        110003.110           798856.210             7.262               8604.097           37743437.734           4386.682           2458370.066             561.3                44025        
  11.833        110149.907           771311.284             7.002               8553.477           38512359.168           4502.538           2442635.882             543.3                44053        
  12.000        110214.447           775212.400             7.034               8482.610           38494598.148           4538.061           2421142.778             534.3                43942        
  12.167        110151.173           788096.092             7.155               8609.159           38320153.153           4451.091           2334612.832             525.3                44170        
  12.333        110343.528           793146.363             7.188               8634.469           38882422.399           4503.163           2078719.336             462.4                44110        
  12.500        110366.307           779741.381             7.065               8552.212           38698405.452           4524.959           2088853.389             462.4                44079        
  12.667        110291.642           785643.033             7.123               8623.080           37968068.168           4403.075           2121486.921             482.6                44143        
  12.833        110437.174           775693.920             7.024               8537.026           38906420.294           4557.374           2098740.818             461.2                44138        
  13.000        110313.156           761677.069             6.905               8688.885           38562160.209           4438.102           1934117.969             436.5                44460        
  13.167        110187.872           764647.569             6.939               8795.187           37975485.411           4317.758           1988262.383             461.2                44783        
  13.333        110114.473           765027.511             6.948               8843.276           38554622.829           4359.767           1958667.849             450.0                44894        
  13.500        110162.562           771446.158             7.003               8780.001           38295608.025           4361.686           2003595.368             460.1                45023        
  13.667        110210.651           775004.533             7.032               8845.807           38104608.125           4307.647           1852931.745             430.9                45263        
  13.833        110086.632           754547.995             6.854               8907.816           38202847.372           4288.689           1926726.136             450.0                45599        
  14.000        109941.100           742575.071             6.754               9050.817           38367797.093           4239.153           1856869.211             438.7                46000        
  14.167        109736.090           729273.389             6.646               9078.658           38231391.677           4211.128           2137869.169             508.5                46101        
  14.333        109989.189           732037.780             6.656               8957.170           38902947.818           4343.219           2014771.735             464.6                45924        
  14.500        109809.489           728319.714             6.633               9069.799           38066262.251           4197.035           1970435.042             470.2                46090        
  14.667        109623.461           724774.280             6.611               9145.729           37567272.157           4107.630           2195982.325             535.5                46152        
  14.833        109799.365           741104.311             6.750               9067.268           37711384.817           4159.068           1994567.112             480.4                45861        
  15.000        109847.454           738687.297             6.725               8977.418           38625114.730           4302.475           2092459.400             487.1                45889        
  15.167        109933.508           748924.012             6.813               8986.276           38332915.482           4265.717           1945154.495             456.7                45852        
  15.333        110001.844           739232.458             6.720               9002.728           38764835.437           4305.899           1847476.767             429.7                45928        
  15.500        109919.587           743752.813             6.766               9048.286           38573377.742           4263.059           1886504.555             443.2                46062        
  15.667        109868.967           729559.712             6.640               9081.189           38552607.313           4245.326           1926383.414             454.5                46355        
  15.833        109803.162           712425.881             6.488               9169.773           38520532.424           4200.816           1906223.827             454.5                46537        
  16.000        109858.843           728279.168             6.629               9148.260           39613623.389           4330.181           1891996.929             437.6                46761        
  16.167        109813.286           708341.544             6.450               9212.800           39912419.189           4332.279           1912458.325             442.1                46989        
  16.333        109555.125           704380.249             6.429               9307.712           39574254.243           4251.770           2024923.205             477.0                47329        
  16.500        109591.824           699887.002             6.386               9269.747           39807830.778           4294.381           2107976.939             491.6                47315        
  16.667        109615.868           713440.915             6.509               9243.172           39965624.023           4323.800           2068955.127             479.2                47176        
  16.833        109623.461           712654.012             6.501               9259.623           40362305.220           4358.958           2085807.318             479.2                47195        
  17.000        109670.285           696416.496             6.350               9250.765           40063718.298           4330.855           1960521.195             453.4                47296        
  17.167        109413.389           682143.356             6.235               9411.483           39425593.143           4189.095           2093936.465             500.6                47796        
  17.333        109474.133           686673.955             6.272               9416.545           39173580.889           4160.080           1962572.970             472.5                47782        
  17.500        109503.239           692275.912             6.322               9407.686           39377111.833           4185.632           1965219.204             470.2                47729        
  17.667        109396.938           690939.201             6.316               9372.252           39841947.934           4251.054           2158337.904             508.5                47664        
  17.833        109324.805           713478.434             6.526               9291.261           39999241.199           4305.039           2408117.730             560.2                47433        
  18.000        109682.940           691006.905             6.300               9191.287           40190790.482           4372.706           2082668.083             477.0                47066        
