 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         78401.181             3882.535              0.050              39561.889           61428264.205           1552.713           1032273.985             664.8                90483        
  0.167         79126.309            76781.760              0.970              38663.388           79793246.846           2063.793           1410898.240             684.0                90830        
  0.333         78678.324            91890.127              1.168              38746.911           77534700.191           2001.055           1579329.409             789.7                90060        
  0.500         79419.904            155972.893             1.964              37324.495           77822938.682           2085.037           2008238.944             964.1                87707        
  0.667         80442.424            193637.711             2.407              35983.071           79136967.433           2199.283           2293420.474             1043.9               85730        
  0.833         81282.712            234054.111             2.880              34731.497           80454256.849           2316.464           2615661.453             1130.6               84092        
  1.000         82093.894            279114.226             3.400              33926.642           80138022.195           2362.097           2661357.667             1128.3               82502        
  1.167         82883.562            331753.424             4.003              33321.736           79115469.036           2374.290           2567777.837             1083.3               81094        
  1.333         83140.458            347708.264             4.182              32914.247           78831695.621           2395.063           2705739.920             1131.7               80196        
  1.500         83833.949            392903.802             4.687              32224.552           78986185.565           2451.118           2735580.979             1118.2               78941        
  1.667         84052.879            423764.895             5.042              31929.692           78907688.055           2471.295           2835428.615             1149.7               78225        
  1.833         85019.717            461200.966             5.425              31157.740           80591529.418           2586.565           2772970.028             1074.3               77109        
  2.000         85123.488            467824.003             5.496              31117.244           80698393.759           2593.366           2806400.170             1084.4               76878        
  2.167         85379.118            493796.272             5.784              30922.358           79982006.634           2586.543           2769657.171             1073.2               76493        
  2.333         85627.155            500874.863             5.849              30789.481           79319376.565           2576.184           2715097.396             1056.3               76002        
  2.500         85647.402            514727.845             6.010              30714.817           79810447.508           2598.435           2735515.321             1055.2               75857        
  2.667         85967.573            536090.304             6.236              30532.586           80102309.326           2623.502           2673399.732             1021.4               75429        
  2.833         86138.414            536451.816             6.228              30608.516           79874637.766           2609.556           2474661.365             950.6                75313        
  3.000         86209.282            541277.664             6.279              30489.559           79426539.543           2605.041           2499555.290             961.8                75111        
  3.167         86123.228            542602.291             6.300              30465.515           79102224.287           2596.451           2575772.337             994.4                75179        
  3.333         86209.282            536604.992             6.224              30371.868           79277638.271           2610.233           2595411.250             996.7                74994        
  3.500         86247.247            551203.116             6.391              30314.921           78961477.799           2604.707           2633582.018             1013.6               74836        
  3.667         86223.202            559549.156             6.490              30427.550           77232752.983           2538.251           2497770.178             986.6                74858        
  3.833         86004.272            529876.285             6.161              30649.011           77029222.054           2513.269           2490370.350             993.3                75140        
  4.000         86047.299            551776.900             6.412              30470.577           78010746.929           2560.199           2625795.842             1028.2               74984        
  4.167         86266.229            548887.609             6.363              30411.098           78163284.800           2570.222           2489058.889             970.8                74800        
  4.333         86347.221            570330.403             6.605              30356.682           78719209.879           2593.143           2513984.987             971.9                74755        
  4.500         86463.646            564088.837             6.524              30289.611           80424103.845           2655.171           2577331.963             973.1                74767        
  4.667         86445.930            540291.829             6.250              30175.716           81956966.906           2715.991           2682504.989             989.9                74959        
  4.833         86564.886            563494.620             6.510              30125.097           82702267.310           2745.295           2671204.858             975.3                74779        
  5.000         86490.222            556644.299             6.436              30245.319           82641433.988           2732.371           2621873.703             961.8                75005        
  5.167         86614.240            546082.102             6.305              30173.185           82633697.411           2738.647           2615741.085             957.3                74886        
  5.333         86720.542            543763.376             6.270              30101.052           82759666.075           2749.394           2626063.095             957.3                74756        
  5.500         86607.913            564179.473             6.514              30287.080           81760035.061           2699.502           2490212.162             924.7                74849        
  5.667         86568.682            541978.656             6.261              30194.699           82047457.023           2717.280           2674621.727             986.6                74838        
  5.833         86661.064            552824.348             6.379              30317.452           82403129.677           2718.010           2479997.270             914.6                75038        
  6.000         86448.461            542764.601             6.278              30337.700           81628942.718           2690.677           2569843.282             957.3                75072        
  6.167         86695.232            528790.684             6.099              30282.018           82757566.389           2732.895           2469326.660             905.6                74986        
  6.333         86844.560            554281.815             6.382              30107.380           84035236.780           2791.184           2553183.282             916.8                74951        
  6.500         86888.853            540243.505             6.218              30226.336           84456198.059           2794.126           2439991.170             875.2                75086        
  6.667         86720.542            547416.035             6.312              30433.877           83722754.668           2750.972           2380526.666             867.3                75362        
  6.833         86534.514            521956.453             6.032              30500.949           83141132.783           2725.854           2414057.748             887.6                75442        
  7.000         86587.665            527123.008             6.088              30449.063           82906472.996           2722.792           2432683.453             895.5                75349        
  7.167         86595.258            519993.019             6.005              30444.001           81834178.923           2688.023           2401623.512             895.5                75223        
  7.333         86535.780            538011.691             6.217              30492.090           81680645.022           2678.749           2393128.511             895.5                75254        
  7.500         86685.108            527180.258             6.082              30480.701           81426878.817           2671.424           2269755.338             851.6                75226        
  7.667         86604.116            531922.544             6.142              30566.754           81875248.151           2678.572           2350948.970             879.7                75437        
  7.833         86491.487            522721.319             6.044              30718.614           81566677.641           2655.285           2270945.197             857.2                75589        
  8.000         86357.345            517081.470             5.988              30676.852           81551999.161           2658.421           2399002.557             904.5                75655        
  8.167         86325.708            501845.883             5.813              30732.534           82540302.859           2685.763           2399771.142             895.5                75801        
  8.333         86367.469            517018.691             5.986              30686.976           83289848.598           2714.176           2406779.370             888.7                75852        
  8.500         86382.655            496626.477             5.749              30647.746           84100569.390           2744.103           2467471.839             901.1                75932        
  8.667         86291.539            501309.924             5.809              30765.437           83702805.249           2720.677           2403551.574             885.3                76072        
  8.833         86102.981            479738.216             5.572              30932.482           83765623.516           2708.015           2413832.982             893.2                76312        
  9.000         86173.848            501256.258             5.817              30874.269           82764399.245           2680.692           2353099.913             879.7                76226        
  9.167         86224.468            497344.377             5.768              30871.738           82591009.784           2675.295           2336383.098             875.2                76192        
  9.333         86162.459            488351.377             5.668              30945.137           81677463.623           2639.428           2308042.665             876.3                76220        
  9.500         86167.521            480360.513             5.575              31003.350           81320054.999           2622.944           2270123.756             867.3                76274        
  9.667         86124.494            493355.901             5.728              31162.802           80731183.316           2590.627           2140185.339             828.0                76249        
  9.833         85986.555            497766.676             5.789              31179.254           80480495.906           2581.219           2219262.868             861.7                76332        
  10.000        85982.759            490826.805             5.708              31100.793           81526425.499           2621.362           2351024.061             898.8                76288        
  10.167        86276.353            494143.507             5.727              30923.624           82533840.938           2668.958           2240992.643             841.5                76138        
  10.333        86196.627            497859.664             5.776              30908.438           82060318.645           2654.949           2381152.527             898.8                76102        
  10.500        86373.796            511725.253             5.925              30664.197           83169181.114           2712.257           2405128.889             888.7                75784        
  10.667        86409.230            521698.210             6.038              30662.932           83755178.179           2731.480           2412914.026             885.3                75744        
  10.833        86528.187            521263.793             6.024              30588.268           83696492.493           2736.229           2386416.868             874.1                75629        
  11.000        86459.850            507954.835             5.875              30614.843           84600953.931           2763.397           2419600.444             877.5                75772        
  11.167        86596.523            510699.075             5.897              30425.019           85213022.506           2800.755           2496377.759             893.2                75587        
  11.333        86571.213            516783.640             5.969              30506.010           85181139.052           2792.274           2469931.601             886.5                75834        
  11.500        86557.293            503430.621             5.816              30642.684           85193979.514           2780.239           2309587.795             832.5                75972        
  11.667        86467.443            495334.456             5.729              30686.976           84523911.008           2754.390           2368537.171             861.7                76014        
  11.833        86392.779            503832.377             5.832              30761.640           84579905.899           2749.525           2351909.851             857.2                76113        
  12.000        86295.336            497781.523             5.768              30824.915           83246646.184           2700.629           2346428.554             870.7                76146        
  12.167        86162.459            488193.223             5.666              30997.022           81721303.629           2636.424           2252141.883             856.1                76318        
  12.333        86083.998            482879.655             5.609              31037.518           80890092.771           2606.204           2278978.273             876.3                76209        
  12.500        86209.282            507688.173             5.889              30870.473           80996763.405           2623.762           2314734.543             884.2                75838        
  12.667        86385.186            527738.469             6.109              30549.037           81895850.721           2680.800           2476301.476             925.8                75450        
  12.833        86683.842            524928.953             6.056              30316.186           84261298.333           2779.416           2539573.935             915.7                75299        
  13.000        86952.127            532856.274             6.128              30273.160           85029512.604           2808.743           2355125.683             840.3                75246        
  13.167        86763.569            516879.786             5.957              30464.249           84302150.775           2767.249           2373207.479             859.5                75531        
  13.333        86642.081            507361.466             5.856              30538.913           83471259.008           2733.275           2334891.650             856.1                75661        
  13.500        86530.718            515960.145             5.963              30705.959           82118161.324           2674.340           2257330.446             846.0                75817        
  13.667        86452.257            500158.581             5.785              30859.083           81882319.705           2653.427           2192134.095             828.0                75984        
  13.833        86347.221            497937.105             5.767              30969.181           81426868.599           2629.287           2216432.515             844.8                76094        
