 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         62096.550            12639.817              0.204              55327.420           72738683.467           1314.695           1002576.682             762.7                90493        
  0.167         62410.392            135598.358             2.173              54692.141           90394558.780           1652.789           1379637.610             835.8                91306        
  0.333         61716.901            143083.248             2.318              55024.967           89521517.379           1626.925           1527864.158             940.5                91263        
  0.500         62492.650            184504.898             2.952              54072.049           90024065.610           1664.891           1637755.982             985.4                90091        
  0.667         63393.682            229746.231             3.624              53046.999           91699387.712           1728.644           1783363.214             1033.8               88969        
  0.833         63721.445            261519.177             4.104              52182.666           91957642.447           1762.226           2037118.543             1158.7               88189        
  1.000         64340.272            289033.433             4.492              51460.068           93203886.220           1811.189           2140147.233             1184.6               87516        
  1.167         64693.345            309532.517             4.785              50853.897           93915652.127           1846.774           2273127.909             1234.1               86959        
  1.333         65038.825            327791.274             5.040              50426.159           94231967.534           1868.712           2369070.926             1271.2               86466        
  1.500         65456.438            362287.703             5.535              50080.679           94670140.179           1890.353           2302657.377             1221.7               85928        
  1.667         65928.467            374579.978             5.682              49578.278           95826434.229           1932.831           2356541.340             1222.8               85451        
  1.833         66132.212            373192.645             5.643              49297.338           97338757.602           1974.524           2509454.875             1274.6               85357        
  2.000         66223.327            391598.753             5.913              49274.559           97071134.740           1970.005           2432647.808             1238.6               85249        
  2.167         66225.858            384987.966             5.813              49301.135           96398286.783           1955.295           2405780.726             1234.1               85082        
  2.333         66739.649            410936.520             6.157              48891.115           97900624.756           2002.422           2438810.178             1221.7               84743        
  2.500         66745.977            411491.813             6.165              48792.406           99145584.457           2031.988           2499989.883             1234.1               84857        
  2.667         66973.766            394432.677             5.889              48956.920           99786239.255           2038.246           2329722.542             1146.3               84938        
  2.833         66673.843            387606.397             5.813              49198.630           99604817.424           2024.545           2332271.164             1155.3               85261        
  3.000         66372.656            374987.666             5.650              49393.516           98976784.974           2003.842           2362490.375             1182.3               85502        
  3.167         66432.134            372250.185             5.603              49420.091           99522233.724           2013.801           2338174.554             1164.3               85604        
  3.333         66225.858            365167.530             5.514              49536.517           98989590.227           1998.316           2331457.601             1169.9               85711        
  3.500         65957.574            355542.831             5.390              49775.695           97001988.319           1948.782           2302071.712             1184.6               85887        
  3.667         65814.573            365955.469             5.560              49818.722           95898002.004           1924.939           2353516.684             1226.2               85759        
  3.833         65989.211            372770.224             5.649              49427.684           97195068.440           1966.410           2492488.343             1271.2               85481        
  4.000         66456.178            384291.623             5.783              49135.355           98475159.666           2004.161           2436896.710             1219.4               85198        
  4.167         66420.745            382895.094             5.765              49221.409           98694928.268           2005.122           2447087.148             1223.9               85266        
  4.333         66620.693            381997.669             5.734              49150.541           99279349.578           2019.903           2385912.620             1184.6               85179        
  4.500         66649.799            397910.751             5.970              49120.169           98857775.041           2012.570           2358887.213             1175.6               85115        
  4.667         66581.462            380216.500             5.711              49172.054           99875432.239           2031.142           2387860.745             1178.9               85238        
  4.833         66942.128            403899.419             6.034              48961.982          100618751.082           2055.038           2330366.665             1137.3               85044        
  5.000         66981.359            400649.834             5.982              49048.036          100386909.039           2046.706           2300288.069             1127.2               85027        
  5.167         66708.012            390442.889             5.853              49287.214           98302358.915           1994.480           2252749.546             1132.8               85121        
  5.333         66704.215            378472.900             5.674              49282.152           98853569.173           2005.870           2281605.560             1140.7               85129        
  5.500         66932.004            401941.691             6.005              49196.099          100235090.893           2037.460           2230422.512             1097.9               85158        
  5.667         66800.393            386260.301             5.782              49296.073          100673330.966           2042.218           2272545.148             1115.9               85305        
  5.833         66726.994            377048.510             5.651              49297.338          101057054.764           2049.950           2302017.409             1126.1               85417        
  6.000         66759.897            387308.806             5.802              49226.471          101725278.443           2066.475           2343637.838             1137.3               85396        
  6.167         66842.154            379868.988             5.683              49091.063          101530336.181           2068.204           2385182.563             1156.4               85262        
  6.333         67080.067            386834.368             5.767              49121.435          101987063.526           2076.223           2215015.414             1069.8               85243        
  6.500         67035.775            377864.704             5.637              49192.302          102311421.073           2079.826           2200341.883             1060.8               85274        
  6.667         66980.093            378576.580             5.652              49285.949          101565943.011           2060.748           2200894.746             1070.9               85307        
  6.833         67188.900            389018.952             5.790              49094.859          101385021.787           2065.084           2182224.671             1059.7               85068        
  7.000         67250.909            397167.210             5.906              49096.125          101166336.017           2060.577           2163457.077             1052.9               84983        
  7.167         67148.404            400837.487             5.969              49178.382          100739898.293           2048.459           2148332.940             1051.8               85193        
  7.333         66969.969            390742.441             5.835              49377.065          100164006.940           2028.553           2122986.661             1049.6               85269        
  7.500         66799.127            386206.302             5.782              49628.898           98722805.774           1989.220           2046059.337             1031.6               85391        
  7.667         66829.499            397266.244             5.944              49506.145           98561795.853           1990.900           2105681.382             1060.8               85287        
  7.833         66713.074            381521.974             5.719              49552.968           98192908.090           1981.575           2167155.149             1096.8               85369        
  8.000         66621.958            358245.481             5.377              49698.500           97976334.194           1971.414           2032531.729             1033.8               85462        
  8.167         66618.162            374704.686             5.625              49798.474           97530804.866           1958.510           2018935.135             1033.8               85520        
  8.333         66586.524            390532.139             5.865              49782.023           96766901.570           1943.812           2014392.188             1039.4               85344        
  8.500         66810.517            383290.861             5.737              49573.216           98178191.499           1980.468           2019305.672             1022.6               85150        
  8.667         67123.094            401651.539             5.984              49364.410           98126178.767           1987.792           2024312.707             1021.4               84881        
  8.833         67309.122            403856.950             6.000              49126.497           99728515.692           2030.035           2119814.503             1047.3               84795        
  9.000         67231.926            400744.580             5.961              49197.364          100555701.261           2043.925           2120646.880             1040.6               84940        
  9.167         67366.069            411576.861             6.110              49153.072          101711456.372           2069.280           2088852.119             1012.4               84871        
  9.333         67600.185            412920.536             6.108              49094.859          102755466.152           2092.998           1969661.947             943.8                84838        
  9.500         67778.620            412100.237             6.080              48820.247          103704148.906           2124.204           2087303.192             985.4                84722        
  9.667         67611.575            401571.394             5.939              48891.115          104436453.629           2136.103           2168660.952             1018.1               84964        
  9.833         67630.557            387775.252             5.734              48940.469          104898325.854           2143.386           2149833.134             1005.7               84997        
  10.000        67816.585            396633.281             5.849              48832.902          105565508.724           2161.770           2093022.387             970.8                84885        
  10.167        67933.010            399769.938             5.885              48773.424          106307628.812           2179.622           2068747.782             951.7                84937        
  10.333        67831.771            392757.848             5.790              48856.946          107597636.006           2202.300           2144780.927             976.4                85214        
  10.500        67555.893            372329.007             5.511              49253.046          106024715.753           2152.653           1985466.777             924.7                85498        
  10.667        67385.051            351379.447             5.215              49409.967          105228155.610           2129.695           2000360.721             941.6                85639        
  10.833        67131.952            363172.670             5.410              49556.765          103681569.830           2092.178           2014149.066             965.2                85752        
  11.000        67171.183            352970.091             5.255              49540.313          103803783.341           2095.340           1986784.501             950.6                85833        
  11.167        66988.952            357172.540             5.332              49741.527          103610245.779           2082.973           1986641.730             956.2                86027        
  11.333        66833.296            349575.639             5.231              49789.616          102786419.832           2064.415           2019955.597             980.9                86034        
  11.500        66642.206            342904.149             5.145              49940.210          102183479.847           2046.116           2036528.847             997.8                86104        
  11.667        66920.615            345906.386             5.169              49722.545          102341860.507           2058.259           1965475.517             957.3                85864        
  11.833        66751.039            350904.902             5.257              49698.500          101936960.157           2051.107           2126551.906             1039.4               85899        
  12.000        66802.924            348567.057             5.218              49633.960          102397983.102           2063.063           2157539.344             1048.4               85805        
  12.167        67135.749            373086.213             5.557              49370.737          103323367.756           2092.806           2132014.590             1021.4               85550        
  12.333        67199.024            378241.031             5.629              49336.569          104214462.811           2112.317           2104472.938             998.9                85542        
  12.500        67369.865            384248.342             5.704              49260.639          105090194.230           2133.350           2082326.786             978.7                85452        
  12.667        67572.345            386793.385             5.724              49123.966          105082318.594           2139.125           2035159.797             954.0                85272        
  12.833        67457.185            390463.487             5.788              49088.532          104215456.266           2123.010           2100705.158             992.2                85228        
  13.000        67463.512            377501.989             5.596              49255.577          103537074.622           2102.038           1999902.505             954.0                85269        
  13.167        67285.077            375091.874             5.575              49436.543          101595146.902           2055.062           1985082.055             968.6                85404        
  13.333        66963.642            360045.582             5.377              49727.607          100650398.267           2024.035           1939325.599             960.7                85659        
  13.500        66861.137            376485.034             5.631              49744.058           99875069.155           2007.779           1984276.665             991.1                85588        
  13.667        66642.206            351691.948             5.277              49959.192           99990598.954           2001.445           1964876.730             984.3                85843        
  13.833        67018.058            378450.708             5.647              49666.863          100872965.862           2030.991           1961697.978             968.6                85564        
  14.000        67076.271            366639.508             5.466              49635.225          101744238.212           2049.839           1954831.220             956.2                85556        
  14.167        67174.979            381253.053             5.676              49547.906          102295497.092           2064.578           1973355.892             958.5                85498        
