 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         153033.056            245.765               0.002              19514.909           42910602.918           2198.863           1012459.436             460.4                90395        
  0.167         153944.920           15778.466              0.102              18500.885           63076558.813           3409.381           1619566.542             475.0                90332        
  0.333         153555.202           24437.186              0.159              18541.244           60003534.778           3236.219           1867995.050             577.2                88802        
  0.500         153944.920           50616.207              0.329              17665.955           59489538.118           3367.468           2450372.274             727.7                85600        
  0.667         154694.087           80052.464              0.517              16721.299           59335952.501           3548.525           2681610.088             755.8                82295        
  0.833         155320.915           103647.429             0.667              16004.924           58407009.468           3649.315           2888797.134             791.7                79319        
  1.000         155991.886           121038.781             0.776              15321.341           57785122.796           3771.545           2947373.271             781.6                76750        
  1.167         156530.428           138309.576             0.884              14902.615           56802985.784           3811.612           2794584.054             733.3                74501        
  1.333         157014.738           152328.637             0.970              14322.452           55535986.478           3877.547           2947359.447             760.3                72206        
  1.500         157442.292           173445.968             1.102              13888.591           53018304.190           3817.400           2965817.179             777.1                70038        
  1.667         157997.231           184767.261             1.169              13495.090           52042712.264           3856.418           2779607.387             721.0                68080        
  1.833         158163.712           205246.365             1.298              13157.082           50729504.205           3855.681           3034372.309             787.3                66498        
  2.000         158408.389           218015.612             1.376              13054.923           47195603.242           3615.158           2686679.470             743.5                64760        
  2.167         158788.018           241312.779             1.520              12521.425           46742255.968           3732.982           2933412.260             786.1                62831        
  2.333         159365.658           271737.705             1.705              11994.234           46014562.764           3836.390           2868137.344             747.9                60955        
  2.500         159629.254           289785.559             1.815              11770.997           43647478.730           3708.053           2751253.993             742.3                59196        
  2.667         159873.931           313392.800             1.960              11382.541           42930050.764           3771.570           2984568.352             791.7                57553        
  2.833         160218.245           332266.549             2.074              10962.553           42097953.363           3840.160           3211196.929             836.7                55972        
  3.000         160442.743           343581.595             2.141              10725.443           39803154.316           3711.096           3074000.428             828.8                54684        
  3.167         160527.245           368575.703             2.296              10435.362           38434896.432           3683.140           3282191.250             891.7                53307        
  3.333         160869.036           390654.309             2.428              10167.983           38162500.539           3753.203           3213967.499             856.9                51828        
  3.500         161051.914           410834.643             2.551               9797.183           36559324.731           3731.616           3413135.832             915.3                50379        
  3.667         161637.121           439315.096             2.718               9484.399           35755321.556           3769.909           3177265.955             843.4                48801        
  3.833         162088.639           478333.833             2.951               9200.624           35446739.535           3852.645           3095531.528             804.1                47364        
  4.000         162258.904           493293.503             3.040               8945.857           34118866.592           3813.929           3179882.904             834.4                46143        
  4.167         162702.855           512814.847             3.152               8708.747           32605888.746           3744.039           2797981.467             747.9                44714        
  4.333         162778.528           537054.916             3.299               8522.086           30307771.045           3556.379           2817122.251             792.9                43669        
  4.500         162740.692           559883.321             3.440               8419.927           28534165.474           3388.885           2885715.501             852.4                42852        
  4.667         163170.769           580470.713             3.557               8104.621           28058903.360           3462.087           2765460.639             799.6                41408        
  4.833         163443.193           602212.553             3.685               7864.989           27944631.199           3553.041           2790253.851             786.1                40463        
  5.000         163526.434           591959.926             3.620               7722.470           27302044.798           3535.403           2784371.111             788.4                39820        
  5.167         163409.140           629537.728             3.853               7562.295           25301089.478           3345.689           2942370.035             880.5                39058        
  5.333         163773.634           651902.056             3.981               7296.177           24347911.501           3337.078           2863554.459             859.1                37380        
  5.500         163697.960           676195.939             4.131               6982.132           23455850.571           3359.411           3331018.398             992.8                36362        
  5.667         164008.221           692124.571             4.220               6774.031           23010804.378           3396.915           3326251.048             980.4                22408        
  5.833         164652.706           739832.000             4.493               6536.921           22443024.556           3433.272           2914951.294             850.1                21960        
  6.000         164788.918           743162.660             4.510               6386.835           20876358.104           3268.655           2800649.679             858.0                21631        
  6.167         165013.416           784916.910             4.757               6111.888           21170281.687           3463.787           3010593.511             870.4                21227        
  6.333         165380.432           793881.678             4.800               5898.742           20595633.517           3491.530           2858493.083             819.8                20521        
  6.500         165693.215           815169.853             4.920               5773.880           19314522.151           3345.155           2532076.149             758.1                20188        
  6.667         165930.325           833558.409             5.024               5583.436           18558778.611           3323.899           2404067.856             724.4                19689        
  6.833         165840.779           850677.594             5.129               5326.146           17944718.389           3369.175           2897698.694             861.4                19373        
  7.000         166032.485           876243.609             5.278               5081.469           16906177.840           3327.026           2924682.840             880.5                18832        
  7.167         166109.419           927395.217             5.583               4869.583           16475682.710           3383.387           3163708.305             936.6                18616        
  7.333         169135.094          4265142.406             25.217              3444.401           12722115.756           3693.564           1878586.619             512.1                18089        
  7.500         169538.685          3438877.781             20.284              3232.515           12755832.903           3946.101           1794405.162             457.1                17510        
  7.667         169489.498          2832425.022             16.712              3344.764           12355325.926           3693.930           1474292.576             400.9                17464        
  7.833         170871.798          4264097.429             24.955              2557.761           9893769.709            3868.137           1022905.006             266.2                13475        
  8.000         169370.943          2102726.400             12.415              3250.173           11725202.246           3607.563           1736125.997             482.9                17269        
  8.167         169196.894          1861598.334             11.003              3313.234           11200840.796           3380.637           1782377.572             529.0                17289        
  8.333         170685.137          2783421.184             16.307              2593.075           9688311.537            3736.225           1161379.316             312.2                13661        
  8.500         170608.203          2080137.330             12.192              2673.793           9526655.335            3562.974           1108573.996             312.2                13691        
  8.667         170431.632          1603070.945             9.406               2667.487           9209091.852            3452.347           1330099.173             386.3                13664        
  8.833         170588.023          1308413.064             7.670               2555.238           9398912.737            3678.292           1339735.291             365.0                13364        
  9.000         170519.917          1248867.341             7.324               2518.663           9153138.461            3634.126           1454079.210             400.9                13205        
  9.167         170955.039          1245507.191             7.286               2484.610           9481113.346            3815.936           1009436.831             265.0                12904        
  9.333         170746.937          1236394.311             7.241               2480.826           9160522.575            3692.529           1208510.003             327.9                12856        
  9.500         171153.051          1249481.543             7.300               2332.002           9260746.690            3971.157            997153.445             251.6                12398        
  9.667         171116.476          1259515.016             7.361               2296.688           8937042.702            3891.275           1051193.484             270.7                12234        
  9.833         171010.533          1256391.934             7.347               2345.875           8626170.157            3677.165           1059189.399             288.6                12289        
  10.000        171054.676          1262115.940             7.378               2286.598           8522767.132            3727.270           1077819.290             289.7                12121        
  10.167        171121.521          1266426.071             7.401               2287.859           8609554.413            3763.149           1058683.576             281.9                11981        
  10.333        171117.737          1263486.846             7.384               2227.320           8388040.153            3765.978           1165012.417             310.0                11807        
  10.500        171299.353          1282920.464             7.489               2166.782           8309345.981            3834.879            975718.534             254.9                11571        
  10.667        171173.231          1283052.347             7.496               2181.916           8327585.812            3816.638           1129346.412             296.5                11520        
  10.833        171351.063          1309213.392             7.641               2130.206           8357214.981            3923.195           1042167.791             266.2                11194        
  11.000        171332.145          1280200.100             7.472               2120.116           8154484.204            3846.244           1060531.014             276.3                11275        
  11.167        171386.378          1286419.160             7.506               2141.557           8225260.334            3840.785            951390.213             248.2                11303        
  11.333        171324.578          1276992.593             7.454               2169.304           7985148.545            3680.972            915864.507             249.3                11394        
  11.500        171358.631          1283939.399             7.493               2151.647           7968385.012            3703.389            917292.838             248.2                11373        
  11.667        171291.786          1297569.617             7.575               2178.133           7813096.651            3587.062            932620.006             260.5                11383        
  11.833        171313.227          1276835.428             7.453               2171.827           7746773.992            3566.939            895429.377             251.6                11305        
  12.000        171198.455          1285501.883             7.509               2155.431           7732703.849            3587.545           1089563.794             304.3                11295        
  12.167        171421.692          1292666.887             7.541               2073.451           7683674.511            3705.742            942784.325             254.9                10956        
  12.333        171512.500          1311631.298             7.647               2070.929           7655538.527            3696.669            832728.216             225.7                10707        
  12.500        171436.827          1309679.362             7.639               1978.859           7474101.146            3776.974           1083679.073             287.5                10532        
  12.667        171589.435          1295664.392             7.551               1941.023           7368809.001            3796.354            953116.585             251.6                10330        
  12.833        171589.435          1323756.801             7.715               1954.896           7191445.785            3678.684            931719.587             253.8                10200        
  13.000        171448.178          1330666.868             7.761               1869.133           6699379.864            3584.218           1180854.210             330.2                10114        
  13.167        171658.802          1324333.082             7.715               1881.745           6833414.270            3631.424            919724.452             253.8                 9843        
  13.333        171556.643          1314992.524             7.665               1861.566           6702676.770            3600.559           1012777.646             281.9                 9870        
  13.500        171711.773          1334250.665             7.770               1811.117           6605549.885            3647.225            911459.056             250.4                 9518        
  13.667        171598.263          1332855.340             7.767               1774.541           6327024.041            3565.442           1094744.598             307.7                 9428        
  13.833        171715.557          1338826.366             7.797               1775.802           5887242.145            3315.257            887745.699             268.4                 9104        
  14.000        171803.843          1352953.421             7.875               1663.554           5678074.000            3413.220            936964.584             275.1                 8780        
  14.167        172039.691          1382252.701             8.034               1577.790           5400776.298            3423.000            801546.253             234.7                 8266        
  14.333        172107.797          1390531.354             8.079               1504.639           5497405.408            3653.636            851575.628             233.6                 7999        
  14.500        172075.006          1384437.381             8.046               1493.288           5653444.792            3785.903            946120.390             250.4                 7972        
  14.667        172208.695          1370637.171             7.959               1473.109           5385442.939            3655.835            782473.100             214.5                 7777        
  14.833        172249.054          1396397.278             8.107               1439.056           5329470.027            3703.449            763604.522             206.6                 7645        
  15.000        172179.687          1383656.554             8.036               1464.280           5076049.851            3466.583            765166.505             221.2                 7700        
  15.167        172260.405          1384704.046             8.038               1445.362           4985757.787            3449.487            684085.834             198.8                 7614        
  15.333        172127.977          1390963.462             8.081               1440.317           4850925.637            3367.957            837668.535             249.3                 7699        
  15.500        172111.581          1398724.432             8.127               1455.452           4543120.586            3121.451            758717.340             243.7                 7606        
  15.667        172207.434          1400351.319             8.132               1381.040           4281356.725            3100.097            750039.900             242.6                 7281        
  15.833        172226.352          1406406.688             8.166               1311.672           3879951.223            2958.019            742069.114             251.6                 6976        
  16.000        172368.871          1439377.537             8.351               1232.215           3599698.298            2921.323            700077.485             240.3                 6522        
  16.167        172183.471          1442554.075             8.378               1203.207           3013999.958            2504.972            776647.026             311.1                 6350        
  16.333        172334.818          1449524.081             8.411               1102.309           2646942.076            2401.270            679882.127             284.1                 5747        
  16.500        172347.430          1485068.630             8.617               997.628            2008164.605            2012.940            630262.981             314.5                 5247        
  16.667        174533.130          3062854.081             17.549               0.000                0.000                0.000                0.000                 0.0                  4496        
  16.833        174533.130          2429350.789             13.919               0.000                0.000                0.000                0.000                 0.0                  2740        
  17.000        174533.130          1955573.648             11.205               0.000                0.000                0.000                0.000                 0.0                  2195        
  17.167        174533.130          1672083.374             9.580                0.000                0.000                0.000                0.000                 0.0                  882         
  17.333        174533.130          1642889.014             9.413                0.000                0.000                0.000                0.000                 0.0                   90         
  17.500        174533.130          1623312.231             9.301                0.000                0.000                0.000                0.000                 0.0                   86         
  17.667        174533.130          1618832.804             9.275                0.000                0.000                0.000                0.000                 0.0                   66         
  17.833        174533.130          1650448.084             9.456                0.000                0.000                0.000                0.000                 0.0                   74         
  18.000        174533.130          1620507.650             9.285                0.000                0.000                0.000                0.000                 0.0                   79         
  18.167        174533.130          1636865.197             9.379                0.000                0.000                0.000                0.000                 0.0                   71         
  18.333        174533.130          1625891.519             9.316                0.000                0.000                0.000                0.000                 0.0                   70         
  18.500        174533.130          1629948.475             9.339                0.000                0.000                0.000                0.000                 0.0                   60         
  18.667        174533.130          1630750.646             9.344                0.000                0.000                0.000                0.000                 0.0                   65         
  18.833        174533.130          1637474.704             9.382                0.000                0.000                0.000                0.000                 0.0                   72         
  19.000        174533.130          1626775.853             9.321                0.000                0.000                0.000                0.000                 0.0                  112         
  19.167        174533.130          1633201.435             9.358                0.000                0.000                0.000                0.000                 0.0                   81         
  19.333        174533.130          1625993.742             9.316                0.000                0.000                0.000                0.000                 0.0                   89         
  19.500        174533.130          1621427.731             9.290                0.000                0.000                0.000                0.000                 0.0                   66         
  19.667        174533.130          1630583.791             9.343                0.000                0.000                0.000                0.000                 0.0                   70         
  19.833        174533.130          1625332.112             9.312                0.000                0.000                0.000                0.000                 0.0                   60         
  20.000        174533.130          1638917.061             9.390                0.000                0.000                0.000                0.000                 0.0                   90         
  20.167        174533.130          1628124.227             9.328                0.000                0.000                0.000                0.000                 0.0                   83         
