           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    2167                  9253.159173                -19.201065                3557502.2                  -3063.1         
         2.249336                    6486                  27697.040693               -33.183539                10566931.5                 -1191.2         
         3.374004                   10775                  46015.005143               71.281488                 17561062.0                 -10054.8        
         4.498672                   15105                  64504.686202               -42.510638                24642539.9                 -12074.9        
         5.623340                   19468                  83142.202138               377.234023                31564502.6                 -1304.5         
         6.748008                   23733                 101366.096663               -88.209170                38441430.4                 -7127.7         
         7.872676                   28022                 119685.859627               126.938893                45539016.2                  4738.3         
         8.997344                   32371                 138262.262551              -110.459374                52701730.4                 -2946.0         
        10.122012                   36719                 156827.433308              -297.994714                59857332.4                 -15377.3        
        11.246680                   41059                 175365.456388               184.599351                67013164.5                 12603.3         
        12.371348                   45351                 193687.928514               104.848357                73891855.5                 17285.8         
        13.496016                   49685                 212185.771132              -280.982673                81107759.4                  7796.4         
        14.620684                   53985                 230530.331243              -343.142953                88330949.3                 -3708.4         
        15.745352                   58261                 248773.934166               464.173369                95394605.0                 -23422.8        
        16.870020                   62558                 267084.396410               -25.611322               102057478.4                  1770.8         
        17.994688                   66949                 285802.155591               301.763297               109098305.2                 -23163.6        
        19.119356                   71325                 304429.943095              -366.074912               116206785.7                 14096.6         
        20.244024                   75502                 322192.970957               385.399372               123051684.8                 12487.5         
        21.368692                   79791                 340413.397475               458.124822               129832702.0                 10501.5         
        22.493360                   84164                 358935.787391              -310.820555               136737573.5                 -8525.8         
        23.618028                   88354                 376620.518740               66.839101                143465871.7                 -1726.3         
        24.742696                   92696                 394860.566043               171.820803               150382953.5                 -1618.0         
        25.867364                   96862                 412230.559405               725.174179               157113072.2                 -1386.8         
        26.992032                   101274                430519.127079               331.120375               164278008.4                 -16465.3        
        28.116700                   105589                448217.109038               958.565367               171306736.5                 -32888.5        
        29.241368                   109794                465248.949942              1519.070516               177395231.5                 -17117.6        
        30.366036                   113997                481998.676948              1530.994334               183212917.7                 -12507.5        
        31.490704                   117938                497323.544520              2439.462456               188351461.6                 -35399.0        
        32.615372                   121921                512530.253586              3370.817328               193325626.2                 -29108.8        
        33.740040                   125763                526745.301860              3414.065965               197631190.4                 -48545.1        
        34.864708                   129614                540507.247418              3941.360568               202094957.5                 -90260.0        
        35.989376                   133308                552851.938573              4306.840338               205637035.9                -102814.4        
        37.114044                   136827                563772.471103              4907.359760               208724415.6                -105891.4        
        38.238712                   139902                571966.571496              5592.926850               211160868.1                 -99180.8        
        39.363380                   142908                578985.238563              7400.653627               213103658.3                 -51834.7        
        40.488048                   145428                582769.659912              8803.591577               213480961.1                 -94629.1        
        41.612716                   147661                584251.146868              10374.658643              212981412.1                -112403.9        
        42.737384                   149049                581024.444397              11984.775219              211165977.2                -191706.4        
        43.862052                   149709                573261.520419              14360.640839              207560590.9                -182715.7        
        44.986720                   149643                560985.095563              16589.003659              202099893.3                -287475.1        
        46.111388                   148568                543415.801083              20039.458342              194416766.0                -384518.5        
        47.236056                   146135                519718.553395              23146.567520              184193446.7                -537529.6        
        48.360724                   142674                490796.415658              25845.309760              172156144.4                -670625.5        
        49.485392                   137143                455052.482317              29379.589361              156755078.0                -814242.5        
        50.610060                   129920                414256.891346              31900.888360              139299854.5                -838314.0        
        51.734728                   120158                368110.342998              32159.126131              120602581.1                -831439.9        
        52.859396                   108380                318977.223929              31564.167249              101510018.6                -788250.0        
        53.984064                   95234                 269016.642666              30006.043587               82734049.6                -720175.0        
        55.108732                   81003                 219580.867159              27099.104918               64527311.0                -698367.9        
        56.233400                   66621                 173482.888792              23304.188539               48472298.5                -596044.8        
        57.358068                   52397                 131160.546432              18590.592961               34779387.6                -530990.1        
