           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    595                    685.442398                12.228436                  307357.0                    10.1          
         2.249336                    1695                  1951.376217                -18.578577                 897930.1                    27.1          
         3.374004                    2933                  3376.910429               -121.630409                1548510.3                   -189.9         
         4.498672                    4062                  4674.552078                -33.421955                2157223.2                   -40.3          
         5.623340                    5257                  6049.906502               -128.763627                2813159.5                   434.9          
         6.748008                    6417                  7380.866835                -44.472472                3452370.1                    -0.2          
         7.872676                    7563                  8696.809498                23.865849                 4071865.1                    39.8          
         8.997344                    8775                  10090.233181               48.213443                 4743719.8                   206.1          
        10.122012                    9799                  11265.250442               -9.981415                 5300678.9                   402.7          
        11.246680                   11151                  12820.973791               143.858353                6040293.9                   650.7          
        12.371348                   12068                  13873.220382               89.956988                 6541596.5                   -278.4         
        13.496016                   13423                  15436.324663               37.602916                 7290152.0                  -1280.5         
        14.620684                   14395                  16552.918817                6.645934                 7814389.6                    31.4          
        15.745352                   15720                  18069.950505               -91.245325                8523842.5                   -663.9         
        16.870020                   16730                  19234.365938               -7.887723                 9090596.8                   3903.0         
        17.994688                   17953                  20638.742380               156.413072                9761869.3                  -3031.1         
        19.119356                   19030                  21883.037861               123.209421                10350802.7                  948.0          
        20.244024                   20141                  23165.709190                9.124281                 10953003.0                  4487.3         
        21.368692                   21325                  24529.133744               284.073540                11593909.5                  903.4          
        22.493360                   22448                  25810.254150               73.213957                 12115306.3                  3146.9         
        23.618028                   23678                  27222.861915              -230.748477                12695658.3                  2645.8         
        24.742696                   24879                  28597.414320              -360.064699                13385825.3                  3408.3         
        25.867364                   26109                  30004.666191               278.091094                14083568.0                 -5732.0         
        26.992032                   27290                  31364.625619               57.871397                 14666141.4                  4304.0         
        28.116700                   28472                  32734.566109               34.599714                 15244843.2                  2985.0         
        29.241368                   29670                  34124.869398               -59.146955                15880450.3                 -6964.7         
        30.366036                   30845                  35480.093304              -190.568058                16517821.3                  1114.2         
        31.490704                   32005                  36830.440722               -65.930727                17198422.7                 -2827.2         
        32.615372                   33225                  38240.569802              -188.480459                17873411.4                 -3732.2         
        33.740040                   34395                  39594.291131               -52.921977                18538523.3                 -7481.0         
        34.864708                   35552                  40916.448689               -16.747679                19151993.1                  3995.6         
        35.989376                   36678                  42207.055120               66.189921                 19684281.2                  2253.9         
        37.114044                   37915                  43613.553003               -69.004350                20368876.3                 11789.8         
        38.238712                   39009                  44861.287215               493.296202                20915891.5                 -9281.6         
        39.363380                   40021                  46000.886095               329.659935                21386479.1                 -19050.1        
        40.488048                   41362                  47532.722930               638.035030                21943973.1                 -18672.6        
        41.612716                   42131                  48398.388168               386.490238                22287167.4                 -6839.8         
        42.737384                   43661                  50151.400747               37.112615                 23150189.7                 -3125.0         
        43.862052                   44396                  50984.735782               -14.525049                23525219.8                  7486.0         
        44.986720                   45682                  52458.831071               -6.667172                 24237463.9                 -1365.6         
        46.111388                   46780                  53704.543748               73.419565                 24800268.5                 -7342.8         
        47.236056                   47909                  54984.825526               34.849458                 25315855.6                  744.7          
        48.360724                   49220                  56478.580325               -36.391840                26009010.7                 -1388.4         
        49.485392                   50196                  57577.510432               79.602246                 26641639.5                 12467.5         
        50.610060                   51713                  59302.788454               299.123423                27363166.9                 -4773.5         
        51.734728                   52537                  60236.811775              -391.959012                27787215.8                 15807.0         
        52.859396                   54079                  61992.747338              -394.929864                28616420.0                  6913.6         
        53.984064                   54931                  62978.559406               23.641983                 29083144.6                 -12522.1        
