           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1520                  4500.356676                28.704624                 2722844.0                   119.6          
         2.249336                    4484                  13280.240123               -22.065962                8049706.1                    48.6          
         3.374004                    7446                  22051.288774               28.714804                 13320099.1                 -1211.4         
         4.498672                   10505                  31115.313899              -194.715952                18779830.9                  781.4          
         5.623340                   13469                  39901.545571               -57.942513                24157832.9                  -231.9         
         6.748008                   16413                  48626.189471              -148.873068                29447829.1                  3479.7         
         7.872676                   19534                  57884.412513               170.844508                35129039.8                  -49.9          
         8.997344                   22418                  66439.925263              -234.332499                40304367.6                  2635.9         
        10.122012                   25490                  75559.450450              -357.008151                46049692.8                  2184.7         
        11.246680                   28436                  84305.249899               -88.663737                51471425.5                 -1178.3         
        12.371348                   31470                  93314.299954              -471.196860                57057228.0                  3548.0         
        13.496016                   34476                 102246.156793              -260.546653                62737910.2                  5394.2         
        14.620684                   37472                 111144.440469              -149.729356                68153784.5                  6189.5         
        15.745352                   40513                 120178.366471              -325.624044                73714408.2                  4042.0         
        16.870020                   43469                 128954.562674              -445.156569                79276223.1                  3502.9         
        17.994688                   46540                 138073.962604               -34.820332                85170715.1                  937.7          
        19.119356                   49547                 147003.010391               253.266267                90504054.1                  -125.9         
        20.244024                   52541                 155885.537907               141.120182                95971482.3                  -268.6         
        21.368692                   55491                 164640.932545               111.877109               101403651.3                  566.9          
        22.493360                   58484                 173510.122309               317.814446               106689928.8                  2563.4         
        23.618028                   61526                 182519.345265               -27.287307               112268062.2                 -5614.8         
        24.742696                   64438                 191131.827916               19.335631                117412043.1                 -7561.1         
        25.867364                   67482                 200125.809484               184.724869               122722850.8                 -2809.9         
        26.992032                   70523                 209097.155523               -77.471076               128213203.5                 -9105.9         
        28.116700                   73240                 217081.655943               127.882637               133074602.1                  738.6          
        29.241368                   76495                 226637.251715               59.573006                139197482.8                 -4568.5         
        30.366036                   79520                 235483.253565               933.766541               144490288.9                 -17687.6        
        31.490704                   82242                 243391.124198               434.337062               148895588.1                 -14032.9        
        32.615372                   85416                 252588.179076               891.031799               154499581.3                 -30343.6        
        33.740040                   88317                 260899.648309              1202.536061               159261511.7                 -37698.7        
        34.864708                   91277                 269313.981091              1506.398114               163776517.1                 -38263.0        
        35.989376                   94073                 277118.219977              1163.923003               167844713.0                 -36684.2        
        37.114044                   97123                 285564.625433              1795.670317               172680615.2                 -39568.3        
        38.238712                   99841                 292952.015545              2095.800224               176520085.0                 -78980.8        
        39.363380                   102594                300323.347605              1799.049011               180106915.1                 -86004.6        
        40.488048                   105247                307349.562039              2678.144974               183504380.8                -114492.5        
        41.612716                   107979                314588.752327              2489.944889               187011472.1                -122092.2        
        42.737384                   110541                321286.640266              2919.054803               190596921.9                 -99279.4        
        43.862052                   112730                327093.470565              2801.003954               193375779.8                 -66507.3        
        44.986720                   115006                333276.330187              2483.953772               196319498.0                 -65493.9        
        46.111388                   117102                338978.247173              1924.483692               199687968.3                 -77826.4        
        47.236056                   119316                345004.808991              2266.446866               203112443.0                -100504.6        
        48.360724                   121497                351023.262698              2142.258455               206485371.4                -117382.5        
        49.485392                   123499                356370.231621              2014.591457               209504016.2                -106007.4        
        50.610060                   125573                362009.087553              2367.520418               212771571.7                -111235.0        
        51.734728                   127714                367486.582672              1823.456613               216169282.7                 -80274.2        
        52.859396                   130069                373426.729131              2381.271249               219718925.0                -111743.5        
        53.984064                   131676                376994.780720              3834.117498               221247812.4                -116369.2        
        55.108732                   133670                381410.816555              3926.163851               223687613.5                -149838.8        
        56.233400                   135466                384794.938215              4850.904183               225531312.2                -160154.7        
        57.358068                   137100                387109.198464              6387.487504               226314569.4                -243536.0        
        58.482736                   138398                387999.745215              7611.543258               225434331.7                -266011.2        
        59.607404                   139774                388572.354694              8636.254725               224501039.7                -247341.8        
        60.732072                   140188                386109.149824              9065.151226               222535362.6                -311343.9        
        61.856740                   140275                382395.693764              10624.131502              220024873.1                -338431.6        
        62.981408                   139686                376280.302452              12621.917759              215733729.3                -427569.6        
        64.106076                   138924                369257.714815              13684.738227              210903668.2                -474709.9        
        65.230744                   137164                359148.618835              16048.736509              204242484.8                -625828.0        
        66.355412                   134745                347326.353384              18349.953335              195607338.2                -765092.0        
        67.480080                   131642                334100.156192              19832.383805              186233024.9                -866901.6        
        68.604748                   127060                317909.364973              21174.722788              175230568.2                -981321.8        
        69.729416                   121394                300361.120454              20587.093095              163620176.3                -981970.3        
        70.854084                   114583                281137.307700              19534.764252              152461964.5                -956276.3        
        71.978752                   107454                262249.491908              18586.279050              141900743.2                -906430.6        
        73.103420                   100128                243232.580702              17028.003029              131634844.6                -770861.4        
        74.228088                   93166                 225334.270028              16309.988920              122272683.7                -668563.3        
        75.352756                   86907                 208504.056328              15634.091380              112850997.3                -552422.9        
        76.477424                   81245                 192249.620549              16231.920424              103305182.6                -511028.1        
        77.602092                   75779                 175982.069869              15909.100234               93648743.8                -466546.9        
        78.726760                   70122                 159445.099113              16443.756619               83762138.4                -428191.3        
        79.851428                   64547                 143059.798226              16651.289639               73972943.2                -369502.2        
        80.976096                   58686                 126381.671956              16051.528890               63763347.7                -350315.7        
        82.100764                   52177                 109052.559199              15267.159609               53685457.3                -312765.0        
        83.225432                   45364                  92253.271474              14162.059811               44201158.3                -313388.4        
        84.350100                   38698                  76444.479631              12291.956668               35554741.5                -281206.2        
        85.474768                   32443                  62148.016358              10534.058817               28093405.5                -250872.1        
        86.599436                   26625                  49413.278566              8961.790156                21637163.6                -207177.8        
        87.724104                   21118                  37896.423221              7289.079959                16008814.6                -174360.0        
        88.848772                   16467                  28595.029340              5727.746719                11635102.6                -129372.9        
        89.973440                   12636                  21152.062504              4473.476784                8237052.5                  -90490.5        
        91.098108                    9259                  14900.108375              3444.612072                5418891.7                  -57785.8        
        92.222776                    6468                  9997.544773               2370.106979                3386952.8                  -35017.0        
        93.347444                    4408                  6500.020814               1591.306738                1961186.7                  -21844.5        
