           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    666                    883.376689                34.664049                  846899.3                   -142.0         
         2.249336                    2008                  2663.935713                -63.135612                2568744.1                   -369.7         
         3.374004                    3368                  4468.128321                -43.247827                4356405.1                    81.7          
         4.498672                    4676                  6202.304271                126.647550                6009951.3                   1160.4         
         5.623340                    6088                  8078.307159                132.461504                7812938.7                   -750.6         
         6.748008                    7319                  9708.843666                25.986957                 9341104.2                   -612.4         
         7.872676                    8721                  11568.680599               -74.586538                11097651.3                  871.7          
         8.997344                   10075                  13363.754635               103.955295                12885205.6                 -3175.6         
        10.122012                   11334                  15033.409306               94.284885                 14490915.6                  -960.2         
        11.246680                   12782                  16949.946440               133.364337                16290609.1                  1565.7         
        12.371348                   13998                  18561.043044              -329.254400                17881801.1                  3357.3         
        13.496016                   15496                  20544.462998               68.016341                 19843193.7                 -4195.9         
        14.620684                   16707                  22146.624941               234.901468                21345580.1                 -4189.9         
        15.745352                   18078                  23962.413863              -244.750146                23115633.5                  1812.3         
        16.870020                   19467                  25802.566270               171.456867                24865019.0                  122.5          
        17.994688                   20714                  27453.077905               115.284145                26415627.8                 -4560.5         
        19.119356                   22105                  29294.390826               143.360496                28149198.9                 -6575.6         
        20.244024                   23442                  31065.827635               84.382230                 29809490.6                  1699.3         
        21.368692                   24749                  32798.449054               99.165975                 31416200.2                  -247.9         
        22.493360                   26130                  34631.541794               -76.351604                33158460.1                  4893.5         
        23.618028                   27378                  36288.749492               -40.775263                34673673.1                  -753.9         
        24.742696                   28800                  38179.536188              -267.806579                36583320.6                  6867.8         
        25.867364                   30126                  39941.613790               16.275253                 38254808.2                  5416.5         
        26.992032                   31391                  41631.016387                8.330853                 39903930.0                 14268.2         
        28.116700                   32866                  43591.719230               129.798379                41741039.0                  1584.4         
        29.241368                   34161                  45320.485978              -610.979019                43563283.0                 12604.5         
        30.366036                   35531                  47144.876378              -467.800086                45603982.8                  4328.8         
        31.490704                   36879                  48945.594711              -437.475630                47474998.6                 -8009.3         
        32.615372                   38286                  50825.677733               117.221888                49351657.7                 -4462.1         
        33.740040                   39550                  52511.490361               125.556245                50910103.3                  209.8          
        34.864708                   41019                  54474.237497              -200.116276                52890614.1                  3970.3         
        35.989376                   42325                  56215.491748               -3.107417                 54599487.0                 -24815.3        
        37.114044                   43551                  57854.221471               261.942019                56148189.8                 -25762.3        
        38.238712                   45050                  59852.930945              -276.971470                58041862.9                  6561.8         
        39.363380                   46139                  61305.514335              -179.035962                59553787.9                 -4234.6         
        40.488048                   47847                  63577.677208               237.833225                61759161.4                 -11623.7        
        41.612716                   48904                  64984.053546              -438.050433                63196837.2                 -1897.0         
        42.737384                   50359                  66920.934059               -84.943584                65038420.1                 -10703.4        
        43.862052                   51796                  68831.174269              -244.705988                66936352.6                 -2956.4         
        44.986720                   53011                  70444.624731              -172.600230                68489380.5                  524.2          
        46.111388                   54351                  72226.006979              -150.238744                70265145.6                  1567.7         
        47.236056                   55733                  74057.940756               74.842375                 72125624.4                  -329.3         
        48.360724                   57096                  75870.680203               -40.305598                73953373.8                 27085.1         
        49.485392                   58375                  77564.273726              -328.515095                75583493.4                 33208.5         
        50.610060                   59778                  79422.036441               75.410843                 77452195.9                  2976.4         
        51.734728                   60990                  81027.926918               157.046451                78881984.2                  3325.0         
        52.859396                   62488                  83011.480161               437.440341                80826283.4                  341.6          
        53.984064                   63818                  84768.856238               100.992357                82453504.3                  7494.2         
        55.108732                   65096                  86460.593660               66.533251                 84082768.4                  1282.5         
        56.233400                   66445                  88246.696328               277.987980                85762040.7                 -34492.5        
        57.358068                   67591                  89757.789314               446.373609                87157902.4                 -36591.3        
        58.482736                   69279                  91996.146596               252.345358                89250713.9                 16847.6         
        59.607404                   70342                  93397.193881               293.989830                90543626.0                  6472.3         
        60.732072                   71853                  95397.823558               161.933686                92358028.3                 -19139.9        
        61.856740                   73011                  96926.961397               -79.571403                93841478.9                  5457.7         
        62.981408                   74373                  98729.970826              -348.104055                95642385.8                 12765.6         
        64.106076                   75871                 100707.960458               157.624759                97636918.8                  2533.7         
        65.230744                   77000                 102197.870236               -39.900601                98934755.3                 -14159.5        
        66.355412                   78582                 104293.602590               124.936032               100933526.5                 -21790.7        
        67.480080                   79697                 105767.272846              -326.931440               102317461.6                  6835.9         
        68.604748                   81347                 107955.739434              -123.179846               104639961.3                 -10203.6        
        69.729416                   82338                 109270.999543                0.870247                105853200.7                 13119.1         
        70.854084                   83736                 111126.422348               19.900080                107606772.0                 16226.1         
        71.978752                   85112                 112948.216354               807.185791               109223285.3                 -30629.5        
        73.103420                   86542                 114857.954452               -76.254366               111057723.1                 -25384.4        
        74.228088                   87799                 116522.371695              -195.596084               112606055.7                 -15937.2        
        75.352756                   89102                 118259.878602              -776.076281               114618044.8                 36534.2         
        76.477424                   90457                 120055.732304              -615.005208               116596275.2                 21761.1         
        77.602092                   91795                 121832.656092              -630.341407               118411263.5                 39566.6         
        78.726760                   93468                 124055.773756              -174.103642               120709663.2                 18865.0         
        79.851428                   94356                 125233.928482              -208.967791               121901203.6                 12928.5         
        80.976096                   96055                 127491.445155              -266.314459               124161397.4                  3663.0         
        82.100764                   97261                 129097.872097               234.532559               125713475.4                  -636.6         
        83.225432                   98616                 130892.301013               794.196222               127351777.7                 -43129.5        
        84.350100                   99800                 132463.514129              -126.642770               128961295.0                 52805.7         
        85.474768                   101335                134493.381478              -364.505963               131157929.5                 60730.8         
        86.599436                   102648                136215.535310               81.308938                132745780.9                  9009.9         
        87.724104                   103906                137871.443680              -353.998345               134260763.8                 17998.6         
        88.848772                   105162                139498.958341              -386.661967               136019802.5                 22940.1         
        89.973440                   106713                141517.959852               -75.476952               138075187.9                 -8064.1         
        91.098108                   107870                142993.229066               950.565495               139478406.1                 -52696.3        
        92.222776                   109402                144951.054062               563.931786               141171611.5                 16948.8         
        93.347444                   110459                146247.120991               743.284202               142323771.5                 22108.9         
        94.472112                   111658                147685.864237               724.443648               143481827.4                 -16261.9        
        95.596780                   113260                149610.228254               948.778677               145228957.2                 35091.0         
        96.721448                   114342                150766.353125              1818.912359               146196031.0                 -36160.9        
        97.846116                   115475                151900.168520              2253.288133               146850688.5                 -73835.0        
        98.970784                   116777                153155.252689              2465.272353               147712719.9                 -42793.5        
        100.095452                  117888                154018.156706              3308.371123               148175476.1                 -74729.4        
        101.220120                  119033                154816.743164              4373.641177               148326268.5                 -54396.1        
        102.344788                  119461                154574.698767              4743.503363               147332578.9                 -77822.2        
        103.469456                  120813                155418.195186              5087.525177               147348784.1                 -73788.4        
        104.594124                  120729                154405.203693              6348.543477               145862605.8                -162728.0        
        105.718792                  120940                153709.814938              7248.938141               144557994.1                -173622.2        
        106.843460                  120494                152257.491535              7825.141628               142848634.2                -217821.6        
        107.968128                  120111                150701.334513              9026.463898               140934847.5                -283635.0        
        109.092796                  118928                148153.859644              9734.392772               137729156.4                -328252.7        
        110.217464                  118091                145883.064496              10916.757528              134685636.3                -389192.6        
        111.342132                  116222                142229.015409              11611.208231              130257094.0                -436665.2        
        112.466800                  114993                139229.304772              12657.551979              126475159.5                -542390.9        
