           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124942                    674                    899.026258                -6.926352                  897173.7                   -10.0          
         2.249884                    2034                  2712.507836                17.854232                 2704996.9                   -83.3          
         3.374826                    3362                  4483.752265                23.966201                 4464364.3                   -392.3         
         4.499768                    4752                  6334.829863                -21.731999                6312595.4                   -427.2         
         5.624710                    6047                  8059.289958                56.185239                 8074663.7                   -93.2          
         6.749652                    7473                  9956.635066                169.975077                9925088.5                   -419.0         
         7.874594                    8712                  11603.722455               197.220302                11487459.2                  123.9          
         8.999536                   10137                  13498.987048               33.050700                 13248837.2                  1132.9         
        10.124478                   11412                  15192.405038               324.414320                14788986.0                 -3550.8         
        11.249420                   12793                  17026.335161               41.439872                 16453294.1                  -996.1         
        12.374362                   14054                  18703.070310               -50.777174                18109964.1                  -702.0         
        13.499304                   15507                  20630.690630              -104.309103                19953738.7                 -1630.3         
        14.624246                   16777                  22316.997364              -105.954372                21636451.6                 -2450.6         
        15.749188                   18124                  24107.278810               -14.776981                23389424.5                  1650.7         
        16.874130                   19490                  25919.975208               85.338979                 25130945.6                 -2485.2         
        17.999072                   20821                  27687.845922               -51.628073                26895338.6                 -3411.5         
        19.124014                   22205                  29528.751478              -142.120350                28793101.3                  1283.0         
        20.248956                   23555                  31323.710181              -103.368214                30524349.8                  5878.1         
        21.373898                   24810                  32997.572762               -28.376674                32213273.2                  3672.0         
        22.498840                   26264                  34930.068247               135.800379                34034061.3                  368.1          
        23.623782                   27502                  36577.095273               -93.460262                35652397.5                 -6613.5         
        24.748724                   29022                  38603.354050               -73.372123                37669130.1                 -2873.1         
        25.873666                   30125                  40072.227146              -168.050227                39114107.5                 -4499.3         
        26.998608                   31676                  42134.459392              -115.159243                41184532.4                 -1874.6         
        28.123550                   32916                  43783.868382              -192.391729                42803904.4                  592.1          
        29.248492                   34357                  45698.954036               170.570599                44683043.6                  453.3          
        30.373434                   35595                  47348.337129               172.481538                46292778.1                 -11859.1        
        31.498376                   36981                  49189.827954               -64.616419                47962495.2                 10956.0         
        32.623318                   38424                  51111.817627               77.438264                 49892023.9                  -453.4         
        33.748260                   39554                  52610.058550               96.539095                 51267398.5                 -7775.7         
        34.873202                   41099                  54672.266541               -75.332740                53248813.9                  2553.5         
        35.998144                   42247                  56198.503463               -55.190665                54795536.7                 20780.3         
        37.123086                   43771                  58227.661184              -207.432100                56761098.7                 15064.3         
        38.248028                   45068                  59954.500251              -258.068260                58559249.1                  5876.3         
        39.372970                   46378                  61696.411394               219.807723                60274359.0                  -765.8         
        40.497912                   47606                  63332.567596               58.472362                 61846839.1                 -14484.2        
        41.622854                   49113                  65336.090995              -260.937581                63912160.7                 -17486.8        
        42.747796                   50487                  67165.000694               32.157039                 65763634.1                 -7574.0         
        43.872738                   51810                  68922.348132               109.024233                67477837.9                  1589.4         
        44.997680                   53204                  70783.510532              -489.157512                69459114.7                 28342.9         
        46.122622                   54407                  72381.579640               117.168150                71052735.4                  262.1          
        47.247564                   55919                  74396.963278               142.750948                72945852.8                 -10744.7        
        48.372506                   57156                  76042.731748               136.289305                74538236.7                  2037.4         
        49.497448                   58372                  77664.299011               390.547545                75872632.8                 -11203.9        
        50.622390                   59879                  79673.130885               112.553062                77802885.0                  4250.5         
