 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      49894        0        49894       106         0         106        106         0         106        106       0.8647     0.8647     0.0000     0.0000      0.51     65.9680     0.0000    65.9680    65.9680     0.0000    65.9680    65449.85 
 77916.00    23993        0        23993      26007        0        26007       833         0         833        243       0.8106     0.8106     0.0000     0.0000      0.41     428.8566    0.0000    428.8566  13367.5312   0.0000   13367.5312  65449.85 
155832.00    22395        0        22395      27605        0        27605       1622        0         1622       290       0.8019     0.8019     0.0000     0.0000      0.41     823.5714    0.0000    823.5714  14114.5103   0.0000   14114.5103  65449.85 
233748.00    23178        0        23178      26822        0        26822       1413        0         1413       294       0.8002     0.8002     0.0000     0.0000      0.41     722.8616    0.0000    722.8616  13693.9291   0.0000   13693.9291  65449.85 
311664.00    24720        0        24720      25280        0        25280       1547        0         1547       324       0.8030     0.8030     0.0000     0.0000      0.41     784.7824    0.0000    784.7824  12881.3019   0.0000   12881.3019  65449.85 
389580.00    22049        0        22049      27951        0        27951       1574        0         1574       372       0.8103     0.8103     0.0000     0.0000      0.41     795.5968    0.0000    795.5968  14237.0102   0.0000   14237.0102  65449.85 
467496.00    23328        0        23328      26672        0        26672       1203        0         1203       333       0.8124     0.8124     0.0000     0.0000      0.41     606.3594    0.0000    606.3594  13579.6503   0.0000   13579.6503  65449.85 
545412.00    23224        0        23224      26776        0        26776       2092        0         2092       388       0.7998     0.7998     0.0000     0.0000      0.41    1057.9634    0.0000   1057.9634  13638.5647   0.0000   13638.5647  65449.85 
623328.00    24085        0        24085      25915        0        25915       1331        0         1331       304       0.7917     0.7917     0.0000     0.0000      0.41     672.1590    0.0000    672.1590  13156.6860   0.0000   13156.6860  65449.85 
701244.00    25112        0        25112      24888        0        24888       1387        0         1387       327       0.8045     0.8045     0.0000     0.0000      0.41     694.1663    0.0000    694.1663  12634.8908   0.0000   12634.8908  65449.85 
779160.00    26231        0        26231      23769        0        23769       1779        0         1779       325       0.8001     0.8001     0.0000     0.0000      0.41     880.8025    0.0000    880.8025  12022.1511   0.0000   12022.1511  65449.85 
857076.00    23287        0        23287      26713        0        26713       1902        0         1902       346       0.8009     0.8009     0.0000     0.0000      0.41     943.1468    0.0000    943.1468  13558.1642   0.0000   13558.1642  65449.85 
