 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          29         0          29         0        0.9880     0.9880     0.0000     0.0000      0.41     18.3784     0.0000    18.3784     0.0000     0.0000     0.0000    87266.46 
 67500.00    48346        0        48346       1654        0         1654       147         0         147        118       0.8183     0.8183     0.0000     0.0000      0.33     80.8147     0.0000    80.8147    887.6076    0.0000    887.6076   87266.46 
135000.00    47159        0        47159       2841        0         2841       197         0         197        142       0.8227     0.8227     0.0000     0.0000      0.33     103.9993    0.0000    103.9993  1504.5241    0.0000   1504.5241   87266.46 
202500.00    46909        0        46909       3091        0         3091       263         0         263        128       0.8266     0.8266     0.0000     0.0000      0.33     138.9587    0.0000    138.9587  1635.9290    0.0000   1635.9290   87266.46 
270000.00    47013        0        47013       2987        0         2987       196         0         196        142       0.8106     0.8106     0.0000     0.0000      0.33     101.9102    0.0000    101.9102  1589.4375    0.0000   1589.4375   87266.46 
337500.00    47368        0        47368       2632        0         2632       254         0         254        131       0.8125     0.8125     0.0000     0.0000      0.33     132.0339    0.0000    132.0339  1399.8143    0.0000   1399.8143   87266.46 
405000.00    47129        0        47129       2871        0         2871       243         0         243        136       0.8188     0.8188     0.0000     0.0000      0.33     126.9455    0.0000    126.9455  1524.9555    0.0000   1524.9555   87266.46 
472500.00    47850        0        47850       2150        0         2150       236         0         236        143       0.8171     0.8171     0.0000     0.0000      0.33     124.4580    0.0000    124.4580  1142.3495    0.0000   1142.3495   87266.46 
540000.00    46842        0        46842       3158        0         3158       268         0         268        143       0.8193     0.8193     0.0000     0.0000      0.33     141.4034    0.0000    141.4034  1675.7801    0.0000   1675.7801   87266.46 
607500.00    47153        0        47153       2847        0         2847       184         0         184        135       0.8092     0.8092     0.0000     0.0000      0.33     97.9550     0.0000    97.9550   1507.6539    0.0000   1507.6539   87266.46 
675000.00    46998        0        46998       3002        0         3002       287         0         287        142       0.8139     0.8139     0.0000     0.0000      0.33     154.2505    0.0000    154.2505  1593.1681    0.0000   1593.1681   87266.46 
742500.00    47184        0        47184       2816        0         2816       241         0         241        140       0.8215     0.8215     0.0000     0.0000      0.33     127.1549    0.0000    127.1549  1495.7167    0.0000   1495.7167   87266.46 
810000.00    45913        0        45913       4087        0         4087       340         0         340        145       0.8129     0.8129     0.0000     0.0000      0.33     176.0639    0.0000    176.0639  2167.7196    0.0000   2167.7196   87266.46 
877500.00    47147        0        47147       2853        0         2853       242         0         242        142       0.8160     0.8160     0.0000     0.0000      0.33     124.5809    0.0000    124.5809  1510.2861    0.0000   1510.2861   87266.46 
945000.00    47273        0        47273       2727        0         2727       207         0         207        136       0.8256     0.8256     0.0000     0.0000      0.33     111.1490    0.0000    111.1490  1443.3092    0.0000   1443.3092   87266.46 
1012500.00   47806        0        47806       2194        0         2194       226         0         226        156       0.8202     0.8202     0.0000     0.0000      0.33     121.2920    0.0000    121.2920  1168.1234    0.0000   1168.1234   87266.46 
1080000.00   46012        0        46012       3988        0         3988       196         0         196        132       0.8196     0.8196     0.0000     0.0000      0.33     103.8731    0.0000    103.8731  2123.3682    0.0000   2123.3682   87266.46 
1147500.00   47665        0        47665       2335        0         2335       204         0         204        129       0.8359     0.8359     0.0000     0.0000      0.33     110.8905    0.0000    110.8905  1243.1368    0.0000   1243.1368   87266.46 
1215000.00   47392        0        47392       2608        0         2608       184         0         184        124       0.8173     0.8173     0.0000     0.0000      0.33     95.0150     0.0000    95.0150   1379.2440    0.0000   1379.2440   87266.46 
1282500.00   47175        0        47175       2825        0         2825       174         0         174        134       0.8225     0.8225     0.0000     0.0000      0.33     92.6706     0.0000    92.6706   1501.7347    0.0000   1501.7347   87266.46 
1350000.00   47070        0        47070       2930        0         2930       285         0         285        133       0.8192     0.8192     0.0000     0.0000      0.33     151.3312    0.0000    151.3312  1551.0581    0.0000   1551.0581   87266.46 
1417500.00   47046        0        47046       2954        0         2954       207         0         207        128       0.8269     0.8269     0.0000     0.0000      0.33     108.2134    0.0000    108.2134  1579.2702    0.0000   1579.2702   87266.46 
1485000.00   47811        0        47811       2189        0         2189       196         0         196        136       0.8290     0.8290     0.0000     0.0000      0.33     102.7406    0.0000    102.7406  1153.3380    0.0000   1153.3380   87266.46 
1552500.00   47152        0        47152       2848        0         2848       261         0         261        149       0.8114     0.8114     0.0000     0.0000      0.33     140.3438    0.0000    140.3438  1520.1225    0.0000   1520.1225   87266.46 
1620000.00   47323        0        47323       2677        0         2677       199         0         199        133       0.8217     0.8217     0.0000     0.0000      0.33     104.3988    0.0000    104.3988  1425.0974    0.0000   1425.0974   87266.46 
1687500.00   47587        0        47587       2413        0         2413       193         0         193        127       0.8118     0.8118     0.0000     0.0000      0.33     101.9568    0.0000    101.9568  1284.0812    0.0000   1284.0812   87266.46 
1755000.00   47683        0        47683       2317        0         2317       197         0         197        128       0.8129     0.8129     0.0000     0.0000      0.33     107.0028    0.0000    107.0028  1240.3321    0.0000   1240.3321   87266.46 
1822500.00   47664        0        47664       2336        0         2336       214         0         214        122       0.8299     0.8299     0.0000     0.0000      0.33     112.6834    0.0000    112.6834  1244.5376    0.0000   1244.5376   87266.46 
1890000.00   46172        0        46172       3828        0         3828       279         0         279        147       0.8263     0.8263     0.0000     0.0000      0.33     149.2408    0.0000    149.2408  2036.9284    0.0000   2036.9284   87266.46 
1957500.00   45946        0        45946       4054        0         4054       278         0         278        144       0.8105     0.8105     0.0000     0.0000      0.33     146.3295    0.0000    146.3295  2148.4122    0.0000   2148.4122   87266.46 
