 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          44         0          44         0        0.8862     0.8862     0.0000     0.0000      0.44     28.4443     0.0000    28.4443     0.0000     0.0000     0.0000    78539.82 
 67500.00    43318        0        43318       6682        0         6682       317         0         317        145       0.8154     0.8154     0.0000     0.0000      0.36     167.7923    0.0000    167.7923  3554.2164    0.0000   3554.2164   78539.82 
135000.00    42161        0        42161       7839        0         7839       261         0         261        156       0.8228     0.8228     0.0000     0.0000      0.36     140.6705    0.0000    140.6705  4160.8673    0.0000   4160.8673   78539.82 
202500.00    40730        0        40730       9270        0         9270       488         0         488        171       0.8282     0.8282     0.0000     0.0000      0.36     260.0928    0.0000    260.0928  4913.4976    0.0000   4913.4976   78539.82 
270000.00    39902        0        39902      10098        0        10098       413         0         413        160       0.8236     0.8236     0.0000     0.0000      0.36     212.2054    0.0000    212.2054  5342.9819    0.0000   5342.9819   78539.82 
337500.00    39043        0        39043      10957        0        10957       560         0         560        166       0.8230     0.8230     0.0000     0.0000      0.36     292.3718    0.0000    292.3718  5802.3124    0.0000   5802.3124   78539.82 
405000.00    41611        0        41611       8389        0         8389       454         0         454        155       0.8246     0.8246     0.0000     0.0000      0.36     232.3277    0.0000    232.3277  4431.8272    0.0000   4431.8272   78539.82 
472500.00    41668        0        41668       8332        0         8332       441         0         441        163       0.8159     0.8159     0.0000     0.0000      0.36     223.5581    0.0000    223.5581  4396.7914    0.0000   4396.7914   78539.82 
540000.00    42178        0        42178       7822        0         7822       522         0         522        162       0.8153     0.8153     0.0000     0.0000      0.36     263.8747    0.0000    263.8747  4132.5457    0.0000   4132.5457   78539.82 
607500.00    41688        0        41688       8312        0         8312       852         0         852        188       0.8175     0.8175     0.0000     0.0000      0.36     442.1260    0.0000    442.1260  4386.5346    0.0000   4386.5346   78539.82 
675000.00    42271        0        42271       7729        0         7729       790         0         790        179       0.8184     0.8184     0.0000     0.0000      0.36     410.8777    0.0000    410.8777  4077.2379    0.0000   4077.2379   78539.82 
742500.00    39665        0        39665      10335        0        10335       424         0         424        175       0.8141     0.8141     0.0000     0.0000      0.36     223.8684    0.0000    223.8684  5444.5112    0.0000   5444.5112   78539.82 
810000.00    40548        0        40548       9452        0         9452       378         0         378        152       0.8186     0.8186     0.0000     0.0000      0.36     198.8278    0.0000    198.8278  5000.7712    0.0000   5000.7712   78539.82 
877500.00    39212        0        39212      10788        0        10788       489         0         489        163       0.8167     0.8167     0.0000     0.0000      0.36     254.0844    0.0000    254.0844  5718.0105    0.0000   5718.0105   78539.82 
945000.00    40292        0        40292       9708        0         9708       692         0         692        190       0.8107     0.8107     0.0000     0.0000      0.36     361.9418    0.0000    361.9418  5131.5157    0.0000   5131.5157   78539.82 
1012500.00   39617        0        39617      10383        0        10383       565         0         565        175       0.8183     0.8183     0.0000     0.0000      0.36     299.3907    0.0000    299.3907  5503.6598    0.0000   5503.6598   78539.82 
1080000.00   40797        0        40797       9203        0         9203       486         0         486        170       0.8126     0.8126     0.0000     0.0000      0.36     256.6364    0.0000    256.6364  4860.0154    0.0000   4860.0154   78539.82 
1147500.00   40640        0        40640       9360        0         9360       572         0         572        161       0.8226     0.8226     0.0000     0.0000      0.36     304.9461    0.0000    304.9461  4947.1792    0.0000   4947.1792   78539.82 
1215000.00   39733        0        39733      10267        0        10267       400         0         400        165       0.8181     0.8181     0.0000     0.0000      0.36     208.3220    0.0000    208.3220  5424.8956    0.0000   5424.8956   78539.82 
1282500.00   40420        0        40420       9580        0         9580       538         0         538        165       0.8421     0.8421     0.0000     0.0000      0.36     283.5134    0.0000    283.5134  5074.0118    0.0000   5074.0118   78539.82 
1350000.00   40508        0        40508       9492        0         9492       452         0         452        169       0.8158     0.8158     0.0000     0.0000      0.36     239.5352    0.0000    239.5352  5029.0444    0.0000   5029.0444   78539.82 
1417500.00   40502        0        40502       9498        0         9498       408         0         408        163       0.8260     0.8260     0.0000     0.0000      0.36     213.6581    0.0000    213.6581  5024.1660    0.0000   5024.1660   78539.82 
1485000.00   41253        0        41253       8747        0         8747       417         0         417        168       0.8248     0.8248     0.0000     0.0000      0.36     217.9770    0.0000    217.9770  4621.1075    0.0000   4621.1075   78539.82 
1552500.00   39594        0        39594      10406        0        10406       509         0         509        196       0.8175     0.8175     0.0000     0.0000      0.36     265.6398    0.0000    265.6398  5510.4842    0.0000   5510.4842   78539.82 
1620000.00   39803        0        39803      10197        0        10197       472         0         472        172       0.8175     0.8175     0.0000     0.0000      0.36     240.8971    0.0000    240.8971  5363.8699    0.0000   5363.8699   78539.82 
1687500.00   39411        0        39411      10589        0        10589       442         0         442        179       0.8158     0.8158     0.0000     0.0000      0.36     229.6640    0.0000    229.6640  5586.8406    0.0000   5586.8406   78539.82 
1755000.00   40603        0        40603       9397        0         9397       661         0         661        184       0.8167     0.8167     0.0000     0.0000      0.36     339.0835    0.0000    339.0835  4948.5354    0.0000   4948.5354   78539.82 
1822500.00   39659        0        39659      10341        0        10341       714         0         714        175       0.8228     0.8228     0.0000     0.0000      0.36     379.3467    0.0000    379.3467  5454.3383    0.0000   5454.3383   78539.82 
1890000.00   39281        0        39281      10719        0        10719       600         0         600        194       0.8150     0.8150     0.0000     0.0000      0.36     301.4513    0.0000    301.4513  5661.2484    0.0000   5661.2484   78539.82 
1957500.00   39848        0        39848      10152        0        10152       519         0         519        172       0.8050     0.8050     0.0000     0.0000      0.36     258.9851    0.0000    258.9851  5344.2734    0.0000   5344.2734   78539.82 
2025000.00   40264        0        40264       9736        0         9736       749         0         749        190       0.8199     0.8199     0.0000     0.0000      0.36     378.8214    0.0000    378.8214  5122.9771    0.0000   5122.9771   78539.82 
2092500.00   38844        0        38844      11156        0        11156       606         0         606        182       0.8059     0.8059     0.0000     0.0000      0.36     301.6442    0.0000    301.6442  5880.1177    0.0000   5880.1177   78539.82 
2160000.00   39300        0        39300      10700        0        10700       726         0         726        181       0.8219     0.8219     0.0000     0.0000      0.36     363.4709    0.0000    363.4709  5661.7775    0.0000   5661.7775   78539.82 
2227500.00   40721        0        40721       9279        0         9279       564         0         564        178       0.8145     0.8145     0.0000     0.0000      0.36     276.8157    0.0000    276.8157  4903.5084    0.0000   4903.5084   78539.82 
2295000.00   41306        0        41306       8694        0         8694       690         0         690        164       0.8177     0.8177     0.0000     0.0000      0.36     348.1071    0.0000    348.1071  4579.0542    0.0000   4579.0542   78539.82 
2362500.00   39479        0        39479      10521        0        10521       845         0         845        181       0.8342     0.8342     0.0000     0.0000      0.36     429.2380    0.0000    429.2380  5542.4011    0.0000   5542.4011   78539.82 
2430000.00   40221        0        40221       9779        0         9779       907         0         907        168       0.8172     0.8172     0.0000     0.0000      0.36     454.9291    0.0000    454.9291  5162.2933    0.0000   5162.2933   78539.82 
2497500.00   42282        0        42282       7718        0         7718       752         0         752        160       0.8190     0.8190     0.0000     0.0000      0.36     371.5942    0.0000    371.5942  4058.6908    0.0000   4058.6908   78539.82 
2565000.00   40657        0        40657       9343        0         9343       834         0         834        161       0.8217     0.8217     0.0000     0.0000      0.36     415.9578    0.0000    415.9578  4909.6894    0.0000   4909.6894   78539.82 
2632500.00   41736        0        41736       8264        0         8264       1031        0         1031       175       0.8231     0.8231     0.0000     0.0000      0.36     527.6607    0.0000    527.6607  4369.9266    0.0000   4369.9266   78539.82 
2700000.00   41430        0        41430       8570        0         8570       1058        0         1058       171       0.8202     0.8202     0.0000     0.0000      0.36     541.6692    0.0000    541.6692  4523.3591    0.0000   4523.3591   78539.82 
2767500.00   40643        0        40643       9357        0         9357       798         0         798        176       0.8198     0.8198     0.0000     0.0000      0.36     408.4158    0.0000    408.4158  4934.0418    0.0000   4934.0418   78539.82 
2835000.00   41687        0        41687       8313        0         8313       653         0         653        176       0.8241     0.8241     0.0000     0.0000      0.36     330.5110    0.0000    330.5110  4390.0980    0.0000   4390.0980   78539.82 
2902500.00   42124        0        42124       7876        0         7876       611         0         611        179       0.8181     0.8181     0.0000     0.0000      0.36     308.7469    0.0000    308.7469  4151.7340    0.0000   4151.7340   78539.82 
2970000.00   40287        0        40287       9713        0         9713       511         0         511        159       0.8260     0.8260     0.0000     0.0000      0.36     259.4761    0.0000    259.4761  5152.5610    0.0000   5152.5610   78539.82 
3037500.00   42092        0        42092       7908        0         7908       567         0         567        164       0.8292     0.8292     0.0000     0.0000      0.36     291.0094    0.0000    291.0094  4171.3318    0.0000   4171.3318   78539.82 
3105000.00   40727        0        40727       9273        0         9273       507         0         507        168       0.8257     0.8257     0.0000     0.0000      0.36     259.2485    0.0000    259.2485  4901.2147    0.0000   4901.2147   78539.82 
