 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      49779        0        49779       221         0         221        113         0         113        110       0.8814     0.8814     0.0000     0.0000      0.51     73.7845     0.0000    73.7845    141.4709    0.0000    141.4709   65449.85 
 67500.00    21578        0        21578      28422        0        28422       1013        0         1013       253       0.8118     0.8118     0.0000     0.0000      0.42     532.6193    0.0000    532.6193  14998.5591   0.0000   14998.5591  65449.85 
135000.00    21767        0        21767      28233        0        28233       1792        0         1792       291       0.8121     0.8121     0.0000     0.0000      0.42     932.2537    0.0000    932.2537  14830.5622   0.0000   14830.5622  65449.85 
202500.00    23089        0        23089      26911        0        26911       1400        0         1400       358       0.8231     0.8231     0.0000     0.0000      0.42     732.7540    0.0000    732.7540  14090.1200   0.0000   14090.1200  65449.85 
270000.00    22373        0        22373      27627        0        27627       1770        0         1770       336       0.8142     0.8142     0.0000     0.0000      0.42     926.4545    0.0000    926.4545  14437.4375   0.0000   14437.4375  65449.85 
337500.00    22437        0        22437      27563        0        27563       1796        0         1796       357       0.8116     0.8116     0.0000     0.0000      0.42     942.7410    0.0000    942.7410  14380.7392   0.0000   14380.7392  65449.85 
405000.00    22757        0        22757      27243        0        27243       1804        0         1804       439       0.8206     0.8206     0.0000     0.0000      0.42     928.8101    0.0000    928.8101  14202.7874   0.0000   14202.7874  65449.85 
472500.00    21521        0        21521      28479        0        28479       3273        0         3273       459       0.8054     0.8054     0.0000     0.0000      0.42    1704.3000    0.0000   1704.3000  14848.9583   0.0000   14848.9583  65449.85 
540000.00    23472        0        23472      26528        0        26528       2307        0         2307       363       0.8037     0.8037     0.0000     0.0000      0.42    1202.2349    0.0000   1202.2349  13812.0198   0.0000   13812.0198  65449.85 
607500.00    23251        0        23251      26749        0        26749       3314        0         3314       356       0.8031     0.8031     0.0000     0.0000      0.42    1732.0020    0.0000   1732.0020  13918.3969   0.0000   13918.3969  65449.85 
675000.00    23932        0        23932      26068        0        26068       1838        0         1838       377       0.8140     0.8140     0.0000     0.0000      0.42     939.4652    0.0000    939.4652  13541.1545   0.0000   13541.1545  65449.85 
742500.00    23133        0        23133      26867        0        26867       1650        0         1650       348       0.8115     0.8115     0.0000     0.0000      0.42     848.7417    0.0000    848.7417  13961.2178   0.0000   13961.2178  65449.85 
810000.00    23350        0        23350      26650        0        26650       1739        0         1739       391       0.8156     0.8156     0.0000     0.0000      0.42     894.7673    0.0000    894.7673  13781.5656   0.0000   13781.5656  65449.85 
877500.00    23472        0        23472      26528        0        26528       2251        0         2251       401       0.8113     0.8113     0.0000     0.0000      0.42    1159.2536    0.0000   1159.2536  13698.7021   0.0000   13698.7021  65449.85 
945000.00    22570        0        22570      27430        0        27430       1536        0         1536       356       0.8240     0.8240     0.0000     0.0000      0.42     784.1162    0.0000    784.1162  14165.2976   0.0000   14165.2976  65449.85 
1012500.00   24393        0        24393      25607        0        25607       2185        0         2185       387       0.8163     0.8163     0.0000     0.0000      0.42    1140.8338    0.0000   1140.8338  13198.0508   0.0000   13198.0508  65449.85 
1080000.00   23865        0        23865      26135        0        26135       1751        0         1751       421       0.8222     0.8222     0.0000     0.0000      0.42     902.1414    0.0000    902.1414  13391.4275   0.0000   13391.4275  65449.85 
1147500.00   23759        0        23759      26241        0        26241       1620        0         1620       430       0.8097     0.8097     0.0000     0.0000      0.42     844.3238    0.0000    844.3238  13422.6770   0.0000   13422.6770  65449.85 
1215000.00   24918        0        24918      25082        0        25082       1919        0         1919       404       0.8211     0.8211     0.0000     0.0000      0.42     988.2016    0.0000    988.2016  12740.7194   0.0000   12740.7194  65449.85 
1282500.00   25179        0        25179      24821        0        24821       2743        0         2743       387       0.8049     0.8049     0.0000     0.0000      0.42    1416.3880    0.0000   1416.3880  12568.1261   0.0000   12568.1261  65449.85 
1350000.00   25060        0        25060      24940        0        24940       2434        0         2434       437       0.8063     0.8063     0.0000     0.0000      0.42    1138.1925    0.0000   1138.1925  12520.0541   0.0000   12520.0541  65449.85 
1417500.00   26844        0        26844      23156        0        23156       2599        0         2599       463       0.8064     0.8064     0.0000     0.0000      0.41    1202.7880    0.0000   1202.7880  11506.6812   0.0000   11506.6812  65449.85 
1485000.00   26736        0        26736      23264        0        23264       2852        0         2852       474       0.8045     0.8045     0.0000     0.0000      0.41    1307.0800    0.0000   1307.0800  11451.9627   0.0000   11451.9627  65449.85 
1552500.00   27240        0        27240      22760        0        22760       3106        0         3106       517       0.8105     0.8105     0.0000     0.0000      0.41    1407.2548    0.0000   1407.2548  11063.9643   0.0000   11063.9643  65449.85 
1620000.00   26956        0        26956      23044        0        23044       3356        0         3356       562       0.8107     0.8107     0.0000     0.0000      0.41    1507.8004    0.0000   1507.8004  11074.5102   0.0000   11074.5102  65449.85 
1687500.00   27180        0        27180      22820        0        22820       3616        0         3616       691       0.7547     0.7547     0.0000     0.0000      0.41    1623.6433    0.0000   1623.6433  10807.4565   0.0000   10807.4565  65449.85 
