 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          28         0          28         0        0.9288     0.9288     0.0000     0.0000      0.41     18.1901     0.0000    18.1901     0.0000     0.0000     0.0000    87266.46 
 57083.00    48060        0        48060       1940        0         1940       166         0         166        121       0.8280     0.8280     0.0000     0.0000      0.34     91.7935     0.0000    91.7935   1064.8134    0.0000   1064.8134   87266.46 
114166.00    47111        0        47111       2889        0         2889       166         0         166        120       0.8262     0.8262     0.0000     0.0000      0.34     93.2935     0.0000    93.2935   1577.5453    0.0000   1577.5453   87266.46 
171249.00    46821        0        46821       3179        0         3179       201         0         201        132       0.8374     0.8374     0.0000     0.0000      0.34     111.3327    0.0000    111.3327  1740.5866    0.0000   1740.5866   87266.46 
228332.00    46639        0        46639       3361        0         3361       238         0         238        140       0.8452     0.8452     0.0000     0.0000      0.34     130.7092    0.0000    130.7092  1834.8176    0.0000   1834.8176   87266.46 
285415.00    45751        0        45751       4249        0         4249       379         0         379        146       0.8336     0.8336     0.0000     0.0000      0.34     206.0693    0.0000    206.0693  2319.2873    0.0000   2319.2873   87266.46 
342498.00    45504        0        45504       4496        0         4496       214         0         214        149       0.8180     0.8180     0.0000     0.0000      0.34     117.1018    0.0000    117.1018  2457.4286    0.0000   2457.4286   87266.46 
399581.00    45246        0        45246       4754        0         4754       305         0         305        144       0.8293     0.8293     0.0000     0.0000      0.34     167.0553    0.0000    167.0553  2595.0312    0.0000   2595.0312   87266.46 
456664.00    46524        0        46524       3476        0         3476       234         0         234        128       0.8241     0.8241     0.0000     0.0000      0.34     127.5700    0.0000    127.5700  1900.6342    0.0000   1900.6342   87266.46 
513747.00    46923        0        46923       3077        0         3077       273         0         273        146       0.8307     0.8307     0.0000     0.0000      0.34     147.3729    0.0000    147.3729  1675.8598    0.0000   1675.8598   87266.46 
570830.00    45412        0        45412       4588        0         4588       216         0         216        134       0.8348     0.8348     0.0000     0.0000      0.34     116.7582    0.0000    116.7582  2510.8716    0.0000   2510.8716   87266.46 
627913.00    46872        0        46872       3128        0         3128       215         0         215        142       0.8445     0.8445     0.0000     0.0000      0.34     118.3482    0.0000    118.3482  1702.7013    0.0000   1702.7013   87266.46 
684996.00    46697        0        46697       3303        0         3303       316         0         316        132       0.8355     0.8355     0.0000     0.0000      0.34     169.8276    0.0000    169.8276  1806.4258    0.0000   1806.4258   87266.46 
742079.00    45593        0        45593       4407        0         4407       280         0         280        142       0.8297     0.8297     0.0000     0.0000      0.34     151.3248    0.0000    151.3248  2408.0825    0.0000   2408.0825   87266.46 
799162.00    46514        0        46514       3486        0         3486       329         0         329        151       0.8281     0.8281     0.0000     0.0000      0.34     177.8278    0.0000    177.8278  1900.1534    0.0000   1900.1534   87266.46 
856245.00    46495        0        46495       3505        0         3505       240         0         240        146       0.8256     0.8256     0.0000     0.0000      0.34     132.5309    0.0000    132.5309  1919.2917    0.0000   1919.2917   87266.46 
913328.00    46348        0        46348       3652        0         3652       298         0         298        152       0.8336     0.8336     0.0000     0.0000      0.34     162.6581    0.0000    162.6581  1996.6186    0.0000   1996.6186   87266.46 
970411.00    46067        0        46067       3933        0         3933       274         0         274        151       0.8360     0.8360     0.0000     0.0000      0.34     150.4764    0.0000    150.4764  2147.6743    0.0000   2147.6743   87266.46 
1027494.00   46073        0        46073       3927        0         3927       254         0         254        140       0.8369     0.8369     0.0000     0.0000      0.34     134.5632    0.0000    134.5632  2143.6820    0.0000   2143.6820   87266.46 
1084577.00   47152        0        47152       2848        0         2848       208         0         208        135       0.8307     0.8307     0.0000     0.0000      0.34     109.8666    0.0000    109.8666  1551.9140    0.0000   1551.9140   87266.46 
1141660.00   45984        0        45984       4016        0         4016       289         0         289        148       0.8322     0.8322     0.0000     0.0000      0.34     159.4795    0.0000    159.4795  2201.3236    0.0000   2201.3236   87266.46 
1198743.00   46778        0        46778       3222        0         3222       265         0         265        140       0.8433     0.8433     0.0000     0.0000      0.34     143.7896    0.0000    143.7896  1759.3179    0.0000   1759.3179   87266.46 
1255826.00   47606        0        47606       2394        0         2394       249         0         249        140       0.8437     0.8437     0.0000     0.0000      0.34     132.9276    0.0000    132.9276  1304.7244    0.0000   1304.7244   87266.46 
1312909.00   46849        0        46849       3151        0         3151       256         0         256        131       0.8302     0.8302     0.0000     0.0000      0.34     136.7687    0.0000    136.7687  1722.9074    0.0000   1722.9074   87266.46 
1369992.00   46697        0        46697       3303        0         3303       278         0         278        137       0.8325     0.8325     0.0000     0.0000      0.34     148.5847    0.0000    148.5847  1800.7103    0.0000   1800.7103   87266.46 
1427075.00   47025        0        47025       2975        0         2975       301         0         301        156       0.8419     0.8419     0.0000     0.0000      0.34     162.0290    0.0000    162.0290  1620.9142    0.0000   1620.9142   87266.46 
1484158.00   46788        0        46788       3212        0         3212       293         0         293        146       0.8256     0.8256     0.0000     0.0000      0.34     159.3317    0.0000    159.3317  1753.3191    0.0000   1753.3191   87266.46 
1541241.00   46311        0        46311       3689        0         3689       291         0         291        141       0.8328     0.8328     0.0000     0.0000      0.34     160.3916    0.0000    160.3916  2014.7883    0.0000   2014.7883   87266.46 
1598324.00   47199        0        47199       2801        0         2801       193         0         193        133       0.8262     0.8262     0.0000     0.0000      0.34     104.4071    0.0000    104.4071  1530.4243    0.0000   1530.4243   87266.46 
1655407.00   47728        0        47728       2272        0         2272       390         0         390        151       0.8287     0.8287     0.0000     0.0000      0.34     211.6417    0.0000    211.6417  1242.1862    0.0000   1242.1862   87266.46 
1712490.00   46901        0        46901       3099        0         3099       185         0         185        134       0.8375     0.8375     0.0000     0.0000      0.34     100.1758    0.0000    100.1758  1698.0885    0.0000   1698.0885   87266.46 
1769573.00   45723        0        45723       4277        0         4277       236         0         236        137       0.8362     0.8362     0.0000     0.0000      0.34     125.2352    0.0000    125.2352  2328.2026    0.0000   2328.2026   87266.46 
1826656.00   46724        0        46724       3276        0         3276       322         0         322        148       0.8381     0.8381     0.0000     0.0000      0.34     174.4354    0.0000    174.4354  1780.9511    0.0000   1780.9511   87266.46 
1883739.00   46702        0        46702       3298        0         3298       377         0         377        137       0.8334     0.8334     0.0000     0.0000      0.34     202.6772    0.0000    202.6772  1808.3062    0.0000   1808.3062   87266.46 
1940822.00   47133        0        47133       2867        0         2867       197         0         197        130       0.8433     0.8433     0.0000     0.0000      0.34     107.6148    0.0000    107.6148  1566.2340    0.0000   1566.2340   87266.46 
1997905.00   47257        0        47257       2743        0         2743       244         0         244        137       0.8198     0.8198     0.0000     0.0000      0.34     132.1337    0.0000    132.1337  1498.2359    0.0000   1498.2359   87266.46 
2054988.00   46627        0        46627       3373        0         3373       323         0         323        146       0.8363     0.8363     0.0000     0.0000      0.34     174.7829    0.0000    174.7829  1842.5189    0.0000   1842.5189   87266.46 
2112071.00   45947        0        45947       4053        0         4053       263         0         263        144       0.8254     0.8254     0.0000     0.0000      0.34     144.2769    0.0000    144.2769  2217.0407    0.0000   2217.0407   87266.46 
2169154.00   46383        0        46383       3617        0         3617       232         0         232        133       0.8301     0.8301     0.0000     0.0000      0.34     123.2568    0.0000    123.2568  1967.0683    0.0000   1967.0683   87266.46 
2226237.00   46592        0        46592       3408        0         3408       209         0         209        136       0.8479     0.8479     0.0000     0.0000      0.34     114.9715    0.0000    114.9715  1866.1839    0.0000   1866.1839   87266.46 
2283320.00   47029        0        47029       2971        0         2971       223         0         223        135       0.8326     0.8326     0.0000     0.0000      0.34     121.0889    0.0000    121.0889  1629.7607    0.0000   1629.7607   87266.46 
2340403.00   45500        0        45500       4500        0         4500       217         0         217        136       0.8314     0.8314     0.0000     0.0000      0.34     117.9918    0.0000    117.9918  2470.8947    0.0000   2470.8947   87266.46 
2397486.00   47076        0        47076       2924        0         2924       277         0         277        146       0.8272     0.8272     0.0000     0.0000      0.34     148.3538    0.0000    148.3538  1595.7858    0.0000   1595.7858   87266.46 
2454569.00   46295        0        46295       3705        0         3705       235         0         235        137       0.8375     0.8375     0.0000     0.0000      0.34     126.2726    0.0000    126.2726  2018.1528    0.0000   2018.1528   87266.46 
2511652.00   46138        0        46138       3862        0         3862       268         0         268        137       0.8308     0.8308     0.0000     0.0000      0.34     147.2798    0.0000    147.2798  2112.6690    0.0000   2112.6690   87266.46 
2568735.00   47194        0        47194       2806        0         2806       205         0         205        140       0.8284     0.8284     0.0000     0.0000      0.34     112.3311    0.0000    112.3311  1537.6501    0.0000   1537.6501   87266.46 
2625818.00   46860        0        46860       3140        0         3140       204         0         204        136       0.8333     0.8333     0.0000     0.0000      0.34     111.1287    0.0000    111.1287  1721.1690    0.0000   1721.1690   87266.46 
2682901.00   46716        0        46716       3284        0         3284       217         0         217        131       0.8466     0.8466     0.0000     0.0000      0.34     117.5496    0.0000    117.5496  1803.0327    0.0000   1803.0327   87266.46 
