 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          22         0          22         0        1.0117     1.0117     0.0000     0.0000      0.47     14.9779     0.0000    14.9779     0.0000     0.0000     0.0000    78539.82 
 36250.00    42981        0        42981       7019        0         7019       260         0         260        140       0.8763     0.8763     0.0000     0.0000      0.40     155.0858    0.0000    155.0858  4191.3148    0.0000   4191.3148   78539.82 
 72500.00    37847        0        37847      12153        0        12153       341         0         341        150       0.8700     0.8700     0.0000     0.0000      0.40     201.8180    0.0000    201.8180  7220.4774    0.0000   7220.4774   78539.82 
108750.00    36254        0        36254      13746        0        13746       599         0         599        171       0.8682     0.8682     0.0000     0.0000      0.40     354.8407    0.0000    354.8407  8134.5189    0.0000   8134.5189   78539.82 
145000.00    35752        0        35752      14248        0        14248       718         0         718        185       0.8640     0.8640     0.0000     0.0000      0.40     429.6579    0.0000    429.6579  8439.0984    0.0000   8439.0984   78539.82 
181250.00    36315        0        36315      13685        0        13685       654         0         654        187       0.8924     0.8924     0.0000     0.0000      0.40     383.3121    0.0000    383.3121  8101.8570    0.0000   8101.8570   78539.82 
217500.00    35154        0        35154      14846        0        14846       421         0         421        181       0.8802     0.8802     0.0000     0.0000      0.40     247.5702    0.0000    247.5702  8793.3133    0.0000   8793.3133   78539.82 
253750.00    35739        0        35739      14261        0        14261       613         0         613        195       0.8798     0.8798     0.0000     0.0000      0.40     362.1104    0.0000    362.1104  8422.0279    0.0000   8422.0279   78539.82 
290000.00    34286        0        34286      15714        0        15714       504         0         504        201       0.8666     0.8666     0.0000     0.0000      0.40     297.3419    0.0000    297.3419  9280.0294    0.0000   9280.0294   78539.82 
326250.00    34648        0        34648      15352        0        15352       755         0         755        202       0.8657     0.8657     0.0000     0.0000      0.40     443.7827    0.0000    443.7827  9062.5136    0.0000   9062.5136   78539.82 
362500.00    34142        0        34142      15858        0        15858       629         0         629        208       0.8679     0.8679     0.0000     0.0000      0.40     366.0913    0.0000    366.0913  9350.8415    0.0000   9350.8415   78539.82 
398750.00    35369        0        35369      14631        0        14631       733         0         733        218       0.8752     0.8752     0.0000     0.0000      0.40     434.6191    0.0000    434.6191  8640.5489    0.0000   8640.5489   78539.82 
435000.00    34611        0        34611      15389        0        15389       544         0         544        213       0.8735     0.8735     0.0000     0.0000      0.40     320.5444    0.0000    320.5444  9082.3620    0.0000   9082.3620   78539.82 
