 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      49897        0        49897       103         0         103        103         0         103        103       0.8892     0.8892     0.0000     0.0000      0.50     62.8094     0.0000    62.8094    62.8094     0.0000    62.8094    65449.85 
 88333.00    24687        0        24687      25313        0        25313       856         0         856        255       0.7980     0.7980     0.0000     0.0000      0.41     432.0868    0.0000    432.0868  12716.3743   0.0000   12716.3743  65449.85 
176666.00    24232        0        24232      25768        0        25768       1604        0         1604       265       0.7890     0.7890     0.0000     0.0000      0.41     793.5816    0.0000    793.5816  12909.1618   0.0000   12909.1618  65449.85 
264999.00    24253        0        24253      25747        0        25747       1617        0         1617       282       0.8022     0.8022     0.0000     0.0000      0.40     801.9859    0.0000    801.9859  12871.8005   0.0000   12871.8005  65449.85 
353332.00    25393        0        25393      24607        0        24607       1409        0         1409       282       0.7948     0.7948     0.0000     0.0000      0.40     701.0197    0.0000    701.0197  12258.0789   0.0000   12258.0789  65449.85 
441665.00    25030        0        25030      24970        0        24970       1248        0         1248       324       0.7991     0.7991     0.0000     0.0000      0.40     622.7558    0.0000    622.7558  12408.4377   0.0000   12408.4377  65449.85 
529998.00    25132        0        25132      24868        0        24868       1616        0         1616       303       0.7913     0.7913     0.0000     0.0000      0.40     792.7633    0.0000    792.7633  12356.8170   0.0000   12356.8170  65449.85 
618331.00    24839        0        24839      25161        0        25161       1696        0         1696       314       0.7875     0.7875     0.0000     0.0000      0.40     827.6055    0.0000    827.6055  12496.5422   0.0000   12496.5422  65449.85 
706664.00    25054        0        25054      24946        0        24946       2138        0         2138       311       0.7890     0.7890     0.0000     0.0000      0.40    1049.9523    0.0000   1049.9523  12395.3843   0.0000   12395.3843  65449.85 
794997.00    25984        0        25984      24016        0        24016       1504        0         1504       328       0.7885     0.7885     0.0000     0.0000      0.40     700.3283    0.0000    700.3283  11907.5833   0.0000   11907.5833  65449.85 
