 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          36         0          36         0        0.8881     0.8881     0.0000     0.0000      0.45     23.2594     0.0000    23.2594     0.0000     0.0000     0.0000    78539.82 
 57083.00    43461        0        43461       6539        0         6539       274         0         274        148       0.8349     0.8349     0.0000     0.0000      0.37     151.2127    0.0000    151.2127  3597.6926    0.0000   3597.6926   78539.82 
114166.00    40323        0        40323       9677        0         9677       261         0         261        153       0.8417     0.8417     0.0000     0.0000      0.37     144.0982    0.0000    144.0982  5285.8668    0.0000   5285.8668   78539.82 
171249.00    38927        0        38927      11073        0        11073       466         0         466        162       0.8395     0.8395     0.0000     0.0000      0.37     255.3714    0.0000    255.3714  6037.9342    0.0000   6037.9342   78539.82 
228332.00    38672        0        38672      11328        0        11328       415         0         415        164       0.8394     0.8394     0.0000     0.0000      0.37     225.1549    0.0000    225.1549  6174.6809    0.0000   6174.6809   78539.82 
285415.00    37295        0        37295      12705        0        12705       358         0         358        174       0.8382     0.8382     0.0000     0.0000      0.37     195.7863    0.0000    195.7863  6911.2601    0.0000   6911.2601   78539.82 
342498.00    37388        0        37388      12612        0        12612       417         0         417        185       0.8278     0.8278     0.0000     0.0000      0.37     227.4112    0.0000    227.4112  6850.4631    0.0000   6850.4631   78539.82 
399581.00    39638        0        39638      10362        0        10362       685         0         685        199       0.8279     0.8279     0.0000     0.0000      0.37     366.5515    0.0000    366.5515  5631.1608    0.0000   5631.1608   78539.82 
456664.00    39752        0        39752      10248        0        10248       552         0         552        179       0.8268     0.8268     0.0000     0.0000      0.37     295.6811    0.0000    295.6811  5571.5643    0.0000   5571.5643   78539.82 
513747.00    40533        0        40533       9467        0         9467       556         0         556        189       0.8282     0.8282     0.0000     0.0000      0.37     298.8353    0.0000    298.8353  5142.5928    0.0000   5142.5928   78539.82 
570830.00    39661        0        39661      10339        0        10339       610         0         610        172       0.8338     0.8338     0.0000     0.0000      0.37     326.1832    0.0000    326.1832  5613.9624    0.0000   5613.9624   78539.82 
627913.00    39251        0        39251      10749        0        10749       450         0         450        173       0.8277     0.8277     0.0000     0.0000      0.37     245.1610    0.0000    245.1610  5851.6996    0.0000   5851.6996   78539.82 
684996.00    39346        0        39346      10654        0        10654       420         0         420        159       0.8307     0.8307     0.0000     0.0000      0.37     224.6540    0.0000    224.6540  5805.1718    0.0000   5805.1718   78539.82 
742079.00    38854        0        38854      11146        0        11146       554         0         554        182       0.8479     0.8479     0.0000     0.0000      0.37     300.7284    0.0000    300.7284  6055.0788    0.0000   6055.0788   78539.82 
799162.00    39028        0        39028      10972        0        10972       371         0         371        171       0.8373     0.8373     0.0000     0.0000      0.37     204.1515    0.0000    204.1515  5973.6660    0.0000   5973.6660   78539.82 
856245.00    38811        0        38811      11189        0        11189       416         0         416        164       0.8249     0.8249     0.0000     0.0000      0.37     225.5220    0.0000    225.5220  6088.3598    0.0000   6088.3598   78539.82 
913328.00    38752        0        38752      11248        0        11248       458         0         458        181       0.8331     0.8331     0.0000     0.0000      0.37     249.6045    0.0000    249.6045  6114.0232    0.0000   6114.0232   78539.82 
970411.00    39469        0        39469      10531        0        10531       449         0         449        172       0.8369     0.8369     0.0000     0.0000      0.37     241.0794    0.0000    241.0794  5719.6865    0.0000   5719.6865   78539.82 
1027494.00   37427        0        37427      12573        0        12573       407         0         407        165       0.8208     0.8208     0.0000     0.0000      0.37     218.5267    0.0000    218.5267  6847.6032    0.0000   6847.6032   78539.82 
1084577.00   38524        0        38524      11476        0        11476       389         0         389        176       0.8330     0.8330     0.0000     0.0000      0.37     209.0709    0.0000    209.0709  6246.1948    0.0000   6246.1948   78539.82 
1141660.00   38285        0        38285      11715        0        11715       497         0         497        177       0.8301     0.8301     0.0000     0.0000      0.37     267.6303    0.0000    267.6303  6365.8059    0.0000   6365.8059   78539.82 
1198743.00   38569        0        38569      11431        0        11431       382         0         382        168       0.8374     0.8374     0.0000     0.0000      0.37     205.4881    0.0000    205.4881  6221.4975    0.0000   6221.4975   78539.82 
1255826.00   39502        0        39502      10498        0        10498       495         0         495        174       0.8308     0.8308     0.0000     0.0000      0.37     269.7339    0.0000    269.7339  5712.9994    0.0000   5712.9994   78539.82 
1312909.00   37719        0        37719      12281        0        12281       445         0         445        170       0.8311     0.8311     0.0000     0.0000      0.37     240.6966    0.0000    240.6966  6694.4308    0.0000   6694.4308   78539.82 
1369992.00   40568        0        40568       9432        0         9432       422         0         422        181       0.8246     0.8246     0.0000     0.0000      0.37     230.6366    0.0000    230.6366  5132.1279    0.0000   5132.1279   78539.82 
1427075.00   39509        0        39509      10491        0        10491       702         0         702        171       0.8298     0.8298     0.0000     0.0000      0.37     379.0172    0.0000    379.0172  5726.6287    0.0000   5726.6287   78539.82 
1484158.00   39080        0        39080      10920        0        10920       377         0         377        179       0.8309     0.8309     0.0000     0.0000      0.37     202.8991    0.0000    202.8991  5956.4436    0.0000   5956.4436   78539.82 
1541241.00   37767        0        37767      12233        0        12233       472         0         472        169       0.8349     0.8349     0.0000     0.0000      0.37     256.1903    0.0000    256.1903  6681.8738    0.0000   6681.8738   78539.82 
1598324.00   39061        0        39061      10939        0        10939       486         0         486        163       0.8428     0.8428     0.0000     0.0000      0.37     263.5958    0.0000    263.5958  5963.9566    0.0000   5963.9566   78539.82 
1655407.00   38230        0        38230      11770        0        11770       314         0         314        165       0.8242     0.8242     0.0000     0.0000      0.37     171.2734    0.0000    171.2734  6401.1439    0.0000   6401.1439   78539.82 
1712490.00   39254        0        39254      10746        0        10746       494         0         494        188       0.8306     0.8306     0.0000     0.0000      0.37     269.8821    0.0000    269.8821  5856.9344    0.0000   5856.9344   78539.82 
1769573.00   39498        0        39498      10502        0        10502       562         0         562        187       0.8482     0.8482     0.0000     0.0000      0.37     305.2550    0.0000    305.2550  5715.2306    0.0000   5715.2306   78539.82 
1826656.00   38957        0        38957      11043        0        11043       531         0         531        175       0.8217     0.8217     0.0000     0.0000      0.37     286.6617    0.0000    286.6617  5984.4471    0.0000   5984.4471   78539.82 
1883739.00   37736        0        37736      12264        0        12264       445         0         445        175       0.8357     0.8357     0.0000     0.0000      0.37     238.8078    0.0000    238.8078  6670.6464    0.0000   6670.6464   78539.82 
1940822.00   38452        0        38452      11548        0        11548       623         0         623        180       0.8357     0.8357     0.0000     0.0000      0.37     337.4465    0.0000    337.4465  6285.5823    0.0000   6285.5823   78539.82 
1997905.00   39164        0        39164      10836        0        10836       460         0         460        174       0.8393     0.8393     0.0000     0.0000      0.37     246.7249    0.0000    246.7249  5891.4508    0.0000   5891.4508   78539.82 
2054988.00   40287        0        40287       9713        0         9713       428         0         428        164       0.8444     0.8444     0.0000     0.0000      0.37     233.0396    0.0000    233.0396  5275.4592    0.0000   5275.4592   78539.82 
2112071.00   38791        0        38791      11209        0        11209       717         0         717        186       0.8333     0.8333     0.0000     0.0000      0.37     381.5739    0.0000    381.5739  6066.7702    0.0000   6066.7702   78539.82 
2169154.00   37328        0        37328      12672        0        12672       710         0         710        201       0.8244     0.8244     0.0000     0.0000      0.37     384.6159    0.0000    384.6159  6865.1422    0.0000   6865.1422   78539.82 
2226237.00   39172        0        39172      10828        0        10828       598         0         598        177       0.8382     0.8382     0.0000     0.0000      0.37     317.6611    0.0000    317.6611  5878.2029    0.0000   5878.2029   78539.82 
2283320.00   39190        0        39190      10810        0        10810       671         0         671        186       0.8374     0.8374     0.0000     0.0000      0.37     361.6771    0.0000    361.6771  5877.2786    0.0000   5877.2786   78539.82 
2340403.00   39496        0        39496      10504        0        10504       463         0         463        184       0.8413     0.8413     0.0000     0.0000      0.37     246.7604    0.0000    246.7604  5713.3124    0.0000   5713.3124   78539.82 
2397486.00   39529        0        39529      10471        0        10471       582         0         582        180       0.8293     0.8293     0.0000     0.0000      0.37     314.4787    0.0000    314.4787  5685.7490    0.0000   5685.7490   78539.82 
2454569.00   38425        0        38425      11575        0        11575       496         0         496        183       0.8296     0.8296     0.0000     0.0000      0.37     268.1286    0.0000    268.1286  6298.7034    0.0000   6298.7034   78539.82 
2511652.00   38440        0        38440      11560        0        11560       688         0         688        180       0.8378     0.8378     0.0000     0.0000      0.37     373.7729    0.0000    373.7729  6281.3805    0.0000   6281.3805   78539.82 
2568735.00   37667        0        37667      12333        0        12333       620         0         620        173       0.8301     0.8301     0.0000     0.0000      0.37     334.8579    0.0000    334.8579  6696.9974    0.0000   6696.9974   78539.82 
2625818.00   37547        0        37547      12453        0        12453       444         0         444        183       0.8313     0.8313     0.0000     0.0000      0.37     234.8518    0.0000    234.8518  6772.9449    0.0000   6772.9449   78539.82 
2682901.00   38201        0        38201      11799        0        11799       506         0         506        168       0.8282     0.8282     0.0000     0.0000      0.37     269.6209    0.0000    269.6209  6407.5457    0.0000   6407.5457   78539.82 
2739984.00   40132        0        40132       9868        0         9868       368         0         368        167       0.8335     0.8335     0.0000     0.0000      0.37     194.0295    0.0000    194.0295  5359.0593    0.0000   5359.0593   78539.82 
2797067.00   39692        0        39692      10308        0        10308       563         0         563        174       0.8439     0.8439     0.0000     0.0000      0.37     303.5244    0.0000    303.5244  5609.3421    0.0000   5609.3421   78539.82 
