 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          27         0          27         0        0.9655     0.9655     0.0000     0.0000      0.46     18.2342     0.0000    18.2342     0.0000     0.0000     0.0000    78539.82 
 46666.00    42591        0        42591       7409        0         7409       367         0         367        139       0.8524     0.8524     0.0000     0.0000      0.38     208.6447    0.0000    208.6447  4215.3793    0.0000   4215.3793   78539.82 
 93332.00    39142        0        39142      10858        0        10858       465         0         465        152       0.8562     0.8562     0.0000     0.0000      0.38     259.8774    0.0000    259.8774  6152.6749    0.0000   6152.6749   78539.82 
139998.00    38666        0        38666      11334        0        11334       412         0         412        164       0.8364     0.8364     0.0000     0.0000      0.38     232.8719    0.0000    232.8719  6414.8145    0.0000   6414.8145   78539.82 
186664.00    37397        0        37397      12603        0        12603       558         0         558        196       0.8478     0.8478     0.0000     0.0000      0.38     314.4559    0.0000    314.4559  7110.8750    0.0000   7110.8750   78539.82 
233330.00    37593        0        37593      12407        0        12407       522         0         522        169       0.8514     0.8514     0.0000     0.0000      0.38     293.5535    0.0000    293.5535  6993.3128    0.0000   6993.3128   78539.82 
279996.00    36381        0        36381      13619        0        13619       502         0         502        189       0.8551     0.8551     0.0000     0.0000      0.38     284.9443    0.0000    284.9443  7693.9790    0.0000   7693.9790   78539.82 
326662.00    36257        0        36257      13743        0        13743       615         0         615        196       0.8375     0.8375     0.0000     0.0000      0.38     346.1837    0.0000    346.1837  7749.5509    0.0000   7749.5509   78539.82 
373328.00    35647        0        35647      14353        0        14353       636         0         636        181       0.8375     0.8375     0.0000     0.0000      0.38     358.2798    0.0000    358.2798  8107.5637    0.0000   8107.5637   78539.82 
419994.00    36156        0        36156      13844        0        13844       487         0         487        189       0.8621     0.8621     0.0000     0.0000      0.38     274.4665    0.0000    274.4665  7806.0737    0.0000   7806.0737   78539.82 
466660.00    36635        0        36635      13365        0        13365       540         0         540        199       0.8420     0.8420     0.0000     0.0000      0.38     300.0297    0.0000    300.0297  7528.5850    0.0000   7528.5850   78539.82 
513326.00    36833        0        36833      13167        0        13167       495         0         495        185       0.8433     0.8433     0.0000     0.0000      0.38     277.2567    0.0000    277.2567  7412.2854    0.0000   7412.2854   78539.82 
559992.00    37996        0        37996      12004        0        12004       513         0         513        181       0.8535     0.8535     0.0000     0.0000      0.38     283.9396    0.0000    283.9396  6755.1094    0.0000   6755.1094   78539.82 
606658.00    37493        0        37493      12507        0        12507       533         0         533        192       0.8467     0.8467     0.0000     0.0000      0.38     298.4267    0.0000    298.4267  7055.1210    0.0000   7055.1210   78539.82 
653324.00    38269        0        38269      11731        0        11731       577         0         577        202       0.8417     0.8417     0.0000     0.0000      0.38     322.6782    0.0000    322.6782  6604.5756    0.0000   6604.5756   78539.82 
699990.00    37043        0        37043      12957        0        12957       653         0         653        193       0.8402     0.8402     0.0000     0.0000      0.38     365.5408    0.0000    365.5408  7314.9937    0.0000   7314.9937   78539.82 
746656.00    36327        0        36327      13673        0        13673       578         0         578        195       0.8437     0.8437     0.0000     0.0000      0.38     326.2053    0.0000    326.2053  7700.6275    0.0000   7700.6275   78539.82 
793322.00    37030        0        37030      12970        0        12970       1084        0         1084       190       0.8539     0.8539     0.0000     0.0000      0.38     605.7367    0.0000    605.7367  7301.5654    0.0000   7301.5654   78539.82 
839988.00    37628        0        37628      12372        0        12372       543         0         543        193       0.8499     0.8499     0.0000     0.0000      0.38     306.0413    0.0000    306.0413  6960.5367    0.0000   6960.5367   78539.82 
886654.00    35996        0        35996      14004        0        14004       510         0         510        194       0.8479     0.8479     0.0000     0.0000      0.38     285.1102    0.0000    285.1102  7895.2241    0.0000   7895.2241   78539.82 
933320.00    37092        0        37092      12908        0        12908       701         0         701        187       0.8493     0.8493     0.0000     0.0000      0.38     393.0765    0.0000    393.0765  7276.0833    0.0000   7276.0833   78539.82 
979986.00    36476        0        36476      13524        0        13524       1044        0         1044       208       0.8577     0.8577     0.0000     0.0000      0.38     581.4903    0.0000    581.4903  7615.1860    0.0000   7615.1860   78539.82 
1026652.00   36169        0        36169      13831        0        13831       661         0         661        203       0.8461     0.8461     0.0000     0.0000      0.38     366.3698    0.0000    366.3698  7813.6625    0.0000   7813.6625   78539.82 
1073318.00   36371        0        36371      13629        0        13629       813         0         813        191       0.8403     0.8403     0.0000     0.0000      0.38     454.3710    0.0000    454.3710  7687.8880    0.0000   7687.8880   78539.82 
1119984.00   37201        0        37201      12799        0        12799       816         0         816        209       0.8555     0.8555     0.0000     0.0000      0.38     449.6515    0.0000    449.6515  7214.6712    0.0000   7214.6712   78539.82 
1166650.00   37448        0        37448      12552        0        12552       791         0         791        202       0.8458     0.8458     0.0000     0.0000      0.38     433.6307    0.0000    433.6307  7077.3987    0.0000   7077.3987   78539.82 
