 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          37         0          37         0        0.8972     0.8972     0.0000     0.0000      0.43     23.0414     0.0000    23.0414     0.0000     0.0000     0.0000    78539.82 
 98750.00    46134        0        46134       3866        0         3866       289         0         289        154       0.7895     0.7895     0.0000     0.0000      0.35     145.2616    0.0000    145.2616  1926.8264    0.0000   1926.8264   78539.82 
197500.00    44063        0        44063       5937        0         5937       234         0         234        148       0.7933     0.7933     0.0000     0.0000      0.35     116.6546    0.0000    116.6546  2946.2009    0.0000   2946.2009   78539.82 
296250.00    43181        0        43181       6819        0         6819       275         0         275        151       0.7949     0.7949     0.0000     0.0000      0.35     137.0694    0.0000    137.0694  3386.7543    0.0000   3386.7543   78539.82 
395000.00    44360        0        44360       5640        0         5640       323         0         323        156       0.7817     0.7817     0.0000     0.0000      0.35     160.3382    0.0000    160.3382  2797.1997    0.0000   2797.1997   78539.82 
493750.00    42997        0        42997       7003        0         7003       247         0         247        142       0.7896     0.7896     0.0000     0.0000      0.35     121.4983    0.0000    121.4983  3470.0927    0.0000   3470.0927   78539.82 
592500.00    43594        0        43594       6406        0         6406       386         0         386        142       0.7847     0.7847     0.0000     0.0000      0.35     189.7827    0.0000    189.7827  3180.5425    0.0000   3180.5425   78539.82 
691250.00    43241        0        43241       6759        0         6759       518         0         518        157       0.7918     0.7918     0.0000     0.0000      0.35     255.2023    0.0000    255.2023  3364.2995    0.0000   3364.2995   78539.82 
790000.00    43085        0        43085       6915        0         6915       337         0         337        147       0.8014     0.8014     0.0000     0.0000      0.35     167.4350    0.0000    167.4350  3439.5707    0.0000   3439.5707   78539.82 
888750.00    44045        0        44045       5955        0         5955       269         0         269        132       0.7799     0.7799     0.0000     0.0000      0.35     133.4232    0.0000    133.4232  2974.3421    0.0000   2974.3421   78539.82 
987500.00    42668        0        42668       7332        0         7332       322         0         322        152       0.7851     0.7851     0.0000     0.0000      0.35     160.6450    0.0000    160.6450  3640.2215    0.0000   3640.2215   78539.82 
1086250.00   43980        0        43980       6020        0         6020       366         0         366        146       0.8006     0.8006     0.0000     0.0000      0.35     182.9644    0.0000    182.9644  2998.9069    0.0000   2998.9069   78539.82 
1185000.00   43233        0        43233       6767        0         6767       295         0         295        147       0.7747     0.7747     0.0000     0.0000      0.35     142.9808    0.0000    142.9808  3360.4689    0.0000   3360.4689   78539.82 
