           tauB                     NinLC                      phiL          
           0.00                     21943                    0.51224                   1.69090         
           0.10                     22860                    0.49342                   1.85772         
           0.20                     24435                    0.48247                   1.91657         
           0.30                     26076                    0.47225                   1.95951         
           0.40                     27645                    0.46128                   1.97813         
           0.50                     29318                    0.45450                   1.98876         
           0.60                     30785                    0.44735                   2.00341         
           0.70                     32356                    0.44277                   2.00581         
           0.80                     33880                    0.43457                   2.01572         
           0.90                     35613                    0.42715                   2.02192         
           1.00                     37285                    0.42113                   2.02395         
           1.10                     38822                    0.41264                   2.02677         
           1.20                     40555                    0.40403                   2.02410         
           1.30                     42297                    0.39591                   2.02598         
           1.40                     43858                    0.38887                   2.03306         
           1.50                     45614                    0.37934                   2.02669         
           1.60                     47267                    0.37231                   2.02673         
           1.70                     48834                    0.36318                   2.02492         
           1.80                     50424                    0.35511                   2.02572         
           1.90                     51931                    0.34649                   2.02588         
           2.00                     53503                    0.33960                   2.02490         
           2.10                     54999                    0.33110                   2.02364         
           2.20                     56578                    0.32289                   2.02216         
           2.30                     57976                    0.31487                   2.02758         
           2.40                     59604                    0.30543                   2.02645         
           2.50                     61120                    0.29615                   2.02654         
           2.60                     62524                    0.28819                   2.02843         
           2.70                     63878                    0.28031                   2.02193         
           2.80                     65252                    0.27230                   2.01651         
           2.90                     66536                    0.26371                   2.01291         
           3.00                     67723                    0.25755                   2.00763         
           3.10                     68883                    0.25023                   2.00107         
           3.20                     69894                    0.24416                   1.99622         
           3.30                     70906                    0.23799                   1.99108         
           3.40                     71860                    0.23160                   1.98807         
           3.50                     72846                    0.22563                   1.98495         
           3.60                     73632                    0.22109                   1.97690         
           3.70                     74251                    0.21597                   1.96824         
           3.80                     74724                    0.21386                   1.96640         
           3.90                     75063                    0.21236                   1.96314         
           4.00                     75365                    0.20976                   1.95969         
           4.10                     75903                    0.20705                   1.95452         
           4.20                     76294                    0.20334                   1.95131         
           4.30                     76556                    0.20249                   1.94988         
           4.40                     76847                    0.19968                   1.94861         
           4.50                     76923                    0.20096                   1.94986         
           4.60                     76895                    0.20198                   1.95679         
           4.70                     77313                    0.19813                   1.95810         
           4.80                     77520                    0.19645                   1.95905         
           4.90                     77783                    0.19518                   1.95583         
           5.00                     77871                    0.19444                   1.95602         
           5.10                     78149                    0.19151                   1.95447         
           5.20                     78192                    0.19192                   1.95332         
           5.30                     78021                    0.19325                   1.95016         
           5.40                     77726                    0.19742                   1.95265         
           5.50                     77831                    0.19395                   1.95256         
           5.60                     77664                    0.19582                   1.95528         
           5.70                     77484                    0.19741                   1.95410         
           5.80                     77534                    0.19649                   1.95014         
           5.90                     77615                    0.19703                   1.94501         
           6.00                     77693                    0.19642                   1.93655         
           6.10                     77763                    0.19568                   1.93200         
           6.20                     77492                    0.19752                   1.93391         
           6.30                     77423                    0.19751                   1.93503         
           6.40                     77188                    0.19971                   1.94041         
           6.50                     77118                    0.19970                   1.94498         
           6.60                     77080                    0.20019                   1.95079         
           6.70                     76865                    0.20067                   1.95956         
           6.80                     76947                    0.20012                   1.96344         
           6.90                     77019                    0.19917                   1.96611         
           7.00                     77116                    0.19905                   1.96376         
           7.10                     77357                    0.19716                   1.95732         
           7.20                     77404                    0.19756                   1.95059         
           7.30                     77333                    0.19817                   1.94813         
           7.40                     77208                    0.19875                   1.95232         
           7.50                     77175                    0.19917                   1.95255         
           7.60                     77186                    0.19933                   1.95333         
           7.70                     77271                    0.19952                   1.95046         
           7.80                     77324                    0.19817                   1.94859         
           7.90                     77278                    0.19973                   1.95062         
           8.00                     77281                    0.19805                   1.95208         
           8.10                     77184                    0.19912                   1.95129         
           8.20                     77387                    0.19707                   1.95023         
           8.30                     77446                    0.19750                   1.95107         
           8.40                     77627                    0.19532                   1.94677         
           8.50                     77848                    0.19359                   1.94579         
           8.60                     78004                    0.19395                   1.94272         
           8.70                     77819                    0.19603                   1.94395         
           8.80                     77956                    0.19457                   1.94138         
           8.90                     77991                    0.19485                   1.94470         
           9.00                     78126                    0.19244                   1.94703         
           9.10                     78067                    0.19323                   1.94855         
           9.20                     77927                    0.19556                   1.95036         
           9.30                     78066                    0.19307                   1.94917         
           9.40                     77928                    0.19512                   1.94908         
           9.50                     78113                    0.19356                   1.94347         
           9.60                     78140                    0.19281                   1.94006         
