           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     86661                    0.57720                   0.61027         
           0.20                     86210                    0.56029                   0.62178         
           0.30                     83287                    0.55337                   0.62810         
           0.40                     82765                    0.54511                   0.63480         
           0.50                     81854                    0.54456                   0.63815         
           0.60                     78823                    0.53954                   0.64559         
           0.70                     80761                    0.53283                   0.65152         
           0.80                     77775                    0.53041                   0.65755         
           0.90                     77402                    0.52392                   0.66637         
           1.00                     72073                    0.52075                   0.67925         
           1.10                     71180                    0.51904                   0.68109         
           1.20                     67554                    0.50895                   0.70603         
           1.30                     24547                    0.50470                   0.70883         
           1.40                     39965                    0.49530                   0.73142         
           1.50                     19523                    0.48965                   0.74600         
           1.60                     16363                    0.48342                   0.80514         
           1.70                     19657                    0.47526                   0.76213         
           1.80                      8460                    0.46895                   0.92003         
           1.90                     13501                    0.45938                   0.92252         
           2.00                     16234                    0.44813                   0.90263         
           2.10                     15098                    0.43880                   0.94209         
           2.20                     12384                    0.42541                   1.04537         
           2.30                      9617                    0.41277                   1.02943         
           2.40                      9740                    0.40080                   1.06037         
           2.50                     10228                    0.38784                   1.06184         
           2.60                     10409                    0.37743                   1.07233         
           2.70                     10633                    0.36509                   1.07924         
           2.80                     10710                    0.35516                   1.09139         
           2.90                     11069                    0.34483                   1.09443         
           3.00                     11345                    0.33242                   1.10005         
           3.10                     11488                    0.32426                   1.10614         
           3.20                     11831                    0.31456                   1.11839         
           3.30                     19812                    0.30603                   1.11953         
           3.40                     19914                    0.30207                   1.12670         
           3.50                     20344                    0.29186                   1.12675         
           3.60                     20483                    0.28410                   1.13504         
           3.70                     20607                    0.27949                   1.14329         
           3.80                     20837                    0.27544                   1.14571         
           3.90                     20900                    0.27211                   1.15258         
           4.00                     20979                    0.27018                   1.15519         
           4.10                     21299                    0.26947                   1.14908         
           4.20                     21360                    0.26914                   1.14731         
           4.30                     21436                    0.27193                   1.15118         
           4.40                     21483                    0.26718                   1.15684         
           4.50                     21615                    0.26556                   1.15997         
           4.60                     21615                    0.26808                   1.16384         
           4.70                     21728                    0.26791                   1.16351         
           4.80                     21920                    0.26500                   1.16371         
           4.90                     22064                    0.26815                   1.16700         
           5.00                     22266                    0.26637                   1.16849         
           5.10                     22372                    0.26783                   1.16818         
           5.20                     22525                    0.26711                   1.16396         
           5.30                     22571                    0.26771                   1.16573         
           5.40                     22671                    0.26420                   1.16928         
           5.50                     22830                    0.26369                   1.16862         
           5.60                     22998                    0.26456                   1.16870         
           5.70                     23096                    0.26426                   1.16539         
           5.80                     23173                    0.26294                   1.16360         
           5.90                     23184                    0.26073                   1.16239         
           6.00                     23194                    0.26125                   1.15983         
           6.10                     23205                    0.26027                   1.16293         
           6.20                     23359                    0.25941                   1.16164         
           6.30                     23295                    0.25923                   1.16257         
           6.40                     23368                    0.26132                   1.16037         
           6.50                     23295                    0.25724                   1.16622         
           6.60                     23350                    0.25895                   1.16343         
           6.70                     23424                    0.26037                   1.16141         
           6.80                     23331                    0.26004                   1.16560         
           6.90                     23296                    0.26116                   1.16911         
           7.00                     23350                    0.25971                   1.16892         
           7.10                     23399                    0.26168                   1.16604         
           7.20                     23347                    0.26057                   1.16729         
           7.30                     23378                    0.26187                   1.16607         
           7.40                     23353                    0.26233                   1.16607         
           7.50                     23354                    0.26131                   1.16579         
           7.60                     23410                    0.26275                   1.16265         
           7.70                     23430                    0.26124                   1.16542         
           7.80                     23530                    0.26347                   1.16346         
           7.90                     23539                    0.26086                   1.16741         
           8.00                     23556                    0.26171                   1.16910         
           8.10                     23673                    0.25984                   1.16634         
           8.20                     23635                    0.26005                   1.17404         
           8.30                     23703                    0.25855                   1.17667         
           8.40                     23883                    0.26134                   1.17489         
           8.50                     23994                    0.26041                   1.17589         
           8.60                     24168                    0.26091                   1.17192         
           8.70                     24213                    0.26128                   1.17365         
           8.80                     24313                    0.26044                   1.17396         
           8.90                     24315                    0.26187                   1.17702         
           9.00                     24356                    0.26315                   1.17774         
           9.10                     24550                    0.26256                   1.17506         
           9.20                     24570                    0.26305                   1.17462         
           9.30                     24706                    0.26215                   1.17177         
           9.40                     24689                    0.26085                   1.17555         
           9.50                     24872                    0.26059                   1.17399         
           9.60                     24997                    0.26267                   1.17003         
           9.70                     25086                    0.26157                   1.16725         
           9.80                     25061                    0.25965                   1.17276         
           9.90                     25119                    0.26131                   1.17408         
          10.00                     25105                    0.26124                   1.17579         
          10.10                     25354                    0.25855                   1.16947         
          10.20                     25475                    0.25525                   1.17274         
          10.30                     25652                    0.25520                   1.17554         
          10.40                     25734                    0.25447                   1.18049         
          10.50                     25803                    0.25595                   1.17999         
          10.60                     25902                    0.25526                   1.17672         
          10.70                     25936                    0.25844                   1.17388         
          10.80                     25933                    0.25910                   1.17223         
          10.90                     25835                    0.26141                   1.17742         
          11.00                     25983                    0.25704                   1.17944         
          11.10                     26201                    0.25741                   1.17738         
          11.20                     26167                    0.25639                   1.17971         
          11.30                     26121                    0.25657                   1.18175         
          11.40                     26173                    0.25279                   1.18142         
          11.50                     26301                    0.25282                   1.18035         
          11.60                     26341                    0.25244                   1.18029         
          11.70                     26482                    0.25279                   1.18015         
