           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     80775                    0.56642                   0.62428         
           0.20                     67546                    0.55516                   0.63833         
           0.30                     65948                    0.55019                   0.63863         
           0.40                     49091                    0.54403                   0.66283         
           0.50                     30551                    0.53895                   0.65092         
           0.60                     43506                    0.53019                   0.66638         
           0.70                     14924                    0.51862                   0.65530         
           0.80                     12269                    0.51443                   0.67471         
           0.90                     11918                    0.49628                   0.73288         
           1.00                      5978                    0.47027                   0.89683         
           1.10                      6719                    0.44580                   0.76353         
           1.20                      7381                    0.41668                   1.36747         
           1.30                      8451                    0.38784                   1.37681         
           1.40                      9349                    0.35447                   1.38888         
           1.50                     10136                    0.32649                   1.39407         
           1.60                     10773                    0.30534                   1.39429         
           1.70                     11464                    0.28483                   1.39504         
           1.80                     11975                    0.26419                   1.39446         
           1.90                     17460                    0.25067                   1.27818         
           2.00                     12974                    0.24306                   1.38511         
           2.10                     13401                    0.23798                   1.38437         
           2.20                     13795                    0.23338                   1.37414         
           2.30                     14197                    0.23025                   1.37517         
           2.40                     14650                    0.22498                   1.36783         
           2.50                     14968                    0.23253                   1.35539         
           2.60                     15267                    0.23667                   1.35286         
           2.70                     32072                    0.24533                   1.30145         
           2.80                     38045                    0.24475                   1.33020         
           2.90                     38092                    0.24261                   1.34539         
           3.00                     38473                    0.24026                   1.35343         
           3.10                     38980                    0.23549                   1.35550         
           3.20                     39256                    0.23065                   1.35898         
           3.30                     49324                    0.22243                   1.36208         
           3.40                     60513                    0.21724                   1.36311         
           3.50                     61099                    0.20887                   1.37174         
           3.60                     61495                    0.20260                   1.37707         
           3.70                     62255                    0.19698                   1.37843         
           3.80                     63018                    0.19125                   1.37543         
           3.90                     63422                    0.19218                   1.37414         
           4.00                     63504                    0.19739                   1.37955         
           4.10                     63863                    0.19768                   1.38017         
           4.20                     64465                    0.19236                   1.38069         
           4.30                     65069                    0.18959                   1.38105         
           4.40                     65485                    0.18725                   1.38407         
           4.50                     65835                    0.18878                   1.38285         
           4.60                     66194                    0.18579                   1.38122         
           4.70                     66588                    0.18607                   1.37831         
           4.80                     66672                    0.18776                   1.37683         
           4.90                     66664                    0.18966                   1.37531         
           5.00                     66533                    0.19267                   1.37826         
           5.10                     66462                    0.19345                   1.38366         
           5.20                     66450                    0.19370                   1.38705         
           5.30                     66383                    0.19139                   1.39030         
           5.40                     66548                    0.18946                   1.39338         
           5.50                     66646                    0.19389                   1.39002         
           5.60                     66862                    0.19525                   1.39116         
           5.70                     67469                    0.19246                   1.39381         
           5.80                     67987                    0.19022                   1.39687         
           5.90                     68879                    0.18733                   1.39845         
           6.00                     69627                    0.18283                   1.39668         
           6.10                     69912                    0.18253                   1.39945         
           6.20                     70288                    0.17943                   1.39846         
           6.30                     70762                    0.17681                   1.39338         
           6.40                     71066                    0.17397                   1.38962         
           6.50                     71193                    0.17456                   1.38741         
           6.60                     71062                    0.17704                   1.38870         
           6.70                     71071                    0.17635                   1.38972         
           6.80                     70873                    0.17614                   1.38879         
           6.90                     70822                    0.17804                   1.38845         
           7.00                     70874                    0.17932                   1.38575         
           7.10                     70715                    0.18176                   1.38779         
           7.20                     70857                    0.18008                   1.38714         
           7.30                     71061                    0.17841                   1.38913         
           7.40                     71143                    0.18073                   1.39027         
           7.50                     71218                    0.18066                   1.39015         
           7.60                     71475                    0.17771                   1.39577         
           7.70                     71816                    0.17785                   1.39773         
           7.80                     72111                    0.17662                   1.40039         
           7.90                     72538                    0.17349                   1.39883         
           8.00                     72620                    0.17347                   1.40240         
           8.10                     72756                    0.17436                   1.40490         
           8.20                     72882                    0.17295                   1.40668         
           8.30                     73106                    0.17219                   1.40429         
           8.40                     73349                    0.17288                   1.40485         
           8.50                     73663                    0.17209                   1.40721         
           8.60                     73665                    0.17476                   1.40669         
           8.70                     73592                    0.17511                   1.40619         
           8.80                     73527                    0.17921                   1.40758         
           8.90                     73683                    0.17927                   1.40680         
           9.00                     74088                    0.17719                   1.40675         
           9.10                     74293                    0.17767                   1.40794         
           9.20                     74258                    0.17981                   1.40620         
           9.30                     74113                    0.18345                   1.41044         
           9.40                     74432                    0.18012                   1.40976         
           9.50                     74721                    0.17969                   1.41083         
           9.60                     74970                    0.17419                   1.41348         
           9.70                     75324                    0.17410                   1.41487         
           9.80                     75820                    0.17054                   1.41692         
           9.90                     76146                    0.16955                   1.41650         
          10.00                     76569                    0.16756                   1.41705         
          10.10                     76791                    0.16690                   1.41770         
          10.20                     77072                    0.16752                   1.41892         
