           tauB                     NinLC                      phiL          
           0.00                     21101                    0.51703                   1.64718         
           0.10                     22337                    0.50035                   1.75235         
           0.20                     23711                    0.49075                   1.78626         
           0.30                     24158                    0.48779                   1.85071         
           0.40                     25325                    0.48459                   1.86807         
           0.50                     26304                    0.47971                   1.89318         
           0.60                     27351                    0.47665                   1.90916         
           0.70                     28386                    0.47019                   1.93834         
           0.80                     29462                    0.46484                   1.94177         
           0.90                     30596                    0.45856                   1.95021         
           1.00                     31713                    0.45456                   1.96179         
           1.10                     32842                    0.44925                   1.95744         
           1.20                     33659                    0.44546                   1.96388         
           1.30                     34778                    0.44095                   1.95654         
           1.40                     35518                    0.43634                   1.97034         
           1.50                     36503                    0.43198                   1.97421         
           1.60                     37796                    0.42562                   1.96252         
           1.70                     38880                    0.42130                   1.95800         
           1.80                     39700                    0.41541                   1.95378         
           1.90                     40561                    0.41234                   1.95434         
           2.00                     41321                    0.40942                   1.94957         
           2.10                     41976                    0.40499                   1.95139         
           2.20                     42893                    0.40297                   1.93366         
           2.30                     43123                    0.39925                   1.94984         
           2.40                     43629                    0.39627                   1.95630         
           2.50                     44142                    0.39357                   1.96138         
           2.60                     44494                    0.39098                   1.96085         
           2.70                     45025                    0.38910                   1.94939         
           2.80                     45191                    0.38707                   1.95768         
           2.90                     45981                    0.38423                   1.94216         
           3.00                     46095                    0.38346                   1.94829         
           3.10                     46002                    0.38378                   1.95369         
           3.20                     46621                    0.38202                   1.93812         
           3.30                     46669                    0.37997                   1.93691         
           3.40                     46466                    0.37960                   1.94927         
           3.50                     47673                    0.37765                   1.91252         
           3.60                     47097                    0.37795                   1.93202         
           3.70                     46959                    0.37851                   1.93224         
           3.80                     47023                    0.37840                   1.93338         
           3.90                     47328                    0.37856                   1.92086         
           4.00                     46913                    0.38016                   1.92491         
           4.10                     47250                    0.38126                   1.91237         
           4.20                     46835                    0.38272                   1.91915         
           4.30                     46518                    0.38140                   1.92260         
           4.40                     46776                    0.38339                   1.91178         
           4.50                     46058                    0.38457                   1.92162         
           4.60                     45362                    0.38759                   1.93129         
           4.70                     45409                    0.38935                   1.91623         
           4.80                     44494                    0.39180                   1.93779         
           4.90                     44470                    0.39213                   1.92890         
           5.00                     44082                    0.39569                   1.93743         
           5.10                     43337                    0.39731                   1.96182         
           5.20                     43742                    0.39665                   1.93373         
           5.30                     43708                    0.39726                   1.93162         
           5.40                     43337                    0.39715                   1.93289         
           5.50                     42928                    0.39995                   1.94231         
           5.60                     42678                    0.39953                   1.95230         
           5.70                     42915                    0.40029                   1.92644         
           5.80                     43139                    0.40179                   1.90461         
           5.90                     42708                    0.40238                   1.91557         
           6.00                     42730                    0.40333                   1.91376         
           6.10                     42847                    0.40412                   1.91133         
           6.20                     41932                    0.40493                   1.94385         
           6.30                     41289                    0.40399                   1.97912         
           6.40                     41233                    0.40432                   1.99217         
           6.50                     42368                    0.40252                   1.95539         
           6.60                     42728                    0.39945                   1.95299         
           6.70                     42965                    0.39874                   1.94808         
           6.80                     43732                    0.39665                   1.92033         
           6.90                     43140                    0.39902                   1.94646         
           7.00                     43231                    0.39789                   1.94632         
           7.10                     43647                    0.39649                   1.93323         
           7.20                     43417                    0.39743                   1.93167         
           7.30                     43562                    0.39817                   1.92379         
           7.40                     42867                    0.39911                   1.95322         
           7.50                     42928                    0.39843                   1.95124         
           7.60                     43225                    0.39851                   1.93677         
           7.70                     43657                    0.39743                   1.91274         
           7.80                     43532                    0.39925                   1.90767         
           7.90                     42808                    0.40054                   1.92669         
           8.00                     42972                    0.40065                   1.92106         
           8.10                     42811                    0.40163                   1.92992         
           8.20                     42453                    0.40230                   1.93645         
           8.30                     42464                    0.40117                   1.93353         
           8.40                     42253                    0.40157                   1.94053         
           8.50                     42349                    0.40015                   1.94076         
           8.60                     42458                    0.39987                   1.93362         
           8.70                     43284                    0.40078                   1.90701         
           8.80                     43057                    0.40143                   1.90861         
           8.90                     42995                    0.40121                   1.90514         
           9.00                     42208                    0.40333                   1.93115         
           9.10                     42140                    0.40276                   1.93512         
           9.20                     43027                    0.40124                   1.90927         
           9.30                     42869                    0.40096                   1.91878         
           9.40                     43191                    0.40185                   1.90487         
           9.50                     43241                    0.40227                   1.89983         
           9.60                     42688                    0.40308                   1.91075         
           9.70                     42275                    0.40318                   1.92048         
           9.80                     42205                    0.40442                   1.92297         
           9.90                     42170                    0.40435                   1.92608         
          10.00                     42014                    0.40270                   1.93081         
          10.10                     42119                    0.40538                   1.91910         
          10.20                     41328                    0.40559                   1.94270         
          10.30                     42117                    0.40634                   1.90993         
          10.40                     41751                    0.40600                   1.92702         
          10.50                     41936                    0.40490                   1.91628         
          10.60                     41819                    0.40763                   1.90792         
          10.70                     40855                    0.41061                   1.93529         
          10.80                     40442                    0.41033                   1.94112         
          10.90                     40023                    0.41269                   1.94679         
          11.00                     40618                    0.41338                   1.92782         
          11.10                     39714                    0.41470                   1.96408         
          11.20                     40038                    0.41470                   1.94595         
          11.30                     40469                    0.41340                   1.92758         
          11.40                     40111                    0.41454                   1.93975         
          11.50                     39895                    0.41379                   1.94326         
          11.60                     40157                    0.41419                   1.93488         
          11.70                     40522                    0.41427                   1.92557         
          11.80                     40276                    0.41469                   1.93150         
          11.90                     40868                    0.41357                   1.91509         
          12.00                     40970                    0.41461                   1.91642         
          12.10                     40136                    0.41378                   1.94002         
          12.20                     39990                    0.41373                   1.94938         
          12.30                     40338                    0.41405                   1.94331         
          12.40                     40390                    0.41353                   1.94146         
          12.50                     40498                    0.41284                   1.93785         
          12.60                     40993                    0.41223                   1.91549         
          12.70                     40490                    0.41202                   1.93472         
          12.80                     40412                    0.41262                   1.94136         
          12.90                     40826                    0.41223                   1.92873         
          13.00                     40984                    0.41215                   1.92914         
          13.10                     41103                    0.41055                   1.93052         
          13.20                     41382                    0.40900                   1.92389         
          13.30                     41189                    0.40918                   1.92249         
          13.40                     41054                    0.40948                   1.92490         
          13.50                     41348                    0.40859                   1.91177         
          13.60                     41804                    0.40916                   1.90678         
          13.70                     41274                    0.40872                   1.93158         
          13.80                     40879                    0.40941                   1.94317         
          13.90                     41187                    0.40899                   1.92726         
          14.00                     41131                    0.40898                   1.93434         
          14.10                     40781                    0.41154                   1.94097         
          14.20                     40921                    0.41147                   1.92838         
          14.30                     41078                    0.41272                   1.91567         
          14.40                     41635                    0.41341                   1.89226         
          14.50                     40796                    0.41417                   1.90625         
          14.60                     40483                    0.41543                   1.90583         
          14.70                     39913                    0.41645                   1.92326         
          14.80                     39895                    0.41713                   1.91476         
          14.90                     38532                    0.41880                   1.95365         
