           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     64761                    0.56514                   0.62679         
           0.20                     42707                    0.55813                   0.63511         
           0.30                     21076                    0.55267                   0.64271         
           0.40                     18387                    0.55143                   0.65656         
           0.50                     16497                    0.54530                   0.64414         
           0.60                     20498                    0.53466                   0.65894         
           0.70                     13725                    0.53131                   0.64042         
           0.80                     14725                    0.51623                   0.67173         
           0.90                     12579                    0.49538                   0.71336         
           1.00                      8363                    0.47249                   1.27433         
           1.10                     10226                    0.44231                   1.33420         
           1.20                     11837                    0.40996                   1.42127         
           1.30                     13479                    0.38018                   1.45238         
           1.40                     15174                    0.34815                   1.48728         
           1.50                     16806                    0.31470                   1.50925         
           1.60                     18216                    0.28860                   1.51721         
           1.70                     19543                    0.25950                   1.52608         
           1.80                     33290                    0.23132                   1.48975         
           1.90                     34772                    0.21490                   1.48205         
           2.00                     58000                    0.20232                   1.49435         
           2.10                     59464                    0.19459                   1.48882         
           2.20                     60433                    0.19571                   1.48367         
           2.30                     61433                    0.19619                   1.47892         
           2.40                     62179                    0.19287                   1.47809         
           2.50                     64318                    0.18771                   1.47017         
           2.60                     64957                    0.18485                   1.48090         
           2.70                     46791                    0.18472                   1.48783         
           2.80                     47576                    0.18331                   1.48783         
           2.90                     67146                    0.18263                   1.48333         
           3.00                     48920                    0.18185                   1.49544         
           3.10                     49553                    0.18264                   1.49562         
           3.20                     50253                    0.18101                   1.49686         
           3.30                     70552                    0.18248                   1.48459         
           3.40                     71401                    0.18382                   1.48785         
           3.50                     72281                    0.18123                   1.48858         
           3.60                     73329                    0.17966                   1.48793         
           3.70                     74120                    0.17878                   1.48866         
           3.80                     74862                    0.17597                   1.49569         
           3.90                     75591                    0.17619                   1.49707         
           4.00                     76233                    0.17667                   1.49670         
           4.10                     77144                    0.17262                   1.50205         
           4.20                     77975                    0.16721                   1.50764         
           4.30                     78682                    0.16071                   1.50463         
           4.40                     79224                    0.16149                   1.50212         
           4.50                     79805                    0.15752                   1.50139         
           4.60                     80133                    0.16175                   1.49612         
           4.70                     80223                    0.16514                   1.49742         
           4.80                     80568                    0.16432                   1.50042         
           4.90                     80999                    0.16236                   1.50066         
           5.00                     81531                    0.16259                   1.50264         
           5.10                     81758                    0.16650                   1.50166         
           5.20                     82261                    0.16448                   1.50002         
           5.30                     82528                    0.16638                   1.50273         
           5.40                     82861                    0.16916                   1.50610         
           5.50                     83393                    0.16847                   1.50784         
           5.60                     84150                    0.16874                   1.50889         
           5.70                     84822                    0.16668                   1.50748         
           5.80                     85212                    0.16404                   1.50951         
           5.90                     85883                    0.15935                   1.51220         
           6.00                     86497                    0.15489                   1.51018         
           6.10                     86712                    0.15463                   1.51106         
           6.20                     87031                    0.15035                   1.51219         
           6.30                     87487                    0.14702                   1.51032         
           6.40                     87708                    0.14433                   1.51113         
           6.50                     87853                    0.14407                   1.51089         
           6.60                     88049                    0.14167                   1.50992         
           6.70                     88061                    0.14282                   1.50742         
           6.80                     88167                    0.14224                   1.50075         
           6.90                     88053                    0.14413                   1.50209         
           7.00                     88055                    0.14257                   1.50153         
           7.10                     87709                    0.14614                   1.50199         
           7.20                     87372                    0.14630                   1.50518         
           7.30                     87150                    0.14777                   1.50887         
           7.40                     86940                    0.15082                   1.51092         
           7.50                     86605                    0.15203                   1.51259         
           7.60                     86571                    0.15184                   1.51649         
           7.70                     86641                    0.15184                   1.51502         
           7.80                     86728                    0.15056                   1.51657         
           7.90                     86988                    0.14763                   1.51517         
           8.00                     86941                    0.14930                   1.51411         
           8.10                     87231                    0.14714                   1.51170         
           8.20                     87089                    0.14961                   1.51169         
           8.30                     86965                    0.14889                   1.51636         
           8.40                     86616                    0.15155                   1.51962         
           8.50                     86796                    0.14909                   1.51860         
           8.60                     86947                    0.15027                   1.51392         
           8.70                     87284                    0.14506                   1.51251         
           8.80                     87422                    0.14505                   1.51007         
           8.90                     87158                    0.14947                   1.51596         
           9.00                     87120                    0.14880                   1.52052         
           9.10                     87306                    0.14509                   1.52293         
           9.20                     87310                    0.14611                   1.52548         
           9.30                     87363                    0.14540                   1.52502         
           9.40                     87634                    0.14187                   1.52492         
           9.50                     87814                    0.14002                   1.52416         
           9.60                     87870                    0.14176                   1.52192         
           9.70                     88038                    0.14210                   1.52022         
           9.80                     87851                    0.14325                   1.52123         
           9.90                     87738                    0.14234                   1.51982         
          10.00                     87924                    0.14170                   1.51679         
          10.10                     87932                    0.14338                   1.51269         
          10.20                     88248                    0.13763                   1.50721         
          10.30                     88352                    0.13960                   1.50419         
          10.40                     88245                    0.14032                   1.50701         
          10.50                     88007                    0.14180                   1.50652         
          10.60                     87968                    0.14254                   1.50554         
          10.70                     87846                    0.14314                   1.50311         
          10.80                     87981                    0.14259                   1.50271         
          10.90                     88151                    0.14219                   1.50147         
          11.00                     87967                    0.14385                   1.50376         
          11.10                     87725                    0.14474                   1.50567         
          11.20                     87495                    0.14561                   1.51234         
          11.30                     87503                    0.14526                   1.51360         
          11.40                     87449                    0.14607                   1.51785         
          11.50                     87539                    0.14608                   1.51745         
          11.60                     87874                    0.14405                   1.51381         
          11.70                     87914                    0.14199                   1.51640         
          11.80                     88201                    0.13740                   1.51842         
          11.90                     88307                    0.14083                   1.51715         
          12.00                     88102                    0.14328                   1.51833         
          12.10                     88159                    0.14009                   1.51660         
          12.20                     88099                    0.14084                   1.51401         
          12.30                     88203                    0.13842                   1.51189         
          12.40                     88100                    0.14111                   1.51409         
          12.50                     88011                    0.14294                   1.51391         
          12.60                     87997                    0.14129                   1.51825         
          12.70                     88095                    0.13951                   1.51821         
          12.80                     88455                    0.13586                   1.51586         
          12.90                     88776                    0.13658                   1.51312         
          13.00                     88775                    0.13713                   1.51283         
          13.10                     88773                    0.13563                   1.51399         
          13.20                     88857                    0.13386                   1.51266         
          13.30                     88923                    0.13406                   1.50994         
          13.40                     88760                    0.13623                   1.50945         
          13.50                     88675                    0.13825                   1.50899         
          13.60                     88477                    0.13972                   1.51065         
          13.70                     88373                    0.13992                   1.51508         
          13.80                     88218                    0.14258                   1.51699         
          13.90                     88430                    0.13676                   1.51409         
          14.00                     88426                    0.13742                   1.51313         
          14.10                     88227                    0.14161                   1.51340         
          14.20                     88255                    0.13783                   1.51657         
          14.30                     88255                    0.13831                   1.51698         
          14.40                     88306                    0.13961                   1.51318         
          14.50                     88215                    0.13910                   1.51679         
          14.60                     88242                    0.13913                   1.51738         
          14.70                     88067                    0.14090                   1.52057         
          14.80                     88027                    0.14033                   1.52347         
          14.90                     88100                    0.13875                   1.52142         
          15.00                     88215                    0.13697                   1.52038         
          15.10                     88443                    0.13720                   1.51821         
          15.20                     88226                    0.13994                   1.51763         
