           tauB                     NinLC                      phiL          
           0.00                     22075                    0.51189                   1.68452         
           0.10                     23022                    0.49371                   1.85018         
           0.20                     24425                    0.48244                   1.92201         
           0.30                     25816                    0.47652                   1.97221         
           0.40                     27117                    0.46919                   2.00791         
           0.50                     28589                    0.46266                   2.01971         
           0.60                     29958                    0.45677                   2.03646         
           0.70                     31436                    0.45107                   2.04843         
           0.80                     32765                    0.44269                   2.06113         
           0.90                     34424                    0.43591                   2.06276         
           1.00                     35770                    0.42985                   2.07568         
           1.10                     37202                    0.42102                   2.07663         
           1.20                     38740                    0.41423                   2.07038         
           1.30                     40115                    0.40799                   2.06823         
           1.40                     41506                    0.40128                   2.06903         
           1.50                     42822                    0.39490                   2.07345         
           1.60                     44247                    0.38745                   2.07085         
           1.70                     45606                    0.38020                   2.06281         
           1.80                     46966                    0.37386                   2.05693         
           1.90                     47952                    0.36852                   2.06181         
           2.00                     49027                    0.36261                   2.06071         
           2.10                     50273                    0.35648                   2.05233         
           2.20                     51362                    0.35044                   2.04787         
           2.30                     52384                    0.34556                   2.04403         
           2.40                     53439                    0.34008                   2.03792         
           2.50                     54424                    0.33366                   2.03372         
           2.60                     55422                    0.32909                   2.03007         
           2.70                     56334                    0.32451                   2.02505         
           2.80                     57192                    0.31923                   2.02203         
           2.90                     57926                    0.31367                   2.01658         
           3.00                     58669                    0.31001                   2.01317         
           3.10                     59339                    0.30716                   2.01110         
           3.20                     59789                    0.30477                   2.00816         
           3.30                     60346                    0.30096                   2.00183         
           3.40                     60846                    0.29891                   2.00260         
           3.50                     61411                    0.29444                   1.99906         
           3.60                     61844                    0.29226                   1.99140         
           3.70                     62087                    0.29130                   1.98747         
           3.80                     62290                    0.28995                   1.98493         
           3.90                     62354                    0.28982                   1.98345         
           4.00                     62280                    0.28985                   1.98634         
           4.10                     62295                    0.29038                   1.98920         
           4.20                     62267                    0.28916                   1.99027         
           4.30                     62217                    0.28934                   1.99673         
           4.40                     62167                    0.29103                   2.00027         
           4.50                     62437                    0.28879                   1.99633         
           4.60                     62640                    0.28826                   1.99788         
           4.70                     62949                    0.28728                   1.99207         
           4.80                     63080                    0.28637                   1.99172         
           4.90                     63173                    0.28488                   1.98801         
           5.00                     63119                    0.28466                   1.98970         
           5.10                     63175                    0.28465                   1.99021         
           5.20                     63224                    0.28450                   1.98548         
           5.30                     63171                    0.28515                   1.98083         
           5.40                     63363                    0.28359                   1.97028         
           5.50                     63080                    0.28604                   1.97686         
           5.60                     62933                    0.28575                   1.98885         
           5.70                     63093                    0.28574                   1.99807         
           5.80                     63262                    0.28469                   2.00165         
           5.90                     63177                    0.28492                   2.00123         
           6.00                     63383                    0.28366                   1.99832         
           6.10                     63473                    0.28281                   1.99886         
           6.20                     63464                    0.28280                   1.99912         
           6.30                     63465                    0.28225                   2.00115         
           6.40                     63594                    0.28193                   2.00046         
           6.50                     63728                    0.28182                   1.99740         
           6.60                     63660                    0.28256                   2.00456         
           6.70                     63818                    0.28037                   2.00520         
           6.80                     63638                    0.28113                   2.00411         
           6.90                     63799                    0.28124                   2.00097         
           7.00                     63867                    0.28082                   2.00360         
           7.10                     63975                    0.27990                   2.00533         
           7.20                     64146                    0.27847                   2.00392         
           7.30                     64343                    0.27801                   1.99589         
           7.40                     64397                    0.27677                   1.99461         
           7.50                     64390                    0.27693                   1.99395         
           7.60                     64463                    0.27805                   1.99087         
           7.70                     64455                    0.27736                   1.98939         
           7.80                     64550                    0.27662                   1.98204         
           7.90                     64387                    0.27768                   1.98245         
           8.00                     64254                    0.27928                   1.98613         
           8.10                     64279                    0.27907                   1.98486         
           8.20                     64310                    0.27804                   1.98475         
           8.30                     64313                    0.27693                   1.98476         
           8.40                     64249                    0.27896                   1.97818         
           8.50                     64325                    0.27815                   1.97519         
           8.60                     64342                    0.27938                   1.97284         
           8.70                     63966                    0.28017                   1.97943         
           8.80                     63883                    0.28169                   1.97982         
           8.90                     63764                    0.28113                   1.98420         
           9.00                     63447                    0.28293                   1.99217         
           9.10                     63476                    0.28344                   1.99132         
           9.20                     63556                    0.28275                   1.98809         
           9.30                     63555                    0.28278                   1.98609         
           9.40                     63560                    0.28406                   1.98619         
           9.50                     63638                    0.28285                   1.98644         
           9.60                     63683                    0.28194                   1.98795         
           9.70                     63414                    0.28279                   1.99363         
           9.80                     63596                    0.28287                   1.98835         
           9.90                     63590                    0.28334                   1.98487         
          10.00                     63558                    0.28260                   1.98106         
          10.10                     63408                    0.28366                   1.98244         
          10.20                     63399                    0.28368                   1.98064         
          10.30                     63380                    0.28400                   1.98125         
          10.40                     63424                    0.28415                   1.97690         
          10.50                     63471                    0.28425                   1.97232         
          10.60                     63081                    0.28562                   1.97587         
          10.70                     63245                    0.28478                   1.97241         
          10.80                     62734                    0.28721                   1.98987         
          10.90                     62921                    0.28686                   1.99326         
          11.00                     62895                    0.28628                   1.99399         
          11.10                     62857                    0.28677                   1.99852         
          11.20                     62966                    0.28660                   1.99901         
          11.30                     63171                    0.28563                   1.99420         
          11.40                     63006                    0.28571                   2.00123         
          11.50                     63144                    0.28519                   2.00410         
          11.60                     63441                    0.28254                   2.00540         
          11.70                     63819                    0.28023                   1.99509         
          11.80                     63910                    0.28056                   1.98957         
          11.90                     63671                    0.28217                   1.99593         
          12.00                     63717                    0.28017                   1.99683         
          12.10                     63941                    0.27984                   1.99612         
          12.20                     63978                    0.28051                   1.99575         
          12.30                     64166                    0.27857                   1.99555         
          12.40                     64386                    0.27633                   1.98515         
          12.50                     64433                    0.27732                   1.97862         
          12.60                     64517                    0.27679                   1.97697         
          12.70                     64490                    0.27743                   1.97770         
          12.80                     64333                    0.27792                   1.98749         
          12.90                     64438                    0.27708                   1.98634         
          13.00                     64638                    0.27558                   1.98352         
          13.10                     64611                    0.27738                   1.98105         
          13.20                     64745                    0.27524                   1.97041         
          13.30                     64504                    0.27780                   1.97055         
          13.40                     64207                    0.27921                   1.97716         
          13.50                     64130                    0.27951                   1.97869         
          13.60                     64286                    0.27882                   1.97829         
          13.70                     64404                    0.27870                   1.97884         
          13.80                     64650                    0.27661                   1.97792         
          13.90                     64680                    0.27574                   1.97978         
          14.00                     64723                    0.27497                   1.98305         
          14.10                     64798                    0.27512                   1.98760         
          14.20                     64823                    0.27517                   1.99106         
          14.30                     64867                    0.27493                   1.99057         
          14.40                     64745                    0.27611                   1.99237         
          14.50                     64495                    0.27699                   1.99641         
          14.60                     64630                    0.27590                   1.99420         
          14.70                     64823                    0.27589                   1.98788         
          14.80                     64788                    0.27532                   1.98318         
          14.90                     64811                    0.27588                   1.97839         
          15.00                     64913                    0.27573                   1.97247         
          15.10                     64682                    0.27639                   1.98085         
