           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     88577                    0.57187                   0.61266         
           0.20                     88751                    0.56597                   0.61484         
           0.30                     86221                    0.56863                   0.61641         
           0.40                     88475                    0.57016                   0.61480         
           0.50                     87299                    0.56906                   0.61562         
           0.60                     87528                    0.57013                   0.61439         
           0.70                     86891                    0.56669                   0.61660         
           0.80                     87139                    0.56985                   0.61525         
           0.90                     86115                    0.56609                   0.61788         
           1.00                     86242                    0.56428                   0.61760         
           1.10                     87450                    0.56695                   0.61660         
           1.20                     87730                    0.56436                   0.61695         
           1.30                     87641                    0.56700                   0.61627         
           1.40                     86562                    0.56663                   0.61774         
           1.50                     87730                    0.56679                   0.61634         
           1.60                     87898                    0.56632                   0.61574         
           1.70                     87439                    0.56946                   0.61530         
           1.80                     87037                    0.56959                   0.61498         
           1.90                     88050                    0.56934                   0.61445         
           2.00                     87944                    0.56796                   0.61430         
           2.10                     87471                    0.56812                   0.61541         
           2.20                     87566                    0.56511                   0.61562         
           2.30                     86936                    0.56686                   0.61643         
           2.40                     87808                    0.56987                   0.61510         
           2.50                     87920                    0.57180                   0.61363         
           2.60                     88375                    0.56782                   0.61474         
           2.70                     89177                    0.56819                   0.61379         
           2.80                     87243                    0.56701                   0.61595         
           2.90                     88259                    0.56633                   0.61539         
           3.00                     87460                    0.56675                   0.61656         
           3.10                     87282                    0.56765                   0.61661         
           3.20                     87474                    0.56744                   0.61586         
           3.30                     87313                    0.56563                   0.61708         
           3.40                     86734                    0.56817                   0.61706         
           3.50                     86339                    0.56666                   0.61766         
           3.60                     87523                    0.56835                   0.61591         
           3.70                     86947                    0.56722                   0.61581         
           3.80                     87664                    0.56858                   0.61455         
           3.90                     87575                    0.56885                   0.61469         
           4.00                     87889                    0.57083                   0.61434         
           4.10                     87495                    0.57060                   0.61500         
           4.20                     87821                    0.57254                   0.61357         
           4.30                     86165                    0.56708                   0.61596         
           4.40                     87077                    0.56757                   0.61542         
           4.50                     88223                    0.57023                   0.61490         
           4.60                     86438                    0.57120                   0.61481         
           4.70                     87236                    0.56882                   0.61475         
           4.80                     88436                    0.56748                   0.61453         
           4.90                     87247                    0.56654                   0.61623         
           5.00                     88032                    0.56728                   0.61492         
           5.10                     86940                    0.56903                   0.61527         
           5.20                     86299                    0.56921                   0.61659         
           5.30                     88577                    0.56811                   0.61460         
           5.40                     87775                    0.57109                   0.61476         
           5.50                     86747                    0.56698                   0.61656         
           5.60                     86624                    0.56799                   0.61654         
           5.70                     88267                    0.56578                   0.61531         
           5.80                     87556                    0.56928                   0.61504         
           5.90                     86790                    0.56930                   0.61489         
           6.00                     85585                    0.57052                   0.61508         
           6.10                     87930                    0.56981                   0.61430         
           6.20                     89458                    0.56960                   0.61348         
           6.30                     89342                    0.57022                   0.61325         
           6.40                     88219                    0.57014                   0.61409         
           6.50                     87324                    0.56808                   0.61456         
           6.60                     87778                    0.56951                   0.61460         
           6.70                     88687                    0.57354                   0.61262         
           6.80                     88023                    0.57312                   0.61391         
           6.90                     87722                    0.57006                   0.61419         
           7.00                     87314                    0.56839                   0.61528         
           7.10                     88627                    0.56989                   0.61462         
           7.20                     85539                    0.56796                   0.61686         
           7.30                     86806                    0.56703                   0.61704         
           7.40                     84297                    0.56716                   0.61888         
           7.50                     87746                    0.56914                   0.61595         
           7.60                     87241                    0.56946                   0.61593         
           7.70                     88092                    0.56601                   0.61616         
           7.80                     86380                    0.56668                   0.61707         
           7.90                     85729                    0.56913                   0.61632         
           8.00                     87790                    0.56793                   0.61657         
           8.10                     87976                    0.56723                   0.61506         
           8.20                     87321                    0.56996                   0.61548         
           8.30                     87448                    0.56517                   0.61657         
           8.40                     88182                    0.56690                   0.61593         
           8.50                     87252                    0.56849                   0.61520         
           8.60                     86787                    0.56310                   0.61699         
           8.70                     87505                    0.56611                   0.61577         
           8.80                     88282                    0.56447                   0.61562         
           8.90                     87753                    0.56821                   0.61514         
           9.00                     87859                    0.57257                   0.61377         
           9.10                     87828                    0.56894                   0.61523         
           9.20                     86876                    0.57133                   0.61503         
           9.30                     88510                    0.57038                   0.61406         
           9.40                     86993                    0.56826                   0.61621         
           9.50                     87505                    0.56778                   0.61635         
           9.60                     87335                    0.56228                   0.61855         
           9.70                     87959                    0.56521                   0.61651         
           9.80                     86515                    0.56745                   0.61709         
           9.90                     86319                    0.56797                   0.61753         
          10.00                     86669                    0.56745                   0.61641         
          10.10                     88131                    0.57114                   0.61379         
          10.20                     88156                    0.56866                   0.61473         
          10.30                     86959                    0.56984                   0.61623         
          10.40                     87641                    0.56822                   0.61499         
          10.50                     87402                    0.56706                   0.61549         
          10.60                     87942                    0.57185                   0.61328         
          10.70                     87970                    0.56965                   0.61478         
          10.80                     87952                    0.56945                   0.61497         
          10.90                     86047                    0.56887                   0.61625         
          11.00                     86198                    0.56825                   0.61630         
