           tauB                     NinLC                      phiL          
           0.00                     21609                    0.51394                   1.66871         
           0.10                     22387                    0.49601                   1.81626         
           0.20                     23777                    0.48564                   1.86410         
           0.30                     25230                    0.48029                   1.89989         
           0.40                     26243                    0.47345                   1.93734         
           0.50                     27594                    0.46777                   1.96122         
           0.60                     28868                    0.46092                   1.97323         
           0.70                     29964                    0.45672                   1.99132         
           0.80                     31306                    0.45143                   1.99782         
           0.90                     32652                    0.44505                   2.00139         
           1.00                     34133                    0.43792                   2.00887         
           1.10                     35225                    0.43142                   2.02090         
           1.20                     36435                    0.42702                   2.01639         
           1.30                     37612                    0.42068                   2.01366         
           1.40                     38802                    0.41628                   2.01182         
           1.50                     40074                    0.41073                   2.01053         
           1.60                     41415                    0.40353                   2.01496         
           1.70                     42605                    0.39737                   2.01578         
           1.80                     43728                    0.39087                   2.01596         
           1.90                     45017                    0.38515                   2.00825         
           2.00                     46216                    0.37807                   2.00578         
           2.10                     47258                    0.37379                   2.00317         
           2.20                     48230                    0.36825                   1.99600         
           2.30                     49240                    0.36351                   1.99301         
           2.40                     50331                    0.35804                   1.99373         
           2.50                     51301                    0.35186                   1.99372         
           2.60                     52147                    0.34720                   1.99200         
           2.70                     53072                    0.34295                   1.98647         
           2.80                     53876                    0.33894                   1.98299         
           2.90                     54505                    0.33490                   1.98157         
           3.00                     55114                    0.33212                   1.98163         
           3.10                     55815                    0.32953                   1.98059         
           3.20                     56306                    0.32619                   1.98116         
           3.30                     56982                    0.32202                   1.97507         
           3.40                     57539                    0.31768                   1.97086         
           3.50                     58183                    0.31534                   1.96581         
           3.60                     58820                    0.31208                   1.96486         
           3.70                     59263                    0.30851                   1.96285         
           3.80                     59755                    0.30602                   1.95604         
           3.90                     59988                    0.30444                   1.95802         
           4.00                     60308                    0.30365                   1.96005         
           4.10                     60500                    0.30244                   1.96516         
           4.20                     60795                    0.29933                   1.96450         
           4.30                     61186                    0.29743                   1.96127         
           4.40                     61130                    0.29698                   1.96124         
           4.50                     61212                    0.29675                   1.96549         
           4.60                     61695                    0.29487                   1.96155         
           4.70                     61987                    0.29319                   1.96270         
           4.80                     62220                    0.29125                   1.96003         
           4.90                     62550                    0.28961                   1.95447         
           5.00                     62704                    0.28863                   1.95315         
           5.10                     62865                    0.28806                   1.95179         
           5.20                     63167                    0.28658                   1.94304         
           5.30                     63307                    0.28538                   1.94202         
           5.40                     63608                    0.28313                   1.94118         
           5.50                     63566                    0.28425                   1.94189         
           5.60                     63469                    0.28472                   1.94887         
           5.70                     63802                    0.28266                   1.94591         
           5.80                     63705                    0.28301                   1.94480         
           5.90                     63570                    0.28327                   1.94849         
           6.00                     63699                    0.28302                   1.94509         
           6.10                     63742                    0.28285                   1.94329         
           6.20                     63625                    0.28382                   1.94194         
           6.30                     63556                    0.28479                   1.93955         
           6.40                     63341                    0.28582                   1.94487         
           6.50                     63351                    0.28498                   1.95065         
           6.60                     63358                    0.28501                   1.95280         
           6.70                     63364                    0.28487                   1.95066         
           6.80                     63440                    0.28387                   1.94763         
           6.90                     63369                    0.28548                   1.94524         
           7.00                     63442                    0.28584                   1.94439         
           7.10                     63365                    0.28526                   1.94676         
           7.20                     63397                    0.28480                   1.94687         
           7.30                     63377                    0.28480                   1.94571         
           7.40                     63161                    0.28614                   1.95129         
           7.50                     63064                    0.28710                   1.95187         
           7.60                     63183                    0.28553                   1.95381         
           7.70                     63386                    0.28492                   1.95126         
           7.80                     63732                    0.28263                   1.94885         
           7.90                     63874                    0.28219                   1.94678         
           8.00                     63870                    0.28212                   1.94822         
           8.10                     64104                    0.28035                   1.94802         
           8.20                     64195                    0.27976                   1.95193         
           8.30                     64265                    0.27940                   1.95585         
           8.40                     64497                    0.27718                   1.95504         
