           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     76968                    0.56732                   0.62032         
           0.20                     71965                    0.55576                   0.63221         
           0.30                     75487                    0.55070                   0.63971         
           0.40                     51333                    0.54498                   0.65116         
           0.50                     63489                    0.54068                   0.65436         
           0.60                     50648                    0.53680                   0.66326         
           0.70                     34266                    0.53148                   0.69594         
           0.80                     14634                    0.52591                   0.70190         
           0.90                     24184                    0.51345                   0.71989         
           1.00                      8792                    0.50149                   0.78955         
           1.10                      9090                    0.48121                   0.86444         
           1.20                     10648                    0.46622                   0.91049         
           1.30                      8275                    0.45017                   1.11710         
           1.40                      8927                    0.42815                   1.16028         
           1.50                      9608                    0.40668                   1.20032         
           1.60                     11841                    0.38357                   1.16245         
           1.70                     10304                    0.36372                   1.30349         
           1.80                     11247                    0.34079                   1.31045         
           1.90                     12594                    0.31685                   1.25257         
           2.00                     13105                    0.29418                   1.26506         
           2.10                     13744                    0.27633                   1.27585         
           2.20                     14327                    0.26330                   1.33625         
           2.30                     14946                    0.24925                   1.33027         
           2.40                     15593                    0.23830                   1.33212         
           2.50                     16039                    0.22610                   1.33136         
           2.60                     24390                    0.21649                   1.28806         
           2.70                     24813                    0.21212                   1.28472         
           2.80                     25045                    0.21147                   1.28398         
           2.90                     25190                    0.21136                   1.28104         
           3.00                     25192                    0.21146                   1.28022         
           3.10                     25118                    0.21308                   1.28185         
           3.20                     25039                    0.21275                   1.28425         
           3.30                     24899                    0.21527                   1.28161         
           3.40                     24870                    0.21469                   1.27964         
           3.50                     24809                    0.21591                   1.27948         
           3.60                     24696                    0.21716                   1.28334         
           3.70                     24815                    0.21414                   1.27978         
           3.80                     24826                    0.21099                   1.28207         
           3.90                     24822                    0.21333                   1.28756         
           4.00                     24864                    0.21013                   1.28402         
           4.10                     24863                    0.21273                   1.28745         
           4.20                     25021                    0.21036                   1.28969         
           4.30                     25029                    0.21302                   1.29035         
           4.40                     25091                    0.20707                   1.29132         
           4.50                     25192                    0.20788                   1.28663         
           4.60                     25188                    0.20678                   1.28793         
           4.70                     25132                    0.21054                   1.28926         
           4.80                     24856                    0.21130                   1.29910         
           4.90                     24944                    0.20744                   1.30115         
           5.00                     25018                    0.21021                   1.29833         
           5.10                     25039                    0.20968                   1.30336         
           5.20                     25164                    0.20588                   1.29713         
           5.30                     25399                    0.20804                   1.29426         
           5.40                     25353                    0.20834                   1.29669         
           5.50                     25437                    0.20671                   1.29907         
           5.60                     25479                    0.20712                   1.30325         
           5.70                     25499                    0.20581                   1.30637         
           5.80                     25512                    0.20942                   1.30565         
           5.90                     25656                    0.20472                   1.30578         
           6.00                     25790                    0.20653                   1.30905         
           6.10                     25965                    0.20656                   1.30701         
           6.20                     26072                    0.20884                   1.30822         
           6.30                     26107                    0.20934                   1.30681         
           6.40                     26000                    0.21161                   1.30852         
           6.50                     26056                    0.21341                   1.30448         
           6.60                     26290                    0.21365                   1.30869         
           6.70                     26519                    0.20979                   1.31028         
           6.80                     26679                    0.20985                   1.31254         
           6.90                     26885                    0.20912                   1.31193         
           7.00                     27060                    0.20498                   1.30717         
           7.10                     27237                    0.20534                   1.30723         
           7.20                     27173                    0.20640                   1.30920         
           7.30                     27072                    0.21111                   1.31802         
           7.40                     27126                    0.21166                   1.31978         
           7.50                     27220                    0.21110                   1.31631         
           7.60                     27365                    0.21080                   1.31639         
           7.70                     27530                    0.21199                   1.31968         
           7.80                     27725                    0.20819                   1.31988         
           7.90                     27811                    0.20807                   1.31980         
           8.00                     27973                    0.20751                   1.31767         
