           tauB                     NinLC                      phiL          
           0.00                     21921                    0.51251                   1.69055         
           0.10                     23192                    0.49414                   1.83997         
           0.20                     24445                    0.48473                   1.91247         
           0.30                     25741                    0.48017                   1.95140         
           0.40                     26888                    0.47369                   1.99461         
           0.50                     28136                    0.46830                   2.02222         
           0.60                     29181                    0.46175                   2.05385         
           0.70                     30577                    0.45579                   2.06276         
           0.80                     31917                    0.44823                   2.07848         
           0.90                     33459                    0.44095                   2.06849         
           1.00                     34727                    0.43627                   2.07708         
           1.10                     35824                    0.43124                   2.08867         
           1.20                     37258                    0.42321                   2.07921         
           1.30                     38421                    0.41681                   2.08604         
           1.40                     39526                    0.41377                   2.07578         
           1.50                     40822                    0.40658                   2.06211         
           1.60                     41817                    0.40102                   2.06990         
           1.70                     42757                    0.39646                   2.07201         
           1.80                     43758                    0.39168                   2.07100         
           1.90                     44462                    0.38776                   2.08315         
           2.00                     45396                    0.38214                   2.08212         
           2.10                     46210                    0.37789                   2.07628         
           2.20                     47245                    0.37246                   2.06598         
           2.30                     48016                    0.36948                   2.06373         
           2.40                     49009                    0.36366                   2.05190         
           2.50                     49439                    0.36161                   2.04730         
           2.60                     49908                    0.35884                   2.04712         
           2.70                     50291                    0.35714                   2.04803         
           2.80                     50797                    0.35440                   2.04274         
           2.90                     51157                    0.35269                   2.04483         
           3.00                     51474                    0.35049                   2.04034         
           3.10                     51799                    0.34953                   2.03008         
           3.20                     52174                    0.34718                   2.02654         
           3.30                     52719                    0.34495                   2.01900         
           3.40                     53048                    0.34293                   2.01757         
           3.50                     53089                    0.34230                   2.02418         
           3.60                     53208                    0.34188                   2.02034         
           3.70                     53216                    0.34212                   2.02230         
           3.80                     53242                    0.34157                   2.02206         
           3.90                     53711                    0.33973                   2.01207         
           4.00                     53032                    0.34158                   2.02843         
           4.10                     53159                    0.34101                   2.02692         
           4.20                     53119                    0.34071                   2.03552         
           4.30                     53253                    0.34078                   2.03081         
           4.40                     53425                    0.34144                   2.01641         
