           tauB                     NinLC                      phiL          
           0.00                     20518                    0.52013                   1.62187         
           0.10                     20978                    0.50650                   1.74448         
           0.20                     22183                    0.49642                   1.77790         
           0.30                     23460                    0.48744                   1.79465         
           0.40                     24293                    0.48392                   1.83395         
           0.50                     24981                    0.47861                   1.86586         
           0.60                     26061                    0.47469                   1.87118         
           0.70                     27026                    0.46918                   1.87832         
           0.80                     27888                    0.46417                   1.88543         
           0.90                     28938                    0.46073                   1.89195         
           1.00                     29992                    0.45622                   1.89045         
           1.10                     31056                    0.44990                   1.88892         
           1.20                     32052                    0.44757                   1.89304         
           1.30                     33147                    0.44229                   1.89348         
           1.40                     34075                    0.43807                   1.89407         
           1.50                     35129                    0.43219                   1.89557         
           1.60                     36082                    0.42770                   1.89576         
           1.70                     37038                    0.42442                   1.89486         
           1.80                     38127                    0.41985                   1.89623         
           1.90                     39162                    0.41311                   1.89875         
           2.00                     40066                    0.41038                   1.89926         
           2.10                     41009                    0.40500                   1.89735         
           2.20                     41975                    0.40119                   1.89387         
           2.30                     42979                    0.39706                   1.88695         
           2.40                     43787                    0.39274                   1.88788         
           2.50                     44789                    0.38890                   1.89098         
           2.60                     45662                    0.38425                   1.89662         
           2.70                     46435                    0.37938                   1.90209         
           2.80                     47187                    0.37522                   1.90073         
           2.90                     47968                    0.37354                   1.89983         
           3.00                     48575                    0.36811                   1.89852         
           3.10                     49384                    0.36548                   1.89055         
           3.20                     49864                    0.36269                   1.89576         
           3.30                     50487                    0.35944                   1.89624         
           3.40                     51251                    0.35463                   1.89927         
           3.50                     51958                    0.35053                   1.89412         
           3.60                     52629                    0.34750                   1.89145         
           3.70                     53399                    0.34354                   1.88636         
           3.80                     54103                    0.34049                   1.88706         
           3.90                     54975                    0.33544                   1.88502         
           4.00                     55659                    0.33157                   1.88496         
           4.10                     56337                    0.32754                   1.87865         
           4.20                     56829                    0.32492                   1.87427         
           4.30                     57451                    0.32241                   1.86826         
           4.40                     57737                    0.32026                   1.86985         
           4.50                     58080                    0.31899                   1.87077         
           4.60                     58578                    0.31547                   1.86889         
           4.70                     58928                    0.31317                   1.86697         
           4.80                     59360                    0.31212                   1.86613         
           4.90                     59698                    0.30949                   1.87022         
           5.00                     60020                    0.30711                   1.87106         
           5.10                     60482                    0.30518                   1.86792         
           5.20                     60900                    0.30212                   1.86589         
           5.30                     61190                    0.30019                   1.86948         
           5.40                     61394                    0.29853                   1.87507         
           5.50                     61779                    0.29636                   1.87260         
           5.60                     61865                    0.29705                   1.87882         
           5.70                     62499                    0.29259                   1.87148         
           5.80                     62701                    0.29210                   1.86759         
           5.90                     63070                    0.28935                   1.86233         
           6.00                     63383                    0.28769                   1.86169         
           6.10                     63771                    0.28577                   1.85861         
           6.20                     63855                    0.28485                   1.86185         
           6.30                     63992                    0.28355                   1.86511         
           6.40                     64069                    0.28414                   1.86870         
           6.50                     64299                    0.28177                   1.86998         
           6.60                     64603                    0.28068                   1.86936         
           6.70                     64741                    0.27894                   1.86736         
           6.80                     64822                    0.27945                   1.86800         
           6.90                     65135                    0.27694                   1.86352         
           7.00                     65336                    0.27593                   1.86157         
           7.10                     65376                    0.27560                   1.86026         
           7.20                     65405                    0.27596                   1.85930         
           7.30                     65490                    0.27527                   1.85826         
           7.40                     65587                    0.27512                   1.85570         
           7.50                     65658                    0.27445                   1.85305         
           7.60                     65791                    0.27440                   1.85114         
           7.70                     65885                    0.27257                   1.85285         
           7.80                     66170                    0.27136                   1.85155         
           7.90                     66249                    0.27156                   1.85099         
           8.00                     66171                    0.27014                   1.85338         
           8.10                     66259                    0.27119                   1.85153         
           8.20                     66366                    0.27046                   1.84544         
           8.30                     66375                    0.27101                   1.84149         
           8.40                     66310                    0.27095                   1.83779         
           8.50                     66222                    0.27174                   1.83737         
           8.60                     66378                    0.27124                   1.83947         
           8.70                     65984                    0.27324                   1.84525         
           8.80                     65853                    0.27364                   1.84603         
           8.90                     65737                    0.27469                   1.84942         
           9.00                     65757                    0.27446                   1.84955         
           9.10                     65573                    0.27523                   1.85537         
           9.20                     65678                    0.27435                   1.85747         
           9.30                     65790                    0.27354                   1.85571         
           9.40                     65760                    0.27336                   1.85641         
           9.50                     65833                    0.27223                   1.85424         
           9.60                     65872                    0.27309                   1.85297         
           9.70                     65827                    0.27395                   1.85384         
           9.80                     66192                    0.27109                   1.84805         
           9.90                     66004                    0.27212                   1.85236         
          10.00                     66141                    0.27141                   1.85600         
          10.10                     66328                    0.27017                   1.85550         
          10.20                     66535                    0.26910                   1.85735         
          10.30                     66659                    0.26775                   1.85794         
          10.40                     66956                    0.26679                   1.85236         
          10.50                     67080                    0.26581                   1.85057         
          10.60                     67198                    0.26500                   1.84955         
          10.70                     67287                    0.26419                   1.85105         
          10.80                     67414                    0.26439                   1.84836         
          10.90                     67563                    0.26307                   1.84533         
          11.00                     67502                    0.26357                   1.84941         
