           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     74049                    0.56938                   0.62139         
           0.20                     78552                    0.56303                   0.62773         
           0.30                     79540                    0.55623                   0.63016         
           0.40                     77120                    0.55573                   0.63552         
           0.50                     74542                    0.55181                   0.63482         
           0.60                     78603                    0.55670                   0.63266         
           0.70                     79680                    0.55371                   0.63363         
           0.80                     74588                    0.55479                   0.64037         
           0.90                     72358                    0.55463                   0.63966         
           1.00                     69334                    0.55380                   0.64153         
           1.10                     53095                    0.55498                   0.64707         
           1.20                     58280                    0.55026                   0.64343         
           1.30                     63771                    0.55130                   0.63384         
           1.40                     67867                    0.55240                   0.64258         
           1.50                     74285                    0.54990                   0.64873         
           1.60                     75487                    0.54908                   0.65231         
           1.70                     49366                    0.54246                   0.65395         
           1.80                     55367                    0.53397                   0.67659         
           1.90                     65990                    0.53318                   0.67633         
           2.00                     63028                    0.53155                   0.70351         
           2.10                     56190                    0.52654                   0.71240         
           2.20                     51014                    0.52034                   0.66357         
           2.30                     46209                    0.51514                   0.62688         
           2.40                     40198                    0.50447                   0.62981         
           2.50                     31635                    0.49775                   0.63441         
           2.60                     14793                    0.49074                   0.63513         
           2.70                     18338                    0.48348                   0.62054         
           2.80                     16871                    0.47347                   0.63491         
           2.90                     17853                    0.46532                   1.44640         
           3.00                     19296                    0.45721                   1.46869         
           3.10                     21068                    0.44636                   1.47634         
           3.20                     22541                    0.44006                   1.49208         
           3.30                     24281                    0.42965                   1.49192         
           3.40                     25821                    0.42059                   1.49838         
           3.50                     27462                    0.40884                   1.49831         
           3.60                     29098                    0.39824                   1.50205         
           3.70                     46173                    0.38404                   1.47920         
           3.80                     48517                    0.37247                   1.48498         
           3.90                     50857                    0.36273                   1.48791         
           4.00                     53206                    0.35317                   1.49188         
           4.10                     55601                    0.34188                   1.49389         
           4.20                     57674                    0.33253                   1.49752         
           4.30                     59855                    0.32155                   1.49637         
           4.40                     61961                    0.31106                   1.49370         
           4.50                     63912                    0.30197                   1.49424         
           4.60                     65743                    0.29109                   1.48900         
           4.70                     67427                    0.28150                   1.48495         
           4.80                     68974                    0.27179                   1.47996         
           4.90                     70446                    0.26214                   1.47442         
           5.00                     71614                    0.25661                   1.46862         
           5.10                     72701                    0.24939                   1.46172         
           5.20                     73782                    0.24270                   1.45603         
           5.30                     74654                    0.23612                   1.45130         
           5.40                     75572                    0.23008                   1.44932         
           5.50                     76414                    0.22448                   1.44588         
           5.60                     76975                    0.22038                   1.44478         
           5.70                     77454                    0.21769                   1.44043         
           5.80                     77810                    0.21474                   1.43826         
           5.90                     78248                    0.21120                   1.43540         
           6.00                     78630                    0.20853                   1.43110         
           6.10                     78874                    0.20780                   1.42557         
           6.20                     78900                    0.20849                   1.42398         
           6.30                     79149                    0.20705                   1.42056         
           6.40                     79285                    0.20512                   1.41648         
           6.50                     79560                    0.20415                   1.41227         
           6.60                     80012                    0.20151                   1.40717         
           6.70                     79909                    0.20263                   1.40580         
           6.80                     79825                    0.20306                   1.40539         
           6.90                     79657                    0.20415                   1.40831         
           7.00                     79685                    0.20446                   1.40521         
           7.10                     79506                    0.20803                   1.40473         
           7.20                     79361                    0.20731                   1.40898         
           7.30                     79291                    0.20773                   1.41118         
           7.40                     79516                    0.20541                   1.40786         
           7.50                     79523                    0.20685                   1.40710         
           7.60                     79482                    0.20654                   1.40690         
           7.70                     79322                    0.20746                   1.40911         
           7.80                     79115                    0.20851                   1.41596         
           7.90                     78991                    0.20917                   1.42062         
           8.00                     79353                    0.20709                   1.41854         
           8.10                     79273                    0.20675                   1.41976         
           8.20                     79335                    0.20660                   1.42105         
           8.30                     79438                    0.20572                   1.42233         
           8.40                     79665                    0.20454                   1.42406         
           8.50                     80028                    0.20130                   1.42244         
           8.60                     80130                    0.20047                   1.42079         
           8.70                     79982                    0.20143                   1.41984         
           8.80                     80020                    0.20136                   1.42025         
           8.90                     80088                    0.20099                   1.42077         
           9.00                     80150                    0.20021                   1.42046         
           9.10                     80320                    0.19870                   1.42272         
           9.20                     80308                    0.19952                   1.42254         
           9.30                     80356                    0.19837                   1.42098         
           9.40                     79940                    0.20145                   1.42069         
           9.50                     80161                    0.20047                   1.41865         
           9.60                     80220                    0.19936                   1.42014         
           9.70                     80190                    0.19997                   1.42115         
           9.80                     80324                    0.19834                   1.42399         
           9.90                     80521                    0.19649                   1.42472         
          10.00                     80483                    0.19664                   1.42749         
          10.10                     80559                    0.19679                   1.42705         
          10.20                     80886                    0.19349                   1.42055         
          10.30                     80546                    0.19811                   1.42093         
          10.40                     80412                    0.19887                   1.41987         
          10.50                     80414                    0.19818                   1.41791         
          10.60                     80545                    0.19630                   1.41481         
