           tauB                     NinLC                      phiL          
           5.90                     27229                    0.49495                   1.45146         
           6.00                     27854                    0.49408                   1.43546         
           6.10                     27530                    0.49435                   1.44834         
           6.20                     28161                    0.49272                   1.43031         
           6.30                     26224                    0.49358                   1.49824         
           6.40                     28059                    0.49200                   1.43739         
           6.50                     28903                    0.49144                   1.40844         
           6.60                     31045                    0.49107                   1.34716         
           6.70                     29947                    0.49162                   1.37454         
           6.80                     28281                    0.49366                   1.42694         
           6.90                     31402                    0.49253                   1.34079         
           7.00                     28764                    0.49250                   1.41030         
           7.10                     29559                    0.49237                   1.38518         
           7.20                     31754                    0.49259                   1.32731         
           7.30                     31701                    0.49347                   1.32681         
           7.40                     29476                    0.49175                   1.38419         
           7.50                     31987                    0.49068                   1.32160         
           7.60                     31348                    0.48704                   1.33863         
           7.70                     32419                    0.49080                   1.31562         
           7.80                     31602                    0.49248                   1.33669         
           7.90                     31926                    0.49091                   1.32659         
           8.00                     29285                    0.49169                   1.39615         
           8.10                     29694                    0.49198                   1.38528         
           8.20                     30215                    0.49198                   1.36834         
           8.30                     29656                    0.49332                   1.37923         
           8.40                     30924                    0.49212                   1.34522         
           8.50                     32464                    0.49340                   1.30750         
           8.60                     30212                    0.49261                   1.35810         
           8.70                     31843                    0.49256                   1.31620         
           8.80                     30284                    0.49389                   1.35541         
           8.90                     29547                    0.49421                   1.37821         
           9.00                     29763                    0.49274                   1.37677         
           9.10                     29331                    0.49329                   1.38666         
           9.20                     29742                    0.49537                   1.37715         
           9.30                     29080                    0.49376                   1.39640         
           9.40                     31158                    0.49352                   1.34107         
           9.50                     27678                    0.49581                   1.44072         
           9.60                     30459                    0.49415                   1.36318         
           9.70                     29716                    0.49134                   1.38283         
           9.80                     30946                    0.49439                   1.35069         
           9.90                     31330                    0.49345                   1.34133         
          10.00                     27943                    0.49172                   1.43871         
          10.10                     29271                    0.49156                   1.40113         
          10.20                     29782                    0.49226                   1.38292         
          10.30                     30191                    0.49190                   1.37077         
          10.40                     28110                    0.49125                   1.43058         
          10.50                     29687                    0.49161                   1.38846         
          10.60                     29783                    0.48963                   1.38574         
          10.70                     29348                    0.49302                   1.39594         
          10.80                     29312                    0.49220                   1.39240         
          10.90                     32372                    0.49040                   1.31118         
          11.00                     31765                    0.49356                   1.32549         
          11.10                     31417                    0.49259                   1.33476         
          11.20                     31754                    0.49289                   1.32480         
          11.30                     31780                    0.49352                   1.31888         
          11.40                     30795                    0.49268                   1.34260         
          11.50                     31596                    0.49241                   1.32016         
          11.60                     29160                    0.49270                   1.37974         
          11.70                     30670                    0.49332                   1.33909         
          11.80                     31045                    0.49454                   1.32691         
          11.90                     30056                    0.49487                   1.35120         
          12.00                     29977                    0.49601                   1.35114         
          12.10                     30007                    0.49466                   1.35509         
          12.20                     29725                    0.49513                   1.35713         
          12.30                     26883                    0.49581                   1.44187         
          12.40                     28407                    0.49484                   1.39879         
          12.50                     29848                    0.49408                   1.35981         
          12.60                     28879                    0.49490                   1.38001         
          12.70                     28986                    0.49587                   1.37411         
          12.80                     32892                    0.49511                   1.27829         
          12.90                     27576                    0.49663                   1.40727         
          13.00                     31472                    0.49736                   1.30266         
          13.10                     31518                    0.49617                   1.30015         
          13.20                     33534                    0.49654                   1.25371         
          13.30                     31683                    0.49695                   1.28931         
          13.40                     28803                    0.49964                   1.35572         
          13.50                     27217                    0.49515                   1.39806         
          13.60                     31893                    0.49824                   1.27380         
          13.70                     31088                    0.49561                   1.29038         
          13.80                     31623                    0.49716                   1.27945         
          13.90                     30483                    0.49737                   1.30543         
          14.00                     28946                    0.49812                   1.34136         
          14.10                     28121                    0.49537                   1.35860         
          14.20                     29319                    0.49875                   1.32439         
          14.30                     26227                    0.49736                   1.41136         
          14.40                     28919                    0.49919                   1.33026         
          14.50                     29781                    0.49838                   1.30615         
          14.60                     30096                    0.49984                   1.29281         
          14.70                     28103                    0.49947                   1.33828         
          14.80                     29985                    0.49854                   1.28597         
          14.90                     30126                    0.49887                   1.27886         
          15.00                     30018                    0.50392                   1.27953         
          15.10                     32176                    0.50077                   1.23393         
          15.20                     31256                    0.50076                   1.25148         
          15.30                     33243                    0.50202                   1.21237         
          15.40                     31885                    0.50161                   1.23779         
          15.50                     27601                    0.50237                   1.33612         
          15.60                     31199                    0.50309                   1.24631         
          15.70                     27905                    0.50232                   1.32199         
          15.80                     29409                    0.50262                   1.28163         
          15.90                     28898                    0.50593                   1.29233         
          16.00                     29439                    0.50289                   1.27609         
          16.10                     28430                    0.50526                   1.30111         
          16.20                     28258                    0.50395                   1.30393         
          16.30                     29631                    0.50479                   1.26813         
          16.40                     29185                    0.50580                   1.27600         
          16.50                     31933                    0.50480                   1.21435         
          16.60                     29327                    0.50418                   1.27031         
          16.70                     28636                    0.50790                   1.28512         
          16.80                     27890                    0.50961                   1.30105         
          16.90                     28417                    0.50660                   1.28684         
          17.00                     29695                    0.50651                   1.25485         
          17.10                     26468                    0.50759                   1.33891         
          17.20                     25306                    0.50647                   1.37531         
          17.30                     27819                    0.50660                   1.30600         
          17.40                     27292                    0.50658                   1.32357         
          17.50                     27203                    0.50861                   1.32840         
          17.60                     25192                    0.50750                   1.38841         
          17.70                     26274                    0.50653                   1.35796         
          17.80                     25527                    0.50916                   1.37660         
          17.90                     26973                    0.50566                   1.32551         
          18.00                     25355                    0.50553                   1.36827         
          18.10                     28789                    0.50620                   1.27214         
          18.20                     25395                    0.50697                   1.36703         
          18.30                     28038                    0.50591                   1.29227         
          18.40                     27892                    0.50850                   1.29424         
          18.50                     26318                    0.50727                   1.33010         
          18.60                     27992                    0.50783                   1.28535         
          18.70                     26163                    0.51072                   1.33551         
          18.80                     26719                    0.50985                   1.32091         
          18.90                     29493                    0.50869                   1.24685         
          19.00                     24632                    0.50771                   1.37929         
          19.10                     29524                    0.50994                   1.25089         
          19.20                     29491                    0.50840                   1.25057         
          19.30                     26732                    0.50712                   1.31529         
          19.40                     26705                    0.51060                   1.31548         
          19.50                     29125                    0.50784                   1.24715         
          19.60                     27409                    0.50995                   1.28406         
          19.70                     28099                    0.50912                   1.26219         
          19.80                     25419                    0.51044                   1.33172         
          19.90                     25870                    0.50972                   1.31397         
          20.00                     25899                    0.51187                   1.31399         
          20.10                     26984                    0.51058                   1.28419         
          20.20                     24665                    0.51210                   1.34535         
          20.30                     28619                    0.51004                   1.23945         
          20.40                     29091                    0.51125                   1.22509         
          20.50                     30782                    0.50971                   1.18649         
          20.60                     29113                    0.51291                   1.21645         
          20.70                     26765                    0.51332                   1.26741         
          20.80                     22404                    0.51271                   1.39607         
          20.90                     31476                    0.51393                   1.16841         
          21.00                     29938                    0.51292                   1.19640         
          21.10                     23484                    0.51316                   1.36032         
          21.20                     28080                    0.51293                   1.23610         
          21.30                     23839                    0.51439                   1.35000         
          21.40                     30629                    0.51232                   1.18361         
          21.50                     23089                    0.51061                   1.37499         
          21.60                     25389                    0.51155                   1.29978         
          21.70                     23970                    0.51311                   1.34329         
          21.80                     25109                    0.51439                   1.30722         
          21.90                     25124                    0.51592                   1.30778         
          22.00                     23831                    0.51251                   1.35306         
          22.10                     25754                    0.51211                   1.29694         
          22.20                     23705                    0.51360                   1.36057         
          22.30                     27954                    0.51370                   1.24271         
          22.40                     26814                    0.51402                   1.27146         
          22.50                     27525                    0.51403                   1.25109         
          22.60                     26692                    0.51604                   1.27616         
          22.70                     24330                    0.51681                   1.34291         
          22.80                     24863                    0.51480                   1.32807         
          22.90                     26369                    0.51531                   1.27962         
          23.00                     24561                    0.51484                   1.32407         
          23.10                     22725                    0.51622                   1.37371         
          23.20                     27318                    0.51465                   1.24773         
          23.30                     25302                    0.51467                   1.29934         
          23.40                     24397                    0.51553                   1.32078         
          23.50                     24908                    0.51580                   1.30447         
          23.60                     27692                    0.51251                   1.22796         
          23.70                     27469                    0.51601                   1.23256         
          23.80                     26823                    0.51742                   1.24383         
          23.90                     27059                    0.51582                   1.23264         
          24.00                     27675                    0.51703                   1.21700         
          24.10                     28370                    0.51674                   1.20002         
          24.20                     25456                    0.51588                   1.27135         
          24.30                     29345                    0.51648                   1.17861         
          24.40                     22637                    0.51656                   1.35086         
          24.50                     24949                    0.51763                   1.27616         
          24.60                     27610                    0.51707                   1.20898         
          24.70                     20890                    0.51726                   1.39938         
          24.80                     26124                    0.51848                   1.23078         
          24.90                     23421                    0.52122                   1.29998         
          25.00                     24910                    0.51917                   1.25774         
          25.10                     29396                    0.51957                   1.15436         
          25.20                     29285                    0.51872                   1.15330         
          25.30                     29087                    0.51854                   1.15351         
          25.40                     26389                    0.51833                   1.21043         
          25.50                     30182                    0.51924                   1.12944         
          25.60                     22229                    0.52174                   1.32132         
          25.70                     27494                    0.52010                   1.18283         
          25.80                     22144                    0.52180                   1.32368         
          25.90                     23120                    0.52129                   1.28947         
          26.00                     24928                    0.52203                   1.24085         
          26.10                     26328                    0.52176                   1.20363         
          26.20                     23376                    0.52028                   1.27131         
          26.30                     24995                    0.52243                   1.22518         
          26.40                     25672                    0.52453                   1.20645         
          26.50                     26437                    0.52141                   1.18935         
          26.60                     27067                    0.52214                   1.17174         
          26.70                     23220                    0.52370                   1.26260         
          26.80                     23256                    0.52382                   1.26341         
          26.90                     23948                    0.52264                   1.24335         
          27.00                     22627                    0.52358                   1.28066         
          27.10                     28502                    0.52461                   1.14205         
          27.20                     22801                    0.52156                   1.28007         
          27.30                     25458                    0.52303                   1.20590         
          27.40                     24998                    0.52155                   1.21676         
          27.50                     24572                    0.52045                   1.22694         
          27.60                     22952                    0.52277                   1.26708         
          27.70                     25717                    0.52242                   1.19097         
          27.80                     27047                    0.52485                   1.15768         
          27.90                     24185                    0.52410                   1.22151         
          28.00                     22194                    0.52325                   1.28112         
          28.10                     22841                    0.52466                   1.26626         
          28.20                     23089                    0.52457                   1.26154         
          28.30                     20710                    0.52366                   1.34298         
          28.40                     20188                    0.52350                   1.36586         
          28.50                     22009                    0.52541                   1.30080         
          28.60                     20425                    0.52645                   1.35437         
          28.70                     18897                    0.52676                   1.41324         
          28.80                     19739                    0.52358                   1.37819         
          28.90                     21494                    0.52396                   1.31008         
          29.00                     21308                    0.52461                   1.32192         
          29.10                     19251                    0.52276                   1.40275         
          29.20                     21826                    0.52319                   1.30467         
          29.30                     21264                    0.52131                   1.32289         
          29.40                     21838                    0.52039                   1.29981         
          29.50                     24134                    0.52238                   1.23247         
          29.60                     23391                    0.52262                   1.25586         
          29.70                     22487                    0.52124                   1.28432         
          29.80                     21463                    0.52092                   1.32031         
          29.90                     22190                    0.52304                   1.29837         
          30.00                     21419                    0.52226                   1.32020         
          30.10                     26547                    0.52199                   1.18289         
          30.20                     22072                    0.52072                   1.30537         
          30.30                     20997                    0.52073                   1.34470         
          30.40                     25399                    0.52065                   1.21475         
          30.50                     21040                    0.52223                   1.34809         
          30.60                     21947                    0.52219                   1.32192         
          30.70                     21504                    0.52143                   1.33752         
          30.80                     21520                    0.52049                   1.33636         
          30.90                     19401                    0.52151                   1.42217         
          31.00                     21913                    0.51882                   1.32816         
          31.10                     21564                    0.52064                   1.33418         
          31.20                     21674                    0.52061                   1.32437         
          31.30                     25354                    0.52225                   1.20891         
          31.40                     25405                    0.52251                   1.20925         
          31.50                     21806                    0.52126                   1.30739         
          31.60                     24992                    0.52348                   1.21826         
          31.70                     21905                    0.52091                   1.30102         
          31.80                     22732                    0.52080                   1.27139         
          31.90                     23300                    0.52303                   1.25675         
          32.00                     23026                    0.52174                   1.25828         
          32.10                     25239                    0.52230                   1.19889         
          32.20                     24063                    0.52519                   1.22353         
          32.30                     23595                    0.52460                   1.23424         
          32.40                     21493                    0.52520                   1.29124         
          32.50                     22636                    0.52488                   1.25746         
          32.60                     22897                    0.52631                   1.24595         
          32.70                     23719                    0.52422                   1.23005         
          32.80                     24849                    0.52557                   1.20365         
          32.90                     19108                    0.52494                   1.38782         
          33.00                     21460                    0.52311                   1.30390         
          33.10                     22947                    0.52363                   1.26401         
          33.20                     22889                    0.52067                   1.26651         
          33.30                     21858                    0.52386                   1.29476         
          33.40                     23921                    0.52442                   1.23268         
          33.50                     22794                    0.52552                   1.26739         
          33.60                     23696                    0.52235                   1.24163         
          33.70                     23978                    0.52191                   1.22948         
          33.80                     22136                    0.52620                   1.27749         
          33.90                     24324                    0.52415                   1.21469         
          34.00                     24802                    0.52334                   1.19684         
          34.10                     24920                    0.52511                   1.19479         
          34.20                     22472                    0.52573                   1.25675         
          34.30                     26494                    0.52298                   1.15397         
          34.40                     26567                    0.52518                   1.15325         
          34.50                     21051                    0.52300                   1.29475         
          34.60                     23379                    0.52443                   1.22405         
          34.70                     22762                    0.52327                   1.24061         
          34.80                     22343                    0.52319                   1.24595         
          34.90                     24403                    0.52591                   1.18907         
          35.00                     23749                    0.52482                   1.20809         
          35.10                     21328                    0.52337                   1.28041         
          35.20                     23064                    0.52544                   1.23247         
          35.30                     24171                    0.52813                   1.20081         
          35.40                     25793                    0.52638                   1.16242         
          35.50                     24289                    0.52531                   1.20005         
          35.60                     23820                    0.52821                   1.21307         
          35.70                     22891                    0.52794                   1.23714         
          35.80                     23227                    0.52604                   1.22916         
          35.90                     23259                    0.52581                   1.22825         
          36.00                     22212                    0.52643                   1.25791         
          36.10                     24009                    0.52747                   1.21058         
          36.20                     20119                    0.52671                   1.32907         
          36.30                     26845                    0.52404                   1.14602         
          36.40                     25650                    0.52704                   1.16562         
          36.50                     23044                    0.52599                   1.22661         
          36.60                     22488                    0.52866                   1.23353         
          36.70                     23483                    0.52535                   1.19998         
          36.80                     19860                    0.52758                   1.30091         
          36.90                     22036                    0.52610                   1.22562         
          37.00                     20329                    0.53002                   1.27926         
          37.10                     24668                    0.52942                   1.15898         
          37.20                     24475                    0.52955                   1.15505         
          37.30                     22410                    0.52981                   1.20098         
          37.40                     20527                    0.53035                   1.25528         
          37.50                     30595                    0.52934                   1.04134         
          37.60                     25773                    0.52689                   1.12077         
          37.70                     28248                    0.52932                   1.07175         
          37.80                     23360                    0.53181                   1.16980         
          37.90                     23736                    0.53201                   1.15907         
          38.00                     21904                    0.53142                   1.20598         
          38.10                     21654                    0.52992                   1.21531         
          38.20                     22331                    0.52945                   1.20025         
          38.30                     18546                    0.53212                   1.31949         
          38.40                     22862                    0.53217                   1.18811         
          38.50                     21157                    0.52958                   1.23193         
          38.60                     20407                    0.52978                   1.25946         
          38.70                     20270                    0.52997                   1.26462         
          38.80                     19332                    0.53035                   1.29452         
          38.90                     22342                    0.52739                   1.20446         
          39.00                     19662                    0.53002                   1.28581         
          39.10                     22803                    0.52880                   1.19355         
          39.20                     24791                    0.52951                   1.13753         
          39.30                     26711                    0.53044                   1.10274         
          39.40                     24198                    0.53174                   1.15545         
          39.50                     24620                    0.52910                   1.14340         
          39.60                     22570                    0.53139                   1.19190         
          39.70                     23465                    0.53069                   1.16943         
          39.80                     27284                    0.52918                   1.08878         
          39.90                     20395                    0.52944                   1.25631         
          40.00                     24051                    0.53159                   1.15591         
          40.10                     19136                    0.53462                   1.29814         
          40.20                     21462                    0.53064                   1.22233         
          40.30                     17126                    0.53142                   1.38214         
          40.40                     19801                    0.52979                   1.27795         
          40.50                     30199                    0.52874                   1.05070         
          40.60                     24294                    0.52877                   1.16366         
          40.70                     29817                    0.52953                   1.06211         
          40.80                     21983                    0.52730                   1.22841         
          40.90                     23655                    0.52699                   1.18140         
          41.00                     22804                    0.52665                   1.20273         
          41.10                     27268                    0.52904                   1.10471         
          41.20                     26319                    0.52948                   1.12864         
          41.30                     23047                    0.52778                   1.20677         
          41.40                     23510                    0.52629                   1.20105         
          41.50                     21959                    0.52643                   1.24555         
          41.60                     20418                    0.52737                   1.30235         
          41.70                     22583                    0.52770                   1.24029         
          41.80                     24411                    0.52634                   1.18861         
          41.90                     27371                    0.52598                   1.12324         
          42.00                     23041                    0.52597                   1.22375         
          42.10                     19286                    0.52600                   1.34731         
          42.20                     21792                    0.52530                   1.25443         
          42.30                     20129                    0.52600                   1.30344         
          42.40                     27908                    0.52748                   1.10406         
          42.50                     20610                    0.52581                   1.28355         
          42.60                     20275                    0.52724                   1.29060         
          42.70                     27217                    0.52708                   1.11337         
          42.80                     22423                    0.52888                   1.22225         
          42.90                     23976                    0.52869                   1.18573         
          43.00                     22794                    0.52844                   1.21519         
          43.10                     21563                    0.52822                   1.24926         
          43.20                     24904                    0.52771                   1.15932         
          43.30                     20226                    0.53041                   1.27777         
          43.40                     24235                    0.52945                   1.16947         
          43.50                     25115                    0.53129                   1.14722         
          43.60                     23936                    0.52755                   1.17421         
          43.70                     27355                    0.52881                   1.10514         
          43.80                     21196                    0.52890                   1.25634         
          43.90                     21537                    0.52820                   1.25190         
          44.00                     21068                    0.52914                   1.26417         
          44.10                     20653                    0.52936                   1.27447         
          44.20                     23731                    0.52987                   1.18844         
          44.30                     20796                    0.52658                   1.26927         
          44.40                     22167                    0.52620                   1.22698         
          44.50                     22675                    0.52955                   1.20523         
          44.60                     24453                    0.52903                   1.15941         
          44.70                     24219                    0.52705                   1.16088         
          44.80                     24280                    0.52568                   1.15765         
          44.90                     27045                    0.52639                   1.09990         
          45.00                     22109                    0.52702                   1.20948         
          45.10                     23432                    0.52933                   1.17230         
          45.20                     23424                    0.52705                   1.17238         
          45.30                     17280                    0.53276                   1.36734         
          45.40                     25110                    0.53047                   1.12809         
          45.50                     21637                    0.52928                   1.21590         
          45.60                     23145                    0.52927                   1.17489         
          45.70                     27189                    0.52935                   1.08501         
          45.80                     23421                    0.53234                   1.16038         
          45.90                     24575                    0.52943                   1.12924         
          46.00                     21442                    0.53046                   1.20330         
          46.10                     25297                    0.53026                   1.11015         
          46.20                     23425                    0.53199                   1.14046         
          46.30                     23694                    0.52940                   1.13257         
          46.40                     20826                    0.52996                   1.20440         
          46.50                     21795                    0.53109                   1.17291         
          46.60                     30861                    0.53126                   1.00007         
          46.70                     23761                    0.53358                   1.12372         
          46.80                     26364                    0.53425                   1.06710         
          46.90                     25201                    0.53326                   1.09106         
          47.00                     23177                    0.53511                   1.13504         
          47.10                     26798                    0.53209                   1.06264         
          47.20                     25259                    0.53447                   1.08636         
          47.30                     28440                    0.53388                   1.03620         
          47.40                     20910                    0.53388                   1.18709         
          47.50                     19376                    0.53521                   1.22448         
          47.60                     21395                    0.53302                   1.16337         
          47.70                     27636                    0.53422                   1.03624         
          47.80                     23332                    0.53416                   1.11545         
          47.90                     25094                    0.53451                   1.07641         
          48.00                     22376                    0.53468                   1.13026         
          48.10                     18829                    0.53397                   1.21972         
          48.20                     25932                    0.53409                   1.04933         
          48.30                     22827                    0.53451                   1.10990         
          48.40                     21102                    0.53447                   1.15388         
          48.50                     27719                    0.53447                   1.01798         
          48.60                     25102                    0.53499                   1.06692         
          48.70                     24304                    0.53557                   1.08131         
          48.80                     18687                    0.53501                   1.22756         
          48.90                     23178                    0.53734                   1.10916         
          49.00                     25492                    0.53533                   1.06725         
          49.10                     17486                    0.53651                   1.27637         
          49.20                     17859                    0.53443                   1.26218         
          49.30                     17756                    0.53694                   1.26333         
          49.40                     17995                    0.53650                   1.25426         
          49.50                     24015                    0.53565                   1.08508         
          49.60                     21083                    0.53681                   1.15253         
          49.70                     21653                    0.53722                   1.13476         
          49.80                     18300                    0.53711                   1.23964         
          49.90                     23891                    0.53571                   1.09575         
