           tauB                     NinLC                      phiL          
           0.00                     22483                    0.50884                   1.72962         
           0.10                     23725                    0.48898                   1.91507         
           0.20                     25528                    0.47666                   1.98540         
           0.30                     27272                    0.46369                   2.02171         
           0.40                     29160                    0.45611                   2.04844         
           0.50                     31047                    0.44681                   2.06897         
           0.60                     32884                    0.43729                   2.08209         
           0.70                     34767                    0.42925                   2.09099         
           0.80                     36943                    0.42060                   2.10328         
           0.90                     38800                    0.41228                   2.11663         
           1.00                     40790                    0.40186                   2.12061         
           1.10                     42750                    0.39286                   2.12873         
           1.20                     44764                    0.38337                   2.12387         
           1.30                     46632                    0.37285                   2.12426         
           1.40                     48610                    0.36278                   2.12563         
           1.50                     50673                    0.35169                   2.11487         
           1.60                     52310                    0.34390                   2.11591         
           1.70                     54367                    0.33238                   2.11275         
           1.80                     56058                    0.32291                   2.11289         
           1.90                     57823                    0.31353                   2.10823         
           2.00                     59639                    0.30277                   2.10238         
           2.10                     61451                    0.29231                   2.10177         
           2.20                     63080                    0.28227                   2.10037         
           2.30                     64757                    0.27250                   2.09625         
           2.40                     66248                    0.26430                   2.08583         
           2.50                     67667                    0.25611                   2.07779         
           2.60                     69191                    0.24596                   2.06685         
           2.70                     70463                    0.23844                   2.06014         
           2.80                     71645                    0.23061                   2.05909         
           2.90                     72735                    0.22418                   2.05391         
           3.00                     73718                    0.21713                   2.04917         
           3.10                     74555                    0.21312                   2.04527         
           3.20                     75330                    0.20761                   2.04248         
           3.30                     76175                    0.20208                   2.03837         
           3.40                     76795                    0.19932                   2.03390         
           3.50                     77417                    0.19564                   2.02724         
           3.60                     77891                    0.19239                   2.01894         
           3.70                     78217                    0.18928                   2.01472         
           3.80                     78611                    0.18802                   2.00784         
           3.90                     78724                    0.18672                   2.00770         
           4.00                     78797                    0.18674                   2.01030         
           4.10                     78995                    0.18626                   2.00857         
           4.20                     79128                    0.18379                   2.00796         
           4.30                     79227                    0.18523                   2.00538         
           4.40                     79329                    0.18382                   2.00152         
           4.50                     79357                    0.18413                   1.99399         
           4.60                     79322                    0.18415                   1.99421         
           4.70                     79307                    0.18330                   1.99928         
           4.80                     78968                    0.18633                   2.00697         
           4.90                     78865                    0.18507                   2.01033         
           5.00                     78801                    0.18648                   2.00758         
           5.10                     78527                    0.18956                   2.00688         
           5.20                     78491                    0.18931                   2.00572         
           5.30                     78379                    0.19011                   2.00575         
           5.40                     78154                    0.19245                   2.00919         
           5.50                     77931                    0.19261                   2.01538         
           5.60                     78052                    0.19074                   2.01619         
           5.70                     78249                    0.18859                   2.01137         
           5.80                     78278                    0.19010                   2.01204         
           5.90                     78452                    0.18893                   2.01259         
           6.00                     78574                    0.18869                   2.01045         
           6.10                     78579                    0.18845                   2.01192         
           6.20                     78692                    0.18714                   2.01210         
           6.30                     78545                    0.18902                   2.01465         
           6.40                     78450                    0.18927                   2.02053         
           6.50                     78507                    0.18892                   2.01841         
           6.60                     78616                    0.18687                   2.01983         
           6.70                     78518                    0.18963                   2.01922         
           6.80                     78865                    0.18482                   2.01135         
           6.90                     79107                    0.18468                   2.00566         
           7.00                     79337                    0.18350                   2.00604         
           7.10                     79402                    0.18191                   2.00585         
           7.20                     79436                    0.18312                   2.00484         
           7.30                     79339                    0.18440                   2.00588         
           7.40                     79554                    0.18351                   2.00651         
           7.50                     79726                    0.18201                   2.00104         
           7.60                     79691                    0.18262                   1.99571         
           7.70                     79682                    0.18239                   1.99297         
           7.80                     79393                    0.18474                   1.99816         
           7.90                     78992                    0.18756                   2.00589         
           8.00                     79105                    0.18482                   2.00644         
