           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     72202                    0.56685                   0.62153         
           0.20                     64957                    0.55672                   0.63464         
           0.30                     24132                    0.55770                   0.64885         
           0.40                     73217                    0.55076                   0.64395         
           0.50                     66486                    0.55112                   0.64214         
           0.60                     67746                    0.54864                   0.65186         
           0.70                     41414                    0.54479                   0.66542         
           0.80                     58233                    0.54160                   0.66070         
           0.90                     36712                    0.53310                   0.66894         
           1.00                     28741                    0.53033                   0.68537         
           1.10                      8873                    0.52326                   0.71189         
           1.20                     11420                    0.50990                   0.68572         
           1.30                      7032                    0.49585                   1.21756         
           1.40                     10046                    0.47602                   1.23864         
           1.50                     11485                    0.45709                   1.29434         
           1.60                     12933                    0.43483                   1.34676         
           1.70                     14783                    0.40647                   1.38633         
           1.80                     16375                    0.37957                   1.41145         
           1.90                     18206                    0.35015                   1.42466         
           2.00                     19599                    0.32174                   1.45113         
           2.10                     21072                    0.29420                   1.46388         
           2.20                     22377                    0.26922                   1.46516         
           2.30                     23450                    0.24740                   1.46354         
           2.40                     24545                    0.22714                   1.46438         
           2.50                     25442                    0.20964                   1.45336         
           2.60                     26302                    0.19946                   1.44402         
           2.70                     26874                    0.19014                   1.43262         
           2.80                     27284                    0.18312                   1.42733         
           2.90                     27638                    0.18152                   1.41683         
           3.00                     27956                    0.18035                   1.41479         
           3.10                     28061                    0.18204                   1.40715         
           3.20                     27976                    0.18702                   1.40926         
           3.30                     28034                    0.18662                   1.40325         
           3.40                     27982                    0.19000                   1.39932         
           3.50                     27927                    0.19057                   1.39460         
           3.60                     27905                    0.19199                   1.39166         
           3.70                     27746                    0.19322                   1.39769         
           3.80                     27704                    0.19064                   1.40703         
           3.90                     27788                    0.19178                   1.41173         
           4.00                     28030                    0.18647                   1.40466         
           4.10                     28189                    0.18558                   1.40040         
           4.20                     28447                    0.18138                   1.39956         
           4.30                     28486                    0.18461                   1.39945         
           4.40                     28631                    0.18623                   1.39605         
           4.50                     28671                    0.18776                   1.39957         
           4.60                     28803                    0.18703                   1.40099         
           4.70                     28662                    0.18725                   1.40217         
           4.80                     28760                    0.18897                   1.40422         
           4.90                     28952                    0.19113                   1.40106         
           5.00                     29051                    0.19482                   1.40257         
           5.10                     29202                    0.19409                   1.40557         
           5.20                     29280                    0.19727                   1.40562         
           5.30                     29593                    0.19665                   1.41017         
           5.40                     29797                    0.19844                   1.41413         
           5.50                     30007                    0.19935                   1.41300         
           5.60                     30137                    0.19739                   1.41972         
           5.70                     30327                    0.19598                   1.42356         
           5.80                     30428                    0.19518                   1.42841         
           5.90                     30823                    0.18743                   1.42101         
           6.00                     31159                    0.18695                   1.42078         
           6.10                     31359                    0.18728                   1.41847         
           6.20                     44868                    0.18625                   1.40737         
           6.30                     45087                    0.18613                   1.40921         
           6.40                     45478                    0.18331                   1.40516         
           6.50                     45545                    0.18483                   1.39808         
           6.60                     45604                    0.18507                   1.40008         
           6.70                     45820                    0.18213                   1.40134         
           6.80                     45900                    0.18375                   1.40633         
           6.90                     45998                    0.18507                   1.40669         
           7.00                     46095                    0.18159                   1.40849         
           7.10                     46409                    0.18419                   1.40489         
           7.20                     46227                    0.18768                   1.40320         
           7.30                     46419                    0.18563                   1.40385         
           7.40                     46366                    0.18524                   1.40645         
           7.50                     46533                    0.18677                   1.40235         
           7.60                     46600                    0.18638                   1.41151         
           7.70                     46976                    0.18382                   1.41231         
           7.80                     47233                    0.18294                   1.40939         
           7.90                     47441                    0.18640                   1.40676         
           8.00                     47751                    0.18644                   1.40347         
           8.10                     47813                    0.18559                   1.40742         
           8.20                     48194                    0.18834                   1.41025         
           8.30                     48594                    0.18841                   1.40968         
           8.40                     48774                    0.18867                   1.41233         
           8.50                     48960                    0.18354                   1.41717         
           8.60                     49106                    0.18248                   1.42146         
           8.70                     49425                    0.17924                   1.42668         
           8.80                     49590                    0.17501                   1.42739         
           8.90                     50024                    0.17184                   1.42065         
           9.00                     50087                    0.17545                   1.42235         
           9.10                     50282                    0.17491                   1.42616         
           9.20                     50438                    0.16976                   1.42155         
           9.30                     50671                    0.16857                   1.42214         
           9.40                     50729                    0.16947                   1.42023         
           9.50                     50919                    0.17019                   1.41951         
           9.60                     50861                    0.16929                   1.42002         
           9.70                     50700                    0.17114                   1.42317         
           9.80                     50729                    0.16971                   1.42762         
           9.90                     50697                    0.16891                   1.42819         
          10.00                     50747                    0.16834                   1.42812         
          10.10                     50821                    0.16923                   1.43052         
          10.20                     50948                    0.17058                   1.42907         
          10.30                     50975                    0.16920                   1.42940         
          10.40                     51079                    0.17088                   1.42417         
          10.50                     51183                    0.17440                   1.41982         
          10.60                     51217                    0.17272                   1.41758         
          10.70                     51225                    0.17647                   1.41670         
          10.80                     51272                    0.17717                   1.42052         
          10.90                     51303                    0.17494                   1.42212         
          11.00                     51470                    0.17476                   1.42008         
          11.10                     51551                    0.17698                   1.42056         
          11.20                     51692                    0.17329                   1.42094         
          11.30                     51497                    0.17573                   1.42212         
          11.40                     51493                    0.17292                   1.42387         
          11.50                     51585                    0.17230                   1.42396         
          11.60                     51592                    0.17441                   1.42658         
          11.70                     51598                    0.17276                   1.42398         
          11.80                     51556                    0.17224                   1.42264         
          11.90                     51622                    0.17382                   1.42866         
          12.00                     51682                    0.17308                   1.42791         
          12.10                     51884                    0.17379                   1.42406         
          12.20                     51729                    0.17666                   1.42214         
          12.30                     51759                    0.17572                   1.42241         
          12.40                     51826                    0.17386                   1.42425         
          12.50                     51733                    0.17551                   1.42721         
          12.60                     51685                    0.17217                   1.42795         
          12.70                     51632                    0.17199                   1.42918         
          12.80                     51639                    0.17150                   1.42830         
          12.90                     51456                    0.17522                   1.43060         
          13.00                     51555                    0.17030                   1.42966         
          13.10                     51371                    0.17324                   1.42971         
          13.20                     51177                    0.17259                   1.43134         
          13.30                     51155                    0.17113                   1.43135         
          13.40                     51100                    0.17174                   1.42766         
          13.50                     51181                    0.17174                   1.42655         
          13.60                     51197                    0.16981                   1.42847         
          13.70                     50963                    0.17042                   1.43683         
          13.80                     50922                    0.17280                   1.44354         
          13.90                     51070                    0.17240                   1.44005         
          14.00                     51345                    0.16919                   1.43810         
          14.10                     51555                    0.16915                   1.43618         
          14.20                     51776                    0.16544                   1.43528         
          14.30                     51976                    0.16588                   1.43440         
          14.40                     52112                    0.16275                   1.43213         
          14.50                     52335                    0.16169                   1.42811         
          14.60                     52413                    0.16284                   1.42725         
          14.70                     52122                    0.16689                   1.43095         
          14.80                     52009                    0.16756                   1.43112         
          14.90                     52077                    0.16542                   1.43185         
          15.00                     52081                    0.16659                   1.42877         
          15.10                     51757                    0.17170                   1.42809         
          15.20                     51321                    0.17509                   1.43303         
          15.30                     51300                    0.17200                   1.43072         
          15.40                     51197                    0.17333                   1.43306         
          15.50                     51206                    0.17162                   1.43652         
          15.60                     51201                    0.17417                   1.43798         
          15.70                     51388                    0.17224                   1.43164         
          15.80                     51492                    0.17154                   1.42870         
          15.90                     51525                    0.17054                   1.43107         
          16.00                     51518                    0.16835                   1.43326         
          16.10                     51853                    0.16671                   1.43058         
          16.20                     51885                    0.16862                   1.42608         
          16.30                     51606                    0.17167                   1.43071         
          16.40                     51304                    0.17250                   1.43356         
          16.50                     51132                    0.17372                   1.43656         
          16.60                     51087                    0.17456                   1.43780         
          16.70                     50972                    0.17398                   1.44219         
          16.80                     50808                    0.17746                   1.44753         
          16.90                     51254                    0.17175                   1.44493         
          17.00                     51421                    0.17276                   1.44604         
          17.10                     51710                    0.17145                   1.45065         
          17.20                     51807                    0.17193                   1.45148         
          17.30                     51840                    0.16992                   1.45098         
          17.40                     52036                    0.16778                   1.44901         
          17.50                     52295                    0.16539                   1.44517         
          17.60                     52588                    0.16253                   1.44260         
          17.70                     52791                    0.15910                   1.44193         
          17.80                     53009                    0.15787                   1.43490         
          17.90                     52978                    0.15994                   1.43422         
          18.00                     53106                    0.15853                   1.43341         
          18.10                     52809                    0.16334                   1.43382         
          18.20                     52527                    0.16523                   1.43866         
          18.30                     52464                    0.16253                   1.44213         
          18.40                     52365                    0.16395                   1.44377         
          18.50                     52472                    0.16424                   1.44315         
          18.60                     52529                    0.16278                   1.44160         
          18.70                     52441                    0.16549                   1.44030         
          18.80                     52540                    0.16282                   1.44158         
          18.90                     52783                    0.16076                   1.44152         
          19.00                     53063                    0.15953                   1.44040         
          19.10                     53395                    0.15731                   1.43737         
          19.20                     53327                    0.15900                   1.43578         
          19.30                     53329                    0.16253                   1.43773         
          19.40                     53163                    0.16480                   1.43834         
          19.50                     53028                    0.16567                   1.43635         
          19.60                     53073                    0.16575                   1.43379         
          19.70                     52972                    0.16675                   1.43730         
          19.80                     52983                    0.16813                   1.43275         
          19.90                     52795                    0.17067                   1.43395         
          20.00                     52714                    0.17185                   1.43700         
          20.10                     52891                    0.17046                   1.43960         
          20.20                     53113                    0.17023                   1.44129         
          20.30                     53602                    0.16513                   1.43275         
          20.40                     53671                    0.16742                   1.43322         
          20.50                     53840                    0.16482                   1.43477         
          20.60                     54055                    0.16222                   1.43650         
          20.70                     54152                    0.16359                   1.43344         
          20.80                     54077                    0.16437                   1.43678         
          20.90                     54064                    0.16553                   1.43692         
          21.00                     53979                    0.16687                   1.44392         
          21.10                     53997                    0.16509                   1.44572         
          21.20                     54156                    0.16217                   1.44471         
          21.30                     54328                    0.16221                   1.44227         
          21.40                     54186                    0.16285                   1.44253         
          21.50                     54184                    0.16489                   1.44134         
          21.60                     54387                    0.16329                   1.43966         
          21.70                     54375                    0.16596                   1.43867         
          21.80                     54239                    0.16975                   1.44273         
          21.90                     54163                    0.16843                   1.44616         
          22.00                     54248                    0.16914                   1.44625         
          22.10                     54540                    0.16647                   1.44335         
          22.20                     54794                    0.16492                   1.44488         
          22.30                     54932                    0.16501                   1.44604         
          22.40                     55061                    0.16685                   1.44653         
          22.50                     55273                    0.16705                   1.44740         
          22.60                     55243                    0.16754                   1.44564         
          22.70                     55126                    0.17315                   1.44600         
          22.80                     55085                    0.17355                   1.45207         
          22.90                     55177                    0.17211                   1.45790         
          23.00                     55584                    0.16802                   1.45682         
          23.10                     55772                    0.16640                   1.45574         
          23.20                     55972                    0.16560                   1.45230         
          23.30                     56247                    0.16394                   1.45009         
          23.40                     56398                    0.16340                   1.44631         
          23.50                     56496                    0.16481                   1.44302         
          23.60                     56657                    0.16329                   1.44224         
          23.70                     56749                    0.16466                   1.44737         
          23.80                     56995                    0.16116                   1.44502         
          23.90                     56934                    0.16743                   1.44566         
          24.00                     56946                    0.16830                   1.44509         
          24.10                     57111                    0.16426                   1.44503         
          24.20                     57346                    0.16287                   1.44341         
          24.30                     57384                    0.16716                   1.44193         
          24.40                     57507                    0.16611                   1.43592         
          24.50                     57496                    0.17056                   1.43880         
          24.60                     57568                    0.16863                   1.44220         
          24.70                     57457                    0.17198                   1.44881         
          24.80                     57486                    0.17282                   1.45160         
          24.90                     57620                    0.17194                   1.45438         
          25.00                     57894                    0.17022                   1.45570         
          25.10                     57974                    0.17169                   1.45928         
          25.20                     58173                    0.17243                   1.45927         
          25.30                     58444                    0.17075                   1.45827         
          25.40                     58887                    0.16737                   1.45566         
          25.50                     58994                    0.17114                   1.45402         
          25.60                     58975                    0.17076                   1.45866         
          25.70                     59171                    0.17074                   1.45440         
          25.80                     59203                    0.17171                   1.45430         
          25.90                     59394                    0.16939                   1.45460         
          26.00                     59642                    0.16773                   1.45553         
          26.10                     60002                    0.16656                   1.45583         
