           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     82862                    0.56836                   0.61981         
           0.20                     75653                    0.55962                   0.63049         
           0.30                     72434                    0.54837                   0.63900         
           0.40                     76487                    0.55063                   0.64171         
           0.50                     44571                    0.54569                   0.64832         
           0.60                     42114                    0.53955                   0.65693         
           0.70                     29437                    0.53887                   0.65269         
           0.80                     20149                    0.53179                   0.66800         
           0.90                     40943                    0.52350                   0.71373         
           1.00                     17913                    0.51320                   0.71131         
           1.10                     24162                    0.50676                   0.84079         
           1.20                     13286                    0.49451                   0.69400         
           1.30                      8234                    0.47987                   0.64502         
           1.40                     11170                    0.46146                   0.89409         
           1.50                      8429                    0.44871                   1.32195         
           1.60                     11702                    0.43512                   1.03823         
           1.70                     18320                    0.41540                   1.22372         
           1.80                     18978                    0.39547                   1.28908         
           1.90                     20072                    0.37522                   1.32037         
           2.00                     21455                    0.35335                   1.33919         
           2.10                     23100                    0.33662                   1.35218         
           2.20                     24379                    0.32077                   1.37157         
           2.30                     25757                    0.30483                   1.38230         
           2.40                     26865                    0.28836                   1.39143         
           2.50                     27911                    0.27423                   1.39138         
           2.60                     28782                    0.25692                   1.39578         
           2.70                     29599                    0.24199                   1.39653         
           2.80                     30433                    0.22584                   1.39332         
           2.90                     31130                    0.21736                   1.38712         
           3.00                     31627                    0.20818                   1.38239         
           3.10                     32015                    0.20230                   1.37455         
           3.20                     32248                    0.19865                   1.36587         
           3.30                     32371                    0.19837                   1.36353         
           3.40                     32386                    0.20054                   1.36263         
           3.50                     32422                    0.19958                   1.35911         
           3.60                     32467                    0.20037                   1.35836         
           3.70                     32616                    0.20311                   1.35477         
           3.80                     32735                    0.20454                   1.35572         
           3.90                     32805                    0.20578                   1.35806         
           4.00                     32893                    0.20866                   1.36392         
           4.10                     33014                    0.20957                   1.36318         
           4.20                     33280                    0.20778                   1.36168         
           4.30                     48943                    0.20894                   1.34646         
           4.40                     49059                    0.20922                   1.34805         
           4.50                     49183                    0.21000                   1.35178         
           4.60                     49528                    0.20799                   1.35432         
           4.70                     49684                    0.21112                   1.35742         
           4.80                     50119                    0.20675                   1.36089         
           4.90                     50407                    0.20363                   1.36707         
           5.00                     50698                    0.20069                   1.36685         
           5.10                     50914                    0.20077                   1.36334         
           5.20                     51146                    0.19840                   1.36213         
           5.30                     51371                    0.19984                   1.35969         
           5.40                     51685                    0.20311                   1.36051         
           5.50                     51932                    0.20228                   1.35970         
           5.60                     70723                    0.19980                   1.35349         
           5.70                     71163                    0.19551                   1.35665         
           5.80                     71536                    0.19193                   1.35912         
           5.90                     71801                    0.19020                   1.36146         
           6.00                     72101                    0.18915                   1.35869         
           6.10                     72386                    0.18923                   1.35749         
           6.20                     72421                    0.18958                   1.35781         
           6.30                     72287                    0.19227                   1.35847         
           6.40                     72359                    0.19104                   1.36139         
           6.50                     72807                    0.18589                   1.35977         
           6.60                     73090                    0.18496                   1.36237         
           6.70                     73382                    0.18624                   1.36327         
           6.80                     73412                    0.18743                   1.36541         
           6.90                     73554                    0.18787                   1.36773         
           7.00                     73820                    0.18993                   1.36441         
           7.10                     73821                    0.18958                   1.36042         
           7.20                     73487                    0.19305                   1.36091         
           7.30                     73398                    0.19401                   1.36426         
           7.40                     73618                    0.19383                   1.37047         
           7.50                     74012                    0.19060                   1.37414         
           7.60                     74363                    0.18665                   1.37543         
           7.70                     74733                    0.18639                   1.37574         
           7.80                     75056                    0.18250                   1.37705         
           7.90                     75570                    0.18091                   1.37785         
