           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     90540                    0.58077                   0.60743         
           0.20                     90770                    0.56661                   0.61291         
           0.30                     90204                    0.56457                   0.61374         
           0.40                     89367                    0.56376                   0.61565         
           0.50                     89593                    0.56418                   0.61553         
           0.60                     89874                    0.56520                   0.61488         
           0.70                     89946                    0.56453                   0.61490         
           0.80                     89917                    0.56451                   0.61536         
           0.90                     90794                    0.56744                   0.61367         
           1.00                     89783                    0.56002                   0.61646         
           1.10                     89118                    0.55904                   0.61739         
           1.20                     88911                    0.55994                   0.61678         
           1.30                     90595                    0.56254                   0.61485         
           1.40                     88889                    0.56534                   0.61606         
           1.50                     90363                    0.56382                   0.61511         
           1.60                     90518                    0.56565                   0.61473         
           1.70                     89455                    0.56348                   0.61643         
           1.80                     90344                    0.56329                   0.61540         
           1.90                     89102                    0.56444                   0.61564         
           2.00                     88779                    0.56357                   0.61628         
           2.10                     89200                    0.56321                   0.61641         
           2.20                     88405                    0.55967                   0.61868         
           2.30                     89201                    0.55763                   0.61856         
           2.40                     89764                    0.56051                   0.61716         
           2.50                     89282                    0.55885                   0.61741         
           2.60                     88805                    0.56095                   0.61857         
           2.70                     88570                    0.56015                   0.61784         
           2.80                     87201                    0.56367                   0.61871         
           2.90                     89055                    0.55785                   0.61872         
           3.00                     88540                    0.55694                   0.61854         
           3.10                     89120                    0.56203                   0.61756         
           3.20                     89216                    0.56211                   0.61760         
           3.30                     89371                    0.56229                   0.61642         
           3.40                     89197                    0.55998                   0.61732         
           3.50                     89278                    0.56108                   0.61740         
           3.60                     90285                    0.55829                   0.61691         
           3.70                     89115                    0.55960                   0.61814         
           3.80                     88725                    0.56074                   0.61821         
           3.90                     87892                    0.56141                   0.61850         
           4.00                     90052                    0.55978                   0.61701         
           4.10                     89244                    0.56435                   0.61662         
           4.20                     89693                    0.56130                   0.61721         
           4.30                     88654                    0.55724                   0.61961         
           4.40                     88292                    0.55821                   0.61907         
           4.50                     88433                    0.55855                   0.61948         
           4.60                     88478                    0.55790                   0.61905         
           4.70                     89960                    0.56224                   0.61654         
           4.80                     88198                    0.56288                   0.61739         
           4.90                     89550                    0.56032                   0.61659         
           5.00                     89028                    0.56121                   0.61687         
           5.10                     89934                    0.55922                   0.61686         
           5.20                     89424                    0.55951                   0.61695         
           5.30                     89981                    0.56210                   0.61578         
           5.40                     88971                    0.56262                   0.61704         
           5.50                     88601                    0.56238                   0.61736         
           5.60                     88091                    0.55928                   0.61882         
