           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     78666                    0.56902                   0.62077         
           0.20                     60700                    0.55646                   0.63618         
           0.30                     71443                    0.55323                   0.64140         
           0.40                     73562                    0.55023                   0.63920         
           0.50                     44110                    0.54363                   0.64392         
           0.60                     55714                    0.54004                   0.64958         
           0.70                     44385                    0.53512                   0.67580         
           0.80                     33723                    0.52222                   0.66088         
           0.90                     16013                    0.51272                   0.79954         
           1.00                      6685                    0.49797                   0.76491         
           1.10                      9085                    0.47849                   0.81440         
           1.20                      8962                    0.46409                   0.94193         
           1.30                      9182                    0.43639                   1.23655         
           1.40                     10247                    0.40961                   1.26388         
           1.50                     11239                    0.38846                   1.28397         
           1.60                     12071                    0.36307                   1.31502         
           1.70                     12965                    0.34043                   1.33231         
           1.80                     13722                    0.31957                   1.34884         
           1.90                     14383                    0.29897                   1.35330         
           2.00                     14924                    0.27687                   1.35296         
           2.10                     15351                    0.25911                   1.35094         
           2.20                     15599                    0.24474                   1.35014         
           2.30                     15826                    0.23426                   1.35001         
           2.40                     16163                    0.22503                   1.38719         
           2.50                     16657                    0.22342                   1.38239         
           2.60                     16941                    0.22416                   1.37546         
           2.70                     33927                    0.22425                   1.36148         
           2.80                     34601                    0.21620                   1.35972         
           2.90                     35030                    0.21318                   1.35775         
           3.00                     35455                    0.20641                   1.35510         
           3.10                     35770                    0.20110                   1.35524         
           3.20                     36226                    0.19786                   1.35506         
           3.30                     36428                    0.19569                   1.35226         
           3.40                     36657                    0.19532                   1.35070         
           3.50                     36969                    0.19757                   1.34953         
           3.60                     36979                    0.19966                   1.34972         
           3.70                     37043                    0.20390                   1.35394         
           3.80                     37149                    0.20755                   1.36047         
           3.90                     37468                    0.20675                   1.36513         
           4.00                     37835                    0.20287                   1.36660         
           4.10                     38322                    0.19881                   1.36558         
           4.20                     38791                    0.19388                   1.36441         
           4.30                     39078                    0.19135                   1.36126         
           4.40                     39300                    0.19231                   1.35731         
           4.50                     39266                    0.19378                   1.35755         
           4.60                     39174                    0.19546                   1.36219         
           4.70                     39415                    0.19586                   1.36575         
           4.80                     39657                    0.19844                   1.36409         
           4.90                     39871                    0.20087                   1.35843         
           5.00                     40188                    0.20201                   1.35226         
           5.10                     40270                    0.20431                   1.35095         
           5.20                     40410                    0.20030                   1.35469         
           5.30                     40801                    0.19480                   1.35514         
           5.40                     40904                    0.19324                   1.36082         
           5.50                     40990                    0.19598                   1.36481         
           5.60                     41102                    0.19271                   1.36956         
           5.70                     41347                    0.19049                   1.36977         
           5.80                     41453                    0.18860                   1.37326         
           5.90                     41509                    0.18822                   1.37619         
           6.00                     41682                    0.18684                   1.36853         
           6.10                     41799                    0.18616                   1.36488         
           6.20                     41863                    0.18846                   1.36213         
           6.30                     41861                    0.19138                   1.36417         
           6.40                     41919                    0.18929                   1.36633         
           6.50                     42196                    0.18725                   1.36394         
           6.60                     42422                    0.18890                   1.36531         
           6.70                     42481                    0.18785                   1.36307         
           6.80                     42521                    0.19098                   1.36257         
           6.90                     42440                    0.19462                   1.36164         
           7.00                     42286                    0.19653                   1.36489         
           7.10                     42393                    0.19503                   1.36876         
           7.20                     42593                    0.19359                   1.37015         
           7.30                     42725                    0.19349                   1.37151         
           7.40                     42810                    0.19279                   1.37614         
           7.50                     43006                    0.18985                   1.38116         
           7.60                     43111                    0.19009                   1.38066         
           7.70                     43339                    0.18996                   1.38047         
           7.80                     43524                    0.19315                   1.38258         
           7.90                     43408                    0.19226                   1.38743         
           8.00                     43775                    0.19196                   1.38687         
           8.10                     44086                    0.19273                   1.39021         
           8.20                     44596                    0.18932                   1.38975         
           8.30                     44842                    0.19024                   1.38952         
           8.40                     45033                    0.19324                   1.38905         
           8.50                     45250                    0.19427                   1.38949         
           8.60                     45534                    0.19442                   1.39364         
           8.70                     45921                    0.19188                   1.38933         
           8.80                     46519                    0.19046                   1.38442         
           8.90                     46847                    0.18849                   1.38792         
           9.00                     47126                    0.18898                   1.39144         
           9.10                     47567                    0.18705                   1.39062         
           9.20                     47985                    0.18835                   1.38838         
           9.30                     48326                    0.18536                   1.38787         
           9.40                     48436                    0.18897                   1.39065         
           9.50                     48717                    0.18813                   1.38985         
           9.60                     49055                    0.18607                   1.38667         
           9.70                     49364                    0.18715                   1.38742         
           9.80                     49694                    0.18560                   1.38665         
           9.90                     49647                    0.18790                   1.39087         
          10.00                     49849                    0.19058                   1.39316         
          10.10                     50112                    0.18937                   1.39107         
          10.20                     50371                    0.18792                   1.39137         
          10.30                     50538                    0.19027                   1.39254         
          10.40                     50576                    0.19173                   1.39359         
          10.50                     50764                    0.19034                   1.39618         
          10.60                     50870                    0.19380                   1.39826         
          10.70                     51016                    0.19196                   1.40101         
          10.80                     51403                    0.19330                   1.40044         
          10.90                     51863                    0.19270                   1.39823         
          11.00                     52170                    0.19333                   1.39855         
          11.10                     52643                    0.18880                   1.39822         
          11.20                     52940                    0.18899                   1.40244         
          11.30                     53426                    0.18607                   1.40375         
          11.40                     53802                    0.18522                   1.40558         
          11.50                     66438                    0.18434                   1.38709         
          11.60                     66726                    0.18133                   1.38913         
          11.70                     54920                    0.18190                   1.40236         
          11.80                     67089                    0.18656                   1.38806         
          11.90                     54793                    0.18679                   1.40685         
          12.00                     67241                    0.18499                   1.39189         
          12.10                     67555                    0.18383                   1.39104         
          12.20                     67739                    0.18642                   1.39266         
          12.30                     67926                    0.18860                   1.39479         
          12.40                     68158                    0.18906                   1.39514         
          12.50                     68437                    0.18662                   1.39280         
          12.60                     68675                    0.18646                   1.39120         
          12.70                     68949                    0.18757                   1.39410         
          12.80                     69279                    0.18757                   1.39373         
          12.90                     69678                    0.18444                   1.39170         
          13.00                     69803                    0.18604                   1.39335         
          13.10                     70160                    0.18532                   1.39496         
          13.20                     70495                    0.18809                   1.39859         
          13.30                     70752                    0.19081                   1.39729         
          13.40                     71041                    0.18989                   1.39564         
          13.50                     71223                    0.18992                   1.39599         
          13.60                     59888                    0.19228                   1.41023         
          13.70                     60270                    0.19221                   1.41126         
          13.80                     72540                    0.19061                   1.39535         
          13.90                     61224                    0.19144                   1.40951         
          14.00                     61682                    0.19044                   1.41129         
          14.10                     74015                    0.18616                   1.39540         
          14.20                     74457                    0.18331                   1.39780         
          14.30                     75066                    0.17714                   1.40002         
          14.40                     75309                    0.17971                   1.40139         
          14.50                     75750                    0.17419                   1.40010         
          14.60                     76291                    0.17120                   1.40004         
          14.70                     76682                    0.16867                   1.40034         
          14.80                     76747                    0.16975                   1.40144         
          14.90                     76866                    0.16935                   1.40043         
          15.00                     76980                    0.16936                   1.40127         
          15.10                     77011                    0.17067                   1.39859         
          15.20                     77188                    0.17065                   1.39701         
          15.30                     77135                    0.17160                   1.39784         
          15.40                     77148                    0.17129                   1.40172         
          15.50                     77443                    0.17020                   1.40321         
          15.60                     77541                    0.17148                   1.40377         
          15.70                     77635                    0.17334                   1.40385         
          15.80                     77830                    0.17511                   1.40574         
          15.90                     78018                    0.17414                   1.40860         
          16.00                     78260                    0.17448                   1.41100         
          16.10                     78453                    0.17399                   1.41197         
          16.20                     78666                    0.17053                   1.41170         
          16.30                     78944                    0.17011                   1.41053         
          16.40                     79462                    0.16745                   1.40997         
          16.50                     79694                    0.16891                   1.41039         
          16.60                     80004                    0.16720                   1.41083         
          16.70                     80260                    0.16817                   1.40962         
          16.80                     80442                    0.16875                   1.41367         
          16.90                     80617                    0.16773                   1.41837         
          17.00                     81017                    0.16722                   1.41693         
          17.10                     81422                    0.16647                   1.41549         
          17.20                     81927                    0.16427                   1.41517         
          17.30                     82317                    0.16421                   1.41574         
          17.40                     82614                    0.16585                   1.41706         
          17.50                     82838                    0.16480                   1.42016         
          17.60                     83231                    0.16287                   1.42053         
          17.70                     83518                    0.16226                   1.41968         
          17.80                     83931                    0.16268                   1.41575         
          17.90                     84092                    0.16244                   1.41552         
          18.00                     84258                    0.16404                   1.41489         
          18.10                     84483                    0.16289                   1.41416         
