           tauB                     NinLC                      phiL          
           0.00                     21052                    0.51698                   1.64983         
           0.10                     21863                    0.50147                   1.78219         
           0.20                     23082                    0.49181                   1.83461         
           0.30                     24193                    0.48426                   1.86686         
           0.40                     25320                    0.47806                   1.88749         
           0.50                     26384                    0.47042                   1.90872         
           0.60                     27457                    0.46738                   1.92644         
           0.70                     28769                    0.46409                   1.93344         
           0.80                     30168                    0.45802                   1.92775         
           0.90                     31195                    0.45169                   1.94146         
           1.00                     32327                    0.44617                   1.94682         
           1.10                     33728                    0.43942                   1.94787         
           1.20                     34898                    0.43483                   1.95232         
           1.30                     36093                    0.43104                   1.95054         
           1.40                     37223                    0.42419                   1.95332         
           1.50                     38438                    0.41760                   1.95696         
           1.60                     39564                    0.41252                   1.96433         
           1.70                     40678                    0.40724                   1.96608         
           1.80                     41898                    0.40151                   1.96183         
           1.90                     43020                    0.39550                   1.96110         
           2.00                     44186                    0.39032                   1.95596         
           2.10                     45189                    0.38569                   1.95266         
           2.20                     46004                    0.38198                   1.95210         
           2.30                     47160                    0.37548                   1.94380         
           2.40                     47972                    0.37029                   1.94562         
           2.50                     48988                    0.36597                   1.94004         
           2.60                     49868                    0.36175                   1.93934         
           2.70                     50746                    0.35626                   1.94000         
           2.80                     51436                    0.35245                   1.93983         
           2.90                     52293                    0.34944                   1.93708         
           3.00                     52986                    0.34493                   1.93638         
           3.10                     53916                    0.34086                   1.93025         
           3.20                     54563                    0.33755                   1.92987         
           3.30                     55098                    0.33430                   1.93015         
           3.40                     55925                    0.32932                   1.92620         
           3.50                     56503                    0.32617                   1.92586         
           3.60                     57287                    0.32147                   1.92004         
           3.70                     57889                    0.31851                   1.91855         
           3.80                     58605                    0.31384                   1.91550         
           3.90                     59105                    0.31159                   1.91256         
           4.00                     59568                    0.30886                   1.91129         
           4.10                     59893                    0.30713                   1.91024         
           4.20                     60101                    0.30563                   1.91805         
           4.30                     60536                    0.30244                   1.91421         
           4.40                     61019                    0.30098                   1.90872         
           4.50                     61470                    0.29731                   1.90619         
           4.60                     61852                    0.29511                   1.90102         
           4.70                     61914                    0.29512                   1.90353         
           4.80                     62302                    0.29274                   1.90272         
           4.90                     62478                    0.29160                   1.90199         
           5.00                     62465                    0.29203                   1.90643         
           5.10                     62663                    0.29079                   1.90537         
           5.20                     62819                    0.28975                   1.90585         
           5.30                     63095                    0.28739                   1.90637         
           5.40                     63164                    0.28786                   1.91085         
           5.50                     63375                    0.28593                   1.91112         
           5.60                     63601                    0.28524                   1.90879         
           5.70                     63905                    0.28235                   1.90382         
           5.80                     64207                    0.28154                   1.90251         
           5.90                     64457                    0.27965                   1.90062         
           6.00                     64789                    0.27761                   1.89728         
           6.10                     64959                    0.27691                   1.89422         
           6.20                     64875                    0.27756                   1.89809         
           6.30                     65095                    0.27554                   1.89890         
           6.40                     65405                    0.27393                   1.89736         
           6.50                     65613                    0.27324                   1.89655         
           6.60                     65616                    0.27274                   1.90087         
           6.70                     65408                    0.27444                   1.90372         
           6.80                     65368                    0.27416                   1.90491         
           6.90                     65536                    0.27287                   1.90257         
           7.00                     65386                    0.27416                   1.90305         
           7.10                     65354                    0.27518                   1.90747         
           7.20                     65584                    0.27254                   1.90779         
           7.30                     65707                    0.27260                   1.90284         
           7.40                     65611                    0.27293                   1.90338         
           7.50                     65870                    0.27098                   1.89914         
           7.60                     65905                    0.27046                   1.89930         
           7.70                     65976                    0.27114                   1.89588         
           7.80                     65877                    0.27154                   1.89956         
           7.90                     65897                    0.27136                   1.89782         
           8.00                     65982                    0.27124                   1.89251         
           8.10                     65883                    0.27098                   1.89249         
           8.20                     65772                    0.27338                   1.89118         
           8.30                     65832                    0.27177                   1.89412         
           8.40                     65877                    0.27175                   1.89315         
           8.50                     65734                    0.27210                   1.89347         
           8.60                     65813                    0.27167                   1.89244         
           8.70                     65832                    0.27171                   1.89196         
           8.80                     65727                    0.27290                   1.89440         
           8.90                     65704                    0.27415                   1.89534         
           9.00                     65635                    0.27295                   1.89345         
           9.10                     65728                    0.27323                   1.88961         
           9.20                     65439                    0.27479                   1.89579         
           9.30                     65292                    0.27520                   1.90232         
           9.40                     65208                    0.27518                   1.90743         
           9.50                     65262                    0.27422                   1.90985         
           9.60                     65204                    0.27550                   1.91102         
           9.70                     65311                    0.27493                   1.91023         
           9.80                     65369                    0.27449                   1.91068         
           9.90                     65616                    0.27297                   1.90866         
          10.00                     65588                    0.27229                   1.90961         
          10.10                     65504                    0.27332                   1.91029         
          10.20                     65497                    0.27295                   1.91083         
          10.30                     65504                    0.27351                   1.91341         
          10.40                     65861                    0.27077                   1.90643         
          10.50                     65955                    0.27063                   1.90559         
          10.60                     66218                    0.26887                   1.89999         
          10.70                     66443                    0.26806                   1.89434         
          10.80                     66449                    0.26832                   1.89246         
          10.90                     66292                    0.26857                   1.89255         
          11.00                     66202                    0.26976                   1.89247         
          11.10                     66356                    0.26948                   1.88636         
          11.20                     66365                    0.26918                   1.88323         
          11.30                     66171                    0.27087                   1.88696         
          11.40                     66164                    0.26994                   1.89213         
          11.50                     66208                    0.26974                   1.89513         
          11.60                     66242                    0.27005                   1.89685         
          11.70                     66318                    0.26857                   1.89635         
          11.80                     66315                    0.26879                   1.89608         
          11.90                     66289                    0.26892                   1.89672         
          12.00                     66123                    0.27131                   1.89627         
          12.10                     65890                    0.27137                   1.90130         
          12.20                     65780                    0.27115                   1.90105         
          12.30                     65709                    0.27217                   1.90550         
          12.40                     65566                    0.27385                   1.91256         
          12.50                     65688                    0.27242                   1.91108         
          12.60                     65709                    0.27160                   1.90966         
          12.70                     65789                    0.27233                   1.90761         
          12.80                     65868                    0.27188                   1.90437         
          12.90                     66042                    0.27125                   1.90264         
          13.00                     66181                    0.26995                   1.90044         
          13.10                     66184                    0.26890                   1.90054         
          13.20                     66206                    0.26965                   1.90079         
          13.30                     66199                    0.26866                   1.90297         
          13.40                     66347                    0.26836                   1.90296         
          13.50                     66635                    0.26597                   1.90059         
          13.60                     66859                    0.26512                   1.89279         
          13.70                     66697                    0.26643                   1.89098         
          13.80                     66747                    0.26657                   1.89105         
          13.90                     66798                    0.26533                   1.89074         
          14.00                     66797                    0.26588                   1.89332         
          14.10                     66588                    0.26724                   1.89999         
          14.20                     66700                    0.26696                   1.89804         
          14.30                     66702                    0.26638                   1.89499         
          14.40                     66662                    0.26706                   1.89430         
          14.50                     66660                    0.26632                   1.89778         
          14.60                     66601                    0.26703                   1.90172         
          14.70                     66454                    0.26756                   1.90329         
          14.80                     66590                    0.26686                   1.89843         
          14.90                     66482                    0.26824                   1.90085         
          15.00                     66596                    0.26657                   1.89884         
          15.10                     66696                    0.26706                   1.89725         
          15.20                     66861                    0.26621                   1.89357         
          15.30                     66758                    0.26634                   1.89721         
          15.40                     66683                    0.26659                   1.89633         
          15.50                     66638                    0.26751                   1.89563         
          15.60                     66571                    0.26680                   1.89690         
          15.70                     66326                    0.26839                   1.90065         
          15.80                     65898                    0.27049                   1.91015         
          15.90                     66077                    0.26910                   1.90691         
          16.00                     65857                    0.27118                   1.91046         
          16.10                     65861                    0.27113                   1.91276         
          16.20                     66106                    0.26921                   1.90782         
          16.30                     66146                    0.26973                   1.90281         
          16.40                     66127                    0.26989                   1.90072         
          16.50                     66166                    0.27069                   1.90067         
          16.60                     66174                    0.26886                   1.90096         
          16.70                     66273                    0.26874                   1.89654         
          16.80                     66362                    0.26888                   1.89228         
          16.90                     66487                    0.26839                   1.89007         
