           tauB                     NinLC                      phiL          
           0.00                     13014                    0.55672                   1.38460         
           0.10                     13060                    0.54971                   1.44029         
           0.20                     13842                    0.54238                   1.43289         
           0.30                     13985                    0.53489                   1.45476         
           0.40                     14117                    0.53323                   1.46941         
           0.50                     15799                    0.53227                   1.38930         
           0.60                     15166                    0.53165                   1.42779         
           0.70                     15852                    0.52840                   1.39488         
           0.80                     15740                    0.52929                   1.40882         
           0.90                     15998                    0.52725                   1.40488         
           1.00                     15996                    0.52586                   1.41567         
           1.10                     16408                    0.52577                   1.40551         
           1.20                     16981                    0.52537                   1.38026         
           1.30                     16504                    0.52796                   1.40648         
           1.40                     17010                    0.52705                   1.38441         
           1.50                     18791                    0.52574                   1.31467         
           1.60                     16672                    0.52476                   1.40726         
           1.70                     16936                    0.52659                   1.39688         
           1.80                     17556                    0.52622                   1.36980         
           1.90                     17899                    0.52522                   1.35622         
           2.00                     17340                    0.52472                   1.38512         
           2.10                     18507                    0.52420                   1.33981         
           2.20                     16267                    0.52244                   1.45064         
           2.30                     17750                    0.52463                   1.38294         
           2.40                     18335                    0.52607                   1.36071         
           2.50                     18397                    0.52328                   1.36489         
           2.60                     18087                    0.52389                   1.38543         
           2.70                     17969                    0.52194                   1.39357         
           2.80                     17876                    0.52232                   1.40424         
           2.90                     19376                    0.52188                   1.34253         
           3.00                     17876                    0.52129                   1.41259         
           3.10                     17365                    0.52555                   1.43604         
           3.20                     18105                    0.52065                   1.40373         
           3.30                     18108                    0.52330                   1.40082         
           3.40                     17770                    0.52279                   1.41441         
           3.50                     18657                    0.52277                   1.37300         
           3.60                     19433                    0.51975                   1.34508         
           3.70                     18815                    0.51982                   1.37585         
           3.80                     18554                    0.52135                   1.39230         
           3.90                     20022                    0.52194                   1.33785         
           4.00                     18727                    0.52099                   1.39309         
           4.10                     21275                    0.51998                   1.29218         
           4.20                     19683                    0.52125                   1.35020         
           4.30                     19142                    0.52196                   1.37747         
           4.40                     20542                    0.52221                   1.32811         
           4.50                     19110                    0.52180                   1.38246         
           4.60                     19515                    0.52074                   1.36453         
           4.70                     21001                    0.51956                   1.30800         
           4.80                     22340                    0.51991                   1.26581         
           4.90                     21157                    0.52073                   1.30954         
           5.00                     21623                    0.51998                   1.29531         
           5.10                     21709                    0.51896                   1.29444         
           5.20                     18910                    0.51841                   1.40225         
           5.30                     24451                    0.52078                   1.22242         
           5.40                     20646                    0.52046                   1.34769         
           5.50                     20795                    0.51919                   1.34191         
           5.60                     19211                    0.51834                   1.40413         
           5.70                     19869                    0.51927                   1.37692         
           5.80                     22671                    0.51754                   1.28507         
           5.90                     19471                    0.51906                   1.40440         
           6.00                     20141                    0.51690                   1.38218         
           6.10                     20311                    0.51851                   1.37730         
           6.20                     19223                    0.51862                   1.42313         
           6.30                     21826                    0.51837                   1.32666         
           6.40                     20117                    0.51849                   1.38846         
           6.50                     21594                    0.51813                   1.33382         
           6.60                     21219                    0.51960                   1.34843         
           6.70                     20014                    0.51926                   1.39229         
           6.80                     23514                    0.51833                   1.26695         
           6.90                     21141                    0.51714                   1.34284         
           7.00                     20913                    0.51769                   1.35079         
           7.10                     20879                    0.51827                   1.35493         
           7.20                     20943                    0.51866                   1.35782         
           7.30                     19927                    0.51825                   1.40185         
           7.40                     21054                    0.51680                   1.36322         
           7.50                     21802                    0.51800                   1.34002         
