           tauB                     NinLC                      phiL          
           0.00                     21558                    0.51438                   1.67159         
           0.10                     22372                    0.49745                   1.81578         
           0.20                     23785                    0.48564                   1.86842         
           0.30                     25090                    0.47771                   1.90205         
           0.40                     26587                    0.46777                   1.92073         
           0.50                     27848                    0.46107                   1.95041         
           0.60                     29213                    0.45573                   1.95789         
           0.70                     30648                    0.44853                   1.96266         
           0.80                     32027                    0.44226                   1.97229         
           0.90                     33497                    0.43676                   1.97338         
           1.00                     34827                    0.43011                   1.98330         
           1.10                     36333                    0.42443                   1.97850         
           1.20                     37662                    0.41773                   1.98500         
           1.30                     39223                    0.41170                   1.98501         
           1.40                     40654                    0.40529                   1.98538         
           1.50                     42270                    0.39711                   1.98145         
           1.60                     43698                    0.39045                   1.98438         
           1.70                     45074                    0.38259                   1.98981         
           1.80                     46783                    0.37461                   1.98535         
           1.90                     48331                    0.36709                   1.98377         
           2.00                     49669                    0.36027                   1.98056         
           2.10                     51128                    0.35339                   1.97936         
           2.20                     52506                    0.34545                   1.97968         
           2.30                     53895                    0.33850                   1.97776         
           2.40                     55293                    0.33140                   1.98012         
           2.50                     56810                    0.32160                   1.97658         
           2.60                     58135                    0.31560                   1.97571         
           2.70                     59449                    0.30727                   1.97137         
           2.80                     60750                    0.30045                   1.96678         
           2.90                     61905                    0.29399                   1.96564         
           3.00                     63027                    0.28684                   1.96197         
           3.10                     64032                    0.28179                   1.95653         
           3.20                     65074                    0.27543                   1.95095         
           3.30                     66160                    0.26812                   1.95048         
           3.40                     66879                    0.26362                   1.95493         
           3.50                     67680                    0.25943                   1.95747         
           3.60                     68425                    0.25410                   1.95632         
           3.70                     69421                    0.24840                   1.95294         
           3.80                     70072                    0.24296                   1.95216         
           3.90                     70877                    0.23878                   1.94541         
           4.00                     71606                    0.23446                   1.93960         
           4.10                     72227                    0.23086                   1.93991         
           4.20                     72889                    0.22652                   1.93470         
           4.30                     73452                    0.22254                   1.92982         
           4.40                     74015                    0.21909                   1.92589         
           4.50                     74405                    0.21734                   1.92398         
           4.60                     74793                    0.21548                   1.92187         
           4.70                     74900                    0.21442                   1.92106         
           4.80                     75208                    0.21194                   1.92038         
           4.90                     75401                    0.21108                   1.91875         
           5.00                     75336                    0.21209                   1.91967         
           5.10                     75532                    0.21023                   1.91828         
           5.20                     75763                    0.20871                   1.92027         
           5.30                     75950                    0.20642                   1.92068         
           5.40                     76091                    0.20663                   1.92132         
           5.50                     76274                    0.20551                   1.92048         
           5.60                     76422                    0.20475                   1.91615         
           5.70                     76645                    0.20227                   1.91171         
           5.80                     76630                    0.20408                   1.91306         
           5.90                     76567                    0.20525                   1.91469         
           6.00                     76617                    0.20396                   1.91594         
           6.10                     76755                    0.20218                   1.91616         
           6.20                     76687                    0.20279                   1.91342         
           6.30                     76769                    0.20241                   1.90842         
           6.40                     76648                    0.20326                   1.90628         
           6.50                     76687                    0.20376                   1.90415         
           6.60                     76709                    0.20444                   1.90225         
           6.70                     76731                    0.20324                   1.90061         
           6.80                     76796                    0.20300                   1.89759         
           6.90                     76629                    0.20256                   1.90136         
           7.00                     76814                    0.20188                   1.90636         
           7.10                     76770                    0.20420                   1.90911         
           7.20                     76754                    0.20433                   1.91026         
           7.30                     76737                    0.20371                   1.90951         
           7.40                     76656                    0.20412                   1.90993         
           7.50                     76501                    0.20402                   1.91434         
           7.60                     76741                    0.20258                   1.90897         
           7.70                     76797                    0.20251                   1.90621         
           7.80                     76879                    0.20194                   1.90535         
           7.90                     76976                    0.20123                   1.90525         
           8.00                     76901                    0.20139                   1.90867         
           8.10                     76893                    0.20304                   1.90850         
           8.20                     76885                    0.20157                   1.90585         
           8.30                     76786                    0.20336                   1.90563         
           8.40                     76664                    0.20347                   1.90510         
           8.50                     76538                    0.20395                   1.90709         
           8.60                     76577                    0.20393                   1.90896         
           8.70                     76652                    0.20359                   1.90701         
           8.80                     76669                    0.20353                   1.90023         
           8.90                     76570                    0.20496                   1.90084         
           9.00                     76669                    0.20384                   1.90130         
           9.10                     76511                    0.20457                   1.90312         
           9.20                     76589                    0.20464                   1.90381         
           9.30                     76448                    0.20630                   1.90496         
           9.40                     76570                    0.20386                   1.90547         
           9.50                     76600                    0.20460                   1.90817         
           9.60                     76753                    0.20310                   1.90897         
           9.70                     76833                    0.20237                   1.90754         
           9.80                     77033                    0.20072                   1.90441         
           9.90                     77088                    0.20198                   1.90524         
          10.00                     77121                    0.20054                   1.90426         
          10.10                     77131                    0.20019                   1.90759         
          10.20                     77000                    0.20181                   1.90845         
          10.30                     77014                    0.20080                   1.90826         
          10.40                     77127                    0.20039                   1.90665         
          10.50                     77066                    0.20098                   1.90756         
          10.60                     77089                    0.20036                   1.90475         
          10.70                     77112                    0.20007                   1.90820         
          10.80                     77103                    0.20084                   1.91101         
          10.90                     77089                    0.20120                   1.90959         
          11.00                     77069                    0.20020                   1.90959         
          11.10                     77100                    0.20060                   1.90940         
          11.20                     77156                    0.20040                   1.90523         
          11.30                     77283                    0.19933                   1.90224         
          11.40                     77249                    0.20087                   1.90104         
          11.50                     77183                    0.20116                   1.90169         
          11.60                     77130                    0.20118                   1.90298         
          11.70                     76950                    0.20253                   1.90639         
          11.80                     77056                    0.20168                   1.90393         
          11.90                     76842                    0.20207                   1.90536         
          12.00                     76345                    0.20657                   1.91244         
          12.10                     76206                    0.20632                   1.91850         
          12.20                     76057                    0.20708                   1.92668         
          12.30                     76195                    0.20632                   1.92949         
          12.40                     76303                    0.20612                   1.92958         
          12.50                     76349                    0.20425                   1.93204         
          12.60                     76513                    0.20351                   1.93285         
          12.70                     76701                    0.20332                   1.93228         
          12.80                     76933                    0.20100                   1.92806         
          12.90                     77035                    0.19951                   1.92187         
          13.00                     77145                    0.20001                   1.91787         
