           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     81694                    0.56644                   0.62113         
           0.20                     80396                    0.55750                   0.63087         
           0.30                     77497                    0.55493                   0.63557         
           0.40                     78139                    0.54970                   0.63938         
           0.50                     60986                    0.54917                   0.64641         
           0.60                     73728                    0.54991                   0.64425         
           0.70                     59376                    0.54364                   0.65552         
           0.80                     66429                    0.54107                   0.66813         
           0.90                     25981                    0.53241                   0.69784         
           1.00                     25430                    0.53008                   0.66951         
           1.10                     26927                    0.52101                   0.65575         
           1.20                     24364                    0.51145                   0.73108         
           1.30                     28438                    0.50007                   0.74490         
           1.40                      8383                    0.48840                   0.81129         
           1.50                     14488                    0.47314                   0.91742         
           1.60                      7236                    0.45116                   1.31015         
           1.70                     11483                    0.43098                   1.28733         
           1.80                     13995                    0.40844                   1.30445         
           1.90                     15480                    0.38579                   1.29019         
           2.00                     16208                    0.36003                   1.36513         
           2.10                     17290                    0.33629                   1.38881         
           2.20                     18343                    0.31457                   1.39706         
           2.30                     19308                    0.29333                   1.40790         
           2.40                     21871                    0.27321                   1.32629         
           2.50                     22375                    0.25750                   1.33293         
           2.60                     23044                    0.24228                   1.33763         
           2.70                     23434                    0.22896                   1.33703         
           2.80                     23719                    0.21923                   1.33144         
           2.90                     24060                    0.21187                   1.33199         
           3.00                     24307                    0.20551                   1.33258         
           3.10                     24365                    0.20400                   1.33088         
           3.20                     24197                    0.20498                   1.33423         
           3.30                     23995                    0.20762                   1.33327         
           3.40                     23977                    0.20532                   1.33202         
           3.50                     23878                    0.20558                   1.34109         
           3.60                     23912                    0.20573                   1.34176         
           3.70                     24003                    0.20545                   1.34093         
           3.80                     23854                    0.20578                   1.34763         
           3.90                     24004                    0.20326                   1.36364         
           4.00                     24067                    0.20448                   1.36501         
           4.10                     24312                    0.20343                   1.35359         
           4.20                     24404                    0.20281                   1.34627         
           4.30                     24443                    0.20209                   1.34389         
           4.40                     24625                    0.20272                   1.33974         
           4.50                     24796                    0.20300                   1.34340         
           4.60                     24898                    0.20414                   1.35643         
           4.70                     25000                    0.20501                   1.35805         
           4.80                     25076                    0.20322                   1.35634         
           4.90                     46998                    0.20078                   1.36803         
           5.00                     47191                    0.20130                   1.36283         
           5.10                     47333                    0.20394                   1.35791         
           5.20                     47492                    0.20381                   1.35624         
           5.30                     47639                    0.20392                   1.35729         
           5.40                     47528                    0.20472                   1.36368         
           5.50                     47683                    0.20247                   1.36995         
           5.60                     48052                    0.20174                   1.37848         
           5.70                     48496                    0.19861                   1.38270         
           5.80                     48678                    0.19558                   1.38170         
           5.90                     48815                    0.19349                   1.38324         
           6.00                     48701                    0.19490                   1.38581         
           6.10                     48593                    0.19676                   1.38714         
           6.20                     48599                    0.19663                   1.38828         
           6.30                     48771                    0.19511                   1.38917         
           6.40                     48824                    0.19781                   1.38554         
           6.50                     48783                    0.20032                   1.38529         
           6.60                     48902                    0.19844                   1.38764         
           6.70                     48938                    0.19784                   1.39293         
           6.80                     49064                    0.19744                   1.39600         
           6.90                     49162                    0.19646                   1.39566         
           7.00                     49410                    0.19531                   1.39471         
           7.10                     49682                    0.19176                   1.39377         
           7.20                     49877                    0.19455                   1.39040         
           7.30                     49891                    0.19511                   1.39174         
           7.40                     49922                    0.19398                   1.39877         
           7.50                     50212                    0.19536                   1.39995         
           7.60                     50419                    0.19177                   1.39606         
           7.70                     50627                    0.19051                   1.39634         
           7.80                     50794                    0.18988                   1.39581         
           7.90                     50888                    0.19205                   1.39623         
           8.00                     50832                    0.19399                   1.39860         
           8.10                     51134                    0.19206                   1.39851         
           8.20                     51346                    0.19089                   1.39622         
           8.30                     51309                    0.19231                   1.39984         
           8.40                     51523                    0.19037                   1.40054         
           8.50                     51610                    0.19061                   1.40220         
           8.60                     51662                    0.18871                   1.40329         
           8.70                     51790                    0.19072                   1.40542         
           8.80                     52026                    0.19145                   1.40465         
           8.90                     52382                    0.19091                   1.40187         
           9.00                     52722                    0.18985                   1.39947         
           9.10                     52940                    0.19100                   1.40176         
           9.20                     53363                    0.18874                   1.40081         
           9.30                     53460                    0.18991                   1.40302         
           9.40                     53789                    0.18477                   1.40122         
           9.50                     53961                    0.18444                   1.40439         
           9.60                     54255                    0.18127                   1.40740         
           9.70                     54528                    0.18148                   1.40695         
           9.80                     54752                    0.18395                   1.40423         
           9.90                     54792                    0.18683                   1.40396         
          10.00                     54795                    0.18865                   1.40465         
          10.10                     54824                    0.18947                   1.40464         
          10.20                     54990                    0.18914                   1.40631         
          10.30                     55263                    0.18857                   1.40376         
          10.40                     55535                    0.18655                   1.40004         
          10.50                     55461                    0.19187                   1.40033         
          10.60                     55398                    0.18969                   1.40320         
          10.70                     55469                    0.19163                   1.40157         
          10.80                     55376                    0.19386                   1.40103         
          10.90                     55504                    0.19242                   1.40495         
          11.00                     55870                    0.18983                   1.40405         
          11.10                     55888                    0.19127                   1.40979         
          11.20                     55933                    0.19308                   1.41219         
          11.30                     56090                    0.19507                   1.41520         
          11.40                     56294                    0.19789                   1.41792         
          11.50                     56598                    0.19601                   1.41827         
          11.60                     56967                    0.19460                   1.41763         
          11.70                     57137                    0.19406                   1.42003         
          11.80                     57377                    0.19543                   1.41880         
          11.90                     57760                    0.19036                   1.41525         
          12.00                     58010                    0.18794                   1.41337         
          12.10                     58136                    0.18549                   1.41491         
          12.20                     58311                    0.18296                   1.41618         
          12.30                     58415                    0.18317                   1.41794         
          12.40                     58599                    0.17913                   1.41649         
          12.50                     58683                    0.17817                   1.41600         
          12.60                     58867                    0.17743                   1.41064         
          12.70                     58811                    0.17827                   1.40963         
          12.80                     58805                    0.17598                   1.41067         
          12.90                     58768                    0.17698                   1.41148         
          13.00                     58860                    0.17534                   1.41044         
          13.10                     58717                    0.17904                   1.41008         
          13.20                     58748                    0.18176                   1.40965         
          13.30                     58778                    0.18236                   1.40901         
          13.40                     58776                    0.18347                   1.41157         
          13.50                     58909                    0.18066                   1.41198         
          13.60                     59203                    0.17831                   1.41219         
          13.70                     59255                    0.17800                   1.41651         
          13.80                     59212                    0.18141                   1.42028         
          13.90                     59306                    0.17884                   1.42328         
          14.00                     59445                    0.17945                   1.42123         
          14.10                     59469                    0.17785                   1.42411         
          14.20                     59536                    0.17882                   1.42571         
          14.30                     59826                    0.17817                   1.42375         
          14.40                     60136                    0.17610                   1.41983         
          14.50                     60386                    0.17345                   1.41551         
          14.60                     60491                    0.17343                   1.41558         
          14.70                     60755                    0.17389                   1.41306         
          14.80                     60823                    0.17342                   1.41504         
          14.90                     60867                    0.17332                   1.41459         
          15.00                     60607                    0.17675                   1.41774         
          15.10                     60637                    0.17788                   1.42031         
          15.20                     60590                    0.17749                   1.42037         
          15.30                     60617                    0.17859                   1.41901         
          15.40                     60498                    0.17888                   1.42097         
          15.50                     60503                    0.17868                   1.42161         
          15.60                     60821                    0.17802                   1.41844         
          15.70                     61061                    0.17807                   1.41877         
          15.80                     61228                    0.17840                   1.41759         
          15.90                     61333                    0.17956                   1.41735         
          16.00                     61501                    0.17857                   1.41694         
          16.10                     61559                    0.17953                   1.41678         
          16.20                     61845                    0.17805                   1.41903         
          16.30                     62148                    0.17439                   1.41934         
          16.40                     62225                    0.17589                   1.41800         
          16.50                     62474                    0.17173                   1.41682         
          16.60                     62500                    0.17546                   1.41820         
          16.70                     62677                    0.17578                   1.41517         
          16.80                     62850                    0.17351                   1.41498         
          16.90                     62946                    0.17327                   1.41520         
          17.00                     63095                    0.17485                   1.41350         
          17.10                     63233                    0.17261                   1.41236         
          17.20                     63343                    0.17344                   1.41009         
          17.30                     63449                    0.17355                   1.40878         
          17.40                     63521                    0.17359                   1.40670         
          17.50                     63456                    0.17642                   1.40724         
          17.60                     63553                    0.17465                   1.41039         
          17.70                     63639                    0.17715                   1.41208         
          17.80                     63825                    0.17693                   1.41192         
          17.90                     63792                    0.17821                   1.41262         
          18.00                     63784                    0.17873                   1.41226         
          18.10                     63884                    0.17998                   1.41325         
          18.20                     64094                    0.18090                   1.41618         
          18.30                     64275                    0.18165                   1.41651         
          18.40                     64478                    0.17920                   1.41948         
          18.50                     64779                    0.17828                   1.42029         
          18.60                     64826                    0.17851                   1.42347         
          18.70                     64981                    0.17407                   1.42579         
          18.80                     65246                    0.17376                   1.42248         
          18.90                     65513                    0.17140                   1.42060         
          19.00                     65663                    0.17316                   1.41784         
          19.10                     65726                    0.17352                   1.42082         
          19.20                     65941                    0.17518                   1.41790         
          19.30                     65983                    0.17469                   1.41808         
          19.40                     66097                    0.17576                   1.41308         
          19.50                     65987                    0.17736                   1.41194         
          19.60                     66108                    0.17646                   1.41295         
          19.70                     66174                    0.17568                   1.41625         
          19.80                     66318                    0.17663                   1.41706         
          19.90                     66555                    0.17430                   1.41804         
          20.00                     66783                    0.17442                   1.41435         
          20.10                     67206                    0.17178                   1.41536         
          20.20                     67517                    0.16937                   1.41388         
          20.30                     67395                    0.17419                   1.41405         
          20.40                     67355                    0.17616                   1.41207         
          20.50                     67255                    0.17602                   1.41397         
          20.60                     67386                    0.17697                   1.41454         
          20.70                     67328                    0.17876                   1.41745         
          20.80                     67275                    0.17877                   1.42043         
          20.90                     67455                    0.17850                   1.42409         
          21.00                     67613                    0.17785                   1.42799         
          21.10                     67940                    0.17441                   1.42868         
          21.20                     68137                    0.17495                   1.42805         
          21.30                     68259                    0.17510                   1.42901         
          21.40                     68452                    0.17448                   1.42616         
          21.50                     68604                    0.17658                   1.41966         
          21.60                     68724                    0.17489                   1.41660         
          21.70                     68893                    0.17399                   1.41579         
          21.80                     68981                    0.17497                   1.41649         
          21.90                     69159                    0.17488                   1.41603         
          22.00                     69322                    0.17366                   1.41911         
          22.10                     69333                    0.17590                   1.42265         
          22.20                     69563                    0.17254                   1.42485         
          22.30                     69663                    0.17540                   1.42367         
          22.40                     69797                    0.17454                   1.42327         
          22.50                     69770                    0.17783                   1.42379         
          22.60                     69872                    0.17838                   1.42286         
          22.70                     70086                    0.17647                   1.42390         
          22.80                     70288                    0.17561                   1.42524         
          22.90                     70427                    0.17918                   1.42334         
          23.00                     70470                    0.17783                   1.42700         
          23.10                     70387                    0.17842                   1.42872         
          23.20                     70523                    0.17729                   1.43124         
          23.30                     70755                    0.17628                   1.43098         
          23.40                     70937                    0.17704                   1.43220         
          23.50                     71181                    0.17363                   1.43232         
          23.60                     71299                    0.17392                   1.43264         
          23.70                     71504                    0.17474                   1.42964         
          23.80                     71634                    0.17378                   1.42771         
          23.90                     71905                    0.17146                   1.42644         
          24.00                     72110                    0.17328                   1.42693         
          24.10                     72374                    0.17236                   1.42361         
          24.20                     72497                    0.17169                   1.42262         
          24.30                     72408                    0.17291                   1.42609         
          24.40                     72458                    0.17323                   1.42556         
          24.50                     72390                    0.17490                   1.42448         
          24.60                     72304                    0.17762                   1.42619         
          24.70                     72395                    0.17813                   1.42666         
          24.80                     72352                    0.18043                   1.43049         
          24.90                     72374                    0.17730                   1.43244         
          25.00                     72586                    0.18048                   1.43521         
          25.10                     72742                    0.17940                   1.43234         
          25.20                     72956                    0.17837                   1.42877         
          25.30                     73007                    0.18059                   1.42861         
          25.40                     73001                    0.18122                   1.43305         
          25.50                     73181                    0.17986                   1.43606         
          25.60                     73465                    0.17903                   1.43341         
          25.70                     73644                    0.17808                   1.43216         
          25.80                     74020                    0.17444                   1.42934         
          25.90                     74244                    0.17658                   1.42865         
          26.00                     74541                    0.17501                   1.42423         
          26.10                     74628                    0.17445                   1.42362         
          26.20                     74819                    0.17311                   1.42303         
          26.30                     74938                    0.17329                   1.42582         
          26.40                     75124                    0.17150                   1.42675         
          26.50                     75219                    0.17304                   1.42703         
          26.60                     75353                    0.17289                   1.42739         
          26.70                     75363                    0.17539                   1.42810         
          26.80                     75535                    0.17517                   1.42733         
          26.90                     75653                    0.17610                   1.42315         
          27.00                     75434                    0.18024                   1.42532         
          27.10                     75556                    0.18292                   1.42746         
          27.20                     75791                    0.18052                   1.43171         
          27.30                     76029                    0.18107                   1.43262         
          27.40                     76394                    0.17912                   1.43292         
          27.50                     76654                    0.17798                   1.43068         
          27.60                     77050                    0.17629                   1.43008         
          27.70                     77307                    0.17494                   1.43097         
          27.80                     77471                    0.17556                   1.43028         
          27.90                     77632                    0.17432                   1.42951         
          28.00                     77638                    0.17762                   1.43057         
          28.10                     77860                    0.17818                   1.43061         
          28.20                     78084                    0.17714                   1.42832         
          28.30                     78122                    0.17603                   1.42805         
          28.40                     78131                    0.17908                   1.43034         
          28.50                     78180                    0.18009                   1.43352         
          28.60                     78416                    0.17935                   1.43504         
          28.70                     78763                    0.17771                   1.43530         
          28.80                     78793                    0.17839                   1.43789         
          28.90                     78817                    0.18129                   1.43965         
          29.00                     78917                    0.18091                   1.44008         
          29.10                     79000                    0.18242                   1.43921         
          29.20                     79306                    0.18096                   1.43746         
          29.30                     79725                    0.18026                   1.43334         
          29.40                     79988                    0.18032                   1.43341         
          29.50                     80181                    0.18109                   1.43287         
          29.60                     80523                    0.17952                   1.43081         
          29.70                     80942                    0.17624                   1.43084         
          29.80                     81224                    0.17781                   1.43434         
          29.90                     81566                    0.17752                   1.43487         
          30.00                     81923                    0.17755                   1.43194         
          30.10                     82016                    0.17998                   1.43168         
          30.20                     82219                    0.18088                   1.43226         
          30.30                     82592                    0.18084                   1.43269         
          30.40                     82893                    0.17835                   1.43485         
          30.50                     83037                    0.17654                   1.43651         
          30.60                     83410                    0.17373                   1.43823         
          30.70                     83729                    0.17138                   1.43686         
          30.80                     84072                    0.16798                   1.43659         
          30.90                     84144                    0.16975                   1.43778         
          31.00                     84385                    0.16659                   1.43643         
          31.10                     84653                    0.16369                   1.43321         
          31.20                     84779                    0.16350                   1.43172         
          31.30                     84930                    0.16277                   1.42940         
          31.40                     84909                    0.16360                   1.43103         
          31.50                     85069                    0.16146                   1.43045         
          31.60                     85047                    0.16121                   1.43207         
          31.70                     85224                    0.15884                   1.43230         
          31.80                     85384                    0.15924                   1.43091         
          31.90                     85530                    0.15805                   1.43126         
          32.00                     85096                    0.16164                   1.43615         
          32.10                     85046                    0.16092                   1.43883         
          32.20                     84987                    0.16206                   1.44063         
          32.30                     85055                    0.15983                   1.44153         
          32.40                     85198                    0.15950                   1.43912         
          32.50                     85316                    0.15941                   1.43773         
          32.60                     85479                    0.15825                   1.43199         
          32.70                     85589                    0.15723                   1.42462         
          32.80                     85480                    0.15983                   1.42040         
          32.90                     85316                    0.16166                   1.41715         
          33.00                     85078                    0.16246                   1.41690         
          33.10                     84755                    0.16606                   1.41962         
          33.20                     84605                    0.16578                   1.42495         
          33.30                     84712                    0.16492                   1.42637         
          33.40                     84548                    0.16543                   1.42977         
          33.50                     84540                    0.16583                   1.43059         
          33.60                     84505                    0.16602                   1.43009         
          33.70                     84622                    0.16564                   1.43072         
          33.80                     84796                    0.16319                   1.43478         
          33.90                     84862                    0.16338                   1.43630         
          34.00                     84967                    0.16202                   1.43867         
          34.10                     85170                    0.16061                   1.43689         
          34.20                     85504                    0.15753                   1.43379         
          34.30                     85565                    0.15815                   1.43215         
          34.40                     85673                    0.15886                   1.43122         
          34.50                     85607                    0.15767                   1.43182         
          34.60                     85579                    0.15834                   1.42934         
          34.70                     85703                    0.15731                   1.42689         
          34.80                     85713                    0.15810                   1.42629         
          34.90                     85835                    0.15513                   1.42305         
          35.00                     85808                    0.15697                   1.42131         
          35.10                     85875                    0.15638                   1.41945         
          35.20                     85628                    0.15833                   1.41957         
          35.30                     85290                    0.16172                   1.42101         
          35.40                     85199                    0.16104                   1.42218         
          35.50                     85261                    0.15980                   1.42178         
          35.60                     85154                    0.16195                   1.42319         
          35.70                     85124                    0.16108                   1.42607         
          35.80                     85290                    0.16084                   1.42407         
          35.90                     85313                    0.16037                   1.42256         
          36.00                     85201                    0.16194                   1.42520         
          36.10                     85167                    0.16138                   1.42432         
          36.20                     85055                    0.16243                   1.42503         
          36.30                     85210                    0.16226                   1.42208         
          36.40                     85192                    0.16256                   1.42156         
          36.50                     84818                    0.16516                   1.42230         
          36.60                     84557                    0.16605                   1.42305         
