           tauB                     NinLC                      phiL          
           0.00                     20382                    0.52031                   1.62845         
           0.10                     21329                    0.50371                   1.73183         
           0.20                     22652                    0.49477                   1.76632         
           0.30                     23916                    0.49215                   1.78763         
           0.40                     24419                    0.48770                   1.83153         
           0.50                     25271                    0.48559                   1.85259         
           0.60                     26058                    0.47994                   1.87653         
           0.70                     26867                    0.47718                   1.88859         
           0.80                     27929                    0.47308                   1.88846         
           0.90                     28917                    0.46861                   1.88588         
           1.00                     29588                    0.46274                   1.90613         
           1.10                     30788                    0.45980                   1.89760         
           1.20                     31452                    0.45652                   1.91021         
           1.30                     32303                    0.45402                   1.90518         
           1.40                     33334                    0.44865                   1.90248         
           1.50                     34432                    0.44439                   1.89325         
           1.60                     35146                    0.44025                   1.89733         
           1.70                     35683                    0.43659                   1.91333         
           1.80                     36328                    0.43414                   1.92121         
           1.90                     37433                    0.42705                   1.90848         
           2.00                     38315                    0.42548                   1.90878         
           2.10                     38960                    0.42064                   1.90542         
           2.20                     39646                    0.41849                   1.90459         
           2.30                     40225                    0.41457                   1.90591         
           2.40                     40861                    0.41182                   1.90450         
           2.50                     41424                    0.40832                   1.90880         
           2.60                     41989                    0.40725                   1.90162         
           2.70                     42352                    0.40375                   1.90729         
           2.80                     42821                    0.40145                   1.90330         
           2.90                     43751                    0.39910                   1.88286         
           3.00                     43940                    0.39794                   1.89448         
           3.10                     44152                    0.39591                   1.89692         
           3.20                     44572                    0.39375                   1.88728         
           3.30                     44697                    0.39343                   1.88575         
           3.40                     44895                    0.39224                   1.88283         
           3.50                     45378                    0.39176                   1.87001         
           3.60                     45268                    0.39205                   1.87418         
           3.70                     44630                    0.39350                   1.89161         
           3.80                     44626                    0.39370                   1.89393         
           3.90                     44498                    0.39330                   1.90534         
           4.00                     44286                    0.39449                   1.91747         
           4.10                     44586                    0.39291                   1.90979         
           4.20                     44582                    0.39151                   1.90874         
           4.30                     45113                    0.39066                   1.89050         
           4.40                     44882                    0.39020                   1.89332         
           4.50                     44866                    0.39041                   1.88893         
           4.60                     45353                    0.39199                   1.86965         
           4.70                     44588                    0.39230                   1.88528         
           4.80                     44079                    0.39372                   1.89185         
           4.90                     43553                    0.39429                   1.90360         
           5.00                     43363                    0.39618                   1.90173         
           5.10                     43492                    0.39651                   1.89221         
           5.20                     44214                    0.39718                   1.87044         
           5.30                     43792                    0.39719                   1.88259         
           5.40                     43490                    0.39757                   1.88855         
           5.50                     43177                    0.39902                   1.89683         
           5.60                     43166                    0.39924                   1.89428         
           5.70                     43565                    0.40024                   1.88135         
           5.80                     43167                    0.39867                   1.89736         
           5.90                     44147                    0.39708                   1.85971         
           6.00                     43911                    0.39794                   1.85503         
           6.10                     43154                    0.40071                   1.87663         
           6.20                     42768                    0.40225                   1.89328         
           6.30                     42470                    0.40290                   1.90970         
           6.40                     42061                    0.40308                   1.92584         
           6.50                     42372                    0.40273                   1.91093         
           6.60                     42769                    0.40162                   1.89631         
           6.70                     43168                    0.40099                   1.87701         
           6.80                     42959                    0.40126                   1.88445         
           6.90                     43012                    0.40234                   1.88373         
           7.00                     42440                    0.40393                   1.90461         
           7.10                     42786                    0.40192                   1.90050         
           7.20                     42345                    0.40272                   1.92272         
           7.30                     42552                    0.40204                   1.92049         
           7.40                     42808                    0.40131                   1.91438         
           7.50                     42677                    0.40091                   1.91220         
           7.60                     43280                    0.39927                   1.89760         
           7.70                     43357                    0.40003                   1.89500         
           7.80                     43223                    0.39844                   1.89634         
           7.90                     43126                    0.39973                   1.88999         
           8.00                     43315                    0.40026                   1.87151         
           8.10                     43147                    0.40242                   1.86813         
           8.20                     42077                    0.40313                   1.89980         
           8.30                     41837                    0.40452                   1.90465         
           8.40                     41409                    0.40593                   1.91269         
           8.50                     42296                    0.40729                   1.87691         
           8.60                     41611                    0.40864                   1.89284         
           8.70                     41200                    0.40740                   1.90186         
           8.80                     41252                    0.40898                   1.89431         
           8.90                     40822                    0.40957                   1.90922         
           9.00                     41234                    0.41058                   1.88912         
           9.10                     40569                    0.41312                   1.90571         
           9.20                     40055                    0.41316                   1.92402         
           9.30                     40102                    0.41219                   1.92394         
           9.40                     40770                    0.41255                   1.90978         
           9.50                     40368                    0.41362                   1.92474         
           9.60                     40814                    0.41117                   1.91108         
           9.70                     40999                    0.40994                   1.91242         
           9.80                     40983                    0.40858                   1.91900         
           9.90                     41909                    0.40745                   1.88519         
          10.00                     41746                    0.40909                   1.88904         
          10.10                     41972                    0.40773                   1.87465         
          10.20                     41153                    0.40845                   1.90703         
          10.30                     40809                    0.40811                   1.91142         
          10.40                     41097                    0.40938                   1.90420         
          10.50                     40657                    0.41055                   1.92585         
          10.60                     40985                    0.40933                   1.91708         
          10.70                     41142                    0.40862                   1.90884         
          10.80                     41139                    0.40999                   1.90594         
          10.90                     41353                    0.41033                   1.89559         
          11.00                     40726                    0.40918                   1.90525         
          11.10                     41334                    0.41060                   1.87320         
          11.20                     41089                    0.41139                   1.87535         
          11.30                     40654                    0.41145                   1.89554         
          11.40                     40739                    0.41084                   1.89837         
          11.50                     40805                    0.41105                   1.90000         
          11.60                     40697                    0.41323                   1.90615         
          11.70                     40883                    0.41217                   1.89816         
          11.80                     41283                    0.41245                   1.87958         
          11.90                     40492                    0.41247                   1.90389         
          12.00                     40564                    0.41342                   1.89345         
          12.10                     40861                    0.41338                   1.87431         
          12.20                     39917                    0.41620                   1.90694         
          12.30                     39940                    0.41503                   1.90661         
          12.40                     39987                    0.41581                   1.90450         
          12.50                     39476                    0.41837                   1.91602         
          12.60                     39737                    0.41691                   1.89659         
          12.70                     39498                    0.41773                   1.89449         
          12.80                     39232                    0.41995                   1.89247         
          12.90                     39208                    0.42045                   1.88482         
          13.00                     38764                    0.42003                   1.89796         
          13.10                     38708                    0.42348                   1.89524         
          13.20                     38311                    0.42313                   1.90549         
          13.30                     37948                    0.42351                   1.91517         
          13.40                     38055                    0.42377                   1.91210         
          13.50                     37821                    0.42422                   1.92341         
          13.60                     38073                    0.42469                   1.91817         
          13.70                     38371                    0.42539                   1.91602         
          13.80                     38379                    0.42426                   1.91832         
          13.90                     38589                    0.42377                   1.91246         
          14.00                     38937                    0.42274                   1.90194         
          14.10                     38416                    0.42164                   1.92883         
          14.20                     38761                    0.42087                   1.91936         
          14.30                     38990                    0.42080                   1.91369         
          14.40                     39206                    0.41880                   1.90831         
          14.50                     39334                    0.41925                   1.89885         
          14.60                     39265                    0.42080                   1.89616         
          14.70                     39162                    0.41950                   1.89650         
          14.80                     40013                    0.42027                   1.86802         
          14.90                     38945                    0.42083                   1.90296         
          15.00                     39009                    0.42051                   1.89812         
          15.10                     38716                    0.42113                   1.90291         
          15.20                     38986                    0.42198                   1.89446         
          15.30                     39005                    0.42184                   1.89136         
