           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     44383                    0.56389                   0.62881         
           0.20                     43739                    0.55570                   0.64300         
           0.30                     68961                    0.55658                   0.63955         
           0.40                     51766                    0.55473                   0.65008         
           0.50                     45437                    0.55041                   0.66352         
           0.60                     19548                    0.54595                   0.66424         
           0.70                     18067                    0.53363                   0.64942         
           0.80                     15569                    0.52195                   0.70219         
           0.90                      6746                    0.49963                   0.75770         
           1.00                      9419                    0.48355                   1.20927         
           1.10                     10370                    0.46589                   1.29798         
           1.20                      9398                    0.44265                   1.40489         
           1.30                     19502                    0.41273                   1.32948         
           1.40                     21383                    0.38104                   1.39202         
           1.50                     23337                    0.35075                   1.43084         
           1.60                     25086                    0.32122                   1.47107         
           1.70                     26821                    0.29328                   1.48414         
           1.80                     27979                    0.27130                   1.51660         
           1.90                     29586                    0.24347                   1.51960         
           2.00                     31096                    0.22268                   1.52031         
           2.10                     32322                    0.20275                   1.51267         
           2.20                     33284                    0.19135                   1.50698         
           2.30                     34283                    0.18321                   1.49120         
           2.40                     34847                    0.18149                   1.48631         
           2.50                     35215                    0.17878                   1.47890         
           2.60                     35362                    0.18244                   1.48248         
           2.70                     35776                    0.18012                   1.48165         
           2.80                     36308                    0.17941                   1.47889         
           2.90                     36451                    0.17984                   1.48143         
           3.00                     36881                    0.17753                   1.48374         
           3.10                     37442                    0.17493                   1.47922         
           3.20                     37983                    0.17561                   1.47791         
           3.30                     38280                    0.17391                   1.48298         
           3.40                     38302                    0.17645                   1.47888         
           3.50                     38430                    0.17439                   1.48134         
           3.60                     38652                    0.17478                   1.48280         
           3.70                     39041                    0.18188                   1.47902         
           3.80                     39496                    0.18367                   1.47861         
           3.90                     40034                    0.18238                   1.48017         
           4.00                     40505                    0.17716                   1.49110         
           4.10                     41248                    0.17120                   1.49282         
           4.20                     41618                    0.16878                   1.49145         
           4.30                     42141                    0.16898                   1.48621         
           4.40                     42463                    0.16600                   1.48774         
           4.50                     42777                    0.16729                   1.48696         
           4.60                     43099                    0.17016                   1.48356         
           4.70                     43503                    0.17114                   1.48111         
           4.80                     44011                    0.16808                   1.48242         
           4.90                     44493                    0.16569                   1.48078         
           5.00                     44838                    0.16670                   1.47935         
           5.10                     45335                    0.16806                   1.47881         
           5.20                     45889                    0.16694                   1.48317         
           5.30                     46450                    0.16898                   1.48815         
           5.40                     47044                    0.16841                   1.49188         
           5.50                     47559                    0.16434                   1.49086         
           5.60                     48035                    0.16490                   1.49195         
           5.70                     48537                    0.16616                   1.49348         
           5.80                     48934                    0.16595                   1.49217         
           5.90                     49283                    0.16340                   1.49271         
           6.00                     49594                    0.16469                   1.49280         
           6.10                     50148                    0.16348                   1.48987         
           6.20                     50585                    0.16725                   1.49016         
           6.30                     51118                    0.16440                   1.48988         
           6.40                     51385                    0.16397                   1.49353         
           6.50                     51652                    0.16785                   1.49792         
           6.60                     52108                    0.16485                   1.49600         
           6.70                     52738                    0.16755                   1.49274         
           6.80                     53392                    0.16662                   1.49441         
           6.90                     54112                    0.16371                   1.49311         
           7.00                     54401                    0.16563                   1.49703         
           7.10                     54967                    0.16746                   1.49665         
           7.20                     55675                    0.15907                   1.49150         
           7.30                     56170                    0.15604                   1.49248         
           7.40                     56463                    0.15311                   1.49710         
           7.50                     56708                    0.15042                   1.49645         
           7.60                     56836                    0.15064                   1.49698         
           7.70                     56899                    0.15270                   1.49953         
           7.80                     57171                    0.14759                   1.49730         
           7.90                     57183                    0.15344                   1.49480         
           8.00                     56945                    0.15576                   1.50218         
           8.10                     56963                    0.15525                   1.50080         
           8.20                     57150                    0.15743                   1.49395         
           8.30                     57167                    0.15588                   1.49377         
           8.40                     57374                    0.15413                   1.49422         
           8.50                     57561                    0.15219                   1.49683         
           8.60                     57709                    0.15531                   1.49414         
           8.70                     58027                    0.15336                   1.49274         
           8.80                     58265                    0.15426                   1.49123         
           8.90                     58360                    0.15551                   1.49239         
           9.00                     58548                    0.15985                   1.49088         
           9.10                     58759                    0.15764                   1.49372         
           9.20                     58771                    0.16111                   1.49646         
           9.30                     58983                    0.16065                   1.49968         
           9.40                     59322                    0.16058                   1.50114         
           9.50                     59811                    0.15915                   1.49951         
           9.60                     60155                    0.15808                   1.50009         
           9.70                     60605                    0.15861                   1.49767         
           9.80                     60891                    0.15645                   1.50142         
           9.90                     61247                    0.15284                   1.50344         
          10.00                     61625                    0.15342                   1.50178         
          10.10                     61851                    0.15329                   1.50307         
          10.20                     61985                    0.15094                   1.50275         
          10.30                     61956                    0.15190                   1.50279         
          10.40                     62024                    0.15072                   1.50282         
          10.50                     62230                    0.14821                   1.49773         
          10.60                     62378                    0.15148                   1.49212         
          10.70                     62739                    0.15301                   1.48853         
          10.80                     62967                    0.15541                   1.48325         
          10.90                     62946                    0.15737                   1.48767         
          11.00                     62977                    0.15448                   1.49314         
          11.10                     63014                    0.15399                   1.49541         
          11.20                     63319                    0.15061                   1.49401         
          11.30                     63507                    0.15285                   1.49359         
          11.40                     63458                    0.15475                   1.49148         
          11.50                     63512                    0.15505                   1.49646         
          11.60                     63718                    0.15379                   1.49539         
          11.70                     63909                    0.15565                   1.49601         
          11.80                     64083                    0.16015                   1.49503         
          11.90                     86834                    0.15809                   1.48031         
          12.00                     64461                    0.15932                   1.49508         
          12.10                     64421                    0.15959                   1.50085         
          12.20                     64515                    0.15944                   1.50266         
          12.30                     64699                    0.15686                   1.50298         
          12.40                     64925                    0.15884                   1.50653         
          12.50                     65247                    0.15754                   1.50979         
          12.60                     65567                    0.15717                   1.51046         
          12.70                     65817                    0.15386                   1.50623         
          12.80                     65923                    0.15451                   1.50498         
          12.90                     65911                    0.15472                   1.50619         
          13.00                     66142                    0.15360                   1.50134         
          13.10                     66303                    0.15162                   1.50179         
          13.20                     66719                    0.14966                   1.50060         
          13.30                     67238                    0.14708                   1.49797         
          13.40                     67465                    0.14816                   1.49840         
          13.50                     67853                    0.14728                   1.49561         
          13.60                     68024                    0.14723                   1.49697         
          13.70                     68068                    0.15122                   1.49734         
          13.80                     68246                    0.15341                   1.49868         
          13.90                     68601                    0.15175                   1.49724         
          14.00                     68584                    0.15642                   1.49791         
          14.10                     69066                    0.15174                   1.49660         
          14.20                     69540                    0.15112                   1.49702         
          14.30                     69606                    0.15227                   1.49583         
          14.40                     69759                    0.15104                   1.50197         
          14.50                     70124                    0.14900                   1.50177         
          14.60                     70463                    0.15067                   1.49944         
          14.70                     70767                    0.14977                   1.50179         
          14.80                     70826                    0.15387                   1.50463         
          14.90                     70950                    0.14981                   1.50646         
          15.00                     71241                    0.14609                   1.50382         
          15.10                     71421                    0.15059                   1.49953         
          15.20                     71578                    0.15356                   1.49610         
          15.30                     71831                    0.15177                   1.49661         
          15.40                     72012                    0.15546                   1.50042         
          15.50                     72437                    0.15440                   1.50230         
          15.60                     72828                    0.15490                   1.50468         
          15.70                     73499                    0.15268                   1.50406         
          15.80                     74186                    0.14889                   1.49782         
          15.90                     74701                    0.15082                   1.49684         
          16.00                     75102                    0.14751                   1.49727         
          16.10                     75378                    0.14895                   1.49696         
          16.20                     75597                    0.15204                   1.49959         
          16.30                     75718                    0.15599                   1.50279         
          16.40                     75773                    0.15592                   1.50531         
          16.50                     75902                    0.15807                   1.50762         
          16.60                     76216                    0.15760                   1.51161         
          16.70                     76773                    0.15463                   1.51286         
          16.80                     77029                    0.15902                   1.51505         
          16.90                     77650                    0.15551                   1.51492         
          17.00                     78316                    0.15371                   1.51692         
          17.10                     78853                    0.15325                   1.51818         
          17.20                     79420                    0.15129                   1.51690         
          17.30                     79793                    0.15000                   1.51531         
          17.40                     80123                    0.15186                   1.51535         
          17.50                     80335                    0.15465                   1.51608         
          17.60                     80599                    0.15480                   1.51853         
          17.70                     80806                    0.15715                   1.52003         
          17.80                     81123                    0.15815                   1.52072         
          17.90                     81622                    0.15933                   1.52300         
          18.00                     82403                    0.16115                   1.51981         
          18.10                     83089                    0.15827                   1.51350         
          18.20                     83785                    0.15749                   1.51432         
          18.30                     84574                    0.15819                   1.51539         
          18.40                     85485                    0.15478                   1.51528         
          18.50                     86273                    0.14851                   1.51817         
          18.60                     86905                    0.14627                   1.52282         
          18.70                     87446                    0.13952                   1.52685         
          18.80                     87791                    0.13918                   1.52702         
          18.90                     88147                    0.13581                   1.52326         
          19.00                     88476                    0.13278                   1.51850         
          19.10                     88661                    0.13416                   1.51456         
          19.20                     88560                    0.13600                   1.51328         
          19.30                     88656                    0.13439                   1.51126         
          19.40                     88622                    0.13349                   1.50731         
          19.50                     88557                    0.13358                   1.50661         
          19.60                     88624                    0.13450                   1.50449         
          19.70                     88495                    0.13322                   1.50545         
          19.80                     88376                    0.13630                   1.50293         
          19.90                     88157                    0.13799                   1.50303         
          20.00                     88106                    0.13930                   1.50417         
          20.10                     87982                    0.13956                   1.50415         
          20.20                     87933                    0.13987                   1.50292         
          20.30                     87650                    0.14167                   1.50426         
          20.40                     87584                    0.14215                   1.50616         
          20.50                     87571                    0.14126                   1.50637         
          20.60                     87737                    0.14038                   1.50660         
          20.70                     87689                    0.14218                   1.50481         
          20.80                     87432                    0.14308                   1.51158         
          20.90                     87348                    0.14346                   1.51298         
          21.00                     87373                    0.14235                   1.51605         
          21.10                     87486                    0.14132                   1.52070         
          21.20                     87729                    0.13991                   1.52345         
          21.30                     87965                    0.13688                   1.52096         
          21.40                     88057                    0.13584                   1.51819         
          21.50                     88382                    0.13365                   1.51206         
          21.60                     88593                    0.13412                   1.51030         
          21.70                     88680                    0.13277                   1.50631         
          21.80                     88537                    0.13731                   1.50478         
          21.90                     88467                    0.13612                   1.50820         
          22.00                     88395                    0.13657                   1.50846         
          22.10                     88392                    0.13627                   1.50622         
          22.20                     88258                    0.13571                   1.50615         
          22.30                     88312                    0.13529                   1.50629         
          22.40                     88266                    0.13647                   1.50738         
          22.50                     88201                    0.13772                   1.50763         
          22.60                     88035                    0.13935                   1.51034         
          22.70                     88171                    0.13802                   1.50924         
          22.80                     88172                    0.13960                   1.50801         
          22.90                     87991                    0.13848                   1.50729         
          23.00                     87913                    0.13913                   1.50805         
          23.10                     87956                    0.13846                   1.50730         
          23.20                     87653                    0.14318                   1.50641         
          23.30                     87742                    0.13978                   1.50744         
          23.40                     87566                    0.14156                   1.50919         
          23.50                     87763                    0.14021                   1.50948         
          23.60                     87826                    0.13898                   1.51082         
          23.70                     87903                    0.14170                   1.51219         
          23.80                     88130                    0.13754                   1.51015         
          23.90                     88291                    0.13439                   1.50711         
          24.00                     88270                    0.13752                   1.50899         
          24.10                     88416                    0.13624                   1.50724         
          24.20                     88711                    0.13169                   1.50729         
          24.30                     88810                    0.13317                   1.50262         
          24.40                     88869                    0.13190                   1.49686         
          24.50                     88674                    0.13518                   1.49545         
          24.60                     88490                    0.13573                   1.49777         
          24.70                     88420                    0.13664                   1.49826         
          24.80                     88214                    0.13852                   1.49949         
