           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     87667                    0.57533                   0.61188         
           0.20                     87537                    0.56630                   0.61614         
           0.30                     86809                    0.56871                   0.61702         
           0.40                     88102                    0.56527                   0.61715         
           0.50                     86535                    0.56114                   0.62021         
           0.60                     87387                    0.56445                   0.61880         
           0.70                     85491                    0.56159                   0.62165         
           0.80                     87102                    0.56389                   0.61882         
           0.90                     86436                    0.56292                   0.61935         
           1.00                     86378                    0.56196                   0.61959         
           1.10                     85770                    0.56190                   0.61967         
           1.20                     85395                    0.56179                   0.62096         
           1.30                     80065                    0.56157                   0.62294         
           1.40                     87633                    0.56503                   0.61748         
           1.50                     84614                    0.56154                   0.62104         
           1.60                     85641                    0.56125                   0.61981         
           1.70                     86937                    0.56481                   0.61806         
           1.80                     86194                    0.55940                   0.62175         
           1.90                     86375                    0.56137                   0.62062         
           2.00                     84274                    0.55972                   0.62151         
           2.10                     82826                    0.56195                   0.62149         
           2.20                     86847                    0.56096                   0.62089         
           2.30                     85156                    0.55780                   0.62170         
           2.40                     85096                    0.55721                   0.62177         
           2.50                     87113                    0.55982                   0.62060         
           2.60                     85619                    0.55737                   0.62312         
           2.70                     84617                    0.55761                   0.62368         
           2.80                     84234                    0.55875                   0.62338         
           2.90                     86193                    0.56216                   0.61958         
           3.00                     85034                    0.56334                   0.62040         
           3.10                     88160                    0.56053                   0.61806         
           3.20                     85976                    0.56119                   0.62001         
           3.30                     85602                    0.56075                   0.62216         
           3.40                     85718                    0.56064                   0.62202         
           3.50                     85417                    0.55895                   0.62087         
           3.60                     85084                    0.55744                   0.62375         
           3.70                     85765                    0.56095                   0.62163         
           3.80                     86707                    0.56557                   0.61826         
           3.90                     86151                    0.56402                   0.61897         
           4.00                     86063                    0.56345                   0.61973         
           4.10                     85569                    0.55814                   0.62176         
           4.20                     86242                    0.56134                   0.62146         
           4.30                     87072                    0.56192                   0.61929         
           4.40                     86898                    0.56391                   0.61863         
           4.50                     85953                    0.56089                   0.62172         
           4.60                     83698                    0.56086                   0.62149         
           4.70                     86633                    0.56414                   0.61944         
           4.80                     86545                    0.56680                   0.61686         
           4.90                     86960                    0.56448                   0.61862         
           5.00                     87235                    0.56242                   0.61928         
           5.10                     87064                    0.56115                   0.61960         
           5.20                     86690                    0.56196                   0.61903         
           5.30                     86012                    0.56165                   0.62089         
           5.40                     85701                    0.56352                   0.62036         
           5.50                     86352                    0.56066                   0.62051         
           5.60                     86969                    0.56214                   0.61962         
