           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     69144                    0.56528                   0.62859         
           0.20                     53410                    0.56009                   0.63448         
           0.30                     25624                    0.55347                   0.64461         
           0.40                     14479                    0.55040                   0.65995         
           0.50                     35213                    0.54551                   0.64678         
           0.60                     24451                    0.53611                   0.64528         
           0.70                     13120                    0.52549                   0.80045         
           0.80                     23521                    0.51229                   0.72236         
           0.90                     17864                    0.49472                   0.63032         
           1.00                      8132                    0.47326                   0.61492         
           1.10                     14905                    0.44948                   1.21481         
           1.20                     13135                    0.42469                   1.33344         
           1.30                     14936                    0.39993                   1.37651         
           1.40                     16784                    0.37421                   1.42540         
           1.50                     18588                    0.34709                   1.45220         
           1.60                     20279                    0.31933                   1.47480         
           1.70                     36121                    0.29155                   1.47678         
           1.80                     38441                    0.26400                   1.48282         
           1.90                     40430                    0.23956                   1.49128         
           2.00                     57932                    0.21864                   1.48436         
           2.10                     59930                    0.20264                   1.48628         
           2.20                     61459                    0.19263                   1.48410         
           2.30                     62703                    0.18613                   1.47638         
           2.40                     63893                    0.18029                   1.47071         
           2.50                     64729                    0.18123                   1.47091         
           2.60                     65341                    0.17934                   1.47490         
           2.70                     66048                    0.17521                   1.47386         
           2.80                     66590                    0.17098                   1.47237         
           2.90                     67043                    0.16488                   1.46882         
           3.00                     67200                    0.16646                   1.47025         
           3.10                     67365                    0.16529                   1.47186         
           3.20                     67650                    0.16147                   1.47169         
           3.30                     67914                    0.15896                   1.47004         
           3.40                     68081                    0.15863                   1.46706         
           3.50                     68306                    0.15669                   1.46412         
           3.60                     68398                    0.15609                   1.45817         
           3.70                     68465                    0.15852                   1.45948         
           3.80                     68481                    0.15797                   1.45816         
           3.90                     68232                    0.16003                   1.45709         
           4.00                     68215                    0.16035                   1.45781         
           4.10                     68071                    0.15966                   1.46508         
           4.20                     68237                    0.15843                   1.46452         
           4.30                     87436                    0.15880                   1.45296         
