           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     86887                    0.57635                   0.61265         
           0.20                     84779                    0.56261                   0.62136         
           0.30                     81072                    0.55692                   0.62852         
           0.40                     80434                    0.54937                   0.63572         
           0.50                     79292                    0.54282                   0.64065         
           0.60                     75166                    0.53797                   0.64788         
           0.70                     74023                    0.53405                   0.65680         
           0.80                     73625                    0.52831                   0.66324         
           0.90                     63902                    0.52635                   0.67069         
           1.00                     70012                    0.52185                   0.67518         
           1.10                     69835                    0.51555                   0.68263         
           1.20                     60342                    0.51392                   0.69396         
           1.30                     32467                    0.50504                   0.68934         
           1.40                     39627                    0.49875                   0.73417         
           1.50                     39575                    0.49207                   0.75005         
           1.60                     18544                    0.48307                   0.78514         
           1.70                     20093                    0.46724                   0.83430         
           1.80                      8156                    0.45985                   0.96815         
           1.90                     10211                    0.45181                   0.66010         
           2.00                      6340                    0.43744                   0.99512         
           2.10                      6069                    0.42372                   0.93734         
           2.20                      9494                    0.40966                   1.03968         
           2.30                     11054                    0.39713                   1.05304         
           2.40                     11432                    0.38293                   1.06781         
           2.50                     11835                    0.36796                   1.08230         
           2.60                     17814                    0.35645                   1.10453         
           2.70                     12690                    0.34321                   1.09794         
           2.80                     18700                    0.32964                   1.11222         
           2.90                     23197                    0.32166                   1.10727         
           3.00                     23593                    0.31398                   1.10781         
           3.10                     10447                    0.30798                   1.12458         
           3.20                     10715                    0.29753                   1.13397         
           3.30                     13731                    0.29555                   1.08916         
           3.40                     17461                    0.29210                   1.09727         
           3.50                     17523                    0.29028                   1.09994         
           3.60                     17572                    0.28555                   1.10487         
           3.70                     17451                    0.28828                   1.10837         
           3.80                     24985                    0.29256                   1.12981         
           3.90                     13123                    0.28975                   1.12159         
           4.00                     24922                    0.29026                   1.14198         
           4.10                     25147                    0.28674                   1.13761         
           4.20                     13252                    0.28374                   1.12397         
           4.30                     25360                    0.28405                   1.13639         
           4.40                     17377                    0.28289                   1.13230         
           4.50                     17466                    0.28183                   1.12473         
           4.60                     17498                    0.28038                   1.12704         
           4.70                     17634                    0.27843                   1.12893         
           4.80                     17597                    0.27622                   1.13413         
           4.90                     17652                    0.27561                   1.13509         
           5.00                     17604                    0.27634                   1.13864         
           5.10                     17607                    0.27733                   1.13548         
           5.20                     30536                    0.27702                   1.14619         
           5.30                     30635                    0.27397                   1.14998         
           5.40                     25671                    0.27438                   1.15787         
           5.50                     25749                    0.27677                   1.15927         
           5.60                     25683                    0.27541                   1.15921         
           5.70                     25716                    0.27937                   1.15854         
           5.80                     25556                    0.28128                   1.16061         
           5.90                     25773                    0.28045                   1.16052         
           6.00                     25722                    0.28315                   1.16767         
           6.10                     25868                    0.27928                   1.17419         
           6.20                     30832                    0.27954                   1.16427         
           6.30                     26585                    0.27822                   1.17082         
           6.40                     31325                    0.27759                   1.16410         
           6.50                     26694                    0.27730                   1.18292         
           6.60                     31576                    0.27280                   1.17068         
           6.70                     31889                    0.27193                   1.17040         
           6.80                     32110                    0.26964                   1.17106         
           6.90                     32274                    0.26695                   1.16653         
           7.00                     32418                    0.26717                   1.16626         
           7.10                     32544                    0.26407                   1.17208         
           7.20                     32782                    0.26283                   1.17568         
           7.30                     32957                    0.26242                   1.17734         
           7.40                     33088                    0.26308                   1.17953         
           7.50                     33129                    0.26294                   1.18082         
           7.60                     33192                    0.26404                   1.17851         
           7.70                     33285                    0.26402                   1.17965         
           7.80                     33451                    0.26221                   1.17960         
           7.90                     33306                    0.26396                   1.18360         
           8.00                     33336                    0.26764                   1.18047         
           8.10                     33200                    0.26772                   1.18978         
           8.20                     33474                    0.26588                   1.19203         
           8.30                     33654                    0.26441                   1.19065         
           8.40                     34013                    0.26339                   1.18607         
           8.50                     34045                    0.26275                   1.18983         
           8.60                     34321                    0.26517                   1.18930         
           8.70                     34517                    0.26503                   1.19365         
           8.80                     34753                    0.26485                   1.19253         
           8.90                     35097                    0.26064                   1.19253         
           9.00                     35214                    0.26004                   1.19862         
           9.10                     35453                    0.26004                   1.20153         
           9.20                     35818                    0.25875                   1.19908         
           9.30                     36106                    0.25825                   1.19836         
           9.40                     36222                    0.25574                   1.19913         
           9.50                     36155                    0.25649                   1.20293         
           9.60                     36322                    0.25288                   1.20147         
           9.70                     36583                    0.25242                   1.20025         
           9.80                     36717                    0.25358                   1.20239         
           9.90                     36931                    0.25157                   1.20046         
          10.00                     37018                    0.25111                   1.20178         
          10.10                     37073                    0.25416                   1.20401         
          10.20                     37318                    0.25442                   1.20659         
          10.30                     37537                    0.25559                   1.20983         
          10.40                     37751                    0.25659                   1.21221         
          10.50                     37902                    0.25489                   1.21148         
          10.60                     38124                    0.25264                   1.20509         
          10.70                     38373                    0.25164                   1.19703         
          10.80                     38104                    0.25242                   1.20182         
          10.90                     38278                    0.24998                   1.20174         
          11.00                     38160                    0.25203                   1.20487         
          11.10                     38342                    0.25317                   1.20286         
          11.20                     38356                    0.25188                   1.20147         
          11.30                     38474                    0.25087                   1.19562         
          11.40                     38513                    0.25179                   1.19320         
          11.50                     20008                    0.25409                   1.19735         
          11.60                     19883                    0.25545                   1.20370         
          11.70                     38303                    0.25276                   1.20087         
          11.80                     38421                    0.25133                   1.20125         
          11.90                     38603                    0.24906                   1.20581         
          12.00                     20205                    0.25002                   1.20644         
          12.10                     38634                    0.24938                   1.21180         
          12.20                     38853                    0.24783                   1.21156         
          12.30                     20318                    0.24823                   1.20945         
          12.40                     39084                    0.24630                   1.20707         
          12.50                     39055                    0.24462                   1.20886         
          12.60                     20122                    0.24414                   1.21750         
          12.70                     19999                    0.24675                   1.22003         
          12.80                     20027                    0.24884                   1.21618         
          12.90                     20032                    0.24911                   1.20987         
          13.00                     19985                    0.25061                   1.21168         
          13.10                     20035                    0.24976                   1.21297         
          13.20                     38943                    0.24826                   1.20259         
          13.30                     20184                    0.24861                   1.20897         
          13.40                     20144                    0.25148                   1.21309         
          13.50                     20124                    0.24875                   1.21782         
          13.60                     38951                    0.24884                   1.21132         
          13.70                     20344                    0.24506                   1.21849         
          13.80                     20326                    0.24414                   1.22013         
          13.90                     20391                    0.24382                   1.21881         
          14.00                     20456                    0.24120                   1.21569         
          14.10                     20438                    0.23781                   1.21661         
          14.20                     20494                    0.23782                   1.21715         
          14.30                     20477                    0.23860                   1.22114         
          14.40                     20609                    0.23610                   1.22015         
          14.50                     20725                    0.23810                   1.21687         
          14.60                     20727                    0.23869                   1.21385         
          14.70                     39747                    0.23734                   1.20800         
          14.80                     39690                    0.23930                   1.20792         
          14.90                     39562                    0.23805                   1.20917         
          15.00                     39359                    0.23872                   1.21434         
          15.10                     39545                    0.23696                   1.21697         
          15.20                     39815                    0.23784                   1.21611         
          15.30                     39758                    0.23649                   1.22014         
          15.40                     39657                    0.23810                   1.22337         
          15.50                     39679                    0.23938                   1.22060         
          15.60                     39705                    0.23853                   1.22002         
          15.70                     39745                    0.23653                   1.21637         
          15.80                     39942                    0.23388                   1.21262         
          15.90                     39918                    0.23369                   1.21399         
          16.00                     39954                    0.23412                   1.21489         
          16.10                     39980                    0.23506                   1.21543         
          16.20                     40147                    0.23503                   1.21366         
          16.30                     39988                    0.23903                   1.21639         
          16.40                     39916                    0.23971                   1.21665         
          16.50                     39774                    0.24068                   1.21890         
          16.60                     39817                    0.24032                   1.22160         
          16.70                     39970                    0.24194                   1.22409         
          16.80                     40128                    0.24170                   1.22589         
          16.90                     40153                    0.24072                   1.22699         
          17.00                     40246                    0.24135                   1.22509         
          17.10                     40386                    0.24102                   1.22088         
          17.20                     40414                    0.24087                   1.22156         
          17.30                     40660                    0.24000                   1.22071         
          17.40                     40731                    0.24032                   1.22198         
          17.50                     40867                    0.23682                   1.22029         
          17.60                     40868                    0.23795                   1.22120         
          17.70                     40838                    0.23860                   1.21858         
          17.80                     40826                    0.23958                   1.21749         
          17.90                     40953                    0.23756                   1.21981         
          18.00                     40938                    0.23735                   1.22292         
          18.10                     41195                    0.23519                   1.22458         
          18.20                     41365                    0.23579                   1.22407         
          18.30                     41571                    0.23398                   1.22382         
          18.40                     41724                    0.23510                   1.21864         
          18.50                     41765                    0.23321                   1.21510         
          18.60                     41797                    0.23526                   1.21470         
          18.70                     41891                    0.23368                   1.21448         
          18.80                     41857                    0.23266                   1.21787         
          18.90                     41729                    0.23408                   1.22361         
          19.00                     41873                    0.23373                   1.22166         
          19.10                     41888                    0.23395                   1.22142         
          19.20                     41831                    0.23311                   1.22462         
          19.30                     41874                    0.23306                   1.22563         
          19.40                     41856                    0.23343                   1.22836         
          19.50                     41947                    0.23300                   1.23196         
          19.60                     42029                    0.23150                   1.23066         
          19.70                     42050                    0.23112                   1.22846         
          19.80                     42032                    0.23145                   1.22589         
          19.90                     23538                    0.23436                   1.22005         
          20.00                     41894                    0.23326                   1.22758         
          20.10                     23689                    0.23262                   1.21546         
          20.20                     42189                    0.23432                   1.22338         
          20.30                     42286                    0.23438                   1.22253         
          20.40                     42501                    0.23324                   1.21911         
          20.50                     42624                    0.23325                   1.21903         
          20.60                     42577                    0.23517                   1.21732         
          20.70                     42575                    0.23415                   1.21707         
          20.80                     42645                    0.23555                   1.21543         
          20.90                     42669                    0.23575                   1.21574         
          21.00                     42592                    0.23821                   1.21745         
          21.10                     23830                    0.23961                   1.21991         
          21.20                     42648                    0.23737                   1.22359         
          21.30                     23785                    0.23798                   1.21275         
          21.40                     23879                    0.23807                   1.21181         
          21.50                     23960                    0.23685                   1.21395         
          21.60                     24066                    0.23656                   1.21882         
          21.70                     24093                    0.23469                   1.21965         
          21.80                     24016                    0.23821                   1.21946         
          21.90                     23984                    0.23574                   1.21995         
          22.00                     23970                    0.23395                   1.22154         
          22.10                     23811                    0.23528                   1.22906         
          22.20                     23749                    0.23581                   1.22984         
          22.30                     23792                    0.23405                   1.22725         
          22.40                     23785                    0.23610                   1.22506         
          22.50                     23836                    0.23506                   1.22264         
          22.60                     43375                    0.23835                   1.22389         
          22.70                     23915                    0.23594                   1.22453         
          22.80                     24165                    0.23330                   1.21785         
          22.90                     23998                    0.23501                   1.22101         
          23.00                     24032                    0.23329                   1.22064         
          23.10                     24037                    0.23191                   1.22912         
          23.20                     24023                    0.23448                   1.22366         
          23.30                     24121                    0.23132                   1.22972         
          23.40                     24211                    0.23200                   1.22795         
          23.50                     24155                    0.23288                   1.22772         
          23.60                     24226                    0.23215                   1.22503         
          23.70                     24256                    0.22991                   1.22331         
          23.80                     24172                    0.23057                   1.22804         
          23.90                     24153                    0.22943                   1.22804         
          24.00                     24217                    0.22903                   1.22597         
          24.10                     24269                    0.23057                   1.21611         
          24.20                     24278                    0.23052                   1.21015         
          24.30                     24186                    0.23267                   1.21019         
          24.40                     24085                    0.23530                   1.22065         
          24.50                     24020                    0.23579                   1.22441         
          24.60                     23909                    0.23886                   1.22708         
          24.70                     23952                    0.23648                   1.22690         
          24.80                     24108                    0.23681                   1.22432         
          24.90                     24125                    0.23726                   1.22441         
          25.00                     24070                    0.23520                   1.22710         
          25.10                     24181                    0.23260                   1.22330         
          25.20                     24215                    0.23238                   1.22142         
          25.30                     24105                    0.23413                   1.22169         
          25.40                     24147                    0.23348                   1.22360         
          25.50                     24201                    0.23273                   1.22483         
          25.60                     24225                    0.23317                   1.22019         
          25.70                     24126                    0.23482                   1.22165         
          25.80                     24143                    0.23501                   1.21935         
          25.90                     24173                    0.23659                   1.21803         
          26.00                     24143                    0.24015                   1.22384         
          26.10                     24076                    0.23994                   1.22603         
          26.20                     24078                    0.23982                   1.22713         
          26.30                     24101                    0.23876                   1.23060         
          26.40                     24235                    0.23757                   1.22801         
          26.50                     24312                    0.23699                   1.22532         
          26.60                     24305                    0.23658                   1.22480         
          26.70                     24321                    0.23546                   1.22471         
          26.80                     24407                    0.23557                   1.22506         
          26.90                     24579                    0.23351                   1.22349         
          27.00                     24623                    0.23337                   1.22275         
          27.10                     24606                    0.23412                   1.22301         
          27.20                     24637                    0.23350                   1.22205         
          27.30                     24737                    0.23124                   1.22047         
          27.40                     24778                    0.23250                   1.21708         
          27.50                     24858                    0.23363                   1.21784         
          27.60                     24903                    0.23215                   1.21740         
          27.70                     25010                    0.23161                   1.21576         
          27.80                     25059                    0.22940                   1.21629         
          27.90                     24989                    0.22883                   1.21593         
