           tauB                     NinLC                      phiL          
           0.00                     20977                    0.51743                   1.65224         
           0.10                     22492                    0.49994                   1.72819         
           0.20                     23509                    0.49629                   1.77419         
           0.30                     25083                    0.49112                   1.77895         
           0.40                     25601                    0.48719                   1.84553         
           0.50                     26712                    0.48280                   1.86628         
           0.60                     27467                    0.47925                   1.91221         
           0.70                     28406                    0.47261                   1.94567         
           0.80                     29951                    0.46375                   1.95756         
           0.90                     31059                    0.45969                   1.97318         
           1.00                     32377                    0.45226                   1.98015         
           1.10                     33361                    0.44871                   1.99277         
           1.20                     34661                    0.44189                   1.99235         
           1.30                     36221                    0.43505                   1.98666         
           1.40                     37282                    0.42858                   1.99523         
           1.50                     38415                    0.42311                   1.99161         
           1.60                     39543                    0.41837                   1.98588         
           1.70                     40258                    0.41411                   1.99249         
           1.80                     41460                    0.40897                   1.98529         
           1.90                     42157                    0.40377                   2.00063         
           2.00                     43330                    0.39846                   1.98612         
           2.10                     44332                    0.39374                   1.97663         
           2.20                     45205                    0.38929                   1.97074         
           2.30                     46047                    0.38480                   1.95965         
           2.40                     46756                    0.38290                   1.95212         
           2.50                     47533                    0.38000                   1.93950         
           2.60                     47879                    0.37799                   1.93561         
           2.70                     48028                    0.37620                   1.94127         
           2.80                     48652                    0.37445                   1.92855         
           2.90                     48767                    0.37398                   1.92272         
           3.00                     49289                    0.37269                   1.90325         
           3.10                     49139                    0.37272                   1.90035         
           3.20                     49424                    0.37259                   1.88665         
           3.30                     49479                    0.37327                   1.87564         
           3.40                     49002                    0.37552                   1.88327         
           3.50                     48687                    0.37573                   1.89083         
           3.60                     49281                    0.37631                   1.86785         
           3.70                     49039                    0.37606                   1.86332         
           3.80                     49495                    0.37650                   1.84562         
           3.90                     48914                    0.37842                   1.85530         
           4.00                     50904                    0.37741                   1.79595         
           4.10                     49592                    0.37855                   1.82009         
           4.20                     49140                    0.38006                   1.82311         
           4.30                     47885                    0.38272                   1.84526         
           4.40                     47639                    0.38691                   1.84050         
           4.50                     47216                    0.38833                   1.83783         
           4.60                     48245                    0.38785                   1.79960         
           4.70                     47718                    0.39048                   1.80671         
           4.80                     47971                    0.39134                   1.79579         
           4.90                     47453                    0.39116                   1.80481         
           5.00                     47193                    0.39332                   1.80788         
           5.10                     46559                    0.39328                   1.82101         
           5.20                     46789                    0.39402                   1.80888         
           5.30                     45576                    0.39541                   1.82633         
           5.40                     45715                    0.39795                   1.80862         
           5.50                     47152                    0.39914                   1.76103         
           5.60                     45514                    0.40212                   1.79997         
           5.70                     45726                    0.40188                   1.78953         
           5.80                     44322                    0.40334                   1.81587         
           5.90                     43705                    0.40469                   1.82660         
           6.00                     44452                    0.40560                   1.80499         
           6.10                     44248                    0.40611                   1.81130         
           6.20                     43666                    0.40672                   1.82516         
           6.30                     42707                    0.40852                   1.84521         
           6.40                     42877                    0.40856                   1.83808         
           6.50                     44159                    0.40890                   1.79671         
           6.60                     41185                    0.41008                   1.88112         
           6.70                     42837                    0.41015                   1.82868         
           6.80                     42628                    0.41010                   1.83054         
           6.90                     41355                    0.41219                   1.87095         
           7.00                     41876                    0.41280                   1.84947         
           7.10                     41461                    0.41329                   1.85536         
           7.20                     41329                    0.41354                   1.84563         
           7.30                     41740                    0.41472                   1.82093         
           7.40                     42681                    0.41398                   1.78728         
           7.50                     40984                    0.41597                   1.82818         
           7.60                     41117                    0.41984                   1.82281         
           7.70                     39412                    0.42071                   1.86998         
           7.80                     39342                    0.42164                   1.86913         
           7.90                     39257                    0.42343                   1.86078         
           8.00                     40983                    0.42100                   1.80072         
           8.10                     39815                    0.42136                   1.82312         
           8.20                     40229                    0.42059                   1.80526         
           8.30                     41058                    0.42299                   1.77239         
           8.40                     40494                    0.42332                   1.78642         
           8.50                     38992                    0.42441                   1.83574         
           8.60                     40694                    0.42376                   1.79253         
           8.70                     40503                    0.42283                   1.80239         
           8.80                     38547                    0.42429                   1.86546         
           8.90                     40772                    0.42452                   1.79900         
           9.00                     38219                    0.42277                   1.88730         
           9.10                     38495                    0.42246                   1.88489         
           9.20                     38762                    0.42136                   1.88342         
           9.30                     39619                    0.41918                   1.85506         
           9.40                     41046                    0.41762                   1.82203         
           9.50                     41291                    0.41717                   1.82480         
           9.60                     40290                    0.41598                   1.86018         
           9.70                     41133                    0.41469                   1.83632         
           9.80                     40952                    0.41431                   1.84130         
           9.90                     39623                    0.41293                   1.88254         
          10.00                     41695                    0.41261                   1.82054         
          10.10                     40873                    0.41163                   1.83770         
          10.20                     39939                    0.41234                   1.86671         
          10.30                     41093                    0.41490                   1.83639         
          10.40                     40140                    0.41690                   1.86171         
          10.50                     39397                    0.41543                   1.88204         
          10.60                     41028                    0.41596                   1.82983         
          10.70                     38186                    0.41702                   1.91961         
          10.80                     40225                    0.41784                   1.85133         
          10.90                     40121                    0.41711                   1.85028         
          11.00                     40287                    0.41590                   1.84324         
          11.10                     39710                    0.41672                   1.85488         
          11.20                     39913                    0.41775                   1.84546         
          11.30                     41540                    0.41856                   1.80180         
          11.40                     39201                    0.41833                   1.88177         
          11.50                     40660                    0.41868                   1.84005         
          11.60                     40328                    0.41801                   1.85580         
          11.70                     40670                    0.41598                   1.85177         
          11.80                     41128                    0.41303                   1.84188         
          11.90                     42029                    0.41135                   1.81758         
          12.00                     40837                    0.41229                   1.86192         
          12.10                     42443                    0.41295                   1.80390         
          12.20                     41982                    0.41371                   1.81296         
          12.30                     42023                    0.41402                   1.81177         
          12.40                     42464                    0.41513                   1.79797         
          12.50                     42239                    0.41409                   1.79984         
          12.60                     38490                    0.41669                   1.90955         
          12.70                     40557                    0.41558                   1.84611         
          12.80                     38636                    0.41647                   1.90465         
          12.90                     41461                    0.41636                   1.82258         
          13.00                     41268                    0.41769                   1.82405         
          13.10                     41990                    0.41566                   1.80927         
          13.20                     39215                    0.41410                   1.89892         
          13.30                     39143                    0.41480                   1.89811         
          13.40                     39800                    0.41716                   1.87654         
          13.50                     39038                    0.41694                   1.90043         
          13.60                     39322                    0.41572                   1.88732         
          13.70                     40051                    0.41389                   1.85914         
          13.80                     41007                    0.41309                   1.81608         
          13.90                     40657                    0.41456                   1.81804         
          14.00                     39796                    0.41696                   1.83451         
          14.10                     40008                    0.41871                   1.81930         
          14.20                     39546                    0.41903                   1.83241         
          14.30                     39131                    0.42005                   1.84778         
          14.40                     39696                    0.42072                   1.82918         
          14.50                     38670                    0.42095                   1.86183         
          14.60                     39515                    0.41975                   1.83459         
          14.70                     40383                    0.41879                   1.80553         
          14.80                     40040                    0.42179                   1.81793         
          14.90                     40389                    0.42134                   1.80441         
          15.00                     38428                    0.42144                   1.86543         
          15.10                     40476                    0.42096                   1.80571         
          15.20                     38288                    0.42168                   1.87490         
          15.30                     38557                    0.42099                   1.87286         
          15.40                     38584                    0.41992                   1.86551         
          15.50                     38401                    0.42271                   1.86953         
          15.60                     38909                    0.42063                   1.85622         
          15.70                     39922                    0.41869                   1.83786         
          15.80                     39856                    0.41931                   1.84396         
          15.90                     39754                    0.41860                   1.85235         
          16.00                     39945                    0.41737                   1.84843         
          16.10                     40593                    0.41558                   1.82952         
          16.20                     40529                    0.41791                   1.83032         
          16.30                     40062                    0.41755                   1.83874         
          16.40                     40339                    0.41684                   1.82403         
          16.50                     40606                    0.41606                   1.81102         
          16.60                     40524                    0.41878                   1.80994         
          16.70                     40594                    0.42080                   1.79924         
          16.80                     40567                    0.42510                   1.77790         
          16.90                     40807                    0.42435                   1.75735         
          17.00                     40012                    0.42302                   1.76809         
          17.10                     40465                    0.42657                   1.73799         
          17.20                     40133                    0.42478                   1.73104         
          17.30                     39302                    0.42793                   1.74278         
          17.40                     40239                    0.42797                   1.70091         
          17.50                     39182                    0.43233                   1.72137         
          17.60                     39148                    0.43416                   1.71729         
          17.70                     39470                    0.43405                   1.69316         
          17.80                     40082                    0.43601                   1.66032         
          17.90                     39616                    0.43642                   1.65752         
          18.00                     39444                    0.43956                   1.64854         
          18.10                     39527                    0.44064                   1.63706         
          18.20                     38758                    0.44290                   1.64926         
          18.30                     37572                    0.44282                   1.67719         
          18.40                     39195                    0.44188                   1.63415         
          18.50                     36955                    0.44580                   1.70317         
          18.60                     36446                    0.44510                   1.72907         
          18.70                     35854                    0.44533                   1.75188         
          18.80                     36191                    0.44469                   1.75787         
          18.90                     36691                    0.44288                   1.74843         
          19.00                     37474                    0.44182                   1.72470         
          19.10                     36420                    0.43712                   1.76528         
          19.20                     38021                    0.43878                   1.72295         
          19.30                     38443                    0.43600                   1.72118         
          19.40                     37184                    0.43758                   1.75499         
          19.50                     38923                    0.43568                   1.69266         
          19.60                     38336                    0.43857                   1.70904         
          19.70                     38098                    0.43843                   1.70628         
          19.80                     38461                    0.43994                   1.68183         
          19.90                     39666                    0.43815                   1.64247         
          20.00                     39836                    0.44001                   1.61931         
          20.10                     39493                    0.43784                   1.60415         
          20.20                     41388                    0.43854                   1.56047         
          20.30                     40381                    0.44108                   1.57353         
          20.40                     40088                    0.44290                   1.56201         
          20.50                     40681                    0.44417                   1.54720         
          20.60                     38017                    0.44513                   1.60592         
          20.70                     36124                    0.44385                   1.66580         
          20.80                     36118                    0.44766                   1.67230         
          20.90                     37445                    0.44925                   1.64470         
          21.00                     36160                    0.44602                   1.69110         
          21.10                     36607                    0.44451                   1.68760         
          21.20                     37235                    0.44257                   1.67853         
          21.30                     37938                    0.44107                   1.67388         
          21.40                     39969                    0.43759                   1.61598         
          21.50                     38006                    0.43785                   1.66914         
          21.60                     37670                    0.43815                   1.67757         
          21.70                     38517                    0.43732                   1.66282         
          21.80                     37111                    0.43903                   1.71013         
          21.90                     37055                    0.43773                   1.71187         
          22.00                     39510                    0.43933                   1.64062         
          22.10                     39520                    0.43841                   1.64240         
          22.20                     38614                    0.44022                   1.66577         
          22.30                     38114                    0.43968                   1.69103         
          22.40                     38437                    0.43833                   1.68953         
          22.50                     38672                    0.43959                   1.67838         
          22.60                     36124                    0.44000                   1.75140         
          22.70                     36846                    0.43891                   1.73526         
          22.80                     38034                    0.43872                   1.69890         
          22.90                     35935                    0.43794                   1.77383         
          23.00                     38271                    0.43649                   1.71476         
          23.10                     38315                    0.43540                   1.71980         
          23.20                     39292                    0.43504                   1.69294         
          23.30                     35606                    0.43655                   1.79619         
          23.40                     37310                    0.43531                   1.73919         
          23.50                     39911                    0.43522                   1.67200         
          23.60                     38826                    0.43605                   1.71023         
          23.70                     38750                    0.43459                   1.71299         
          23.80                     37129                    0.43512                   1.75949         
          23.90                     40214                    0.43629                   1.67102         
          24.00                     36941                    0.43591                   1.76797         
          24.10                     37370                    0.43393                   1.75895         
          24.20                     36725                    0.43330                   1.78422         
          24.30                     37402                    0.43143                   1.77470         
          24.40                     34017                    0.43264                   1.89961         
          24.50                     35214                    0.43309                   1.86445         
          24.60                     35024                    0.43154                   1.87610         
          24.70                     34872                    0.43309                   1.87292         
          24.80                     35635                    0.43167                   1.84373         
          24.90                     34494                    0.42963                   1.89169         
          25.00                     34509                    0.42877                   1.89250         
          25.10                     34974                    0.42903                   1.88155         
          25.20                     35332                    0.42841                   1.86735         
          25.30                     35900                    0.42838                   1.84586         
          25.40                     35343                    0.42989                   1.86774         
          25.50                     35489                    0.43219                   1.86145         
          25.60                     35897                    0.43281                   1.85903         
          25.70                     35457                    0.43259                   1.88325         
          25.80                     35773                    0.42942                   1.88263         
          25.90                     36185                    0.43025                   1.86061         
          26.00                     36211                    0.43056                   1.85644         
          26.10                     36245                    0.42844                   1.85678         
          26.20                     36369                    0.42900                   1.86724         
          26.30                     36304                    0.42563                   1.88147         
          26.40                     36900                    0.42471                   1.86845         
          26.50                     37293                    0.42714                   1.84542         
          26.60                     37661                    0.42542                   1.83099         
          26.70                     38102                    0.42534                   1.82138         
          26.80                     37470                    0.42534                   1.85234         
          26.90                     38019                    0.42522                   1.84011         
          27.00                     37959                    0.42371                   1.84178         
          27.10                     38012                    0.42428                   1.83923         
          27.20                     38434                    0.42320                   1.81955         
          27.30                     37508                    0.42148                   1.86363         
          27.40                     38226                    0.41959                   1.84476         
          27.50                     38995                    0.42030                   1.82541         
          27.60                     38479                    0.42021                   1.84220         
          27.70                     38259                    0.41943                   1.85633         
          27.80                     38603                    0.41888                   1.85349         
          27.90                     38952                    0.41773                   1.84912         
          28.00                     39598                    0.41549                   1.83781         
          28.10                     39588                    0.41630                   1.84364         
          28.20                     39514                    0.41624                   1.84444         
          28.30                     39518                    0.41649                   1.85053         
          28.40                     39442                    0.41505                   1.85574         
          28.50                     39047                    0.41579                   1.87813         
          28.60                     39330                    0.41396                   1.87475         
          28.70                     39995                    0.41329                   1.86409         
          28.80                     40554                    0.41068                   1.84995         
          28.90                     40807                    0.41137                   1.84557         
          29.00                     40478                    0.41148                   1.85995         
          29.10                     40555                    0.41358                   1.85811         
          29.20                     41171                    0.40967                   1.83889         
          29.30                     40633                    0.41052                   1.84850         
          29.40                     41672                    0.41084                   1.80793         
          29.50                     41045                    0.41198                   1.81030         
          29.60                     41167                    0.41123                   1.80326         
          29.70                     41656                    0.41422                   1.78882         
          29.80                     40074                    0.41577                   1.83884         
          29.90                     40024                    0.41574                   1.83913         
          30.00                     40402                    0.41410                   1.82284         
          30.10                     41048                    0.41442                   1.80022         
          30.20                     41350                    0.41444                   1.79173         
          30.30                     41313                    0.41453                   1.78727         
          30.40                     41662                    0.41405                   1.77871         
          30.50                     41598                    0.41533                   1.78716         
          30.60                     41504                    0.41540                   1.79359         
          30.70                     39909                    0.41501                   1.83903         
          30.80                     41718                    0.41393                   1.78817         
          30.90                     41262                    0.41216                   1.80029         
          31.00                     41915                    0.41229                   1.78551         
          31.10                     41963                    0.41196                   1.78917         
          31.20                     41785                    0.41255                   1.80014         
          31.30                     41858                    0.41302                   1.80529         
          31.40                     39789                    0.41009                   1.87877         
          31.50                     40815                    0.41157                   1.85544         
          31.60                     41894                    0.41069                   1.82546         
          31.70                     40323                    0.40984                   1.87610         
          31.80                     42091                    0.40901                   1.83297         
          31.90                     42175                    0.40613                   1.83580         
          32.00                     41541                    0.40626                   1.86318         
          32.10                     42172                    0.40254                   1.84948         
          32.20                     41964                    0.40188                   1.86035         
          32.30                     43126                    0.40272                   1.82224         
          32.40                     43467                    0.40543                   1.80989         
          32.50                     42917                    0.40556                   1.81807         
          32.60                     42617                    0.40527                   1.82038         
          32.70                     43476                    0.40567                   1.78954         
          32.80                     43302                    0.40718                   1.78530         
          32.90                     43037                    0.40803                   1.78641         
          33.00                     42441                    0.40987                   1.80354         
          33.10                     42365                    0.40861                   1.81592         
          33.20                     42972                    0.40674                   1.80385         
          33.30                     42382                    0.40604                   1.82346         
          33.40                     43294                    0.40492                   1.79422         
          33.50                     42860                    0.40358                   1.80684         
          33.60                     42187                    0.40489                   1.82938         
          33.70                     42860                    0.40615                   1.80802         
          33.80                     42481                    0.40667                   1.81540         
          33.90                     43027                    0.40604                   1.79921         
          34.00                     42559                    0.40472                   1.81480         
          34.10                     43259                    0.40497                   1.80274         
          34.20                     42965                    0.40452                   1.81459         
          34.30                     44175                    0.40369                   1.78643         
          34.40                     44513                    0.40301                   1.78494         
          34.50                     43916                    0.40235                   1.80001         
          34.60                     43081                    0.40326                   1.82479         
          34.70                     45067                    0.40172                   1.76919         
          34.80                     44679                    0.40224                   1.77741         
          34.90                     45487                    0.40034                   1.75703         
          35.00                     46126                    0.40246                   1.73814         
          35.10                     44827                    0.40466                   1.76462         
          35.20                     43980                    0.40476                   1.78773         
          35.30                     44222                    0.40447                   1.78403         
          35.40                     44893                    0.40417                   1.77223         
          35.50                     44602                    0.40125                   1.78382         
          35.60                     45327                    0.40095                   1.75757         
          35.70                     45394                    0.39785                   1.74883         
          35.80                     46031                    0.40071                   1.73079         
          35.90                     45926                    0.40238                   1.72659         
          36.00                     45716                    0.40000                   1.72943         
          36.10                     45193                    0.40162                   1.74197         
          36.20                     45031                    0.40348                   1.74141         
          36.30                     44767                    0.40583                   1.74190         
          36.40                     44213                    0.40613                   1.75279         
          36.50                     45155                    0.40581                   1.72980         
          36.60                     44605                    0.40635                   1.74125         
          36.70                     45329                    0.40548                   1.71867         
          36.80                     43615                    0.40396                   1.75964         
          36.90                     45212                    0.40515                   1.72098         
          37.00                     45249                    0.40358                   1.72097         
          37.10                     43195                    0.40422                   1.77514         
          37.20                     44225                    0.40450                   1.74724         
          37.30                     43092                    0.40564                   1.78238         
          37.40                     43525                    0.40607                   1.76273         
