           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     81571                    0.57168                   0.61724         
           0.20                     82791                    0.56468                   0.62126         
           0.30                     83678                    0.56070                   0.62452         
           0.40                     81891                    0.55696                   0.62830         
           0.50                     81633                    0.55001                   0.63204         
           0.60                     75894                    0.55520                   0.63089         
           0.70                     78351                    0.55790                   0.63086         
           0.80                     81061                    0.54963                   0.63329         
           0.90                     82042                    0.55272                   0.63134         
           1.00                     77823                    0.55277                   0.63374         
           1.10                     81169                    0.55306                   0.63077         
           1.20                     78935                    0.55539                   0.63223         
           1.30                     74545                    0.55438                   0.63345         
           1.40                     79885                    0.55290                   0.63372         
           1.50                     74397                    0.55314                   0.63325         
           1.60                     79135                    0.55103                   0.63625         
           1.70                     77785                    0.55190                   0.63483         
           1.80                     74104                    0.54926                   0.63823         
           1.90                     81227                    0.55218                   0.63456         
           2.00                     75446                    0.54876                   0.64227         
           2.10                     64212                    0.55370                   0.64059         
           2.20                     78102                    0.55146                   0.63773         
           2.30                     75906                    0.55507                   0.63689         
           2.40                     77418                    0.55255                   0.63861         
           2.50                     77805                    0.55006                   0.63975         
           2.60                     79222                    0.54819                   0.63931         
           2.70                     77973                    0.54622                   0.64369         
           2.80                     77803                    0.54639                   0.64722         
           2.90                     75063                    0.54872                   0.64899         
           3.00                     57821                    0.54198                   0.65551         
           3.10                     73450                    0.54131                   0.66210         
           3.20                     74464                    0.53483                   0.66488         
           3.30                     71794                    0.53801                   0.67389         
           3.40                     63965                    0.53595                   0.69035         
           3.50                     57423                    0.53428                   0.63272         
           3.60                     63919                    0.52690                   0.62350         
           3.70                     55632                    0.52380                   0.62434         
           3.80                     51555                    0.52317                   0.61559         
           3.90                     35864                    0.52212                   0.61392         
           4.00                     38916                    0.51672                   0.61316         
           4.10                     26459                    0.51371                   0.60183         
           4.20                     15769                    0.50957                   1.36618         
           4.30                     16924                    0.50369                   1.39157         
           4.40                     18854                    0.50009                   1.38853         
           4.50                     27950                    0.49466                   0.59474         
           4.60                     22361                    0.48961                   1.39667         
           4.70                     23166                    0.48485                   1.43815         
           4.80                     24561                    0.48060                   1.44842         
           4.90                     26171                    0.47326                   1.45189         
           5.00                     28094                    0.46532                   1.45279         
           5.10                     29739                    0.45914                   1.46219         
           5.20                     31573                    0.45151                   1.46594         
           5.30                     33412                    0.44658                   1.46902         
           5.40                     34948                    0.44011                   1.47526         
           5.50                     36730                    0.43348                   1.47522         
           5.60                     38711                    0.42529                   1.47515         
           5.70                     40599                    0.41721                   1.47392         
           5.80                     42106                    0.41188                   1.48064         
           5.90                     44073                    0.40270                   1.47568         
           6.00                     45807                    0.39429                   1.47660         
           6.10                     47586                    0.38656                   1.47970         
           6.20                     49556                    0.37721                   1.47691         
           6.30                     51080                    0.36905                   1.47784         
           6.40                     52697                    0.36124                   1.47556         
           6.50                     54299                    0.35322                   1.47348         
           6.60                     55735                    0.34651                   1.47419         
           6.70                     57155                    0.33817                   1.47170         
           6.80                     58574                    0.33037                   1.46619         
           6.90                     59967                    0.32447                   1.45991         
           7.00                     61339                    0.31701                   1.45495         
           7.10                     62493                    0.31121                   1.45145         
           7.20                     63699                    0.30302                   1.44901         
           7.30                     64823                    0.29777                   1.44201         
           7.40                     65818                    0.29326                   1.43723         
           7.50                     66782                    0.28687                   1.43122         
           7.60                     67474                    0.28364                   1.42913         
           7.70                     68256                    0.27796                   1.42564         
           7.80                     68907                    0.27469                   1.42472         
           7.90                     69741                    0.26968                   1.41725         
           8.00                     70425                    0.26471                   1.41171         
           8.10                     70989                    0.26259                   1.40484         
           8.20                     71241                    0.26234                   1.40236         
           8.30                     71528                    0.25918                   1.40011         
           8.40                     71795                    0.25777                   1.40012         
           8.50                     72192                    0.25465                   1.39906         
           8.60                     72456                    0.25476                   1.39560         
           8.70                     72760                    0.25130                   1.38967         
           8.80                     72895                    0.25104                   1.38384         
           8.90                     72815                    0.25351                   1.38168         
           9.00                     72252                    0.25666                   1.38673         
           9.10                     72065                    0.25622                   1.38724         
           9.20                     72047                    0.25681                   1.38688         
           9.30                     72149                    0.25695                   1.38442         
           9.40                     72265                    0.25657                   1.38057         
           9.50                     72099                    0.25646                   1.38238         
           9.60                     72002                    0.25799                   1.38602         
           9.70                     72100                    0.25710                   1.38506         
           9.80                     72236                    0.25556                   1.38663         
           9.90                     72129                    0.25660                   1.38993         
          10.00                     72178                    0.25588                   1.39355         
          10.10                     72251                    0.25556                   1.39385         
          10.20                     72298                    0.25635                   1.39674         
          10.30                     72408                    0.25498                   1.39594         
          10.40                     72259                    0.25498                   1.39781         
          10.50                     72183                    0.25509                   1.40035         
          10.60                     72255                    0.25467                   1.40146         
          10.70                     72516                    0.25252                   1.39936         
          10.80                     72864                    0.25044                   1.39775         
          10.90                     73071                    0.24947                   1.39813         
          11.00                     72890                    0.25004                   1.40099         
          11.10                     73229                    0.24908                   1.40044         
          11.20                     73252                    0.24765                   1.40241         
          11.30                     73392                    0.24678                   1.40112         
          11.40                     73600                    0.24530                   1.40056         
          11.50                     73949                    0.24269                   1.39572         
          11.60                     74261                    0.24156                   1.39049         
          11.70                     74422                    0.24099                   1.38610         
          11.80                     74403                    0.24170                   1.38365         
          11.90                     74662                    0.23996                   1.37890         
          12.00                     74731                    0.24050                   1.37250         
          12.10                     74658                    0.24141                   1.36955         
          12.20                     74389                    0.24347                   1.36599         
          12.30                     74091                    0.24605                   1.36836         
          12.40                     73757                    0.24812                   1.37224         
          12.50                     73563                    0.24957                   1.37434         
          12.60                     73059                    0.25087                   1.38120         
          12.70                     72963                    0.25180                   1.38743         
          12.80                     73140                    0.24960                   1.38723         
          12.90                     73339                    0.24898                   1.38544         
          13.00                     73538                    0.24722                   1.38344         
          13.10                     73616                    0.24691                   1.38329         
          13.20                     73412                    0.24905                   1.38328         
          13.30                     73665                    0.24565                   1.37887         
          13.40                     73856                    0.24530                   1.37600         
          13.50                     74000                    0.24495                   1.37386         
          13.60                     73923                    0.24578                   1.37847         
          13.70                     74063                    0.24413                   1.37649         
          13.80                     74131                    0.24383                   1.37784         
          13.90                     74129                    0.24396                   1.37985         
          14.00                     74230                    0.24349                   1.37846         
          14.10                     74087                    0.24410                   1.38089         
          14.20                     74285                    0.24287                   1.37808         
          14.30                     74275                    0.24346                   1.37563         
          14.40                     74263                    0.24316                   1.37596         
          14.50                     74122                    0.24385                   1.37640         
          14.60                     73914                    0.24658                   1.37889         
          14.70                     74057                    0.24419                   1.37820         
          14.80                     74033                    0.24404                   1.38184         
          14.90                     74056                    0.24447                   1.38547         
          15.00                     74286                    0.24231                   1.38567         
          15.10                     74364                    0.24209                   1.38537         
          15.20                     74378                    0.24216                   1.38278         
          15.30                     74343                    0.24245                   1.38288         
          15.40                     74279                    0.24310                   1.38421         
          15.50                     74313                    0.24298                   1.38610         
