           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     87921                    0.58195                   0.60827         
           0.20                     88423                    0.56253                   0.61824         
           0.30                     85571                    0.55383                   0.62581         
           0.40                     82930                    0.54963                   0.63175         
           0.50                     82390                    0.54542                   0.63591         
           0.60                     83183                    0.53749                   0.64088         
           0.70                     79323                    0.53381                   0.64553         
           0.80                     78144                    0.52787                   0.65383         
           0.90                     75543                    0.52421                   0.65518         
           1.00                     45556                    0.52465                   0.66746         
           1.10                     72340                    0.51906                   0.67501         
           1.20                     65013                    0.51221                   0.68114         
           1.30                     52312                    0.50719                   0.69188         
           1.40                     67497                    0.49924                   0.70479         
           1.50                     51767                    0.49198                   0.70225         
           1.60                     15627                    0.48584                   0.69335         
           1.70                      9441                    0.47695                   0.76872         
           1.80                      9923                    0.46359                   0.76094         
           1.90                     22632                    0.45399                   0.78019         
           2.00                      9981                    0.44869                   0.90651         
           2.10                     10315                    0.44302                   0.87646         
           2.20                     12275                    0.43246                   0.84542         
           2.30                      9949                    0.42590                   0.90441         
           2.40                      8993                    0.41466                   0.94763         
           2.50                      6687                    0.40408                   0.97152         
           2.60                      9667                    0.39298                   0.98340         
           2.70                      9743                    0.38327                   0.99252         
           2.80                     11606                    0.37193                   0.97243         
           2.90                     21713                    0.36266                   0.99751         
           3.00                     22182                    0.35386                   1.00266         
           3.10                     10748                    0.34594                   1.01640         
           3.20                     25483                    0.33830                   1.00702         
           3.30                     17791                    0.33042                   1.02235         
           3.40                     29149                    0.32408                   1.02860         
           3.50                     17668                    0.32103                   1.03895         
           3.60                     17873                    0.31418                   1.04324         
           3.70                     18157                    0.31159                   1.04524         
           3.80                     18322                    0.30712                   1.04819         
           3.90                     18434                    0.30254                   1.05280         
           4.00                     18317                    0.30245                   1.06233         
           4.10                     18296                    0.30007                   1.06777         
           4.20                     18227                    0.30190                   1.07284         
           4.30                     18306                    0.30097                   1.07015         
           4.40                     18418                    0.29946                   1.07057         
           4.50                     18514                    0.29772                   1.06816         
           4.60                     18463                    0.30107                   1.07611         
           4.70                     18614                    0.29912                   1.07814         
           4.80                     18700                    0.29889                   1.07769         
           4.90                     18760                    0.30201                   1.07604         
           5.00                     18868                    0.30099                   1.07343         
           5.10                     18927                    0.30041                   1.07600         
           5.20                     18984                    0.30131                   1.07614         
           5.30                     19162                    0.30154                   1.07752         
           5.40                     19200                    0.30034                   1.08276         
           5.50                     19343                    0.29912                   1.08509         
           5.60                     19577                    0.29817                   1.08531         
           5.70                     19678                    0.29891                   1.08446         
           5.80                     19648                    0.29938                   1.09056         
           5.90                     19684                    0.29919                   1.09297         
           6.00                     19793                    0.29802                   1.09308         
           6.10                     19833                    0.29692                   1.09318         
           6.20                     19990                    0.29377                   1.09250         
           6.30                     19980                    0.29012                   1.09726         
           6.40                     20049                    0.29036                   1.10021         
           6.50                     20261                    0.28881                   1.10049         
           6.60                     20370                    0.28931                   1.10441         
           6.70                     20690                    0.28751                   1.10416         
           6.80                     20676                    0.28994                   1.11042         
           6.90                     20862                    0.28987                   1.10787         
           7.00                     20947                    0.28828                   1.10662         
           7.10                     21131                    0.29157                   1.10141         
           7.20                     21110                    0.29504                   1.10696         
           7.30                     21327                    0.29270                   1.10770         
           7.40                     21384                    0.28898                   1.11143         
           7.50                     21572                    0.28655                   1.11212         
           7.60                     21710                    0.28455                   1.11671         
           7.70                     21804                    0.28311                   1.12149         
           7.80                     21958                    0.28406                   1.12446         
           7.90                     22048                    0.28317                   1.12618         
           8.00                     22183                    0.28130                   1.12241         
           8.10                     22265                    0.28113                   1.11868         
           8.20                     22374                    0.27856                   1.11650         
           8.30                     22530                    0.27934                   1.10949         
           8.40                     22622                    0.27947                   1.11041         
           8.50                     22676                    0.27909                   1.11214         
           8.60                     22881                    0.27801                   1.11065         
           8.70                     22911                    0.27354                   1.11447         
           8.80                     22938                    0.27636                   1.11661         
           8.90                     22990                    0.27620                   1.11868         
           9.00                     22958                    0.27744                   1.12240         
           9.10                     23052                    0.27874                   1.12556         
           9.20                     23186                    0.28156                   1.12843         
           9.30                     23470                    0.27881                   1.12862         
           9.40                     23710                    0.27919                   1.12368         
           9.50                     23772                    0.27672                   1.12264         
           9.60                     23891                    0.27662                   1.12402         
           9.70                     23907                    0.27875                   1.12817         
           9.80                     24051                    0.27714                   1.12830         
           9.90                     24114                    0.27862                   1.13097         
          10.00                     24152                    0.27835                   1.13585         
          10.10                     24262                    0.27923                   1.13459         
          10.20                     24274                    0.27812                   1.13534         
          10.30                     24473                    0.27658                   1.13073         
          10.40                     24530                    0.27756                   1.12968         
          10.50                     24563                    0.27621                   1.12785         
          10.60                     24628                    0.27580                   1.12686         
          10.70                     24692                    0.27512                   1.12694         
          10.80                     24692                    0.27673                   1.12626         
          10.90                     24823                    0.27940                   1.12263         
          11.00                     24922                    0.27601                   1.11859         
          11.10                     25073                    0.27429                   1.11693         
          11.20                     25103                    0.27430                   1.11704         
          11.30                     24940                    0.27550                   1.12503         
          11.40                     25069                    0.27285                   1.12525         
          11.50                     25113                    0.27137                   1.12781         
          11.60                     25127                    0.27203                   1.13403         
          11.70                     25204                    0.27112                   1.13915         
          11.80                     25317                    0.27145                   1.14203         
          11.90                     25577                    0.27015                   1.14027         
          12.00                     25695                    0.26873                   1.13772         
          12.10                     25791                    0.26780                   1.13521         
          12.20                     25844                    0.26756                   1.13278         
          12.30                     25908                    0.26830                   1.13043         
          12.40                     25911                    0.26763                   1.13119         
          12.50                     25813                    0.27017                   1.13667         
          12.60                     25924                    0.27048                   1.13519         
          12.70                     26100                    0.27237                   1.13297         
          12.80                     26126                    0.27332                   1.13240         
          12.90                     26268                    0.27200                   1.12952         
          13.00                     26321                    0.27338                   1.12919         
          13.10                     26318                    0.27258                   1.13272         
          13.20                     26397                    0.26994                   1.13338         
          13.30                     26370                    0.27132                   1.13590         
          13.40                     26434                    0.26871                   1.13856         
          13.50                     26488                    0.27037                   1.13837         
          13.60                     26431                    0.27048                   1.14254         
          13.70                     26541                    0.26800                   1.14058         
          13.80                     26634                    0.26821                   1.14265         
          13.90                     26770                    0.26903                   1.14505         
          14.00                     26940                    0.26918                   1.14744         
          14.10                     26981                    0.27026                   1.14726         
          14.20                     27111                    0.26878                   1.14650         
          14.30                     27247                    0.26828                   1.14511         
          14.40                     27356                    0.26881                   1.14399         
          14.50                     27447                    0.26929                   1.14641         
          14.60                     27558                    0.26733                   1.14669         
          14.70                     27650                    0.26732                   1.14699         
          14.80                     27864                    0.26411                   1.14291         
          14.90                     27804                    0.26465                   1.14242         
          15.00                     27696                    0.26424                   1.14298         
          15.10                     27721                    0.26754                   1.14159         
          15.20                     27691                    0.26674                   1.14503         
          15.30                     27761                    0.26787                   1.14628         
          15.40                     27909                    0.26691                   1.14475         
          15.50                     27829                    0.26664                   1.15164         
          15.60                     27927                    0.26651                   1.15278         
          15.70                     28088                    0.26551                   1.15410         
          15.80                     28231                    0.26718                   1.15411         
          15.90                     28399                    0.26568                   1.15251         
          16.00                     28492                    0.26469                   1.15322         
          16.10                     28518                    0.26563                   1.15467         
          16.20                     28512                    0.26322                   1.15668         
          16.30                     28695                    0.26441                   1.15269         
          16.40                     28928                    0.26316                   1.14902         
          16.50                     28978                    0.26331                   1.15221         
          16.60                     29173                    0.26148                   1.15319         
          16.70                     29418                    0.26075                   1.15105         
          16.80                     29583                    0.25922                   1.14794         
          16.90                     29746                    0.25796                   1.14727         
          17.00                     29875                    0.25690                   1.14584         
          17.10                     29794                    0.25795                   1.14995         
          17.20                     29949                    0.25648                   1.14889         
          17.30                     29967                    0.25560                   1.14854         
          17.40                     30142                    0.25227                   1.14431         
          17.50                     29925                    0.25516                   1.15049         
          17.60                     29925                    0.25136                   1.15049         
          17.70                     29949                    0.25081                   1.15043         
          17.80                     29897                    0.24981                   1.15041         
          17.90                     29946                    0.24990                   1.15053         
          18.00                     29990                    0.24982                   1.15093         
          18.10                     30099                    0.25102                   1.15154         
          18.20                     30032                    0.25236                   1.15533         
          18.30                     30082                    0.25210                   1.15315         
          18.40                     30080                    0.25398                   1.15387         
          18.50                     30126                    0.25482                   1.15230         
          18.60                     30104                    0.25425                   1.15402         
          18.70                     30257                    0.25399                   1.15043         
          18.80                     30177                    0.25364                   1.15077         
          18.90                     30246                    0.25478                   1.14941         
          19.00                     30136                    0.25298                   1.15239         
          19.10                     30220                    0.25355                   1.15198         
          19.20                     30280                    0.25404                   1.15060         
          19.30                     30203                    0.25460                   1.15418         
          19.40                     30207                    0.25537                   1.15611         
          19.50                     30266                    0.25443                   1.15325         
          19.60                     30255                    0.25533                   1.15501         
          19.70                     30151                    0.25513                   1.15765         
          19.80                     30222                    0.25598                   1.15713         
          19.90                     30222                    0.25437                   1.15789         
          20.00                     30291                    0.25685                   1.15670         
          20.10                     30378                    0.25490                   1.15577         
          20.20                     30313                    0.25470                   1.15821         
          20.30                     30324                    0.25472                   1.15858         
          20.40                     30301                    0.25318                   1.16099         
          20.50                     30259                    0.25405                   1.16545         
          20.60                     30183                    0.25494                   1.16701         
          20.70                     30172                    0.25528                   1.16755         
          20.80                     30243                    0.25413                   1.16644         
          20.90                     30321                    0.25440                   1.16251         
          21.00                     30334                    0.25487                   1.16403         
          21.10                     30341                    0.25555                   1.16491         
          21.20                     30470                    0.25323                   1.16547         
          21.30                     30529                    0.25303                   1.16544         
          21.40                     30598                    0.25117                   1.16361         
          21.50                     30713                    0.25133                   1.15945         
          21.60                     30756                    0.25137                   1.15857         
          21.70                     30789                    0.25271                   1.15856         
          21.80                     30823                    0.25216                   1.15900         
          21.90                     30830                    0.25158                   1.15929         
          22.00                     31000                    0.24981                   1.15633         
          22.10                     31001                    0.24952                   1.15859         
          22.20                     31011                    0.24968                   1.16192         
          22.30                     31175                    0.24982                   1.16179         
          22.40                     31271                    0.24912                   1.16164         
          22.50                     31368                    0.24906                   1.15882         
          22.60                     31506                    0.25033                   1.15641         
          22.70                     31554                    0.24981                   1.15542         
          22.80                     31500                    0.25136                   1.15790         
          22.90                     31606                    0.25155                   1.15693         
          23.00                     31714                    0.25090                   1.15722         
          23.10                     31733                    0.25183                   1.15947         
          23.20                     31745                    0.25197                   1.16196         
          23.30                     31818                    0.25273                   1.16375         
          23.40                     31936                    0.25160                   1.16203         
          23.50                     31822                    0.25031                   1.16420         
          23.60                     31844                    0.25185                   1.16510         
          23.70                     31906                    0.25079                   1.16486         
          23.80                     32191                    0.24960                   1.16033         
          23.90                     32212                    0.24955                   1.16134         
          24.00                     32374                    0.24723                   1.16217         
          24.10                     32453                    0.24613                   1.16277         
          24.20                     32468                    0.24503                   1.16310         
          24.30                     32463                    0.24819                   1.16152         
          24.40                     32572                    0.24855                   1.15856         
          24.50                     32561                    0.25041                   1.15908         
          24.60                     32699                    0.24736                   1.15680         
          24.70                     32651                    0.24787                   1.15990         
          24.80                     32611                    0.24854                   1.16411         
          24.90                     32598                    0.24846                   1.16725         
          25.00                     32646                    0.24966                   1.16805         
          25.10                     32608                    0.24970                   1.17081         
          25.20                     32676                    0.24965                   1.17351         
          25.30                     32891                    0.24759                   1.17371         
          25.40                     33158                    0.24648                   1.17418         
          25.50                     33297                    0.24604                   1.17544         
          25.60                     33396                    0.24488                   1.17647         
          25.70                     33584                    0.24280                   1.17529         
          25.80                     33736                    0.24018                   1.17417         
          25.90                     33853                    0.24009                   1.17431         
          26.00                     34071                    0.23980                   1.17187         
          26.10                     34187                    0.23786                   1.16792         
          26.20                     34376                    0.23661                   1.16404         
          26.30                     34384                    0.23675                   1.16295         
          26.40                     34249                    0.23781                   1.16522         
          26.50                     34177                    0.23753                   1.16664         
          26.60                     34207                    0.23673                   1.16653         
          26.70                     34133                    0.23665                   1.16950         
          26.80                     34123                    0.23883                   1.17034         
          26.90                     34123                    0.23746                   1.17051         
          27.00                     34220                    0.23749                   1.16677         
          27.10                     34192                    0.24031                   1.16654         
          27.20                     34108                    0.24017                   1.17062         
          27.30                     34034                    0.24112                   1.17454         
          27.40                     34022                    0.23987                   1.17436         
          27.50                     34085                    0.23765                   1.17200         
          27.60                     34138                    0.24001                   1.16933         
          27.70                     34132                    0.24010                   1.16958         
          27.80                     34160                    0.23914                   1.16834         
          27.90                     34068                    0.24204                   1.16872         
          28.00                     34038                    0.24082                   1.16856         
          28.10                     34054                    0.24119                   1.16516         
          28.20                     34013                    0.24106                   1.16507         
          28.30                     34044                    0.24089                   1.16524         
          28.40                     35437                    0.24075                   1.14513         
          28.50                     34141                    0.23930                   1.16470         
          28.60                     34189                    0.24028                   1.16446         
          28.70                     34174                    0.23907                   1.16429         
          28.80                     34072                    0.23977                   1.16755         
          28.90                     35579                    0.24126                   1.13431         
          29.00                     34341                    0.24186                   1.16558         
          29.10                     34285                    0.24136                   1.16703         
          29.20                     35162                    0.24245                   1.13378         
          29.30                     34334                    0.24042                   1.16843         
          29.40                     35095                    0.24197                   1.13226         
          29.50                     34970                    0.24098                   1.13661         
          29.60                     34934                    0.24000                   1.13701         
          29.70                     34890                    0.24002                   1.13720         
          29.80                     34769                    0.24153                   1.13913         
          29.90                     34834                    0.24154                   1.13784         
          30.00                     34676                    0.24253                   1.13803         
          30.10                     34618                    0.24292                   1.13768         
          30.20                     34511                    0.24125                   1.13957         
          30.30                     34427                    0.24450                   1.17512         
          30.40                     34544                    0.24482                   1.17567         
          30.50                     34672                    0.24299                   1.17319         
          30.60                     34737                    0.24154                   1.16974         
          30.70                     34816                    0.24186                   1.16527         
          30.80                     34831                    0.24535                   1.16267         
          30.90                     34919                    0.24203                   1.16022         
          31.00                     34959                    0.24144                   1.15992         
          31.10                     34997                    0.24321                   1.15705         
          31.20                     34896                    0.24410                   1.15886         
          31.30                     34832                    0.24408                   1.16138         
          31.40                     34976                    0.24473                   1.16094         
          31.50                     34840                    0.24426                   1.16672         
          31.60                     34883                    0.24504                   1.16673         
          31.70                     34882                    0.24431                   1.16588         
          31.80                     34901                    0.24438                   1.16682         
          31.90                     34897                    0.24457                   1.16808         
          32.00                     34920                    0.24435                   1.16807         
          32.10                     35027                    0.24270                   1.16790         
          32.20                     35131                    0.24146                   1.16814         
          32.30                     35233                    0.23986                   1.16687         
          32.40                     35230                    0.24075                   1.16787         
          32.50                     35228                    0.24091                   1.16741         
          32.60                     35106                    0.24340                   1.16971         
          32.70                     35207                    0.24077                   1.16632         
          32.80                     35148                    0.23923                   1.16744         
          32.90                     35199                    0.23998                   1.16709         
          33.00                     35121                    0.24176                   1.16872         
          33.10                     35107                    0.24212                   1.16977         
          33.20                     35194                    0.24032                   1.16957         
          33.30                     35240                    0.24005                   1.16766         
          33.40                     35396                    0.24000                   1.16242         
          33.50                     35490                    0.24064                   1.15834         
          33.60                     35428                    0.24126                   1.15783         
          33.70                     35502                    0.24181                   1.15588         
          33.80                     35647                    0.24173                   1.15524         
          33.90                     35649                    0.23998                   1.15518         
          34.00                     35698                    0.23989                   1.15371         
          34.10                     35713                    0.24061                   1.15440         
          34.20                     35592                    0.24126                   1.15877         
          34.30                     35403                    0.24280                   1.16222         
          34.40                     35217                    0.24330                   1.16473         
          34.50                     35273                    0.24198                   1.16647         
          34.60                     35344                    0.24221                   1.16895         
          34.70                     35390                    0.24035                   1.16862         
          34.80                     35418                    0.24156                   1.16935         
          34.90                     35393                    0.24337                   1.17042         
          35.00                     35337                    0.24439                   1.17178         
          35.10                     35333                    0.24622                   1.17236         
          35.20                     35349                    0.24446                   1.17222         
          35.30                     35355                    0.24606                   1.17061         
          35.40                     35466                    0.24751                   1.16775         
          35.50                     35494                    0.24633                   1.16701         
          35.60                     35502                    0.24392                   1.16933         
          35.70                     35770                    0.24331                   1.16533         
          35.80                     35935                    0.24214                   1.16397         
          35.90                     36018                    0.24021                   1.16397         
          36.00                     35975                    0.24103                   1.16412         
          36.10                     35981                    0.24117                   1.16252         
          36.20                     35963                    0.24150                   1.16137         
          36.30                     35952                    0.23957                   1.16070         
          36.40                     35930                    0.24127                   1.15938         
          36.50                     35895                    0.24167                   1.16089         
          36.60                     35825                    0.24331                   1.16346         
          36.70                     35984                    0.24241                   1.16288         
          36.80                     36070                    0.23972                   1.16069         
