           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     90568                    0.57909                   0.60897         
           0.20                     89701                    0.56608                   0.61462         
           0.30                     89438                    0.56412                   0.61600         
           0.40                     88231                    0.56166                   0.61803         
           0.50                     87817                    0.56084                   0.61884         
           0.60                     88037                    0.56112                   0.61882         
           0.70                     88499                    0.56249                   0.61735         
           0.80                     87764                    0.56058                   0.61951         
           0.90                     88138                    0.55832                   0.62079         
           1.00                     86150                    0.55750                   0.62284         
           1.10                     88262                    0.55576                   0.62173         
           1.20                     85899                    0.55557                   0.62360         
           1.30                     87951                    0.55608                   0.62252         
           1.40                     87432                    0.55470                   0.62260         
           1.50                     88184                    0.55553                   0.62209         
           1.60                     88574                    0.55319                   0.62281         
           1.70                     88742                    0.55459                   0.62169         
           1.80                     86144                    0.55118                   0.62436         
           1.90                     85871                    0.55081                   0.62634         
           2.00                     87188                    0.55277                   0.62497         
           2.10                     85729                    0.55108                   0.62710         
           2.20                     86208                    0.55123                   0.62718         
           2.30                     85891                    0.55284                   0.62619         
           2.40                     86253                    0.54801                   0.62692         
           2.50                     86462                    0.54764                   0.62785         
           2.60                     87165                    0.54747                   0.62613         
           2.70                     84404                    0.55154                   0.62692         
           2.80                     84968                    0.55407                   0.62612         
           2.90                     87253                    0.55210                   0.62468         
           3.00                     85906                    0.55211                   0.62736         
           3.10                     87637                    0.55317                   0.62447         
           3.20                     86702                    0.55231                   0.62519         
           3.30                     87463                    0.55405                   0.62361         
           3.40                     85711                    0.55381                   0.62546         
           3.50                     86485                    0.55299                   0.62587         
           3.60                     85108                    0.55513                   0.62564         
           3.70                     86911                    0.55660                   0.62295         
           3.80                     87128                    0.55626                   0.62217         
           3.90                     87503                    0.55699                   0.62214         
           4.00                     86971                    0.55401                   0.62374         
           4.10                     85541                    0.55053                   0.62638         
           4.20                     85400                    0.55018                   0.62753         
           4.30                     85733                    0.54985                   0.62704         
           4.40                     86227                    0.55113                   0.62652         
           4.50                     86277                    0.54516                   0.62821         
           4.60                     86049                    0.54845                   0.62810         
           4.70                     87264                    0.55248                   0.62487         
