           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     82666                    0.56920                   0.61739         
           0.20                     81255                    0.55649                   0.62854         
           0.30                     73461                    0.55278                   0.63386         
           0.40                     61520                    0.54270                   0.64858         
           0.50                     72086                    0.53785                   0.65783         
           0.60                     64589                    0.52999                   0.66582         
           0.70                     42237                    0.52418                   0.68119         
           0.80                     46923                    0.51595                   0.67469         
           0.90                     18255                    0.51160                   0.76519         
           1.00                     21050                    0.50288                   0.75467         
           1.10                     11481                    0.48763                   0.74025         
           1.20                      9653                    0.47585                   0.82945         
           1.30                      5025                    0.46127                   0.92046         
           1.40                      5746                    0.44277                   0.93497         
           1.50                      5661                    0.42194                   1.08456         
           1.60                      5950                    0.40328                   1.11296         
           1.70                      9193                    0.38512                   1.13314         
           1.80                     14629                    0.36600                   1.16020         
           1.90                     15553                    0.34358                   1.16703         
           2.00                     16250                    0.32138                   1.17927         
           2.10                     16869                    0.30164                   1.18645         
           2.20                     20647                    0.28874                   1.18794         
           2.30                     21085                    0.27891                   1.19538         
           2.40                     18193                    0.27102                   1.21029         
           2.50                     18516                    0.26263                   1.21087         
           2.60                     18823                    0.25861                   1.21394         
           2.70                     19058                    0.25430                   1.21850         
           2.80                     19302                    0.24945                   1.22423         
           2.90                     18788                    0.24639                   1.24667         
           3.00                     19238                    0.24306                   1.24380         
           3.10                     19419                    0.24195                   1.24005         
           3.20                     19542                    0.24326                   1.23232         
           3.30                     19497                    0.24590                   1.22974         
           3.40                     19467                    0.24551                   1.23741         
           3.50                     19565                    0.24198                   1.24614         
           3.60                     19876                    0.24452                   1.24594         
           3.70                     20010                    0.24302                   1.25400         
           3.80                     22380                    0.24243                   1.21624         
           3.90                     20610                    0.24194                   1.26045         
           4.00                     20810                    0.24145                   1.25782         
           4.10                     21081                    0.23882                   1.25049         
           4.20                     21240                    0.24098                   1.24583         
           4.30                     21577                    0.23726                   1.24711         
           4.40                     21759                    0.23477                   1.25011         
           4.50                     22034                    0.23117                   1.25069         
           4.60                     23000                    0.22923                   1.25013         
           4.70                     22989                    0.22730                   1.24527         
           4.80                     22959                    0.22687                   1.24507         
           4.90                     22620                    0.22533                   1.25381         
           5.00                     22692                    0.22712                   1.25311         
           5.10                     22753                    0.22845                   1.25388         
           5.20                     22724                    0.23144                   1.25628         
           5.30                     22776                    0.23095                   1.26026         
           5.40                     22836                    0.23054                   1.26528         
           5.50                     22923                    0.23138                   1.26975         
           5.60                     23111                    0.22929                   1.26766         
           5.70                     23190                    0.23115                   1.26486         
           5.80                     23320                    0.22696                   1.26098         
           5.90                     30666                    0.22877                   1.24592         
           6.00                     30804                    0.22862                   1.24871         
           6.10                     31065                    0.22687                   1.25140         
           6.20                     31191                    0.22384                   1.25779         
           6.30                     31291                    0.22209                   1.25551         
           6.40                     31425                    0.22375                   1.25508         
           6.50                     31582                    0.22561                   1.25850         
           6.60                     31736                    0.22631                   1.25970         
           6.70                     31978                    0.22239                   1.26455         
           6.80                     32141                    0.21976                   1.26846         
           6.90                     32508                    0.21582                   1.26989         
           7.00                     32863                    0.21300                   1.27207         
           7.10                     33116                    0.21104                   1.27138         
           7.20                     33246                    0.21166                   1.27534         
           7.30                     33415                    0.21039                   1.27738         
           7.40                     33647                    0.20706                   1.27249         
           7.50                     33921                    0.20675                   1.27023         
           7.60                     33884                    0.20505                   1.27152         
           7.70                     33896                    0.20563                   1.27270         
           7.80                     34091                    0.20362                   1.27294         
           7.90                     34246                    0.20266                   1.27530         
           8.00                     34399                    0.20229                   1.27994         
           8.10                     34691                    0.20045                   1.28054         
           8.20                     34846                    0.19902                   1.27827         
           8.30                     34838                    0.19869                   1.27636         
           8.40                     34694                    0.20063                   1.27832         
           8.50                     34777                    0.20064                   1.27819         
           8.60                     34935                    0.20137                   1.27691         
           8.70                     34942                    0.19860                   1.27394         
           8.80                     35017                    0.19930                   1.27079         
           8.90                     34897                    0.20149                   1.27560         
           9.00                     34981                    0.20228                   1.27720         
           9.10                     35107                    0.20526                   1.27510         
           9.20                     35291                    0.20174                   1.27267         
           9.30                     35255                    0.20614                   1.27306         
           9.40                     35375                    0.20413                   1.27698         
           9.50                     35445                    0.20460                   1.27415         
           9.60                     35523                    0.20634                   1.27281         
           9.70                     35648                    0.20620                   1.26984         
           9.80                     35779                    0.20582                   1.26988         
           9.90                     35872                    0.20731                   1.27665         
          10.00                     35865                    0.20523                   1.28442         
          10.10                     35960                    0.20441                   1.28640         
          10.20                     36098                    0.20219                   1.28810         
          10.30                     36253                    0.20023                   1.28621         
          10.40                     36256                    0.20047                   1.28580         
          10.50                     36174                    0.20293                   1.28799         
          10.60                     36154                    0.20384                   1.28704         
          10.70                     36185                    0.20379                   1.28530         
          10.80                     36221                    0.20153                   1.28493         
          10.90                     36231                    0.20355                   1.28290         
          11.00                     36304                    0.20123                   1.28137         
          11.10                     36404                    0.20284                   1.28077         
          11.20                     36475                    0.20147                   1.28459         
          11.30                     36495                    0.20018                   1.29141         
          11.40                     36678                    0.20220                   1.29381         
          11.50                     36804                    0.20247                   1.29525         
          11.60                     36863                    0.20340                   1.29557         
          11.70                     37123                    0.20099                   1.29516         
          11.80                     37262                    0.20141                   1.29093         
          11.90                     37236                    0.20130                   1.28873         
          12.00                     37231                    0.20214                   1.28629         
          12.10                     37284                    0.19939                   1.28299         
          12.20                     37279                    0.20066                   1.28446         
          12.30                     37339                    0.19921                   1.28251         
          12.40                     37214                    0.20053                   1.28870         
          12.50                     37315                    0.20204                   1.28793         
          12.60                     37309                    0.20149                   1.28864         
          12.70                     37341                    0.20320                   1.29033         
          12.80                     37317                    0.20190                   1.29207         
          12.90                     37165                    0.20265                   1.29439         
          13.00                     37063                    0.20265                   1.29648         
          13.10                     37008                    0.20323                   1.30157         
          13.20                     37258                    0.19975                   1.30297         
          13.30                     37448                    0.20014                   1.30269         
          13.40                     37584                    0.20117                   1.29935         
          13.50                     37766                    0.19948                   1.29597         
          13.60                     37785                    0.19965                   1.29465         
          13.70                     37857                    0.20070                   1.29507         
          13.80                     37903                    0.19851                   1.29695         
          13.90                     37969                    0.19887                   1.29497         
          14.00                     38073                    0.19982                   1.29462         
          14.10                     38142                    0.19920                   1.29314         
          14.20                     38300                    0.20030                   1.29342         
          14.30                     38347                    0.19945                   1.29412         
          14.40                     38485                    0.19602                   1.29527         
          14.50                     38571                    0.19601                   1.29817         
          14.60                     38824                    0.19443                   1.29920         
          14.70                     38899                    0.19463                   1.30019         
          14.80                     38992                    0.19842                   1.29748         
          14.90                     39064                    0.19722                   1.29633         
          15.00                     39059                    0.19965                   1.29951         
          15.10                     39261                    0.19661                   1.29748         
          15.20                     39268                    0.19895                   1.29851         
          15.30                     39510                    0.19976                   1.29394         
          15.40                     39543                    0.20130                   1.29210         
          15.50                     39639                    0.20329                   1.29244         
          15.60                     39714                    0.20257                   1.29440         
          15.70                     39886                    0.20336                   1.29244         
          15.80                     40015                    0.20240                   1.29561         
          15.90                     40194                    0.20311                   1.29923         
          16.00                     40447                    0.19895                   1.29985         
          16.10                     40657                    0.19646                   1.29819         
          16.20                     40690                    0.19817                   1.29530         
          16.30                     40704                    0.19801                   1.29325         
          16.40                     40580                    0.19929                   1.29366         
          16.50                     40582                    0.19889                   1.29555         
          16.60                     40580                    0.19987                   1.29521         
          16.70                     40621                    0.20263                   1.29310         
          16.80                     40648                    0.20221                   1.29218         
          16.90                     40525                    0.20418                   1.29706         
          17.00                     40579                    0.20250                   1.30012         
          17.10                     40588                    0.20446                   1.30501         
          17.20                     40696                    0.20365                   1.30794         
          17.30                     40898                    0.20196                   1.30567         
          17.40                     41022                    0.20255                   1.30246         
          17.50                     41050                    0.20292                   1.30162         
          17.60                     41177                    0.20190                   1.30345         
          17.70                     41297                    0.20322                   1.30701         
          17.80                     41480                    0.20308                   1.30766         
          17.90                     41711                    0.19905                   1.30421         
          18.00                     41706                    0.19797                   1.30307         
          18.10                     41828                    0.19743                   1.30407         
          18.20                     41913                    0.19742                   1.30542         
          18.30                     41928                    0.20028                   1.30560         
          18.40                     42147                    0.19836                   1.30209         
          18.50                     42344                    0.19490                   1.30135         
          18.60                     42615                    0.19603                   1.29920         
          18.70                     42502                    0.19611                   1.30417         
          18.80                     42711                    0.19732                   1.30353         
          18.90                     42840                    0.19710                   1.30494         
          19.00                     42927                    0.20159                   1.30668         
          19.10                     43067                    0.20109                   1.30381         
          19.20                     43086                    0.20134                   1.30479         
          19.30                     43280                    0.19783                   1.30439         
          19.40                     43325                    0.19939                   1.30485         
          19.50                     43469                    0.19682                   1.30469         
          19.60                     43585                    0.19936                   1.30531         
          19.70                     43659                    0.20058                   1.30397         
          19.80                     43722                    0.20503                   1.30316         
          19.90                     43760                    0.20290                   1.30223         
          20.00                     43726                    0.20554                   1.30156         
          20.10                     43705                    0.20362                   1.30328         
          20.20                     43809                    0.20308                   1.30352         
          20.30                     43958                    0.20395                   1.30600         
          20.40                     44199                    0.20443                   1.30617         
          20.50                     44316                    0.20276                   1.31024         
          20.60                     44384                    0.20209                   1.30953         
          20.70                     44522                    0.20346                   1.30961         
          20.80                     44851                    0.20208                   1.30932         
          20.90                     44881                    0.20166                   1.31263         
          21.00                     44869                    0.20231                   1.31523         
          21.10                     44982                    0.20165                   1.31460         
          21.20                     45061                    0.20161                   1.31433         
          21.30                     45357                    0.20072                   1.31321         
          21.40                     45525                    0.20252                   1.31267         
          21.50                     45847                    0.20081                   1.30979         
          21.60                     45941                    0.19912                   1.30830         
          21.70                     46007                    0.19832                   1.30740         
          21.80                     46105                    0.19935                   1.31007         
          21.90                     46158                    0.20071                   1.31150         
          22.00                     46250                    0.19847                   1.31408         
          22.10                     46247                    0.20031                   1.31616         
          22.20                     46359                    0.20082                   1.31769         
          22.30                     46611                    0.19818                   1.31915         
          22.40                     46944                    0.19697                   1.31569         
          22.50                     47205                    0.19677                   1.31452         
          22.60                     47379                    0.19792                   1.31433         
          22.70                     47425                    0.19765                   1.31112         
          22.80                     47268                    0.19984                   1.30948         
          22.90                     47405                    0.19960                   1.30816         
          23.00                     47533                    0.19906                   1.30711         
          23.10                     47516                    0.20041                   1.30726         
          23.20                     47671                    0.20159                   1.30842         
          23.30                     47874                    0.20259                   1.31143         
          23.40                     48091                    0.20285                   1.31380         
          23.50                     48337                    0.19949                   1.31595         
          23.60                     48558                    0.19755                   1.31749         
          23.70                     48767                    0.19793                   1.31924         
          23.80                     48949                    0.19830                   1.31965         
          23.90                     49090                    0.20108                   1.31936         
          24.00                     49289                    0.20143                   1.31827         
          24.10                     49576                    0.20311                   1.31629         
          24.20                     49982                    0.19934                   1.31190         
          24.30                     50121                    0.20021                   1.31217         
          24.40                     50360                    0.19896                   1.31290         
          24.50                     50430                    0.20185                   1.31484         
          24.60                     50706                    0.19895                   1.31470         
          24.70                     50962                    0.19892                   1.31756         
          24.80                     51176                    0.19782                   1.31976         
          24.90                     51377                    0.19611                   1.31806         
          25.00                     51574                    0.19684                   1.31740         
          25.10                     51843                    0.19696                   1.31778         
          25.20                     51952                    0.19542                   1.31906         
          25.30                     52081                    0.19486                   1.32031         
          25.40                     52129                    0.19819                   1.32152         
          25.50                     52264                    0.19812                   1.32349         
          25.60                     52502                    0.19952                   1.32383         
          25.70                     52734                    0.20115                   1.32550         
          25.80                     52974                    0.19817                   1.32566         
          25.90                     53289                    0.19766                   1.32603         
          26.00                     53605                    0.19660                   1.32342         
          26.10                     53938                    0.19375                   1.32280         
          26.20                     54349                    0.19007                   1.32229         
          26.30                     54776                    0.18805                   1.32085         
          26.40                     55067                    0.18710                   1.31752         
          26.50                     55488                    0.18585                   1.31450         
          26.60                     55796                    0.18611                   1.31069         
          26.70                     56079                    0.18622                   1.30633         
          26.80                     56290                    0.18587                   1.30433         
          26.90                     56361                    0.18651                   1.30492         
          27.00                     56559                    0.18840                   1.30330         
          27.10                     56624                    0.18987                   1.30445         
          27.20                     56786                    0.18694                   1.30441         
          27.30                     56974                    0.18362                   1.30563         
          27.40                     57231                    0.18068                   1.30572         
          27.50                     57440                    0.17746                   1.30624         
          27.60                     57588                    0.17881                   1.30469         
          27.70                     57608                    0.17821                   1.30197         
          27.80                     57496                    0.17732                   1.30269         
          27.90                     57485                    0.17882                   1.30391         
          28.00                     57350                    0.18149                   1.30812         
          28.10                     57237                    0.18254                   1.31164         
          28.20                     57266                    0.18282                   1.31273         
          28.30                     57380                    0.18179                   1.31274         
