           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     85957                    0.57596                   0.61283         
           0.20                     82187                    0.55956                   0.62528         
           0.30                     83018                    0.54884                   0.62981         
           0.40                     82455                    0.54765                   0.63602         
           0.50                     76435                    0.54460                   0.63998         
           0.60                     77720                    0.53266                   0.65309         
           0.70                     73719                    0.52727                   0.66405         
           0.80                     55282                    0.52398                   0.65967         
           0.90                     60764                    0.51946                   0.68414         
           1.00                     36731                    0.51021                   0.68142         
           1.10                     27230                    0.50096                   0.69953         
           1.20                     11013                    0.49433                   0.73387         
           1.30                     13010                    0.48250                   0.76533         
           1.40                     15608                    0.47165                   0.76573         
           1.50                      8065                    0.45923                   0.89502         
           1.60                      9878                    0.44776                   0.91417         
           1.70                      6762                    0.43357                   1.03610         
           1.80                      6887                    0.41826                   1.08400         
           1.90                      7336                    0.40127                   1.10066         
           2.00                      7630                    0.38561                   1.11937         
           2.10                      6897                    0.36798                   1.15935         
           2.20                      8560                    0.35203                   1.12868         
           2.30                      8828                    0.33838                   1.14008         
           2.40                      8002                    0.32526                   1.17492         
           2.50                     14660                    0.31335                   1.17611         
           2.60                     15553                    0.30174                   1.13942         
           2.70                     16014                    0.29178                   1.13937         
           2.80                     16192                    0.28595                   1.14369         
           2.90                     18231                    0.27747                   1.11750         
           3.00                     18461                    0.26884                   1.11867         
           3.10                     18422                    0.26713                   1.12133         
           3.20                     18208                    0.26331                   1.12863         
           3.30                     17792                    0.26297                   1.14197         
           3.40                     17538                    0.26097                   1.16028         
           3.50                     17845                    0.25979                   1.16129         
           3.60                     18010                    0.26079                   1.16589         
           3.70                     18187                    0.25800                   1.16656         
           3.80                     18317                    0.25686                   1.16364         
           3.90                     18420                    0.25548                   1.18690         
           4.00                     18500                    0.25560                   1.19010         
           4.10                     18587                    0.25510                   1.19125         
           4.20                     18808                    0.25599                   1.19159         
           4.30                     18909                    0.25775                   1.18842         
           4.40                     19036                    0.25912                   1.18970         
           4.50                     19401                    0.25685                   1.18790         
           4.60                     19628                    0.25887                   1.19005         
           4.70                     19790                    0.25632                   1.19359         
           4.80                     20034                    0.25227                   1.20094         
           4.90                     20165                    0.25239                   1.20748         
           5.00                     20260                    0.25281                   1.21032         
           5.10                     20472                    0.24902                   1.21107         
           5.20                     30516                    0.24844                   1.17415         
           5.30                     20872                    0.24852                   1.21040         
           5.40                     21072                    0.24968                   1.20900         
           5.50                     21265                    0.25313                   1.21013         
           5.60                     21460                    0.25135                   1.21185         
           5.70                     21706                    0.24949                   1.21183         
           5.80                     21821                    0.25352                   1.21893         
           5.90                     22093                    0.24829                   1.22193         
           6.00                     22339                    0.24506                   1.22390         
           6.10                     22532                    0.24382                   1.22192         
           6.20                     22720                    0.24428                   1.22065         
           6.30                     22853                    0.24094                   1.21861         
           6.40                     22966                    0.24159                   1.21959         
           6.50                     23131                    0.23718                   1.21931         
           6.60                     23267                    0.23426                   1.21835         
           6.70                     23370                    0.23507                   1.21813         
           6.80                     23578                    0.23619                   1.21464         
           6.90                     23709                    0.23822                   1.21368         
           7.00                     23796                    0.23618                   1.21358         
           7.10                     23812                    0.23656                   1.21623         
           7.20                     23798                    0.23842                   1.22231         
           7.30                     23903                    0.23600                   1.22344         
           7.40                     23933                    0.23867                   1.22581         
           7.50                     24152                    0.23851                   1.22126         
           7.60                     24202                    0.24038                   1.21970         
           7.70                     24394                    0.24005                   1.21856         
           7.80                     24485                    0.24264                   1.21903         
           7.90                     24660                    0.24663                   1.21839         
           8.00                     24803                    0.24374                   1.22047         
           8.10                     24987                    0.24223                   1.21517         
           8.20                     25074                    0.24152                   1.21649         
           8.30                     25120                    0.24213                   1.21746         
           8.40                     25284                    0.23982                   1.21574         
           8.50                     28546                    0.23888                   1.18506         
           8.60                     28450                    0.24118                   1.18579         
           8.70                     25503                    0.23896                   1.21689         
           8.80                     25643                    0.23810                   1.21814         
           8.90                     28604                    0.24033                   1.18576         
           9.00                     25607                    0.24267                   1.22744         
           9.10                     28603                    0.24037                   1.18614         
           9.20                     25917                    0.24277                   1.22521         
           9.30                     26041                    0.23996                   1.22552         
           9.40                     26116                    0.24146                   1.22650         
           9.50                     26312                    0.23933                   1.22536         
           9.60                     26438                    0.24057                   1.22513         
           9.70                     26480                    0.24087                   1.22750         
           9.80                     28966                    0.23820                   1.18792         
           9.90                     26774                    0.23621                   1.22461         
          10.00                     26857                    0.23757                   1.22466         
          10.10                     26969                    0.23768                   1.22396         
          10.20                     27039                    0.23832                   1.22554         
          10.30                     29214                    0.23731                   1.17588         
          10.40                     29086                    0.23741                   1.17847         
          10.50                     29087                    0.23750                   1.18171         
          10.60                     28986                    0.23750                   1.18497         
          10.70                     28782                    0.23905                   1.18689         
          10.80                     28796                    0.24022                   1.18657         
          10.90                     28850                    0.23933                   1.18768         
          11.00                     28867                    0.24089                   1.18678         
          11.10                     28787                    0.24132                   1.19057         
          11.20                     28775                    0.24191                   1.19455         
          11.30                     28865                    0.24131                   1.19252         
          11.40                     29033                    0.23648                   1.19629         
          11.50                     29138                    0.23456                   1.19727         
          11.60                     29157                    0.23360                   1.19754         
          11.70                     29220                    0.23341                   1.19693         
          11.80                     29131                    0.23182                   1.19708         
          11.90                     29023                    0.23279                   1.20391         
          12.00                     29177                    0.23170                   1.20297         
          12.10                     29157                    0.23241                   1.20290         
          12.20                     29321                    0.23112                   1.19978         
          12.30                     29248                    0.23148                   1.19501         
          12.40                     29282                    0.22956                   1.19248         
