           tauB                     NinLC                      phiL          
           0.00                     23538                    0.50308                   1.79611         
           0.10                     25370                    0.47858                   2.03391         
           0.20                     27819                    0.46180                   2.12876         
           0.30                     30351                    0.44875                   2.17865         
           0.40                     33130                    0.43430                   2.20882         
           0.50                     35690                    0.42456                   2.23827         
           0.60                     38546                    0.41039                   2.25112         
           0.70                     41449                    0.39794                   2.26326         
           0.80                     44435                    0.38312                   2.27326         
           0.90                     47349                    0.36758                   2.27620         
           1.00                     50049                    0.35297                   2.28333         
           1.10                     52925                    0.33711                   2.28092         
           1.20                     55622                    0.32195                   2.28520         
           1.30                     58271                    0.30749                   2.28052         
           1.40                     60820                    0.29202                   2.27761         
           1.50                     63271                    0.27792                   2.27475         
           1.60                     65532                    0.26340                   2.26509         
           1.70                     67786                    0.24947                   2.25788         
           1.80                     69822                    0.23838                   2.24977         
           1.90                     71776                    0.22540                   2.24129         
           2.00                     73721                    0.21318                   2.22808         
           2.10                     75364                    0.20267                   2.21819         
           2.20                     76875                    0.19366                   2.20637         
           2.30                     78228                    0.18548                   2.19399         
           2.40                     79574                    0.17592                   2.17993         
           2.50                     80595                    0.17033                   2.16807         
           2.60                     81445                    0.16544                   2.16390         
           2.70                     82240                    0.15946                   2.15652         
           2.80                     82761                    0.15865                   2.14787         
           2.90                     83255                    0.15655                   2.13806         
           3.00                     83475                    0.15522                   2.13407         
           3.10                     83436                    0.15566                   2.12841         
           3.20                     83418                    0.15659                   2.12472         
           3.30                     83438                    0.15408                   2.11957         
           3.40                     83416                    0.15683                   2.11681         
           3.50                     83554                    0.15432                   2.11841         
           3.60                     83441                    0.15717                   2.11927         
           3.70                     82906                    0.16086                   2.12566         
           3.80                     82664                    0.16156                   2.13210         
           3.90                     82808                    0.15916                   2.13048         
           4.00                     82773                    0.15975                   2.12803         
           4.10                     82523                    0.16402                   2.12630         
           4.20                     82273                    0.16315                   2.12720         
           4.30                     82168                    0.16439                   2.13013         
           4.40                     81821                    0.16775                   2.13196         
           4.50                     81816                    0.16651                   2.13338         
           4.60                     81904                    0.16614                   2.13188         
           4.70                     81848                    0.16493                   2.13205         
           4.80                     81704                    0.16819                   2.13281         
           4.90                     81607                    0.16823                   2.13419         
           5.00                     81721                    0.16489                   2.13526         
           5.10                     81558                    0.16835                   2.13511         
           5.20                     81668                    0.16417                   2.13399         
           5.30                     81618                    0.16633                   2.13777         
           5.40                     81515                    0.16764                   2.13683         
           5.50                     81607                    0.16713                   2.13015         
           5.60                     81730                    0.16603                   2.12674         
           5.70                     81984                    0.16395                   2.12386         
           5.80                     81914                    0.16511                   2.12599         
           5.90                     82168                    0.16260                   2.12630         
           6.00                     82217                    0.16115                   2.12925         
           6.10                     82259                    0.16209                   2.12627         
           6.20                     82442                    0.16124                   2.12373         
           6.30                     82490                    0.16002                   2.12024         
           6.40                     82295                    0.16367                   2.12016         
           6.50                     81930                    0.16730                   2.12168         
           6.60                     81693                    0.16693                   2.12466         
           6.70                     81296                    0.16882                   2.13162         
           6.80                     81069                    0.17121                   2.14137         
           6.90                     81376                    0.16763                   2.13935         
           7.00                     81536                    0.16691                   2.13236         
           7.10                     81805                    0.16449                   2.12594         
           7.20                     82024                    0.16416                   2.12103         
           7.30                     82275                    0.16253                   2.11291         
           7.40                     82263                    0.16333                   2.11450         
           7.50                     81976                    0.16653                   2.11987         
           7.60                     81787                    0.16669                   2.12689         
           7.70                     81845                    0.16594                   2.13105         
           7.80                     81616                    0.16843                   2.13633         
           7.90                     81766                    0.16629                   2.13382         
           8.00                     81831                    0.16395                   2.13150         
           8.10                     81881                    0.16516                   2.13187         
           8.20                     81969                    0.16529                   2.13072         
           8.30                     82051                    0.16388                   2.12506         
           8.40                     82088                    0.16355                   2.11355         
           8.50                     81871                    0.16709                   2.10924         
           8.60                     81556                    0.17008                   2.11456         
           8.70                     81378                    0.16872                   2.11823         
           8.80                     81110                    0.17128                   2.12372         
           8.90                     81003                    0.17159                   2.13377         
           9.00                     80955                    0.17212                   2.14132         
           9.10                     81000                    0.17084                   2.13783         
           9.20                     80932                    0.17206                   2.13560         
           9.30                     81153                    0.17014                   2.13423         
           9.40                     81216                    0.17010                   2.13855         
           9.50                     81463                    0.16756                   2.13773         
           9.60                     81440                    0.16889                   2.13193         
           9.70                     81230                    0.17030                   2.13644         
           9.80                     80926                    0.17216                   2.13903         
           9.90                     80771                    0.17285                   2.13949         
          10.00                     80620                    0.17381                   2.14430         
