           tauB                     NinLC                      phiL          
           0.00                     17579                    0.53477                   1.52728         
           0.10                     18560                    0.52151                   1.57721         
           0.20                     18846                    0.51403                   1.62897         
           0.30                     19638                    0.50779                   1.62649         
           0.40                     20221                    0.50861                   1.62329         
           0.50                     20617                    0.50384                   1.63334         
           0.60                     20939                    0.50422                   1.64122         
           0.70                     21310                    0.50342                   1.65398         
           0.80                     21829                    0.50252                   1.65881         
           0.90                     21898                    0.50060                   1.68671         
           1.00                     22481                    0.49765                   1.67883         
           1.10                     22928                    0.49771                   1.67401         
           1.20                     24302                    0.49522                   1.62992         
           1.30                     24462                    0.49212                   1.64485         
           1.40                     24941                    0.49049                   1.64245         
           1.50                     25603                    0.48900                   1.63223         
           1.60                     25556                    0.48710                   1.65184         
           1.70                     25477                    0.48544                   1.67321         
           1.80                     25941                    0.48591                   1.66794         
           1.90                     26629                    0.48456                   1.65407         
           2.00                     26653                    0.48253                   1.67301         
           2.10                     27512                    0.48135                   1.65505         
           2.20                     27327                    0.48083                   1.67824         
           2.30                     27658                    0.47741                   1.68015         
           2.40                     28652                    0.47770                   1.65246         
           2.50                     28834                    0.47741                   1.65555         
           2.60                     28581                    0.47187                   1.68188         
           2.70                     29698                    0.47226                   1.65997         
           2.80                     29994                    0.47142                   1.66285         
           2.90                     29795                    0.47119                   1.68169         
           3.00                     30477                    0.46929                   1.66915         
           3.10                     31029                    0.46847                   1.65823         
           3.20                     31305                    0.46626                   1.65579         
           3.30                     31492                    0.46594                   1.65534         
           3.40                     31549                    0.46494                   1.66385         
           3.50                     31963                    0.46369                   1.65781         
           3.60                     33100                    0.46171                   1.62375         
           3.70                     32395                    0.46013                   1.65898         
           3.80                     32811                    0.45848                   1.65561         
           3.90                     32836                    0.45886                   1.66628         
           4.00                     32752                    0.45838                   1.67517         
           4.10                     33851                    0.45691                   1.64084         
           4.20                     33462                    0.45510                   1.66159         
           4.30                     33086                    0.45629                   1.68333         
           4.40                     33003                    0.45523                   1.69833         
           4.50                     33923                    0.45351                   1.67634         
           4.60                     33931                    0.45312                   1.68378         
           4.70                     34401                    0.45179                   1.67471         
           4.80                     34762                    0.45240                   1.66935         
           4.90                     34483                    0.44926                   1.68576         
           5.00                     35088                    0.44901                   1.66506         
           5.10                     34710                    0.44933                   1.68032         
           5.20                     34461                    0.44960                   1.68886         
           5.30                     34627                    0.44930                   1.68584         
           5.40                     35025                    0.44802                   1.67409         
           5.50                     34850                    0.45020                   1.68380         
           5.60                     34786                    0.44796                   1.69128         
           5.70                     34624                    0.44695                   1.69919         
           5.80                     35548                    0.44672                   1.67175         
           5.90                     35049                    0.44612                   1.69388         
           6.00                     35345                    0.44482                   1.69281         
           6.10                     35571                    0.44415                   1.69002         
           6.20                     36155                    0.44390                   1.67566         
           6.30                     35996                    0.44187                   1.68395         
           6.40                     35734                    0.44121                   1.69203         
           6.50                     36496                    0.44160                   1.67143         
           6.60                     36552                    0.44179                   1.67576         
           6.70                     36327                    0.44227                   1.68440         
           6.80                     36699                    0.44180                   1.67554         
           6.90                     36522                    0.44052                   1.68620         
           7.00                     36444                    0.44125                   1.69058         
           7.10                     37333                    0.43961                   1.66120         
           7.20                     37065                    0.43996                   1.66656         
           7.30                     37865                    0.44114                   1.64112         
           7.40                     37500                    0.43953                   1.64806         
           7.50                     35819                    0.44123                   1.70020         
           7.60                     36391                    0.44241                   1.68533         
           7.70                     35927                    0.44377                   1.69793         
           7.80                     36912                    0.44271                   1.66591         
           7.90                     36583                    0.44171                   1.67470         
           8.00                     36419                    0.43892                   1.67522         
           8.10                     36760                    0.44132                   1.66320         
           8.20                     35908                    0.44174                   1.69610         
           8.30                     36288                    0.44160                   1.68682         
           8.40                     37161                    0.44175                   1.65892         
           8.50                     36876                    0.43965                   1.66376         
           8.60                     37325                    0.44024                   1.64679         
           8.70                     36798                    0.43986                   1.66055         
           8.80                     37620                    0.43896                   1.63544         
           8.90                     37762                    0.44086                   1.62991         
           9.00                     37237                    0.44207                   1.63546         
           9.10                     36702                    0.44347                   1.65266         
           9.20                     37044                    0.44109                   1.64091         
           9.30                     36495                    0.44349                   1.65523         
           9.40                     36383                    0.44320                   1.66543         
           9.50                     35620                    0.44354                   1.69038         
           9.60                     35726                    0.44426                   1.67831         
           9.70                     36420                    0.44516                   1.65419         
           9.80                     36142                    0.44499                   1.66354         
           9.90                     35731                    0.44496                   1.67390         
          10.00                     34746                    0.44675                   1.70145         
          10.10                     35355                    0.44555                   1.67671         
          10.20                     35448                    0.44719                   1.67356         
          10.30                     35268                    0.44718                   1.68098         
          10.40                     35231                    0.44876                   1.68211         
          10.50                     35872                    0.44659                   1.66607         
          10.60                     35258                    0.44674                   1.68454         
          10.70                     34923                    0.44645                   1.69492         
          10.80                     35279                    0.44784                   1.67998         
          10.90                     34980                    0.44838                   1.69089         
          11.00                     34429                    0.44788                   1.71055         
          11.10                     34672                    0.44815                   1.70414         
          11.20                     35006                    0.44513                   1.69722         
          11.30                     35895                    0.44505                   1.66898         
          11.40                     35649                    0.44405                   1.67363         
          11.50                     35838                    0.44497                   1.66913         
          11.60                     35769                    0.44472                   1.67213         
          11.70                     36160                    0.44449                   1.65642         
          11.80                     35494                    0.44438                   1.67115         
          11.90                     35786                    0.44606                   1.65935         
          12.00                     34872                    0.44670                   1.68576         
          12.10                     35071                    0.44680                   1.67782         
          12.20                     35247                    0.44787                   1.67048         
          12.30                     35566                    0.44782                   1.66124         
          12.40                     34393                    0.44967                   1.69708         
          12.50                     34909                    0.44936                   1.68061         
          12.60                     34460                    0.44886                   1.69241         
          12.70                     34714                    0.44904                   1.68039         
          12.80                     34587                    0.45031                   1.68539         
          12.90                     34033                    0.44785                   1.70058         
          13.00                     33836                    0.44960                   1.70285         
          13.10                     34249                    0.45086                   1.68806         
          13.20                     34816                    0.45065                   1.66523         
          13.30                     34000                    0.45070                   1.68465         
          13.40                     33882                    0.45065                   1.68347         
          13.50                     34409                    0.44964                   1.66506         
          13.60                     33371                    0.45042                   1.69671         
          13.70                     33427                    0.45134                   1.69173         
          13.80                     33582                    0.45207                   1.68620         
          13.90                     33898                    0.45208                   1.67659         
          14.00                     33944                    0.45322                   1.67514         
          14.10                     34079                    0.45287                   1.67438         
          14.20                     33249                    0.45369                   1.70461         
          14.30                     34184                    0.45213                   1.66642         
          14.40                     33554                    0.45228                   1.68768         
          14.50                     33944                    0.45350                   1.67407         
          14.60                     33712                    0.45377                   1.67526         
          14.70                     33590                    0.45433                   1.67809         
          14.80                     33560                    0.45271                   1.68029         
          14.90                     33264                    0.45403                   1.68737         
          15.00                     33553                    0.45302                   1.68231         
          15.10                     33604                    0.45326                   1.67899         
          15.20                     34264                    0.45357                   1.65176         
          15.30                     34325                    0.45509                   1.64690         
          15.40                     33780                    0.45261                   1.66264         
          15.50                     33195                    0.45618                   1.68007         
          15.60                     33656                    0.45628                   1.67080         
          15.70                     33587                    0.45641                   1.67725         
          15.80                     33841                    0.45555                   1.67098         
          15.90                     34294                    0.45502                   1.65606         
          16.00                     33143                    0.45457                   1.69778         
          16.10                     33181                    0.45403                   1.69414         
          16.20                     33586                    0.45379                   1.67702         
          16.30                     32745                    0.45520                   1.70734         
          16.40                     33109                    0.45518                   1.69941         
          16.50                     33429                    0.45516                   1.69291         
          16.60                     32907                    0.45388                   1.71198         
          16.70                     34073                    0.45279                   1.66659         
          16.80                     33366                    0.45245                   1.69146         
          16.90                     34282                    0.45398                   1.65970         
          17.00                     33778                    0.45422                   1.67180         
          17.10                     33099                    0.45458                   1.69526         
          17.20                     33426                    0.45368                   1.68221         
          17.30                     33040                    0.45407                   1.69104         
          17.40                     32811                    0.45485                   1.69095         
          17.50                     33924                    0.45377                   1.64767         
          17.60                     33717                    0.45483                   1.64883         
          17.70                     33470                    0.45632                   1.65441         
          17.80                     33181                    0.45629                   1.66523         
          17.90                     33399                    0.45672                   1.65485         
          18.00                     33409                    0.45672                   1.65265         
          18.10                     34174                    0.45450                   1.63234         
          18.20                     33889                    0.45685                   1.64440         
          18.30                     33542                    0.45622                   1.65479         
          18.40                     34521                    0.45734                   1.62705         
          18.50                     34395                    0.45660                   1.63553         
          18.60                     35116                    0.45619                   1.61565         
          18.70                     33554                    0.45621                   1.66646         
          18.80                     33283                    0.45594                   1.67582         
          18.90                     33268                    0.45484                   1.67818         
          19.00                     33582                    0.45627                   1.66799         
          19.10                     33432                    0.45537                   1.67235         
          19.20                     33106                    0.45637                   1.68439         
          19.30                     33216                    0.45523                   1.68020         
          19.40                     33308                    0.45567                   1.67277         
          19.50                     33958                    0.45532                   1.64927         
          19.60                     33394                    0.45687                   1.67080         
          19.70                     33205                    0.45447                   1.67759         
          19.80                     33037                    0.45345                   1.68245         
          19.90                     33261                    0.45579                   1.67267         
          20.00                     33700                    0.45623                   1.65563         
          20.10                     32479                    0.45514                   1.69755         
          20.20                     32828                    0.45662                   1.68919         
          20.30                     32688                    0.45571                   1.69339         
          20.40                     32749                    0.45562                   1.69308         
          20.50                     32976                    0.45876                   1.68083         
          20.60                     32585                    0.45951                   1.69253         
          20.70                     31917                    0.45758                   1.71738         
          20.80                     32612                    0.45782                   1.69395         
          20.90                     32866                    0.45759                   1.69155         
          21.00                     33106                    0.45491                   1.68992         
          21.10                     32637                    0.45636                   1.71299         
          21.20                     32675                    0.45405                   1.71697         
          21.30                     33192                    0.45551                   1.70139         
          21.40                     33066                    0.45520                   1.70616         
          21.50                     33607                    0.45223                   1.68882         
          21.60                     33598                    0.45369                   1.68386         
          21.70                     33357                    0.45304                   1.68713         
          21.80                     33958                    0.45523                   1.66297         
          21.90                     33621                    0.45421                   1.67214         
          22.00                     33036                    0.45593                   1.69135         
          22.10                     33960                    0.45463                   1.65547         
          22.20                     33882                    0.45430                   1.65291         
          22.30                     33656                    0.45476                   1.65626         
          22.40                     33713                    0.45522                   1.64790         
          22.50                     33573                    0.45503                   1.65003         
          22.60                     34036                    0.45572                   1.63511         
          22.70                     32935                    0.45607                   1.66907         
          22.80                     32608                    0.45867                   1.67641         
          22.90                     33363                    0.45741                   1.64742         
          23.00                     33270                    0.45761                   1.65118         
          23.10                     33531                    0.45677                   1.64115         
          23.20                     32623                    0.45947                   1.67064         
          23.30                     33690                    0.45905                   1.63860         
          23.40                     33092                    0.45806                   1.65885         
          23.50                     33192                    0.46010                   1.65396         
          23.60                     32924                    0.46071                   1.66984         
          23.70                     32446                    0.46013                   1.68618         
          23.80                     32104                    0.45642                   1.69902         
          23.90                     32559                    0.45797                   1.68806         
          24.00                     32971                    0.45742                   1.67333         
          24.10                     32644                    0.45797                   1.68198         
          24.20                     32785                    0.45841                   1.67211         
          24.30                     32529                    0.45762                   1.67740         
          24.40                     32877                    0.45798                   1.67077         
          24.50                     33207                    0.45924                   1.66346         
          24.60                     33222                    0.45791                   1.66279         
          24.70                     32650                    0.45779                   1.68061         
          24.80                     32823                    0.45881                   1.67242         
          24.90                     33062                    0.45715                   1.66410         
          25.00                     32978                    0.45884                   1.66646         
          25.10                     32670                    0.45967                   1.68414         
          25.20                     32664                    0.45913                   1.68503         
          25.30                     32822                    0.45852                   1.67738         
          25.40                     33100                    0.45926                   1.66600         
          25.50                     32414                    0.45939                   1.68873         
          25.60                     32509                    0.45914                   1.68624         
          25.70                     32843                    0.45799                   1.67433         
          25.80                     33084                    0.45862                   1.65845         
          25.90                     33265                    0.45913                   1.65015         
          26.00                     32279                    0.45996                   1.67963         
          26.10                     32854                    0.45933                   1.66352         
          26.20                     32946                    0.45832                   1.66586         
          26.30                     32358                    0.45898                   1.68911         
          26.40                     32591                    0.46064                   1.67960         
          26.50                     32122                    0.46060                   1.70038         
          26.60                     32025                    0.46108                   1.70311         
          26.70                     32621                    0.45836                   1.68136         
          26.80                     32104                    0.45827                   1.69578         
          26.90                     32892                    0.45785                   1.66334         
          27.00                     31861                    0.46105                   1.70076         
          27.10                     33342                    0.45912                   1.65125         
          27.20                     33275                    0.46033                   1.65259         
          27.30                     33011                    0.45983                   1.66309         
          27.40                     32807                    0.46003                   1.66945         
          27.50                     32486                    0.45786                   1.68419         
          27.60                     32651                    0.45873                   1.68296         
          27.70                     32604                    0.45894                   1.68856         
          27.80                     32389                    0.45968                   1.69492         
          27.90                     32954                    0.45702                   1.67556         
          28.00                     32753                    0.45786                   1.68304         
          28.10                     33148                    0.45659                   1.67288         
          28.20                     33141                    0.45802                   1.67094         
          28.30                     32554                    0.45759                   1.68744         
          28.40                     32373                    0.46043                   1.69246         
          28.50                     32530                    0.45971                   1.68857         
          28.60                     32296                    0.45765                   1.69729         
          28.70                     32672                    0.45786                   1.67582         
          28.80                     33432                    0.46110                   1.64176         
          28.90                     33494                    0.46009                   1.63765         
          29.00                     32595                    0.46099                   1.66356         
          29.10                     31910                    0.46259                   1.68273         
          29.20                     31545                    0.46285                   1.69586         
          29.30                     31656                    0.46294                   1.69315         
