           tauB                     NinLC                      phiL          
           0.00                     23398                    0.50407                   1.78308         
           0.10                     25005                    0.48000                   2.01993         
           0.20                     27291                    0.46483                   2.09874         
           0.30                     29587                    0.45201                   2.14858         
           0.40                     32071                    0.44041                   2.17846         
           0.50                     34508                    0.43038                   2.20445         
           0.60                     37337                    0.41670                   2.22019         
           0.70                     39974                    0.40463                   2.22940         
           0.80                     42737                    0.39181                   2.23567         
           0.90                     45333                    0.37830                   2.24474         
           1.00                     48047                    0.36482                   2.24697         
           1.10                     50651                    0.35053                   2.24702         
           1.20                     53310                    0.33573                   2.24660         
           1.30                     55943                    0.32120                   2.24797         
           1.40                     58418                    0.30729                   2.25204         
           1.50                     60805                    0.29261                   2.25050         
           1.60                     63119                    0.27963                   2.24557         
           1.70                     65222                    0.26685                   2.24063         
           1.80                     67331                    0.25341                   2.23063         
           1.90                     69407                    0.23995                   2.22339         
           2.00                     71277                    0.22912                   2.21636         
           2.10                     72974                    0.21889                   2.20324         
           2.20                     74539                    0.20797                   2.19178         
           2.30                     76186                    0.19775                   2.18117         
           2.40                     77548                    0.19060                   2.17034         
           2.50                     78817                    0.18168                   2.16483         
           2.60                     79864                    0.17678                   2.15596         
           2.70                     80721                    0.17099                   2.14546         
           2.80                     81717                    0.16410                   2.13722         
           2.90                     82388                    0.16060                   2.12923         
           3.00                     82848                    0.15886                   2.12378         
           3.10                     83222                    0.15601                   2.11541         
           3.20                     83457                    0.15628                   2.10894         
           3.30                     83472                    0.15551                   2.10366         
           3.40                     83452                    0.15411                   2.10222         
           3.50                     83333                    0.15560                   2.09935         
           3.60                     83441                    0.15542                   2.08997         
           3.70                     83196                    0.15762                   2.08529         
           3.80                     83038                    0.15836                   2.08538         
           3.90                     83155                    0.15855                   2.08688         
           4.00                     83248                    0.15642                   2.08619         
           4.10                     83221                    0.15695                   2.08681         
           4.20                     82819                    0.16024                   2.08896         
           4.30                     82189                    0.16554                   2.10277         
           4.40                     81797                    0.16723                   2.10531         
           4.50                     81369                    0.16973                   2.11074         
           4.60                     81233                    0.16938                   2.11167         
           4.70                     80931                    0.17126                   2.11461         
           4.80                     80620                    0.17299                   2.12064         
           4.90                     80455                    0.17423                   2.12122         
           5.00                     80357                    0.17537                   2.11967         
           5.10                     80160                    0.17539                   2.12328         
           5.20                     79941                    0.17938                   2.12733         
           5.30                     80027                    0.17693                   2.12781         
           5.40                     80346                    0.17422                   2.12229         
           5.50                     80715                    0.17202                   2.12013         
           5.60                     81207                    0.16835                   2.12063         
           5.70                     81480                    0.16686                   2.11985         
           5.80                     81448                    0.16700                   2.12327         
           5.90                     81814                    0.16563                   2.12004         
           6.00                     82022                    0.16474                   2.11977         
           6.10                     82151                    0.16188                   2.11423         
           6.20                     82204                    0.16294                   2.10971         
           6.30                     82230                    0.16291                   2.10656         
           6.40                     82109                    0.16384                   2.10345         
           6.50                     81935                    0.16690                   2.10592         
           6.60                     82039                    0.16353                   2.10741         
           6.70                     82040                    0.16413                   2.10146         
           6.80                     81984                    0.16610                   2.10193         
           6.90                     81961                    0.16509                   2.10261         
           7.00                     82000                    0.16526                   2.10264         
           7.10                     81820                    0.16752                   2.10267         
           7.20                     81812                    0.16563                   2.10159         
           7.30                     81769                    0.16796                   2.10281         
           7.40                     81662                    0.16999                   2.10192         
           7.50                     81624                    0.16837                   2.10416         
           7.60                     81525                    0.16972                   2.10686         
           7.70                     81489                    0.16885                   2.11002         
           7.80                     81599                    0.16608                   2.10960         
           7.90                     81693                    0.16581                   2.10850         
           8.00                     81613                    0.16815                   2.10873         
           8.10                     81802                    0.16491                   2.10075         
           8.20                     81786                    0.16687                   2.09936         
           8.30                     81831                    0.16593                   2.09711         
           8.40                     82080                    0.16461                   2.09161         
           8.50                     82196                    0.16543                   2.09004         
           8.60                     82508                    0.16261                   2.09346         
           8.70                     82420                    0.16346                   2.09686         
           8.80                     82242                    0.16506                   2.10039         
           8.90                     82266                    0.16345                   2.10052         
           9.00                     82265                    0.16212                   2.09750         
           9.10                     81918                    0.16671                   2.10183         
           9.20                     81815                    0.16860                   2.10214         
           9.30                     81917                    0.16647                   2.10336         
           9.40                     81990                    0.16625                   2.10387         
           9.50                     82068                    0.16556                   2.10100         
           9.60                     81798                    0.16905                   2.09929         
           9.70                     81332                    0.17179                   2.10688         
           9.80                     80837                    0.17461                   2.11660         
           9.90                     80589                    0.17602                   2.13165         
          10.00                     80597                    0.17338                   2.13629         
          10.10                     80686                    0.17242                   2.13626         
          10.20                     81137                    0.16846                   2.13417         
          10.30                     81457                    0.16684                   2.12757         
          10.40                     81528                    0.16707                   2.12786         
          10.50                     81465                    0.16814                   2.12479         
          10.60                     81580                    0.16718                   2.12031         
          10.70                     81489                    0.16756                   2.12929         
          10.80                     81565                    0.16817                   2.12709         
          10.90                     81811                    0.16514                   2.12287         
          11.00                     81728                    0.16700                   2.11929         
          11.10                     81681                    0.16784                   2.11919         
          11.20                     81737                    0.16703                   2.11937         
          11.30                     81930                    0.16521                   2.11799         
          11.40                     82074                    0.16507                   2.11462         
          11.50                     81825                    0.16570                   2.11760         
          11.60                     81771                    0.16813                   2.11723         
          11.70                     81543                    0.16858                   2.11761         
          11.80                     81568                    0.16720                   2.11731         
          11.90                     81717                    0.16557                   2.11753         
          12.00                     81949                    0.16311                   2.11604         
          12.10                     82032                    0.16541                   2.12103         
          12.20                     82304                    0.16239                   2.11858         
          12.30                     82467                    0.16176                   2.11431         
          12.40                     82358                    0.16441                   2.11054         
          12.50                     82110                    0.16481                   2.11439         
          12.60                     82250                    0.16229                   2.11665         
          12.70                     82240                    0.16355                   2.11106         
          12.80                     82155                    0.16463                   2.10613         
          12.90                     82222                    0.16372                   2.10197         
          13.00                     81859                    0.16770                   2.10872         
          13.10                     81522                    0.16909                   2.11288         
          13.20                     81374                    0.16874                   2.11344         
          13.30                     81173                    0.17091                   2.11139         
          13.40                     81198                    0.16961                   2.11053         
          13.50                     81307                    0.16850                   2.10724         
          13.60                     81573                    0.16663                   2.09941         
          13.70                     81910                    0.16488                   2.08807         
          13.80                     81848                    0.16635                   2.08096         
          13.90                     81664                    0.16834                   2.07896         
          14.00                     81419                    0.17051                   2.08835         
          14.10                     81279                    0.16978                   2.09899         
          14.20                     81147                    0.17000                   2.10355         
          14.30                     81130                    0.17098                   2.10388         
          14.40                     81241                    0.16961                   2.10423         
          14.50                     81345                    0.16774                   2.10281         
          14.60                     81571                    0.16598                   2.10508         
          14.70                     81889                    0.16396                   2.10502         
          14.80                     82247                    0.16285                   2.10157         
          14.90                     82544                    0.16142                   2.09419         
          15.00                     82405                    0.16274                   2.10015         
          15.10                     82329                    0.16553                   2.10967         
          15.20                     82387                    0.16329                   2.11276         
          15.30                     82044                    0.16551                   2.11302         
          15.40                     81736                    0.16760                   2.11760         
          15.50                     81660                    0.16775                   2.11743         
          15.60                     81658                    0.16480                   2.11521         
          15.70                     81825                    0.16450                   2.10850         
          15.80                     81784                    0.16620                   2.10426         
          15.90                     81607                    0.16678                   2.10371         
          16.00                     81278                    0.17252                   2.10207         
          16.10                     81190                    0.17058                   2.10331         
          16.20                     81149                    0.17008                   2.10455         
          16.30                     81027                    0.17050                   2.11005         
          16.40                     81017                    0.17093                   2.11402         
          16.50                     81009                    0.17081                   2.11692         
          16.60                     81093                    0.16978                   2.11527         
          16.70                     80961                    0.17218                   2.11765         
          16.80                     81158                    0.16937                   2.11611         
          16.90                     81166                    0.17059                   2.11260         
          17.00                     81254                    0.17050                   2.10563         
          17.10                     81269                    0.17101                   2.10206         
          17.20                     81124                    0.17343                   2.09896         
          17.30                     80980                    0.17269                   2.10051         
          17.40                     81033                    0.17204                   2.10555         
          17.50                     81081                    0.17070                   2.10832         
          17.60                     81148                    0.16959                   2.10974         
          17.70                     81109                    0.16965                   2.11170         
          17.80                     81022                    0.17237                   2.11156         
          17.90                     81289                    0.16835                   2.10772         
          18.00                     81340                    0.16930                   2.10909         
          18.10                     81290                    0.16854                   2.10803         
          18.20                     81230                    0.16969                   2.10858         
          18.30                     81050                    0.17096                   2.11316         
          18.40                     81222                    0.16947                   2.11457         
          18.50                     81306                    0.16891                   2.11708         
          18.60                     81409                    0.16917                   2.12223         
          18.70                     81573                    0.16813                   2.12592         
          18.80                     81650                    0.16776                   2.12318         
          18.90                     81774                    0.16774                   2.11698         
          19.00                     81770                    0.16889                   2.11059         
          19.10                     81624                    0.16932                   2.10807         
          19.20                     81384                    0.16970                   2.11400         
          19.30                     80970                    0.17290                   2.11827         
          19.40                     80749                    0.17295                   2.12007         
          19.50                     80536                    0.17537                   2.11965         
          19.60                     80424                    0.17545                   2.11777         
          19.70                     80487                    0.17401                   2.11496         
          19.80                     80605                    0.17352                   2.11084         
          19.90                     80495                    0.17526                   2.10973         
          20.00                     80649                    0.17492                   2.10128         
          20.10                     80744                    0.17408                   2.10312         
          20.20                     80929                    0.17325                   2.09853         
          20.30                     81143                    0.17168                   2.09622         
          20.40                     81149                    0.17082                   2.09478         
          20.50                     81022                    0.17315                   2.09619         
          20.60                     81080                    0.17093                   2.09775         
          20.70                     80808                    0.17454                   2.10123         
          20.80                     80461                    0.17544                   2.10620         
          20.90                     80213                    0.17787                   2.10749         
          21.00                     80183                    0.17657                   2.10176         
          21.10                     80008                    0.17775                   2.10248         
          21.20                     79893                    0.17873                   2.11075         
          21.30                     80016                    0.17806                   2.11424         
          21.40                     79972                    0.17774                   2.11847         
          21.50                     80043                    0.17834                   2.11751         
          21.60                     80033                    0.17836                   2.12198         
          21.70                     80426                    0.17663                   2.11663         
          21.80                     80714                    0.17327                   2.11229         
          21.90                     80897                    0.17300                   2.10747         
          22.00                     80847                    0.17304                   2.10884         
          22.10                     80993                    0.17287                   2.10952         
          22.20                     81263                    0.17120                   2.10774         
          22.30                     81247                    0.17134                   2.11053         
          22.40                     81389                    0.17045                   2.10491         
          22.50                     81408                    0.16870                   2.10693         
          22.60                     81455                    0.16798                   2.11034         
          22.70                     81390                    0.17165                   2.10689         
          22.80                     81223                    0.17012                   2.10615         
          22.90                     81020                    0.17362                   2.10612         
          23.00                     81092                    0.17143                   2.10564         
          23.10                     81179                    0.17153                   2.11034         
          23.20                     81433                    0.17030                   2.10932         
          23.30                     81833                    0.16571                   2.10365         
          23.40                     81841                    0.16642                   2.09743         
          23.50                     81829                    0.16780                   2.09582         
          23.60                     81768                    0.16841                   2.09553         
          23.70                     81738                    0.16806                   2.09476         
          23.80                     81569                    0.16941                   2.09477         
          23.90                     81336                    0.17286                   2.08926         
          24.00                     80754                    0.17674                   2.09967         
          24.10                     80434                    0.17770                   2.10849         
          24.20                     80365                    0.17640                   2.11384         
          24.30                     80557                    0.17555                   2.10982         
          24.40                     80544                    0.17573                   2.10343         
          24.50                     80689                    0.17574                   2.10244         
          24.60                     80759                    0.17611                   2.10149         
          24.70                     80849                    0.17440                   2.10727         
          24.80                     80694                    0.17500                   2.11802         
          24.90                     80852                    0.17467                   2.11507         
          25.00                     80579                    0.17686                   2.11443         
          25.10                     80556                    0.17702                   2.11174         
          25.20                     80875                    0.17326                   2.10435         
          25.30                     81173                    0.17192                   2.09810         
          25.40                     80953                    0.17500                   2.10063         
          25.50                     80956                    0.17352                   2.09836         
          25.60                     81045                    0.17116                   2.09690         
          25.70                     81130                    0.17412                   2.09968         
          25.80                     81280                    0.17096                   2.09778         
          25.90                     81252                    0.17115                   2.09920         
          26.00                     81264                    0.17125                   2.10240         
          26.10                     81288                    0.17139                   2.10002         
          26.20                     80888                    0.17446                   2.10152         
          26.30                     80690                    0.17607                   2.10374         
