           tauB                     NinLC                      phiL          
           0.00                     20450                    0.52032                   1.62544         
           0.10                     21648                    0.50410                   1.70542         
           0.20                     22856                    0.49991                   1.72456         
           0.30                     24145                    0.49525                   1.74150         
           0.40                     24806                    0.49153                   1.77566         
           0.50                     25557                    0.48953                   1.81397         
           0.60                     26297                    0.48440                   1.85004         
           0.70                     27253                    0.47967                   1.86934         
           0.80                     28243                    0.47434                   1.88415         
           0.90                     29263                    0.47041                   1.89943         
           1.00                     29995                    0.46473                   1.92816         
           1.10                     31234                    0.45911                   1.93005         
           1.20                     32228                    0.45417                   1.93330         
           1.30                     33784                    0.44889                   1.91412         
           1.40                     34368                    0.44493                   1.93797         
           1.50                     35515                    0.43880                   1.93849         
           1.60                     36343                    0.43434                   1.94336         
           1.70                     37580                    0.43034                   1.92781         
           1.80                     38431                    0.42529                   1.93440         
           1.90                     39178                    0.42125                   1.94138         
           2.00                     40086                    0.41731                   1.93068         
           2.10                     41157                    0.41197                   1.92385         
           2.20                     41628                    0.40895                   1.93907         
           2.30                     42585                    0.40356                   1.93456         
           2.40                     43330                    0.40057                   1.92736         
           2.50                     44051                    0.39752                   1.91874         
           2.60                     44712                    0.39416                   1.91144         
           2.70                     45142                    0.39333                   1.90165         
           2.80                     45660                    0.39146                   1.89356         
           2.90                     46252                    0.38872                   1.88094         
           3.00                     46528                    0.38826                   1.87603         
           3.10                     46948                    0.38703                   1.86197         
           3.20                     47199                    0.38525                   1.85838         
           3.30                     47478                    0.38529                   1.85632         
           3.40                     47538                    0.38449                   1.85785         
           3.50                     47574                    0.38451                   1.85480         
           3.60                     47751                    0.38429                   1.84267         
           3.70                     48601                    0.38332                   1.81227         
           3.80                     48238                    0.38433                   1.81273         
           3.90                     48277                    0.38538                   1.80817         
           4.00                     48517                    0.38599                   1.80358         
           4.10                     48301                    0.38816                   1.79995         
           4.20                     47831                    0.38784                   1.80031         
           4.30                     47925                    0.38800                   1.79149         
           4.40                     47782                    0.38832                   1.79051         
           4.50                     47706                    0.38855                   1.78267         
           4.60                     47836                    0.39111                   1.76687         
           4.70                     48046                    0.39334                   1.75228         
           4.80                     48326                    0.39445                   1.71991         
           4.90                     48523                    0.39828                   1.70004         
           5.00                     46972                    0.40204                   1.71820         
           5.10                     43366                    0.40563                   1.79628         
           5.20                     45840                    0.40820                   1.72829         
           5.30                     43724                    0.41123                   1.77840         
           5.40                     44054                    0.41241                   1.76491         
           5.50                     42506                    0.41306                   1.79461         
           5.60                     43581                    0.41435                   1.75222         
           5.70                     42115                    0.41544                   1.78273         
           5.80                     42440                    0.41714                   1.76696         
           5.90                     41346                    0.41834                   1.79462         
           6.00                     40102                    0.41858                   1.82919         
           6.10                     42832                    0.41815                   1.75667         
           6.20                     41008                    0.41827                   1.80988         
           6.30                     41467                    0.41870                   1.79676         
           6.40                     41150                    0.41797                   1.80337         
           6.50                     43128                    0.41640                   1.74588         
           6.60                     43438                    0.41641                   1.73221         
           6.70                     43846                    0.41761                   1.71150         
           6.80                     43594                    0.41833                   1.70692         
           6.90                     44145                    0.42081                   1.68714         
           7.00                     41449                    0.42116                   1.75474         
           7.10                     40224                    0.42519                   1.78898         
           7.20                     39574                    0.42622                   1.80404         
           7.30                     39914                    0.42539                   1.79733         
           7.40                     39583                    0.42610                   1.80262         
           7.50                     39804                    0.42593                   1.80179         
           7.60                     39982                    0.42527                   1.79508         
           7.70                     39894                    0.42705                   1.78567         
           7.80                     40316                    0.42588                   1.75945         
           7.90                     40569                    0.42618                   1.74902         
           8.00                     40960                    0.42518                   1.72588         
           8.10                     40883                    0.42724                   1.72383         
           8.20                     42403                    0.42747                   1.67648         
           8.30                     39704                    0.42882                   1.73821         
           8.40                     40341                    0.42968                   1.71128         
           8.50                     40834                    0.43017                   1.68637         
           8.60                     41872                    0.43018                   1.65365         
           8.70                     40861                    0.43026                   1.67540         
           8.80                     40899                    0.43209                   1.67130         
           8.90                     38941                    0.43597                   1.72127         
           9.00                     40048                    0.43730                   1.68068         
           9.10                     38454                    0.43774                   1.71818         
           9.20                     39165                    0.43910                   1.69748         
           9.30                     37152                    0.44001                   1.75146         
           9.40                     38323                    0.43788                   1.70976         
           9.50                     38546                    0.43907                   1.70286         
           9.60                     37892                    0.43991                   1.71974         
           9.70                     38790                    0.44126                   1.68824         
           9.80                     35997                    0.44040                   1.77031         
           9.90                     38939                    0.44017                   1.69538         
          10.00                     37259                    0.44051                   1.74841         
          10.10                     39009                    0.44035                   1.69780         
          10.20                     35176                    0.44007                   1.82044         
          10.30                     37479                    0.43956                   1.75233         
          10.40                     35913                    0.43843                   1.80497         
          10.50                     36308                    0.43812                   1.79921         
          10.60                     35421                    0.43637                   1.84352         
          10.70                     39406                    0.43517                   1.72377         
          10.80                     39007                    0.43495                   1.73823         
          10.90                     37083                    0.43482                   1.80189         
          11.00                     40264                    0.43272                   1.70374         
          11.10                     40104                    0.43368                   1.70243         
          11.20                     38624                    0.43398                   1.74714         
          11.30                     35588                    0.43628                   1.84621         
          11.40                     36594                    0.43512                   1.80887         
          11.50                     38390                    0.43408                   1.75474         
          11.60                     37661                    0.43406                   1.78538         
          11.70                     37694                    0.43442                   1.78041         
          11.80                     38702                    0.43469                   1.74610         
          11.90                     37602                    0.43244                   1.76782         
          12.00                     39300                    0.43478                   1.71473         
          12.10                     38136                    0.43462                   1.74644         
          12.20                     39510                    0.43408                   1.71117         
          12.30                     39155                    0.43531                   1.72670         
          12.40                     39281                    0.43606                   1.72081         
          12.50                     38643                    0.43588                   1.73905         
          12.60                     38894                    0.43520                   1.73145         
          12.70                     38515                    0.43527                   1.73944         
          12.80                     38896                    0.43220                   1.73156         
          12.90                     38249                    0.43362                   1.75684         
          13.00                     37782                    0.43404                   1.77930         
          13.10                     39381                    0.43206                   1.74188         
          13.20                     39108                    0.42975                   1.76171         
          13.30                     38069                    0.42954                   1.80466         
          13.40                     38408                    0.42788                   1.80852         
          13.50                     40017                    0.42393                   1.77317         
          13.60                     39716                    0.42260                   1.79550         
          13.70                     40239                    0.41999                   1.78971         
          13.80                     40611                    0.41977                   1.78318         
          13.90                     41123                    0.41733                   1.76853         
          14.00                     42114                    0.41752                   1.74504         
          14.10                     41644                    0.41857                   1.75771         
          14.20                     41541                    0.41865                   1.75803         
          14.30                     42128                    0.41779                   1.74190         
          14.40                     41284                    0.41835                   1.76133         
          14.50                     41245                    0.42042                   1.76441         
          14.60                     41398                    0.41878                   1.76100         
          14.70                     41299                    0.41870                   1.76357         
          14.80                     41394                    0.42125                   1.74901         
          14.90                     41790                    0.42201                   1.73083         
          15.00                     41332                    0.42180                   1.72777         
          15.10                     42155                    0.42200                   1.70135         
          15.20                     41418                    0.42417                   1.71871         
          15.30                     42184                    0.42125                   1.69646         
          15.40                     40363                    0.42385                   1.74468         
          15.50                     40208                    0.42539                   1.74405         
          15.60                     41539                    0.42642                   1.70325         
          15.70                     41672                    0.42384                   1.70525         
          15.80                     42245                    0.42210                   1.68758         
          15.90                     42363                    0.42261                   1.67662         
          16.00                     42846                    0.42317                   1.66064         
          16.10                     42512                    0.42378                   1.66571         
          16.20                     38410                    0.42484                   1.77454         
          16.30                     41231                    0.42628                   1.68283         
          16.40                     41428                    0.42972                   1.67099         
          16.50                     40010                    0.43064                   1.69325         
          16.60                     38992                    0.43107                   1.71245         
          16.70                     40803                    0.42982                   1.65337         
          16.80                     42618                    0.43448                   1.59367         
          16.90                     42208                    0.43768                   1.59194         
          17.00                     42016                    0.43957                   1.58457         
          17.10                     36815                    0.44022                   1.70466         
          17.20                     38256                    0.44253                   1.66522         
          17.30                     39059                    0.44143                   1.63741         
          17.40                     39639                    0.44037                   1.62159         
          17.50                     36172                    0.44255                   1.71138         
          17.60                     35322                    0.44420                   1.74127         
          17.70                     37872                    0.44533                   1.66356         
          17.80                     39634                    0.44541                   1.61766         
          17.90                     40094                    0.44420                   1.60845         
          18.00                     39323                    0.44429                   1.62533         
          18.10                     35763                    0.44472                   1.73004         
          18.20                     34615                    0.44440                   1.76662         
          18.30                     35783                    0.44424                   1.72421         
          18.40                     32864                    0.44520                   1.81782         
          18.50                     34670                    0.44637                   1.75420         
          18.60                     33366                    0.44877                   1.80074         
          18.70                     33476                    0.44945                   1.78814         
          18.80                     31826                    0.44733                   1.85682         
          18.90                     33160                    0.44955                   1.81026         
          19.00                     32670                    0.45098                   1.81441         
          19.10                     33071                    0.44987                   1.78968         
          19.20                     33241                    0.45049                   1.78003         
          19.30                     34276                    0.44918                   1.74273         
          19.40                     34571                    0.44974                   1.73054         
          19.50                     34240                    0.45015                   1.73852         
          19.60                     34725                    0.44948                   1.71620         
          19.70                     34197                    0.45085                   1.72657         
          19.80                     33421                    0.45171                   1.75134         
          19.90                     35133                    0.45322                   1.69863         
          20.00                     33818                    0.45491                   1.74380         
          20.10                     33796                    0.45406                   1.74292         
          20.20                     32068                    0.45219                   1.80537         
          20.30                     33030                    0.45440                   1.77682         
          20.40                     31954                    0.45330                   1.81653         
          20.50                     34482                    0.45384                   1.72137         
          20.60                     33899                    0.45249                   1.73631         
          20.70                     32897                    0.45215                   1.76984         
          20.80                     34311                    0.45343                   1.71433         
          20.90                     33788                    0.45456                   1.73336         
          21.00                     32573                    0.45582                   1.77398         
          21.10                     31952                    0.45754                   1.79538         
          21.20                     33399                    0.45578                   1.74444         
          21.30                     31764                    0.45704                   1.79426         
          21.40                     32450                    0.45810                   1.76174         
          21.50                     34363                    0.45670                   1.69125         
          21.60                     35698                    0.45671                   1.64708         
          21.70                     33808                    0.45900                   1.69575         
          21.80                     30451                    0.46386                   1.80752         
          21.90                     30508                    0.46134                   1.80228         
          22.00                     30329                    0.46006                   1.80199         
          22.10                     30698                    0.46124                   1.77973         
          22.20                     32035                    0.46142                   1.73120         
          22.30                     30939                    0.46263                   1.77344         
          22.40                     31006                    0.46314                   1.77573         
          22.50                     31640                    0.46153                   1.75976         
          22.60                     32719                    0.46094                   1.72616         
          22.70                     31950                    0.46157                   1.75376         
          22.80                     31002                    0.46257                   1.79876         
          22.90                     32231                    0.46105                   1.75800         
          23.00                     33630                    0.45844                   1.71811         
          23.10                     32997                    0.46030                   1.74288         
          23.20                     33903                    0.45746                   1.71726         
          23.30                     32770                    0.45629                   1.75168         
          23.40                     32177                    0.45771                   1.76790         
          23.50                     33393                    0.45781                   1.71610         
          23.60                     33483                    0.45656                   1.71242         
          23.70                     33587                    0.45818                   1.70410         
          23.80                     35316                    0.45701                   1.64219         
          23.90                     35604                    0.45990                   1.62360         
          24.00                     32787                    0.45956                   1.70672         
          24.10                     32756                    0.45854                   1.70919         
          24.20                     34386                    0.46172                   1.64956         
          24.30                     33371                    0.46280                   1.66997         
          24.40                     33338                    0.46509                   1.65420         
          24.50                     35358                    0.46320                   1.58627         
          24.60                     33861                    0.46369                   1.62538         
          24.70                     32708                    0.46575                   1.65832         
          24.80                     31648                    0.46739                   1.69102         
          24.90                     29184                    0.47009                   1.78518         
          25.00                     29606                    0.47004                   1.77322         
          25.10                     27806                    0.47117                   1.85278         
          25.20                     31281                    0.47226                   1.70088         
          25.30                     30302                    0.47269                   1.72842         
          25.40                     30996                    0.47305                   1.69436         
          25.50                     32688                    0.47155                   1.63309         
          25.60                     30351                    0.47295                   1.70191         
          25.70                     31302                    0.47225                   1.66715         
          25.80                     30905                    0.47263                   1.67543         
          25.90                     26224                    0.47488                   1.85684         
          26.00                     26548                    0.47439                   1.85755         
          26.10                     28373                    0.47555                   1.77791         
          26.20                     26873                    0.47651                   1.84050         
          26.30                     30417                    0.47526                   1.69281         
          26.40                     29703                    0.47595                   1.70855         
          26.50                     29658                    0.47387                   1.69472         
          26.60                     30250                    0.47671                   1.65598         
          26.70                     30041                    0.47718                   1.66078         
          26.80                     28870                    0.47639                   1.68793         
          26.90                     26246                    0.47805                   1.78171         
          27.00                     29568                    0.47858                   1.63522         
          27.10                     28392                    0.48125                   1.66470         
          27.20                     28968                    0.48119                   1.64168         
          27.30                     28356                    0.48371                   1.65968         
          27.40                     25883                    0.48520                   1.75842         
          27.50                     25768                    0.48544                   1.75711         
          27.60                     26476                    0.48530                   1.72771         
          27.70                     25410                    0.48911                   1.76234         
          27.80                     24055                    0.48873                   1.80841         
          27.90                     27086                    0.49048                   1.65714         
          28.00                     26097                    0.48892                   1.69323         
          28.10                     27069                    0.48770                   1.64547         
          28.20                     26779                    0.48797                   1.63858         
          28.30                     27438                    0.48760                   1.61361         
          28.40                     25892                    0.48691                   1.67633         
          28.50                     25992                    0.48714                   1.67513         
          28.60                     24968                    0.48932                   1.72045         
          28.70                     24499                    0.48858                   1.75219         
          28.80                     25494                    0.48924                   1.71812         
          28.90                     24811                    0.48875                   1.76322         
          29.00                     25846                    0.48755                   1.71313         
          29.10                     25672                    0.48819                   1.70416         
          29.20                     28021                    0.48765                   1.62329         
          29.30                     26953                    0.48724                   1.68092         
          29.40                     24416                    0.48411                   1.80396         
          29.50                     26689                    0.48418                   1.70140         
          29.60                     27724                    0.48497                   1.67440         
          29.70                     25314                    0.48546                   1.78884         
          29.80                     26611                    0.48370                   1.73935         
          29.90                     29049                    0.48431                   1.65385         
          30.00                     26941                    0.48444                   1.74387         
          30.10                     27512                    0.48190                   1.73205         
          30.20                     27155                    0.48333                   1.75331         
          30.30                     27165                    0.48072                   1.76149         
          30.40                     26728                    0.47888                   1.79763         
          30.50                     27435                    0.48125                   1.77077         
          30.60                     27581                    0.47855                   1.77503         
          30.70                     28797                    0.47589                   1.73269         
          30.80                     28822                    0.47717                   1.73237         
          30.90                     29982                    0.47620                   1.68596         
          31.00                     29577                    0.47410                   1.70644         
          31.10                     29921                    0.47545                   1.70241         
          31.20                     29504                    0.47427                   1.72985         
          31.30                     29892                    0.47458                   1.71625         
          31.40                     29165                    0.47628                   1.74158         
          31.50                     30406                    0.47458                   1.69777         
          31.60                     30053                    0.47487                   1.71318         
          31.70                     30254                    0.47461                   1.70721         
          31.80                     28909                    0.47481                   1.76935         
          31.90                     31829                    0.47303                   1.67104         
          32.00                     30168                    0.47369                   1.72076         
