           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     85103                    0.56960                   0.61666         
           0.20                     84432                    0.56175                   0.62200         
           0.30                     83822                    0.55684                   0.62791         
           0.40                     81518                    0.55307                   0.63163         
           0.50                     79355                    0.55445                   0.63595         
           0.60                     78318                    0.54515                   0.64087         
           0.70                     76666                    0.54891                   0.64041         
           0.80                     73983                    0.55195                   0.64268         
           0.90                     80451                    0.54660                   0.64142         
           1.00                     73588                    0.54151                   0.65418         
           1.10                     36412                    0.54190                   0.63230         
           1.20                     56639                    0.53989                   0.66837         
           1.30                     73953                    0.53819                   0.66232         
           1.40                     74306                    0.53509                   0.66908         
           1.50                     73256                    0.53372                   0.67459         
           1.60                     64700                    0.53403                   0.68935         
           1.70                     70169                    0.52628                   0.70475         
           1.80                     49938                    0.52052                   0.71435         
           1.90                     57691                    0.51584                   0.67197         
           2.00                     56771                    0.51106                   0.78549         
           2.10                     20866                    0.50308                   0.62130         
           2.20                     27376                    0.50112                   0.61403         
           2.30                     11382                    0.49483                   0.61887         
           2.40                     15750                    0.48768                   0.60463         
           2.50                     25074                    0.48230                   1.04855         
           2.60                     17637                    0.47469                   1.29450         
           2.70                     24363                    0.46351                   1.14389         
           2.80                     21654                    0.45675                   1.26189         
           2.90                     22963                    0.44887                   1.27699         
           3.00                     22956                    0.44019                   1.32687         
           3.10                     23379                    0.43301                   1.35998         
           3.20                     24412                    0.42008                   1.37916         
           3.30                     25214                    0.41515                   1.39516         
           3.40                     26317                    0.40499                   1.40219         
           3.50                     27663                    0.39405                   1.39867         
           3.60                     28797                    0.38370                   1.40660         
           3.70                     29781                    0.37483                   1.41259         
           3.80                     30886                    0.36789                   1.41266         
           3.90                     31932                    0.36022                   1.41882         
           4.00                     33003                    0.34931                   1.41490         
           4.10                     33961                    0.34151                   1.41036         
           4.20                     35114                    0.33270                   1.40186         
           4.30                     35948                    0.32233                   1.40370         
           4.40                     36901                    0.31467                   1.39942         
           4.50                     37637                    0.30661                   1.39290         
           4.60                     38413                    0.29906                   1.38678         
           4.70                     39273                    0.29050                   1.37938         
           4.80                     40038                    0.28206                   1.37377         
           4.90                     40639                    0.27613                   1.36957         
           5.00                     41104                    0.27068                   1.36860         
           5.10                     41719                    0.26382                   1.36137         
           5.20                     41948                    0.26139                   1.35767         
           5.30                     42258                    0.25821                   1.35368         
           5.40                     42495                    0.25681                   1.34912         
           5.50                     42688                    0.25635                   1.34851         
           5.60                     42981                    0.25238                   1.34460         
           5.70                     43396                    0.25166                   1.33539         
           5.80                     43556                    0.24866                   1.33048         
           5.90                     43485                    0.24970                   1.33183         
           6.00                     43405                    0.25027                   1.33531         
           6.10                     43457                    0.24858                   1.33982         
           6.20                     43605                    0.24657                   1.34012         
           6.30                     43677                    0.24528                   1.34093         
           6.40                     43830                    0.24465                   1.33718         
           6.50                     43795                    0.24359                   1.33265         
           6.60                     43885                    0.24473                   1.32840         
           6.70                     43970                    0.24702                   1.32399         
           6.80                     43830                    0.24878                   1.32949         
           6.90                     43781                    0.24855                   1.33517         
           7.00                     43733                    0.24927                   1.33872         
           7.10                     43923                    0.24913                   1.33577         
           7.20                     43801                    0.25031                   1.33734         
           7.30                     43752                    0.25090                   1.34143         
           7.40                     43776                    0.25112                   1.34260         
           7.50                     43970                    0.24966                   1.34202         
           7.60                     43989                    0.24957                   1.34034         
           7.70                     44134                    0.25023                   1.33926         
           7.80                     44281                    0.24799                   1.34249         
           7.90                     44505                    0.24683                   1.34249         
           8.00                     44645                    0.24577                   1.34193         
           8.10                     44593                    0.24705                   1.34406         
           8.20                     44573                    0.24674                   1.34772         
           8.30                     44653                    0.24590                   1.34914         
