           tauB                     NinLC                      phiL          
           0.00                     19819                    0.52402                   1.59607         
           0.10                     20183                    0.51142                   1.70943         
           0.20                     21185                    0.50086                   1.75067         
           0.30                     22221                    0.49211                   1.76836         
           0.40                     23067                    0.48751                   1.78206         
           0.50                     23838                    0.48165                   1.79257         
           0.60                     24754                    0.47944                   1.79950         
           0.70                     25640                    0.47353                   1.80184         
           0.80                     26487                    0.47074                   1.80349         
           0.90                     27330                    0.46771                   1.80509         
           1.00                     28197                    0.46498                   1.80627         
           1.10                     28924                    0.46044                   1.81500         
           1.20                     29855                    0.45431                   1.81828         
           1.30                     30923                    0.45072                   1.81801         
           1.40                     31941                    0.44376                   1.81964         
           1.50                     32773                    0.44211                   1.81975         
           1.60                     33708                    0.43548                   1.81794         
           1.70                     34542                    0.43533                   1.82006         
           1.80                     35401                    0.43108                   1.82323         
           1.90                     36389                    0.42535                   1.82114         
           2.00                     37230                    0.42409                   1.81998         
           2.10                     38201                    0.42030                   1.81331         
           2.20                     39138                    0.41523                   1.81537         
           2.30                     40008                    0.41039                   1.81805         
           2.40                     41131                    0.40636                   1.81141         
           2.50                     41841                    0.40132                   1.81647         
           2.60                     42771                    0.39834                   1.81495         
           2.70                     43644                    0.39427                   1.81733         
           2.80                     44549                    0.38903                   1.81501         
           2.90                     45509                    0.38554                   1.81507         
           3.00                     46366                    0.38150                   1.81856         
           3.10                     47249                    0.37620                   1.81889         
           3.20                     48270                    0.37230                   1.81677         
           3.30                     49083                    0.36752                   1.81376         
           3.40                     49966                    0.36345                   1.80985         
           3.50                     50682                    0.35947                   1.81113         
           3.60                     51586                    0.35539                   1.81043         
           3.70                     52290                    0.35187                   1.81368         
           3.80                     53166                    0.34744                   1.81234         
           3.90                     53934                    0.34234                   1.81624         
           4.00                     54523                    0.33990                   1.82096         
           4.10                     55297                    0.33680                   1.81936         
           4.20                     56097                    0.33157                   1.81455         
           4.30                     56653                    0.32872                   1.81300         
           4.40                     57326                    0.32538                   1.80834         
           4.50                     57913                    0.32205                   1.80631         
           4.60                     58481                    0.31796                   1.80649         
           4.70                     59106                    0.31529                   1.80807         
           4.80                     59681                    0.31102                   1.81182         
           4.90                     60314                    0.30857                   1.81353         
           5.00                     60840                    0.30491                   1.81684         
           5.10                     61395                    0.30234                   1.81591         
           5.20                     61943                    0.29829                   1.81386         
           5.30                     62389                    0.29522                   1.81387         
