           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     85636                    0.57327                   0.61476         
           0.20                     83638                    0.55736                   0.62351         
           0.30                     84476                    0.55394                   0.62562         
           0.40                     79601                    0.54980                   0.63464         
           0.50                     82534                    0.54718                   0.63548         
           0.60                     81150                    0.54479                   0.63780         
           0.70                     81240                    0.54219                   0.64169         
           0.80                     76549                    0.54342                   0.64834         
           0.90                     54706                    0.53765                   0.65291         
           1.00                     63596                    0.53379                   0.65642         
           1.10                     79325                    0.53213                   0.65635         
           1.20                     57605                    0.53123                   0.66980         
           1.30                     46673                    0.53021                   0.67380         
           1.40                     69868                    0.52586                   0.67679         
           1.50                     67691                    0.52003                   0.68597         
           1.60                     64593                    0.51617                   0.70757         
           1.70                     51586                    0.51201                   0.70142         
           1.80                     40022                    0.50861                   0.71994         
           1.90                     41870                    0.50521                   0.77676         
           2.00                     24879                    0.49459                   0.76668         
           2.10                      9325                    0.48835                   0.97279         
           2.20                     22275                    0.47664                   0.74027         
           2.30                     15363                    0.46463                   0.76813         
           2.40                      9596                    0.45683                   1.11577         
           2.50                     10094                    0.44388                   1.14520         
           2.60                     10805                    0.43241                   1.16776         
           2.70                     11405                    0.42030                   1.19515         
           2.80                     12073                    0.40792                   1.21082         
           2.90                     12487                    0.39691                   1.23302         
           3.00                     13249                    0.38146                   1.23261         
           3.10                     13820                    0.36494                   1.23931         
           3.20                     14458                    0.35097                   1.24303         
           3.30                     14874                    0.33978                   1.25158         
           3.40                     15425                    0.32539                   1.25003         
           3.50                     15860                    0.31366                   1.25619         
           3.60                     16373                    0.30245                   1.25041         
           3.70                     16731                    0.29334                   1.25141         
           3.80                     17215                    0.28433                   1.24342         
           3.90                     17568                    0.27565                   1.24192         
           4.00                     17729                    0.26936                   1.24445         
           4.10                     17786                    0.26462                   1.25267         
           4.20                     18003                    0.26298                   1.24650         
           4.30                     17881                    0.26152                   1.25137         
           4.40                     17965                    0.26026                   1.25276         
           4.50                     18152                    0.25779                   1.25499         
           4.60                     18369                    0.25728                   1.25079         
           4.70                     18479                    0.25430                   1.25131         
           4.80                     18560                    0.25242                   1.24648         
           4.90                     18501                    0.25089                   1.24930         
           5.00                     28839                    0.25168                   1.22252         
           5.10                     28683                    0.25154                   1.22759         
