           tauB                     NinLC                      phiL          
           0.00                     18910                    0.52795                   1.56390         
           0.10                     19072                    0.51799                   1.65550         
           0.20                     20187                    0.50759                   1.66808         
           0.30                     21006                    0.50125                   1.67924         
           0.40                     21721                    0.49675                   1.69771         
           0.50                     22482                    0.49060                   1.70809         
           0.60                     22977                    0.48902                   1.72532         
           0.70                     23756                    0.48463                   1.73287         
           0.80                     24342                    0.48030                   1.75016         
           0.90                     25053                    0.47856                   1.75583         
           1.00                     25786                    0.47584                   1.75610         
           1.10                     26645                    0.47268                   1.74786         
           1.20                     27372                    0.46878                   1.74088         
           1.30                     28021                    0.46526                   1.74388         
           1.40                     28558                    0.46342                   1.74788         
           1.50                     29300                    0.46019                   1.74858         
           1.60                     29983                    0.45603                   1.75216         
           1.70                     30629                    0.45345                   1.75818         
           1.80                     31428                    0.44927                   1.75523         
           1.90                     32063                    0.44801                   1.75706         
           2.00                     32663                    0.44345                   1.76128         
           2.10                     33456                    0.44103                   1.75573         
           2.20                     34050                    0.43952                   1.75692         
           2.30                     34856                    0.43462                   1.75362         
           2.40                     35642                    0.43303                   1.75768         
           2.50                     36363                    0.42925                   1.76183         
           2.60                     36982                    0.42689                   1.76303         
           2.70                     37617                    0.42483                   1.76444         
           2.80                     38491                    0.41917                   1.75963         
           2.90                     39176                    0.41645                   1.75920         
           3.00                     39668                    0.41560                   1.76402         
           3.10                     40331                    0.41216                   1.76717         
           3.20                     41141                    0.40851                   1.76325         
           3.30                     41735                    0.40601                   1.76243         
           3.40                     42398                    0.40359                   1.76108         
           3.50                     42984                    0.39935                   1.76215         
           3.60                     43671                    0.39703                   1.75949         
           3.70                     44314                    0.39290                   1.76139         
           3.80                     45037                    0.39035                   1.76093         
           3.90                     45623                    0.38740                   1.76532         
           4.00                     46225                    0.38543                   1.76792         
           4.10                     46878                    0.38124                   1.76708         
           4.20                     47412                    0.37914                   1.77115         
           4.30                     48036                    0.37467                   1.76959         
           4.40                     48583                    0.37328                   1.76591         
           4.50                     49108                    0.37075                   1.76339         
           4.60                     49760                    0.36779                   1.76047         
           4.70                     50159                    0.36537                   1.76332         
           4.80                     50737                    0.36189                   1.76070         
           4.90                     51297                    0.35993                   1.75911         
           5.00                     51814                    0.35647                   1.76051         
           5.10                     52342                    0.35448                   1.76167         
           5.20                     52795                    0.35113                   1.76352         
           5.30                     53319                    0.35030                   1.76324         
           5.40                     53944                    0.34575                   1.76100         
           5.50                     54457                    0.34270                   1.75982         
           5.60                     54904                    0.34094                   1.75937         
           5.70                     55271                    0.33819                   1.75932         
           5.80                     55781                    0.33650                   1.75640         
           5.90                     56211                    0.33381                   1.75632         
           6.00                     56562                    0.33062                   1.75735         
           6.10                     56859                    0.32941                   1.76191         
           6.20                     57273                    0.32798                   1.76174         
           6.30                     57641                    0.32515                   1.76129         
           6.40                     58142                    0.32283                   1.75641         
           6.50                     58384                    0.32203                   1.75755         
           6.60                     58782                    0.31941                   1.75809         
           6.70                     59124                    0.31684                   1.75819         
           6.80                     59437                    0.31550                   1.75649         
           6.90                     59779                    0.31355                   1.75736         
           7.00                     60198                    0.31123                   1.75722         
           7.10                     60529                    0.30872                   1.75723         
           7.20                     60925                    0.30780                   1.75406         
           7.30                     61422                    0.30404                   1.75181         
           7.40                     61556                    0.30351                   1.75431         
           7.50                     61860                    0.30118                   1.75219         
           7.60                     62121                    0.29959                   1.75152         
           7.70                     62551                    0.29771                   1.74822         
           7.80                     62874                    0.29489                   1.75002         
           7.90                     63170                    0.29338                   1.75242         
           8.00                     63282                    0.29250                   1.75349         
           8.10                     63580                    0.29129                   1.75000         
           8.20                     63518                    0.29092                   1.75460         
           8.30                     63872                    0.28908                   1.75250         
           8.40                     64114                    0.28715                   1.75359         
