           tauB                     NinLC                      phiL          
           0.00                     16026                    0.54314                   1.45967         
           0.10                     16421                    0.53398                   1.51503         
           0.20                     17209                    0.52665                   1.52090         
           0.30                     17464                    0.52186                   1.54385         
           0.40                     18632                    0.51746                   1.50648         
           0.50                     18278                    0.51810                   1.54348         
           0.60                     18661                    0.51497                   1.54271         
           0.70                     19450                    0.51462                   1.51530         
           0.80                     19329                    0.51484                   1.53543         
           0.90                     19876                    0.51390                   1.52157         
           1.00                     20278                    0.51148                   1.51824         
           1.10                     19966                    0.51238                   1.54602         
           1.20                     20420                    0.51253                   1.54176         
           1.30                     19846                    0.51354                   1.58114         
           1.40                     20041                    0.50942                   1.58564         
           1.50                     21826                    0.50709                   1.51708         
           1.60                     21345                    0.50655                   1.55154         
           1.70                     22532                    0.50667                   1.50647         
           1.80                     22950                    0.50493                   1.50422         
           1.90                     22697                    0.50364                   1.53087         
           2.00                     22910                    0.50241                   1.53616         
           2.10                     22741                    0.50316                   1.55855         
           2.20                     23184                    0.50094                   1.55173         
           2.30                     23584                    0.49927                   1.54656         
           2.40                     23781                    0.49914                   1.55151         
           2.50                     24917                    0.49864                   1.51420         
           2.60                     24519                    0.49743                   1.53682         
           2.70                     23998                    0.49800                   1.56322         
           2.80                     24961                    0.49557                   1.53145         
           2.90                     24886                    0.49442                   1.53965         
           3.00                     25296                    0.49357                   1.52826         
           3.10                     25165                    0.49296                   1.53966         
           3.20                     25160                    0.49434                   1.54368         
           3.30                     25234                    0.49428                   1.55069         
           3.40                     25404                    0.49467                   1.55270         
           3.50                     24737                    0.49339                   1.58746         
           3.60                     25595                    0.49289                   1.55587         
           3.70                     25232                    0.49343                   1.57449         
           3.80                     26468                    0.49230                   1.53346         
           3.90                     26302                    0.49073                   1.54595         
           4.00                     26942                    0.48849                   1.52877         
           4.10                     27355                    0.48668                   1.52150         
           4.20                     27487                    0.48843                   1.52519         
           4.30                     28127                    0.48825                   1.50714         
           4.40                     28167                    0.48679                   1.51204         
           4.50                     27871                    0.48774                   1.52752         
           4.60                     26789                    0.48640                   1.56838         
           4.70                     29865                    0.48633                   1.47146         
           4.80                     28842                    0.48618                   1.50999         
           4.90                     28509                    0.48659                   1.52716         
           5.00                     28659                    0.48636                   1.52400         
           5.10                     28307                    0.48321                   1.54327         
           5.20                     28152                    0.48296                   1.55215         
           5.30                     27343                    0.48166                   1.58630         
           5.40                     29440                    0.48163                   1.51803         
           5.50                     28413                    0.48090                   1.55940         
           5.60                     28800                    0.48042                   1.55167         
           5.70                     28800                    0.48024                   1.55266         
           5.80                     28867                    0.47892                   1.55245         
           5.90                     29018                    0.47835                   1.54788         
           6.00                     29340                    0.47974                   1.53961         
           6.10                     30495                    0.47703                   1.50254         
           6.20                     29265                    0.47800                   1.54303         
           6.30                     30380                    0.47850                   1.50752         
           6.40                     30307                    0.47850                   1.51098         
           6.50                     30460                    0.47965                   1.50556         
           6.60                     29901                    0.47813                   1.52322         
           6.70                     30845                    0.47791                   1.49845         
           6.80                     29704                    0.47819                   1.53531         
           6.90                     30445                    0.47699                   1.51267         
           7.00                     29534                    0.47783                   1.54757         
           7.10                     29904                    0.47796                   1.54419         
           7.20                     30760                    0.47881                   1.51860         
           7.30                     30088                    0.47674                   1.54335         
           7.40                     30050                    0.47789                   1.54942         
           7.50                     30113                    0.47716                   1.54919         
           7.60                     30104                    0.47583                   1.54920         
           7.70                     30425                    0.47553                   1.53865         
           7.80                     30249                    0.47500                   1.54640         
           7.90                     30788                    0.47584                   1.52615         
           8.00                     29507                    0.47447                   1.56890         
           8.10                     30642                    0.47575                   1.53347         
           8.20                     30187                    0.47394                   1.54878         
           8.30                     29832                    0.47336                   1.55981         
           8.40                     30273                    0.47517                   1.54505         
           8.50                     29615                    0.47543                   1.56679         
           8.60                     29435                    0.47746                   1.57450         
           8.70                     30525                    0.47620                   1.54176         
           8.80                     29296                    0.47774                   1.58755         
           8.90                     30313                    0.47669                   1.55666         
           9.00                     29444                    0.47452                   1.58398         
           9.10                     29947                    0.47546                   1.56326         
           9.20                     30833                    0.47573                   1.53785         
           9.30                     29983                    0.47383                   1.57012         
           9.40                     30032                    0.47575                   1.57169         
           9.50                     30559                    0.47165                   1.55260         
           9.60                     30148                    0.47554                   1.56327         
           9.70                     30327                    0.47516                   1.55361         
           9.80                     30129                    0.47318                   1.55744         
           9.90                     29283                    0.47438                   1.58725         
          10.00                     29703                    0.47529                   1.57191         
          10.10                     30068                    0.47501                   1.55791         
          10.20                     30255                    0.47491                   1.55158         
          10.30                     31259                    0.47232                   1.51834         
          10.40                     31345                    0.47682                   1.51888         
          10.50                     31298                    0.47791                   1.52230         
          10.60                     30640                    0.47478                   1.54469         
          10.70                     30371                    0.47514                   1.55294         
          10.80                     29892                    0.47555                   1.57209         
          10.90                     30179                    0.47428                   1.56600         
          11.00                     31011                    0.47186                   1.53752         
          11.10                     30679                    0.47426                   1.54782         
          11.20                     30359                    0.47282                   1.56396         
          11.30                     29799                    0.47211                   1.58618         
          11.40                     30632                    0.47246                   1.55621         
          11.50                     32373                    0.47362                   1.49732         
          11.60                     32580                    0.47224                   1.48845         
          11.70                     31699                    0.47221                   1.51317         
          11.80                     31208                    0.47295                   1.52609         
          11.90                     31510                    0.47270                   1.51933         
          12.00                     30553                    0.47275                   1.55457         
          12.10                     30395                    0.47533                   1.56104         
          12.20                     29777                    0.47576                   1.58803         
          12.30                     30503                    0.47458                   1.56370         
          12.40                     29998                    0.47378                   1.58154         
          12.50                     30080                    0.47272                   1.58068         
          12.60                     29585                    0.47339                   1.59988         
          12.70                     29629                    0.47310                   1.59626         
          12.80                     30785                    0.47461                   1.55827         
